Iyy,keff,td,wind,latency,best_Kd,coarse_peak_sr,kp_floor,kp_ceil,window_ratio,opt_Kp,opt_rms,floor_cens,ceil_cens,infeasible
0.016819633103250724,7.004298119133657,56.03438495306926,0.1,3,0.6322851150553339,1.0,0.05,600.0,12000.0,64.6697650394495,0.4939877325417008,True,True,False
0.02086428113391959,5.646478963422852,45.171831707382815,0.1,3,0.36002803732753297,1.0,0.05,600.0,12000.0,46.27728011373503,0.3591460312732821,True,True,False
0.025881553097082673,4.551880023107908,36.415040184863265,0.1,3,0.40098652346197383,1.0,0.05,600.0,12000.0,54.05584601482806,0.36731116514834156,True,True,False
0.03210533765422235,3.669474707864455,29.35579766291564,0.1,3,0.4466046399931968,1.0,0.05,600.0,12000.0,61.68838526340414,0.3712294723101202,True,True,False
0.039825767102354144,2.9581281939112576,23.66502555129006,0.1,3,0.4974124884333365,1.0,0.05,600.0,12000.0,71.07175574324548,0.39133524215485743,True,True,False
0.04940274238425145,2.3846798542740917,19.077438834192733,0.1,3,0.39652272806083777,1.0,0.05,600.0,12000.0,33.25696869069456,0.4025563628397211,True,True,False
0.06128271048269263,1.922397419789206,15.379179358313648,0.1,3,0.44163302219189,1.0,0.05,600.0,12000.0,41.18075249900358,0.4066005691775923,True,True,False
0.07601947630548388,1.5497308089337456,12.397846471469965,0.1,3,0.35133948283038335,1.0,0.05,600.0,12000.0,13.600824524234586,0.3778078130628309,True,True,False
0.09430001924265584,1.2493075341423365,9.994460273138692,0.1,3,0.0,1.0,0.05,600.0,12000.0,28.546319777721195,0.7150885582621425,True,True,False
0.11697651787853444,1.0071228537675228,8.056982830140182,0.1,3,0.0,1.0,0.05,600.0,12000.0,13.393005632621069,0.6981906896651527,True,True,False
0.14510607574507764,0.811886917241049,6.495095337928392,0.1,3,0.0,1.0,0.05,600.0,12000.0,14.718847739881298,0.6642993719843523,True,True,False
0.18,0.6544984694978736,5.235987755982989,0.1,3,0.0,1.0,0.05,162.07247444808038,3241.4494889616076,28.813447054122516,0.6315412556795383,True,False,False
0.003,39.269908169872416,314.1592653589793,0.25,3,0.2670332406792172,1.0,0.4597241439972178,600.0,1305.1304958297583,39.44847284206203,0.6474503442657435,False,True,False
0.0037214155039839436,31.657234829998586,253.2578786399887,0.25,3,0.5817399232525222,1.0,0.7317777914891831,600.0,819.9210292771901,56.04777516886244,1.4845111541293738,False,True,False
0.004616311117764017,25.520317306230485,204.16253844984388,0.25,3,0.3312472139809047,1.0,0.38430436852672284,600.0,1561.262502167676,45.597077563190076,0.4833438115480579,False,True,False
0.005726403921620151,20.573072755979418,164.58458204783534,0.25,3,0.36893145802372695,1.0,0.19126656003378711,600.0,3136.983275560612,94.32593269155923,0.4136820728540364,False,True,False
0.0071034427786638935,16.584876964656342,132.67901571725073,0.25,3,0.4109028392533417,1.0,0.19126656003378711,600.0,3136.983275560612,52.00397849930937,0.3992792851253311,False,True,False
0.008811620696060863,13.369813405867864,106.95850724694292,0.25,3,0.45764908259896614,1.0,0.19126656003378711,600.0,3136.983275560612,59.29597264768382,0.38975601436716434,False,True,False
0.010930567291182214,10.778006426496765,86.22405141197412,0.25,3,0.5097133988761356,1.0,0.19126656003378711,600.0,3136.983275560612,64.45224664600201,0.40013965495923337,False,True,False
0.013559060861581752,8.688634538356514,69.50907630685211,0.25,3,11.633968825424274,1.0,0.19126656003378711,600.0,3136.983275560612,365.2926168700738,2.3955076982605457,False,True,False
0.016819633103250724,7.004298119133657,56.03438495306926,0.25,3,0.6322851150553339,1.0,0.05002457529126088,600.0,11994.10482760896,65.28812423724807,0.5054027656415433,False,True,False
0.02086428113391959,5.646478963422852,45.171831707382815,0.25,3,0.7042168493453698,1.0,0.05,600.0,12000.0,69.21033719091548,0.5742507448119726,True,True,False
0.025881553097082673,4.551880023107908,36.415040184863265,0.25,3,0.78433187670173,1.0,0.05,600.0,12000.0,40.44499485905206,0.6334178636571354,True,True,False
0.03210533765422235,3.669474707864455,29.35579766291564,0.25,3,0.8735611671068609,1.0,0.05,600.0,12000.0,50.08139312408603,0.7032131263617322,True,True,False
0.039825767102354144,2.9581281939112576,23.66502555129006,0.25,3,0.9729416020755461,1.0,0.05,600.0,12000.0,53.54387036889609,0.7214965462504512,True,True,False
0.04940274238425145,2.3846798542740917,19.077438834192733,0.25,3,1.0836280236499263,1.0,0.05,600.0,12000.0,60.58622714342034,0.7587687732019713,True,True,False
0.06128271048269263,1.922397419789206,15.379179358313648,0.25,3,0.0,1.0,0.05,600.0,12000.0,16.61099521653458,1.5151107214238673,True,True,False
0.07601947630548388,1.5497308089337456,12.397846471469965,0.25,3,0.0,1.0,0.05,600.0,12000.0,11.886724470617114,1.3509371307860985,True,True,False
0.09430001924265584,1.2493075341423365,9.994460273138692,0.25,3,0.0,1.0,0.05,600.0,12000.0,25.2281833306623,1.0437149937237322,True,True,False
0.11697651787853444,1.0071228537675228,8.056982830140182,0.25,3,0.0,1.0,0.05,600.0,12000.0,29.925954211373792,0.9692059470665736,True,True,False
0.14510607574507764,0.811886917241049,6.495095337928392,0.25,3,0.0,1.0,0.05,600.0,12000.0,36.39402843620873,0.9166845341161528,True,True,False
0.18,0.6544984694978736,5.235987755982989,0.25,3,0.0,1.0,0.05,600.0,12000.0,43.17100499367685,0.8805433735942226,True,True,False
