cell_id,regime,p_unstable,servo_slew_deg_s,max_gimbal_deg,u_max_frac,tuned_Kp,tuned_Kd,factor,full_success,factor_success,success_recovery,full_rms_deg,factor_rms_deg,rms_recovery_deg,full_peak_deg,factor_peak_deg,full_end_deg,factor_end_deg,full_u_sat_frac,factor_u_sat_frac,full_slew_sat_frac,factor_slew_sat_frac,full_s2r,factor_s2r,s2r_reduction,importance_score,factor_importance_pct
9,EASY,1.89822356325464,50.6224992988734,13.5638055391362,0.904253702609081,10,32,aero_mismatch,0.166666666666667,0.166666666666667,0,8.5883848852108,8.05922783180039,0.529157053410412,23.2075316525695,21.5700093966273,21.2772334748863,20.6374001933913,0.392124237382141,0.364392678868552,0.995555555555555,0.995,0.693839896468848,0.679696339434276,0.0141435570345719,0.0409987860378706,2.08121235869332
9,EASY,1.89822356325464,50.6224992988734,13.5638055391362,0.904253702609081,10,32,effectiveness_drift,0.166666666666667,0.166666666666667,0,8.5883848852108,10.6651408776868,-2.07675599247605,23.2075316525695,29.9608705211363,21.2772334748863,27.5641588361661,0.392124237382141,0.443150305047144,0.995555555555555,0.996388888888889,0.693839896468848,0.719769596968016,-0.0259297004991681,0,0
10,EASY,1.53350896078251,67.184940564728,10.4922380755795,0.69948253837197,10,32,deadband,0.666666666666667,0.833333333333333,0.166666666666667,7.20424546619786,6.58384753865892,0.620397927538943,16.0367617017556,14.3185251700992,12.9384994885004,11.7537301858269,0.479478646699945,0.461175818080976,0.995555555555556,0.997222222222222,0.73751710112775,0.729199020151599,0.00831808097615094,0.215363713299904,13.581162403115
10,EASY,1.53350896078251,67.184940564728,10.4922380755795,0.69948253837197,10,32,backlash,0.666666666666667,1,0.333333333333333,7.20424546619786,1.12927046440447,6.07497500179339,16.0367617017556,1.84440277906524,12.9384994885004,0.858903527137376,0.479478646699945,0,0.995555555555556,0.945555555555555,0.73751710112775,0.472777777777778,0.264739323349972,0.934438112415064,58.92708463239
10,EASY,1.53350896078251,67.184940564728,10.4922380755795,0.69948253837197,10,32,latency,0.666666666666667,0.666666666666667,0,7.20424546619786,7.20424546619786,0,16.0367617017556,16.0367617017556,12.9384994885004,12.9384994885004,0.479478646699945,0.479478646699945,0.995555555555556,0.995555555555556,0.73751710112775,0.73751710112775,0,0,0
10,EASY,1.53350896078251,67.184940564728,10.4922380755795,0.69948253837197,10,32,sensor_noise,0.666666666666667,0.5,-0.166666666666667,7.20424546619786,7.02276025547856,0.181485210719296,16.0367617017556,16.7195200539399,12.9384994885004,14.4186445389312,0.479478646699945,0.432334997226844,0.995555555555556,0.978611111111111,0.73751710112775,0.705473054168978,0.0320440469587726,0.0343199864528591,2.16427039888522
10,EASY,1.53350896078251,67.184940564728,10.4922380755795,0.69948253837197,10,32,thrust_mismatch,0.666666666666667,0.666666666666667,0,7.20424546619786,9.11198865607292,-1.90774318987506,16.0367617017556,20.1241993585304,12.9384994885004,14.8623142385322,0.479478646699945,0.526622296173045,0.995555555555556,0.997222222222222,0.73751710112775,0.761922259197634,-0.0244051580698834,0,0
10,EASY,1.53350896078251,67.184940564728,10.4922380755795,0.69948253837197,10,32,aero_mismatch,0.666666666666667,1,0.333333333333333,7.20424546619786,6.34613718892033,0.858108277277528,16.0367617017556,13.6573340545846,12.9384994885004,9.54471582709846,0.479478646699945,0.453688297282307,0.995555555555556,0.995555555555555,0.73751710112775,0.724621926418931,0.0128951747088188,0.401631357608771,25.3274825656097
10,EASY,1.53350896078251,67.184940564728,10.4922380755795,0.69948253837197,10,32,effectiveness_drift,0.666666666666667,0.333333333333333,-0.333333333333333,7.20424546619786,8.34818826488207,-1.14394279868421,16.0367617017556,18.6761760960713,12.9384994885004,14.2842805609783,0.479478646699945,0.519134775374376,0.995555555555556,0.996111111111111,0.73751710112775,0.757622943242743,-0.0201058421149933,0,0
11,EASY,2.61523432533194,99.800744176566,8.84448071167435,0.589632047444957,10,32,deadband,0.666666666666667,0.333333333333333,-0.333333333333333,5.73014951726937,7.74583548980501,-2.01568597253564,15.1598043745168,20.0550393634282,14.3503724632911,15.7273362694034,0.478369384359401,0.523017193566278,0.993888888888889,0.995277777777778,0.736129136624145,0.759147485672028,-0.0230183490478832,0,0
11,EASY,2.61523432533194,99.800744176566,8.84448071167435,0.589632047444957,10,32,backlash,0.666666666666667,1,0.333333333333333,5.73014951726937,1.14594785849959,4.58420165876978,15.1598043745168,1.77474345888137,14.3503724632911,0.868534916735785,0.478369384359401,0,0.993888888888889,0.915833333333333,0.736129136624145,0.457916666666667,0.278212469957478,0.9223103728898,95.5350413132592
11,EASY,2.61523432533194,99.800744176566,8.84448071167435,0.589632047444957,10,32,latency,0.666666666666667,0.666666666666667,0,5.73014951726937,5.73014951726937,0,15.1598043745168,15.1598043745168,14.3503724632911,14.3503724632911,0.478369384359401,0.478369384359401,0.993888888888889,0.993888888888889,0.736129136624145,0.736129136624145,0,0,0
11,EASY,2.61523432533194,99.800744176566,8.84448071167435,0.589632047444957,10,32,sensor_noise,0.666666666666667,0.666666666666667,0,5.73014951726937,6.90724040189241,-1.17709088462304,15.1598043745168,15.8927962682989,14.3503724632911,9.26136216452242,0.478369384359401,0.514975041597338,0.993888888888889,0.977222222222222,0.736129136624145,0.74609863190978,-0.00996949528563507,0,0
