qr,Kp,Kd,sr,rocket_id,td,keff,latency,final_label
20.309176209047347,4.47238821113727,3.2520935592462967,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
32.57020655659783,5.658822047554077,3.6219827291071405,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
52.23345074266843,7.159149759612963,4.041575904102602,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
83.76776400682924,9.056067655661879,4.51665395379484,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
134.33993325988988,11.453911610291303,5.053707942211092,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
215.44346900318823,14.484257423796473,5.660024405557566,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
345.5107294592218,18.312944201332765,6.343777472510218,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
554.1020330009492,23.14887112273682,7.114128605673139,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
888.6238162743407,29.25499944122024,7.981334636806561,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
1425.1026703029963,36.962089872851976,8.956864606735678,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
2285.4638641349884,46.685823268177124,10.05352570158168,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
3665.241237079626,58.94809206381942,11.285598288898752,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
5878.0160722749115,74.40341359218495,12.66897968226574,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
9426.684551178854,93.87160512172338,14.221335775151445,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
15117.7507061566,118.3780741729674,15.962259052827672,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
24244.62017082326,149.20331321717993,17.91343067578303,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
38881.55180308085,187.9434381315202,20.098783283675353,1.0,R1456,8.188558117267721,0.932600009015248,3,EASY
62355.07341273912,236.5838612055649,22.544659841768766,0.8,R1456,8.188558117267721,0.932600009015248,3,EASY
