rocket_id,design_id,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,n_success_gain_sets,nominal_diverge_rate,nominal_band_30_rate,nominal_band_20_rate,nominal_band_10_rate,under_diverge_rate,over_diverge_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,oscillation_score,under_u_sat_frac,over_u_sat_frac,regime_label,regime_code,td,new_label,corrected_label
R0682,682,2.6601404275175,0.6863517360929735,0.0955881539324359,0.2446804172615796,-25.84384519383589,5.284965716485493,0.5079283163515531,64.2827768563598,3.769628416736841,4,0.0096787698252203,0.2165328482391452,0.1483133117711675,19.48,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0051172055815674,2.799386737561938,1.783920114542089,2.799386737561938,0.0,0.0861111111111111,0.7883333333333334,3.0,0.0,0.0,EASY,2,1.2585682210677938,,EASY
R0683,683,0.0,0.6642161623335088,0.0719381841323222,-0.1221610053489371,-85.2582627264211,13.387811313392836,2.932833321219817,155.68434082724465,9.235143967039567,1,0.0079636621546507,2.341220816258656e-05,0.4079911939233032,69.63,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4954294225502587,1.7118614230344775,0.8206429791404101,1.7118614230344775,0.0,0.2238888888888889,0.0,6.0,0.0,0.0,EASY,2,23.65655220250071,,EASY
R0684,684,0.0,1.043284948072443,0.0964698458532663,-0.1824959545091474,-60.88149076845545,10.54224464817961,2.7782114583536828,161.33022472150014,3.785618088530405,2,0.0088667276494472,0.2335082263801863,0.1347468316773995,88.81,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5150689900643363,2.34721998735125,1.1358013654455854,2.34721998735125,0.0,0.0,1.0,4.666666666666667,0.0,0.0,EASY,2,6.849996980592588,,EASY
R0685,685,0.0,0.7105546201873494,0.0704127986359338,-0.2880924044121353,-31.45672925845296,5.177916156707151,2.9969016044557977,150.50089452640657,13.804928768619872,4,0.0984060167556121,0.1962857221471824,0.3830021517607001,81.89,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4043397276452385,1.3102956946199764,0.6279309772272574,1.3102956946199764,0.0,0.0238888888888888,0.0,6.0,0.0,0.0,EASY,2,36.917723816149326,,EASY
R0686,686,3.528101718908672,0.864825139101236,0.0946066856325938,0.2360317580270097,-71.88361062659499,7.931105765923602,2.078822064651984,142.2614169118292,3.3524072008763013,5,0.0450090565189124,0.0702712617228799,0.3439878668634764,59.67,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7924161523765441,2.089048598822683,2.030102149061592,2.089048598822683,0.0,0.0,2.9966666666666666,4.333333333333333,0.0,0.0,EASY,2,4.628413193808113,,EASY
R0687,687,0.3696086741591563,0.5159428392473131,0.0514166631079852,0.0184625041959378,-67.02929027074755,12.949428665743806,1.0076855041044914,115.77054300954848,12.155580987938434,4,0.1355822524115613,0.1920365592800751,0.2466287303551426,88.81,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7189269609151056,2.849748268243496,1.7054824719843886,2.849748268243496,0.0,0.0461111111111111,1.0,5.333333333333333,0.0,0.0,EASY,2,14.96844592567374,,EASY
R0688,688,0.9001636959569614,0.7341070799472276,0.0546811596466789,0.1145465120524066,-41.26474522653633,12.811620298382646,2.47843739238142,193.03060132123832,6.017745943159889,2,0.0514606245850108,0.1659572015840084,0.1731535987581396,69.63,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5609640628782856,2.977740100336225,1.3246477504022387,2.977740100336225,0.0,0.0,1.0,7.666666666666667,0.0,0.0,EASY,2,17.13775593401834,,EASY
R0689,689,0.0,0.6298523234101198,0.0092084683724751,-0.1026917981850072,-88.46877929449802,11.990284209959997,1.9446031638084504,157.5584120456669,13.265480644553945,3,0.117261331165297,0.0876810123728983,0.403329706368161,132.17,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,0.0,1.0,1.0,1.0,0.0,0.0,2.5590668181163174,9.800616487960337,4.732351988523644,9.800616487960337,0.0,0.5011111111111112,2.9966666666666666,12.0,0.0,0.0,FRAGILE,1,176.01368924148704,EASY,EASY
R0690,690,1.9239111274513068,1.014227071119697,0.0803378399273917,0.2718653765284333,-30.91832544119577,5.281887210464782,1.7158075844933494,131.5042150082827,10.568054903788736,1,0.0180921689245969,0.0692031792831136,0.2384176754855365,88.81,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4945488101570934,1.9930143766157813,1.007938288839071,1.9930143766157813,0.0,0.05,0.0,5.0,0.0,0.0,EASY,2,14.181538945207212,,EASY
R0691,691,0.0,0.7326534302620021,0.0633573335946427,-0.0779027953878675,-75.9022688962797,10.9676369556693,2.794707098904247,75.01632664874316,13.538233245285594,4,0.1171540685593946,0.0438481748533665,0.1465305127610539,59.67,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6771913687812058,2.246733393162341,0.6921930245570002,2.246733393162341,0.0,0.1366666666666666,0.955,7.0,0.0,0.0,EASY,2,37.52159288467063,,EASY
R0692,692,3.509966584668559,0.6528958789018103,0.0937718396019301,0.1653527451364546,-86.43322793603464,5.285119819123755,1.4903119529611797,132.0651128744271,12.506492902058604,3,0.1045609597579254,0.2160780031929503,0.1886745345748374,6.84,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.824285571895647,2.8576320515257088,0.304058657529042,2.8576320515257088,0.0,0.0283333333333333,0.815,3.6666666666666665,0.0,0.0,EASY,2,12.48878410589575,,EASY
R0693,693,0.0,1.009062664894106,0.0091168722638004,-0.1628821748907275,-85.81749052325246,7.013147334734441,2.7550107364995142,62.57586055654543,7.399745693878567,3,0.0127923480135358,0.0872227957261287,0.2427542689516247,113.27,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.051695091397035,3.5588540900200933,0.9657167858801208,3.5588540900200933,0.0,0.4161111111111111,1.9266666666666667,12.333333333333334,0.0,0.0,EASY,2,140.49927678047757,EASY,EASY
R0694,694,0.0,0.8374612977407374,0.0094507564606395,-0.2522929774855501,-50.78449956359073,9.79777476950833,0.7502651146675321,107.61272170934606,6.467597192390048,4,0.0693037930758045,0.0924483266585239,0.2213396935521674,155.45,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7694161237435866,4.448748793877737,2.9429073929266125,4.448748793877737,0.0,0.1188888888888888,2.0,11.333333333333334,0.0,0.0,EASY,2,32.260494025329955,,EASY
R0695,695,0.0,0.738280598085689,0.0331703391016792,-0.2191821097009356,-46.71388772026874,11.919505698677112,2.3708910143749566,151.1730461741666,10.803844838988178,4,0.023588053582844,0.0681183680500256,0.1398559189994999,168.58,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5066590593985779,2.851580761404229,0.784015562426352,2.851580761404229,0.0,0.0861111111111111,0.985,12.0,0.0,0.0,EASY,2,48.519898767442555,,EASY
R0696,696,0.3292270668569767,0.6228241240391641,0.0619075279193689,0.0557779755214049,-31.55771439956396,12.372245429970707,2.5694748844283968,196.9148410967587,10.545155892524535,3,0.0265585177887206,0.1185530682060634,0.298728620971247,24.65,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4268521331719683,1.569403539631666,0.6949677601084568,1.569403539631666,0.0,0.015,0.0,3.6666666666666665,0.0,0.0,EASY,2,27.500069258939046,,EASY
R0697,697,0.0,0.8491203436177449,0.0579659593148861,-0.2078132488917263,-87.6144786426942,13.480603570427691,0.7630024336225479,145.87271515460867,14.335132046561554,1,0.0110512966991484,0.2043143070235657,0.3479072598705683,46.78,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5890449644532932,1.7163099519808884,1.1201033908200737,1.7163099519808884,0.0,0.0238888888888888,0.0,3.6666666666666665,0.0,0.0,EASY,2,11.855898199840047,,EASY
R0698,698,3.3258100397598978,0.8492305384428184,0.0710141243099981,0.2040987491740234,-83.08349486064508,10.33160387959258,2.336760401177509,194.33791502252564,14.734478072237088,5,0.0541765569056866,0.0960042290584095,0.0601557287251059,81.89,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.418481220865752,1.913011997215113,0.6760320932458402,1.913011997215113,0.0,0.0111111111111111,0.0,6.333333333333333,0.0,0.0,EASY,2,30.46379986444158,,EASY
R0699,699,0.4281007869670715,0.8157602320663635,0.0080535439459614,0.1144995070636392,-18.172292935515344,10.838384312720866,2.123408270358828,102.39283582609627,7.868851009500217,3,0.1428283449353454,0.0253787523767358,0.0576874414540886,133.21,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.8335928880848564,5.318505320482931,2.111631734174395,5.318505320482931,0.0,0.5005555555555555,2.9883333333333333,14.666666666666666,0.0,0.0,EASY,2,130.35799209633544,EASY,EASY
R0700,700,0.0,0.8076344302587981,0.0764889771930741,-0.2606237800967319,-69.64623772946898,11.813514004737034,1.1586649801152875,162.10598551133708,3.664186859651708,3,0.0591412359558035,0.2462102506470793,0.1959771649187882,69.63,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6240360763031789,1.5288900832547812,1.4479419507266371,1.5288900832547812,0.0,0.0,0.0,4.333333333333333,0.0,0.0,EASY,2,3.4875184079337957,,EASY
R0701,701,0.0,0.79290078493599,0.0834475332669403,-0.0082231201080151,-34.99436775988137,11.943109053630293,2.5017395565931744,130.49087027476477,9.464912883484867,3,0.0478937036663211,0.0092867673734787,0.3427619505595109,4.6,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1189715773275466,4.442140916425312,0.6681702840290996,4.442140916425312,0.0,0.2538888888888889,0.8833333333333333,3.0,0.0,0.0,EASY,2,17.828921858911706,,EASY
R0702,702,4.183372160166013,0.9909072665417284,0.0782381643684845,0.2402846632099675,-55.58459241491239,5.1466455760220695,0.9162348688064464,173.89182892975776,9.932063665067766,5,0.0947760599462818,0.1551358054683907,0.4494839138990458,50.74,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5109548952831039,1.8401293359487296,1.1765829041896712,1.8401293359487296,0.0,0.0161111111111111,0.0,3.6666666666666665,0.0,0.0,EASY,2,7.308151237148991,,EASY
R0703,703,0.0,0.6247464838504899,0.0308063221943593,-0.2694087398941283,-51.69789876009291,7.121752727894124,1.4914471548219512,65.19756051345539,3.424625281209837,1,0.0461537791508917,0.1182758904700925,0.1394192916064975,59.67,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7184170994558648,1.9170605923507935,0.9767558904182984,1.9170605923507935,0.0,0.1205555555555555,0.0,6.0,0.0,0.0,EASY,2,10.417438457310315,,EASY
R0704,704,3.718559320948706,0.5879842782418908,0.0741767740486996,0.2172905295302892,-56.440306525026486,10.817284320948453,0.9777093331054064,184.57473108024757,13.171232216314229,3,0.1347450905655394,0.1721896730795249,0.341645649642584,43.14,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4582903600789607,1.571212928051957,0.9285989680082092,1.571212928051957,0.0,0.0105555555555555,0.0,4.333333333333333,0.0,0.0,EASY,2,10.908074465510019,,EASY
R0705,705,0.6384424363825403,1.1815190323770786,0.0255391758896455,0.0862979932571402,-34.26030100479723,7.600009197306022,1.927698524028424,165.1783433488011,3.276017518938896,3,0.0779454893669058,0.1683041931898505,0.2140339476396257,31.19,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8412568259361196,3.6470419729595713,2.125081499094541,3.6470419729595713,0.0,0.0,1.0,5.0,0.0,0.0,EASY,2,15.5366835307194,,EASY
