rocket_id,keff,Pi,latency_steps,Kp_ceiling,kp_simple,kp_full,overtuned,false_rejection_v2,sr_simple_in_full,sr_full_in_full,wind_strength,label
R1180,3.262809994838104,52.20495991740967,4,95.0,50.74,88.81,0,0,1.0,1.0,0.1631820820589834,EASY
R1181,6.0290589021272325,6.0290589021272325,1,380.0,1.0,50.74,0,0,0.6666666666666666,1.0,0.1559458538894607,EASY
R1182,3.19833539299459,79.95838482486475,5,76.0,295.07,59.67,1,0,1.0,1.0,0.0879161959772025,EASY
R1183,35.096421818067604,140.38568727227042,2,190.0,320.0,168.58,1,0,1.0,1.0,0.3912203782738611,EASY
R1184,3.6849058571779727,92.12264642944932,5,76.0,59.21,69.63,0,1,0.0,1.0,0.3723695704769194,EASY
R1185,1.6643265065433541,14.978938558890187,3,126.66666666666667,168.58,113.27,1,0,1.0,1.0,0.218115350682477,EASY
R1186,7.897287411155169,126.3565985784827,4,95.0,24.65,132.17,0,0,0.6666666666666666,1.0,0.4392823481517143,EASY
R1187,2.9120161089357914,2.9120161089357914,1,380.0,2.83,96.31,0,0,1.0,1.0,0.3499997466636377,EASY
R1188,3.4991825352943837,87.47956338235959,5,76.0,133.21,69.63,1,0,0.6666666666666666,1.0,0.148102825983298,EASY
R1189,3.793936095149398,3.793936095149398,1,380.0,1.0,81.89,0,0,1.0,1.0,0.1883035350050301,EASY
R1190,4.0920270551805125,147.31297398649843,6,63.333333333333336,3.6,50.74,0,0,1.0,1.0,0.2582188775977141,EASY
R1191,6.709142932664098,60.382286393976884,3,126.66666666666667,295.07,26.73,1,0,1.0,1.0,0.3763147820003809,EASY
R1192,7.609555609392982,68.48600048453683,3,126.66666666666667,7.42,24.65,0,0,1.0,1.0,0.0749325494266083,EASY
R1193,5.1117888529575675,184.02439870647243,6,63.333333333333336,2.4,81.89,0,1,0.0,1.0,0.2286490419563284,EASY
R1194,1.2018359194868582,4.807343677947433,2,190.0,320.0,96.31,1,0,1.0,1.0,0.2929412061762887,EASY
R1195,2.3036826079579327,20.733143471621393,3,126.66666666666667,2.4,2.83,0,0,0.6666666666666666,1.0,0.31983527563715,EASY
R1196,1.7173928211896716,6.8695712847586865,2,190.0,43.14,88.81,0,0,1.0,1.0,0.2730208596906465,EASY
R1197,3.354142321279382,13.416569285117529,2,190.0,31.43,81.89,0,0,1.0,1.0,0.2669713249664423,EASY
R1198,16.792490227132838,16.792490227132838,1,380.0,320.0,231.35,0,0,1.0,1.0,0.1256785814161268,EASY
R1199,2.9054248822605593,46.48679811616895,4,95.0,2.42,81.89,0,1,0.3333333333333333,1.0,0.4162246204746154,EASY
R1200,1.3504479575456194,33.76119893864048,5,76.0,4.6,43.14,0,0,1.0,1.0,0.4326108445152587,EASY
R1201,3.179418661275606,50.870698580409695,4,95.0,46.78,81.89,0,0,0.6666666666666666,1.0,0.2396659399204814,EASY
R1202,3.932612002910774,15.730448011643096,2,190.0,132.17,24.65,0,0,1.0,1.0,0.434138449942893,EASY
R1203,31.238047842409156,124.95219136963662,2,190.0,12.98,133.21,0,0,0.6666666666666666,1.0,0.1603426536563611,EASY
R1204,1.3468742721238258,1.3468742721238258,1,380.0,320.0,96.31,0,0,0.6666666666666666,1.0,0.3405199724262661,EASY
R1205,1.643664949882411,26.298639198118575,4,95.0,133.21,133.21,1,0,1.0,1.0,0.4284202272371589,EASY
R1206,2.5123272314188614,90.44378033107901,6,63.333333333333336,26.73,6.84,0,0,0.6666666666666666,1.0,0.2158968357003571,EASY
R1207,4.770618464634665,19.08247385853866,2,190.0,46.78,46.78,0,0,1.0,1.0,0.4023817969163393,EASY
R1208,2.2721975673535413,36.35516107765666,4,95.0,155.45,81.89,1,0,1.0,1.0,0.2054951212038733,EASY
R1209,3.8543661922786585,96.35915480696646,5,76.0,168.58,88.81,1,0,1.0,1.0,0.4376291933028605,EASY
R1210,3.1851973652398295,79.62993413099574,5,76.0,3.6,81.89,0,1,0.3333333333333333,1.0,0.2591001417198026,EASY
R1211,8.795322611993758,140.72516179190012,4,95.0,43.14,19.32,0,0,0.6666666666666666,1.0,0.2084457957283971,EASY
R1212,1.0035376750474967,36.12735630170988,6,63.333333333333336,2.4,46.78,0,0,0.6666666666666666,1.0,0.2736849545806634,EASY
R1213,2.1702604505427625,19.532344054884863,3,126.66666666666667,215.01,96.31,1,0,1.0,1.0,0.4447123500003862,EASY
R1214,1.2266232261305288,4.906492904522115,2,190.0,5.36,50.74,0,0,1.0,1.0,0.3667712402450125,EASY
R1215,2.526774009529211,10.107096038116843,2,190.0,50.74,88.81,0,0,1.0,1.0,0.3118096392619367,EASY
R1216,2.5941625807818838,41.50660129251014,4,95.0,43.14,31.43,0,0,0.6666666666666666,1.0,0.1427371966945006,EASY
R1217,12.68393569861513,317.09839246537825,5,76.0,320.0,113.27,1,1,0.0,1.0,0.3953115935050579,FRAGILE
R1218,2.405319295179156,9.621277180716625,2,190.0,133.21,81.89,0,0,1.0,1.0,0.3679265008162111,EASY
R1219,1.9269989336752742,48.17497334188185,5,76.0,1.0,81.89,0,1,0.3333333333333333,1.0,0.1192370251144911,EASY
R1220,20.981682528393566,335.70692045429706,4,95.0,16.43,182.82,0,0,0.6666666666666666,1.0,0.4118349874549282,EASY
R1221,1.0343407816694072,4.137363126677629,2,190.0,4.6,10.18,0,0,1.0,1.0,0.232177794864871,EASY
R1222,3.441295609174777,86.03239022936943,5,76.0,59.67,24.65,0,0,1.0,1.0,0.1989987194066643,EASY
R1223,4.450885611103863,17.803542444415452,2,190.0,295.07,24.65,1,0,1.0,1.0,0.1382978878740088,EASY
R1224,16.978788302822608,67.91515321129043,2,190.0,1.9,168.58,0,0,0.6666666666666666,1.0,0.423475813809709,EASY
R1225,0.8126323725003363,20.315809312508406,5,76.0,59.67,50.74,0,0,0.6666666666666666,1.0,0.4328288429808551,EASY
R1226,0.9813361887290478,24.533404718226194,5,76.0,10.26,88.81,0,0,1.0,1.0,0.3563474514789023,EASY
R1227,3.595894068565739,32.36304661709165,3,126.66666666666667,2.4,88.81,0,0,1.0,1.0,0.0967561278622731,EASY
R1228,1.5218189204290056,6.087275681716022,2,190.0,5.4,19.32,0,0,1.0,1.0,0.2809858140927834,EASY
R1229,6.708663819387181,167.71659548467952,5,76.0,295.07,168.58,1,0,1.0,1.0,0.1552492030881476,FRAGILE
R1230,5.407244296644868,135.1811074161217,5,76.0,24.65,81.89,0,0,1.0,1.0,0.0621113825376389,EASY
R1231,1.6071081699328313,6.428432679731325,2,190.0,16.56,88.81,0,0,1.0,1.0,0.2959778266230432,EASY
R1232,0.6791693733054605,2.716677493221842,2,190.0,22.73,59.67,0,0,1.0,1.0,0.2177543304597929,EASY
R1233,1.5486369397101831,13.937732457391649,3,126.66666666666667,6.31,69.63,0,0,1.0,1.0,0.343746395463721,EASY
R1234,13.414964484096707,482.9387214274815,6,63.333333333333336,320.0,50.74,1,1,0.3333333333333333,0.6666666666666666,0.4188082414016118,EASY
R1235,0.7555590270621133,27.20012497423608,6,63.333333333333336,24.65,113.27,0,0,1.0,1.0,0.1580003161515338,EASY
R1236,2.386941446702115,38.19106314723384,4,95.0,4.6,81.89,0,0,1.0,1.0,0.4370609466504444,EASY
R1237,4.089810692774548,102.24526731936369,5,76.0,6.84,69.63,0,0,1.0,1.0,0.2505168339317112,EASY
R1238,7.114830750566368,28.45932300226547,2,190.0,46.78,24.65,0,0,1.0,1.0,0.0795055676965109,EASY
R1239,2.298026770118827,82.72896372427778,6,63.333333333333336,5.36,31.43,0,0,1.0,1.0,0.3943018497388563,EASY
R1240,4.545932595223492,113.64831488058731,5,76.0,3.6,69.63,0,1,0.3333333333333333,1.0,0.2865901049678904,EASY
R1241,4.300297969813703,107.50744924534257,5,76.0,50.74,88.81,0,0,1.0,1.0,0.3608076238012788,EASY
R1242,2.792582519955047,11.170330079820188,2,190.0,3.32,96.31,0,0,1.0,1.0,0.1972260987809364,EASY
R1243,2.2973410020259095,36.75745603241455,4,95.0,2.4,26.73,0,0,1.0,1.0,0.3098611201589509,EASY
R1244,7.115537891290471,256.15936408645695,6,63.333333333333336,182.82,50.74,1,1,0.3333333333333333,1.0,0.209299525590659,EASY
R1245,1.528032678701762,13.752294108315859,3,126.66666666666667,2.4,50.74,0,0,1.0,1.0,0.25435490160151,EASY
R1246,8.3468252549173,33.3873010196692,2,190.0,46.78,168.58,0,0,0.6666666666666666,1.0,0.2750065288221476,EASY
R1247,3.4376292856222452,85.94073214055614,5,76.0,295.07,81.89,1,0,1.0,1.0,0.2501846101814055,EASY
R1248,3.4982119144093704,125.93562891873734,6,63.333333333333336,22.73,59.67,0,0,1.0,1.0,0.2612689010954437,EASY
R1249,19.43109515059244,485.77737876481103,5,76.0,320.0,46.78,1,0,0.6666666666666666,1.0,0.1215780925334972,EASY
R1250,1.7855135316462007,44.63783829115502,5,76.0,43.14,46.78,0,0,1.0,1.0,0.2985165186109756,EASY
R1251,4.587257872320347,165.1412834035325,6,63.333333333333336,81.89,59.67,1,0,1.0,1.0,0.1521036970231097,EASY
R1252,4.268089473087702,68.28943156940323,4,95.0,46.78,81.89,0,0,0.6666666666666666,1.0,0.4336686619133869,EASY
R1253,36.45315714442034,145.81262857768135,2,190.0,16.56,215.01,0,0,0.6666666666666666,1.0,0.1216106271421961,EASY
R1254,1.3206396833236733,21.130234933178773,4,95.0,22.73,8.72,0,0,1.0,1.0,0.0862883975270232,EASY
R1255,37.53903579949855,150.1561431979942,2,190.0,320.0,168.58,1,0,1.0,1.0,0.1448112212153545,EASY
R1256,2.024907000225688,50.6226750056422,5,76.0,81.89,96.31,1,0,1.0,1.0,0.3011787594710187,EASY
R1257,11.81877257348284,189.10036117572545,4,95.0,31.43,132.17,0,0,1.0,1.0,0.1243837505450902,EASY
R1258,2.33771424572024,2.33771424572024,1,380.0,3.6,88.81,0,0,1.0,1.0,0.1249259534132748,EASY
R1259,4.796493737999301,76.74389980798881,4,95.0,168.58,69.63,1,0,1.0,1.0,0.1254176646026211,EASY
R1260,2.279518936388079,36.472302982209264,4,95.0,50.74,81.89,0,0,1.0,1.0,0.3172686066564357,EASY
R1261,1.4336280068666527,35.84070017166632,5,76.0,16.56,43.14,0,0,1.0,1.0,0.3035934941787087,EASY
R1262,2.7215672789250003,43.545076462800004,4,95.0,70.18,88.81,0,0,1.0,1.0,0.0801087286789142,EASY
R1263,2.7698383390297985,11.079353356119194,2,190.0,6.84,1.0,0,0,1.0,1.0,0.1030616662182545,EASY
R1264,1.112756623876374,10.014809614887366,3,126.66666666666667,70.18,43.14,0,0,0.6666666666666666,1.0,0.3299190563332742,EASY
R1265,12.632614937043943,202.1218389927031,4,95.0,320.0,59.21,1,1,0.0,0.6666666666666666,0.0504454872021889,EASY
R1266,12.008940604077097,108.08046543669387,3,126.66666666666667,1.9,182.82,0,0,0.6666666666666666,1.0,0.1751592610162432,EASY
R1267,2.3750559724898572,9.500223889959429,2,190.0,3.6,69.63,0,0,0.6666666666666666,1.0,0.1822924290134244,EASY
R1268,2.845770704170916,2.845770704170916,1,380.0,2.4,59.67,0,0,0.6666666666666666,1.0,0.3977805217723424,EASY
R1269,4.761987008377504,119.04967520943761,5,76.0,46.78,81.89,0,0,0.6666666666666666,1.0,0.2027818337254133,EASY
R1270,13.978287442127753,503.2183479165991,6,63.333333333333336,46.78,31.19,0,0,1.0,1.0,0.1490831549362506,EASY
R1271,2.152918591005616,34.44669745608986,4,95.0,1.0,96.31,0,0,1.0,1.0,0.3385598411045539,EASY
R1272,2.962604068801866,47.40166510082986,4,95.0,132.17,96.31,1,0,1.0,1.0,0.1588229515279253,EASY
R1273,0.7072092689992916,17.68023172498229,5,76.0,3.6,11.97,0,0,1.0,1.0,0.1973587101377932,EASY
R1274,4.9174204429712365,44.25678398674113,3,126.66666666666667,295.07,22.73,1,0,1.0,1.0,0.3911595866450549,EASY
R1275,2.4913924572938,62.284811432345,5,76.0,31.43,69.63,0,0,0.6666666666666666,1.0,0.1657018262919168,EASY
