rocket_id,regime_label,Kp_sweep,Kd,best_Kp_exp1,sr,rms_deg,peak_deg,Iyy,authority_inertia_ratio,static_margin,motor_scale,max_gimbal_deg,wind_strength,servo_slew_deg_s
R0688,FRAGILE,3,1.0,80.0,0.2,15.604905449618922,28.39203491153353,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,5,1.0,80.0,0.8,14.267301943887139,28.832721522196078,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,8,1.0,80.0,0.6,11.443051358029862,24.08155535594447,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,12,1.0,80.0,0.6,9.02341028147028,18.33172818649272,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,20,1.0,80.0,0.6,7.1276863067018,15.741775853390905,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,30,1.0,80.0,0.8,5.962599511968977,12.505688229236968,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,40,1.0,80.0,0.6,6.382077012138133,16.161168281626964,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,60,1.0,80.0,0.6,5.658996422459185,17.30037553611499,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,80,1.0,80.0,0.8,4.572919709815899,13.725632310649138,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,120,1.0,80.0,0.0,14.554215206079997,53.13283439510658,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,160,1.0,80.0,0.0,35.187411461739295,125.45601069659347,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,240,1.0,80.0,0.0,160.67922555096624,534.1781682811452,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0688,FRAGILE,320,1.0,80.0,0.0,259.84256622044666,854.0941158708981,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057
R0748,FRAGILE,1,2.0,40.0,0.2,19.285355130216136,39.91533801762665,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,2,2.0,40.0,0.6,9.2892197120911,17.587131635457617,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,3,2.0,40.0,0.2,20.48593415074592,40.77005358387731,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,5,2.0,40.0,0.2,12.899756810526592,26.75650028186156,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,8,2.0,40.0,0.6,9.101840261955578,17.367327618011522,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,12,2.0,40.0,0.8,6.6268355986041865,13.867125363739973,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,20,2.0,40.0,0.8,6.890921206387908,15.606449433678126,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,30,2.0,40.0,0.8,5.559246827263021,11.854020790126532,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,40,2.0,40.0,1.0,5.519876999764452,12.333363335921002,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,60,2.0,40.0,0.8,6.210038119020801,15.109439892663236,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,80,2.0,40.0,0.4,6.805161862546463,17.40896825882453,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,120,2.0,40.0,0.2,9.044515891060598,27.48656607278685,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,160,2.0,40.0,0.4,11.719304982174615,38.95976779747555,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,240,2.0,40.0,0.0,25.970592251976104,107.11432421859608,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0748,FRAGILE,320,2.0,40.0,0.0,164.32869877452882,594.7811952392783,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422
R0759,FRAGILE,1,1.0,80.0,0.6,17.664739628055177,36.22548438774928,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,2,1.0,80.0,0.6,16.75734836644703,28.20037982622186,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,3,1.0,80.0,0.6,10.212430536501827,19.52562451555697,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,5,1.0,80.0,0.8,8.384513865692547,15.732842172429292,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,8,1.0,80.0,0.4,8.867642875343048,20.557550300234283,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,12,1.0,80.0,0.8,8.123744507150203,16.299838870058945,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,20,1.0,80.0,1.0,6.116695865579038,13.266690077688736,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,30,1.0,80.0,0.8,4.744345874180889,10.351287328631985,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,40,1.0,80.0,1.0,4.9566188300693845,11.146446360161217,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,60,1.0,80.0,1.0,3.4537648230856433,7.905709091140241,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,80,1.0,80.0,0.8,3.6117632552595547,10.143188437645014,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,120,1.0,80.0,0.8,3.99114507758111,11.416270831665422,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,160,1.0,80.0,0.2,6.283412103601475,23.586914762880696,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,240,1.0,80.0,0.2,9.747035801406161,35.25471879339556,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0759,FRAGILE,320,1.0,80.0,0.0,62.23329563179393,251.31882102138397,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444
R0866,FRAGILE,1,1.0,80.0,0.0,21.053119714599227,36.476518886084015,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,2,1.0,80.0,0.4,13.454476268689527,22.842206702997572,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,3,1.0,80.0,0.4,10.90803667202004,20.61146353471192,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,5,1.0,80.0,0.2,10.94437965818562,21.89765451488201,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,8,1.0,80.0,1.0,6.113877503271895,11.761392009125471,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,12,1.0,80.0,0.8,5.3396016896107,11.09028281066105,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,20,1.0,80.0,0.6,4.431978286175932,10.948538718344896,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,30,1.0,80.0,0.8,5.6468192193592035,13.28879961787371,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,40,1.0,80.0,0.8,5.299338664018443,13.831907799112823,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,60,1.0,80.0,0.6,4.673471713697046,12.911586649532484,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,80,1.0,80.0,0.8,3.9739194320601086,11.282630345297708,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,120,1.0,80.0,0.6,6.143441796385738,21.113125458842447,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,160,1.0,80.0,0.0,14.163356744288134,57.68804965356372,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,240,1.0,80.0,0.0,58.024628504918084,205.4235032991233,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0866,FRAGILE,320,1.0,80.0,0.0,120.19142847172313,326.16457324987675,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755
R0954,FRAGILE,1,1.0,80.0,0.4,8.23194278494203,17.990255403373446,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,2,1.0,80.0,0.8,5.7110007688245314,10.469596434721279,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,3,1.0,80.0,1.0,5.261548088428663,9.688888307581152,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,5,1.0,80.0,1.0,3.4486009586917206,7.8516372058153365,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,8,1.0,80.0,1.0,3.69862721205971,8.386273322555827,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,12,1.0,80.0,1.0,3.4166215977781405,8.271396487851963,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,20,1.0,80.0,1.0,3.375114462192463,7.894171894144232,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,30,1.0,80.0,1.0,2.843900778150854,6.7845805847062834,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,40,1.0,80.0,1.0,2.8744807943793034,6.391811156896918,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,60,1.0,80.0,1.0,2.209784786697728,5.751279109904787,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,80,1.0,80.0,1.0,2.041500224265262,6.390553021508982,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,120,1.0,80.0,0.6,3.551271705361743,12.158056434651893,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,160,1.0,80.0,0.4,8.280004015246487,29.29757260766211,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,240,1.0,80.0,0.0,18.537849945061843,78.9358207769761,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0954,FRAGILE,320,1.0,80.0,0.0,73.75249823232252,234.41380980295244,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291
R0958,FRAGILE,1,2.0,40.0,0.0,62.82863695624665,112.48728210651734,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,2,2.0,40.0,0.0,37.713277620457376,59.351714464315435,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,3,2.0,40.0,0.0,44.948751144471984,70.88609345369161,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,5,2.0,40.0,0.2,29.667573913870847,49.41476688324177,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,8,2.0,40.0,0.0,20.913466338675942,37.5862145397719,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,12,2.0,40.0,0.6,15.541335534021721,28.82343456033406,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,20,2.0,40.0,0.8,11.546592373967611,23.79052265807772,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,30,2.0,40.0,0.6,12.434509108729973,25.73412847366891,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,40,2.0,40.0,0.6,9.937669496677547,21.865592317320242,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,60,2.0,40.0,0.8,6.390181219983512,15.880999628782499,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,80,2.0,40.0,0.6,7.899085810643202,19.89489113125941,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,120,2.0,40.0,0.6,6.635347116829998,17.082996585367837,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,160,2.0,40.0,0.6,11.119119583070965,33.1679303089076,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,240,2.0,40.0,0.4,13.853292936212231,48.11523067546541,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0958,FRAGILE,320,2.0,40.0,0.0,49.531142745228166,176.78105842258816,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658
R0982,FRAGILE,1,1.0,80.0,0.6,10.187949823008996,18.267354714288054,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,2,1.0,80.0,1.0,6.617210633972664,11.977882282674539,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,3,1.0,80.0,0.6,9.681801790246158,19.4835016463904,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,5,1.0,80.0,0.6,7.595846342154088,14.816666503491856,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,8,1.0,80.0,0.8,6.088327328441062,11.831327019670187,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,12,1.0,80.0,1.0,4.587459740925527,9.36983323263034,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,20,1.0,80.0,1.0,3.8826408775869523,8.231558556527135,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,30,1.0,80.0,0.8,4.38225972669122,11.026353759136157,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,40,1.0,80.0,1.0,4.4363387105712775,10.506448441651917,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,60,1.0,80.0,0.8,3.643266553002877,9.714452432278614,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,80,1.0,80.0,0.8,4.07120018600126,11.37534851300159,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,120,1.0,80.0,0.6,4.630979698217684,14.720593378227742,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,160,1.0,80.0,0.4,6.783434436056552,27.416714763773154,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,240,1.0,80.0,0.0,33.52135847873323,146.64265451226996,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R0982,FRAGILE,320,1.0,80.0,0.0,175.43496068455698,630.9015869819534,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453
R1021,FRAGILE,1,1.0,40.0,0.2,28.29067848337207,50.566017470906516,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,2,1.0,40.0,0.4,18.417822507311254,34.085231454610835,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,3,1.0,40.0,0.4,12.44215051602533,22.917115404887337,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,5,1.0,40.0,0.6,10.850751550707185,20.154040414268593,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,8,1.0,40.0,0.6,8.923758176923704,18.02690660434159,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,12,1.0,40.0,1.0,5.737795025618847,11.871059912150333,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,20,1.0,40.0,0.8,6.711250331626523,16.941146075559192,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,30,1.0,40.0,1.0,5.7750390783737835,13.293667104453704,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,40,1.0,40.0,0.8,5.929895547338106,13.962014626230404,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,60,1.0,40.0,0.8,6.25752813871578,18.331135513618843,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,80,1.0,40.0,0.6,7.545545362227719,23.982317184689812,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,120,1.0,40.0,0.0,13.753965471423522,51.57134199501694,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,160,1.0,40.0,0.0,46.980690463419066,181.04605246511204,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,240,1.0,40.0,0.0,235.96885298290786,712.5045164360049,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1021,FRAGILE,320,1.0,40.0,0.0,421.94929800497323,1147.6527126895971,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347
R1070,FRAGILE,1,2.0,5.0,0.0,33.670727448321145,62.56139019437286,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,2,2.0,5.0,0.2,15.183972295727807,27.38915221515154,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,3,2.0,5.0,0.4,16.088375820764664,26.42510121633264,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,5,2.0,5.0,0.4,11.538151242674415,23.07472726291251,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,8,2.0,5.0,0.6,13.649279728951024,25.591726757218783,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,12,2.0,5.0,0.4,8.334748520566487,18.55238794976143,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,20,2.0,5.0,1.0,6.504474109831603,13.32251893654129,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,30,2.0,5.0,1.0,5.631466170502671,12.476979104218849,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,40,2.0,5.0,1.0,4.865587120001897,11.034297161101131,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,60,2.0,5.0,0.8,4.317534880256762,11.018510274192604,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,80,2.0,5.0,0.8,5.203521553736555,12.323590839462392,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,120,2.0,5.0,0.4,7.336443690781901,20.462615482470948,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,160,2.0,5.0,0.6,9.38466094668942,27.282108190452913,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,240,2.0,5.0,0.2,14.99828213584883,52.63574277692379,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1070,FRAGILE,320,2.0,5.0,0.0,45.727223457464916,174.14114915405463,0.0113311066809888,1882.148969815491,0.0367006035420964,2.221836214598913,9.598741179192828,0.3313059222616702,115.32487374025972
R1082,FRAGILE,1,1.0,80.0,0.6,15.45607643266447,24.021045101946104,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,2,1.0,80.0,0.8,10.935003243715565,18.04516989019303,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,3,1.0,80.0,0.8,8.232235875953956,15.274329291840113,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,5,1.0,80.0,0.6,8.278048692645768,15.823632411671662,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
