rocket_id,regime_label,boundary_distance,reference_decision,first_correct_fidelity_level,first_correct_fidelity_name,dominant_missing_physics,decision_history,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,deadband,backlash,latency,wind_strength,nominal_servo_slew_deg_s,nominal_max_gimbal_deg,pipeline_layer,dataset_name,schema_version,parameter_vector_id
R0163,EASY,2.48335479363861,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,2.0019887407684,0.0200556530452406,0.0862274678585527,-54.0987499650934,9.51520658301002,30.6259889795818,0.0894884643181771,0.00544234307746574,6,0.432263901027944,92.1615994210157,13.3599448708053,Exp4,fidelity_ladder_summary,regime-pipeline-v1,163
R0164,INFEASIBLE,-1.99106518116391,NOGO,4,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO,1.99809323688809,0.0208759090079291,0.174445738285429,-40.3288150933431,10.7962806601781,39.1554931597756,0.129140309432454,0.141800164056512,3,0.111028145184826,45.0127304105699,9.27440309422233,Exp4,fidelity_ladder_summary,regime-pipeline-v1,164
R0165,FRAGILE,0,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.18418513296578,0.022914454491065,0.191946173973298,-63.8179294777448,8.77749588072958,48.7305882907943,0.104269203035969,0.101173033525163,4,0.410660677584092,98.3776702362696,12.4816816997561,Exp4,fidelity_ladder_summary,regime-pipeline-v1,165
R0166,INFEASIBLE,-2.08001248237608,NOGO,4,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO,1.02134885780971,0.0181960598925013,0.0972702669486324,-39.6920132816568,8.1631881969737,33.6150289932217,0.0663847672401677,0.179782103833249,5,0.207736089484769,33.7189310310346,8.43210060548065,Exp4,fidelity_ladder_summary,regime-pipeline-v1,166
R0167,EASY,2.24093402945801,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.40262814471439,0.0108279588044553,0.135593440266844,-40.7895430055098,8.58114202961086,32.3826103950304,0.0715827929083059,0.0120291764074242,4,0.320217731028537,116.311681284191,8.29142436680397,Exp4,fidelity_ladder_summary,regime-pipeline-v1,167
R0168,INFEASIBLE,-2.24005480987741,NOGO,5,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO,1.77233233692166,0.0274829327122634,0.0515582941282904,-67.5678025569481,12.7914245482352,31.8189544446179,0.0583293329109245,0.105723291566945,5,0.0902969130238181,27.943583219981,13.8844160690247,Exp4,fidelity_ladder_summary,regime-pipeline-v1,168
R0169,INFEASIBLE,-2.25348259458334,NOGO,4,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO,1.81113798942459,0.0122999653617216,0.176034005202672,-44.4725047841237,8.15751013054027,35.6456619456421,0.0925180721288049,0.169218882516602,4,0.0936654628060215,24.6142489812301,8.77976549125057,Exp4,fidelity_ladder_summary,regime-pipeline-v1,169
R0170,INFEASIBLE,-2.21942035274493,NOGO,4,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO,1.33638565247218,0.0117922873558006,0.193455117279452,-56.7264665809751,9.56697301749311,29.3195385234817,0.141240277571307,0.18121818295688,5,0.100760748765858,43.2528914942103,14.7318136629937,Exp4,fidelity_ladder_summary,regime-pipeline-v1,170
R0171,EASY,2.22625614623527,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.01053126487785,0.0383938865955945,0.136415990561576,-47.174109785424,8.83139603914557,29.3497746919326,0.0886952668319776,0.0505291854333625,4,0.303483488627685,85.9704945746709,8.49641715444852,Exp4,fidelity_ladder_summary,regime-pipeline-v1,171
R0172,EASY,1.88788635140714,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.61358320894873,0.0113618901331824,0.115589124918667,-35.8636229323294,7.2110073444784,31.3141563338771,0.113395437420335,0.051943359344232,3,0.390008330459147,52.2172871015264,14.0787676293432,Exp4,fidelity_ladder_summary,regime-pipeline-v1,172
R0173,EASY,1.57691189885605,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.97780674803689,0.0224234635236453,0.170354768402938,-34.6882968018532,11.3811775130873,39.2524000522562,0.0515197303594291,0.00312606767577668,3,0.35013850059351,91.5521262382229,12.4080921081143,Exp4,fidelity_ladder_summary,regime-pipeline-v1,173
R0174,EASY,2.21024331780061,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.36611080945038,0.0212141020474059,0.063754133831798,-67.6311750537791,5.07142757028134,32.567168735096,0.00490488046803513,0.120037791826661,2,0.101853956434658,110.133523169144,11.5625954858847,Exp4,fidelity_ladder_summary,regime-pipeline-v1,174
R0175,FRAGILE,0,NOGO,5,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO,2.01560962267632,0.0123229619778954,0.150993807969889,-63.6152669113273,6.69961004172174,33.3022652785632,0.0424366904126922,0.102172506895051,5,0.44155945730571,71.7427089988974,13.3268814253322,Exp4,fidelity_ladder_summary,regime-pipeline-v1,175
R0176,INFEASIBLE,-1.6120667688537,NOGO,4,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO,1.69881498287215,0.0247480075618308,0.0552123214954166,-53.6450097286155,8.87769860361874,28.1944995279571,0.0661863277615714,0.245559834216024,2,0.312862343287384,54.5033598448039,13.3953203674174,Exp4,fidelity_ladder_summary,regime-pipeline-v1,176
R0177,FRAGILE,0,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.00160611086573,0.0218103924305391,0.161470310013944,-54.3079670306736,10.154604043206,42.3557605741892,0.0827363487990116,0.105453377808384,6,0.296525549639987,51.1504953818431,8.95643036975784,Exp4,fidelity_ladder_summary,regime-pipeline-v1,177
R0178,FRAGILE,0,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.47880073473955,0.0342546584406558,0.181407996544687,-33.6011154364909,10.0137104577769,39.5223639450135,0.0287467789024219,0.173109136115395,4,0.423476821063993,76.2109733941549,8.21817220545815,Exp4,fidelity_ladder_summary,regime-pipeline-v1,178
R0179,FRAGILE,0,GO,1,L0_BASELINE,NONE,L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:NOGO -> L1_SATURATION:NOGO -> L2_SLEW_LIMIT:NOGO -> L3_ACTUATOR_NONLINEAR:NOGO -> L4_SENSOR_EFFECTS:NOGO -> L5_FULL:NOGO -> L0_BASELINE:GO -> L1_SATURATION:GO -> L2_SLEW_LIMIT:GO -> L3_ACTUATOR_NONLINEAR:GO -> L4_SENSOR_EFFECTS:GO -> L5_FULL:GO,1.19601246176259,0.0166241984976409,0.179124852246415,-44.364677199612,11.8892031493005,40.3274278051326,0.12356222545289,0.0743080417586081,2,0.180980223082351,46.5381844272982,8.25308258077651,Exp4,fidelity_ladder_summary,regime-pipeline-v1,179
