rocket_id,design_id,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,n_success_gain_sets,nominal_diverge_rate,nominal_band_30_rate,nominal_band_20_rate,nominal_band_10_rate,under_diverge_rate,over_diverge_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,oscillation_score,under_u_sat_frac,over_u_sat_frac,regime_label,regime_code
R0343,343,0.2772091727799142,1.8740813948925688,0.0259369142872166,0.0544564020705442,-27.845265455696,12.848029571659064,2.689578872072257,115.18417325637787,9.423388297024005,5,0.0007259429720499,0.0247913325322202,0.0853876848075987,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0413389933491115,5.762580137474055,2.3731160243992773,5.762580137474055,0.0,0.3694444444444444,1.0,9.333333333333334,0.0,0.0,EASY,2
R0344,344,1.684412031258432,1.9329728544561264,0.0172766728696147,0.185494336503073,-43.79782734760177,9.654144057941055,2.091070323358553,38.89584669756144,5.630891274571505,2,0.1104578170561993,0.1324082963664569,0.2225042965278608,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2994836671698078,3.751372588612715,1.3939134932356254,3.751372588612715,0.0,0.2255555555555555,2.7616666666666667,6.333333333333333,0.0,0.0,EASY,2
R0345,345,0.0,1.23146351932942,0.0110740852413677,-0.0143627971113833,-80.82015938382297,7.2988898980543535,1.3000927230838564,8.191022719334502,3.736319370936496,1,0.1441226333677097,0.1835111617875776,0.1514795544217313,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,5.626104643220228,26.17797935011307,4.826568701054778,26.17797935011307,0.0,0.0744444444444444,2.6666666666666665,2.333333333333333,0.0,0.0,EASY,2
R0346,346,0.0,1.6299488148349923,0.0346179892303382,-0.1965246912144284,-43.4719666038686,8.091948073569426,2.1599559558696644,103.84548833321242,6.880392567782285,5,0.0048602567341136,0.2254374741204574,0.1673474269415788,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8111512720847532,3.2917561612244093,2.144801851900168,3.2917561612244093,0.0,0.0788888888888889,2.0,8.0,0.0,0.0,EASY,2
R0347,347,0.0,1.9332696193668544,0.035604336705196,-0.024377347470904,-56.94379551757023,12.608363978573571,1.6866438849344805,44.02911665061977,10.866746746085942,3,0.1046997478888509,0.2027341951745027,0.4141873638945171,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.230855360281959,8.430389660886155,1.5313789142145675,8.430389660886155,0.0,0.085,2.523333333333333,4.333333333333333,0.0,0.0,EASY,2
R0348,348,0.0,1.4830415217070692,0.0338563700197842,-0.1877390849850183,-73.27735130653787,6.440655384810878,1.5366044686826228,56.012951803166914,9.546735793237572,2,0.0877675197498912,0.1125856472804603,0.4202114343480375,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.044226925157096,7.284876277235473,1.696009705058211,7.284876277235473,0.0,0.1633333333333333,2.5,3.333333333333333,0.0,0.0,EASY,2
R0349,349,7.752378006186514,1.0140686679371236,0.0384541479190392,0.2878093995400738,-89.92448417348342,8.10503225731668,1.0018318645142803,51.22701521521556,2.405748639081834,3,0.0779616650477244,0.2328410456694896,0.3741107590123418,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2192836331459207,5.485527762771672,2.1649913928175573,5.485527762771672,0.0,0.0227777777777777,1.935,3.6666666666666665,0.0,0.0,EASY,2
R0350,350,4.457832033620502,1.5524938715990677,0.0290420971307863,0.2520003261268699,-87.57170466730594,10.54181024580324,2.202831492752264,6.0816988418336,11.992390888301507,2,0.1296476120788388,0.2279848929180372,0.064100656842536,40.0,16.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,4.557613205161676,9.609893622079133,8.425297448928584,9.609893622079133,0.0,0.0277777777777777,3.0,1.6666666666666667,0.0,0.0,EASY,2
R0351,351,0.0,1.8769799843686008,0.0345010257187297,-0.1211017214899786,-50.416504484876086,11.83592568426408,2.86288105915063,75.4919417211332,7.36227708683305,3,0.0396158506356946,0.0268122630359012,0.3841797949162136,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8316470507169204,2.86785507748089,1.0715906929209151,2.86785507748089,0.0,0.1455555555555555,1.8066666666666664,6.0,0.0,0.0,EASY,2
R0352,352,0.6749142852548867,1.6242811158164674,0.0383332024193975,0.1310585398286008,-24.585705283179863,9.146574664477711,2.048790805872596,87.44743826928011,11.236632148292106,4,0.0028958841433527,0.072309434524983,0.1346204782812764,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9650694841252508,5.753401951204514,3.0321385503808345,5.753401951204514,0.0,0.1133333333333333,2.0,7.666666666666667,0.0,0.0,EASY,2
R0353,353,3.131454709302286,2.058171121838208,0.0356793632009572,0.2722739105749771,-52.18525959790929,5.204016359682462,1.8506076360302472,9.678404413479443,14.60014665627748,5,0.1038701708731091,0.1354018556236442,0.1946833023508158,40.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,6.034249917703972,25.84812760106676,3.3855655356015344,25.84812760106676,0.0,0.1527777777777778,2.9966666666666666,3.0,0.0,0.0,EASY,2
R0354,354,0.0,1.2933721861280154,0.0142534802594462,-0.1413040998908203,-70.77590744549224,9.026678312472182,2.260732597886379,49.23746143713712,10.74689321051833,2,0.0813888060163291,0.0400952084404546,0.0959682065079222,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.095021060035332,7.456629920186552,2.6688044094463588,7.456629920186552,0.0,0.2588888888888889,1.615,3.6666666666666665,0.0,0.0,EASY,2
R0355,355,0.2067978963994417,1.171772234546905,0.0141258727258906,0.0253595305412767,-25.480864932756504,5.450081111666666,0.8776419673893527,44.318800199177474,14.93277025995019,2,0.1427296440743913,0.1889908503062573,0.1726598607337763,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.3904266325052848,8.961727019745615,1.9151245323375985,8.961727019745615,0.0,0.0933333333333333,2.556666666666666,3.6666666666666665,0.0,0.0,EASY,2
R0356,356,1.3914872471698108,1.973334400296597,0.0182226408430707,0.1585681728600931,-46.9208920321711,11.89238271030772,2.569833393313183,37.86375348075696,12.549752378877546,4,0.0164069106312963,0.1483556829143402,0.2251656516200541,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2092401468045766,4.70032719166046,1.174057680257186,4.70032719166046,0.0,0.2277777777777777,1.0,6.666666666666667,0.0,0.0,EASY,2
R0357,357,2.2822077234568114,1.715533763974332,0.0148919251317474,0.1450123377802127,-86.77554342304427,5.701520606682188,2.732707291092775,91.42454561123714,12.771350882158131,2,0.1222233167587646,0.1674237840850554,0.0566513586639866,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1058903111585796,3.2429925068843533,2.7552728528478982,3.2429925068843533,0.0,0.1866666666666666,3.0,7.0,0.0,0.0,EASY,2
R0358,358,1.7614734750755685,1.4845850066755075,0.0386099476420044,0.1700140130976188,-38.34861080624805,9.105765634264616,1.2314459623848046,70.41493720408923,9.275998386475642,5,0.0114205912732071,0.2014763907563551,0.4019413265783261,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.659742353240108,4.49867108676335,1.9828723772078247,4.49867108676335,0.0,0.0966666666666666,2.8466666666666662,3.6666666666666665,0.0,0.0,EASY,2
R0359,359,2.0316541566085045,1.2337313006872153,0.0187444299996287,0.1437485374943315,-66.4554519435481,11.405946852920884,1.9873181746004425,88.23452482328429,2.706710335828149,4,0.1235846282768176,0.2153966747178629,0.2341560777752841,80.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9648823888745016,3.673565248974419,1.557504224390005,3.673565248974419,0.0,0.0,1.9766666666666663,5.666666666666667,0.0,0.0,EASY,2
R0360,360,0.0788436834153817,1.9381573423787903,0.0100861163139586,0.0119734456379059,-29.116873236349434,12.74354299162547,1.757489823771825,57.526434538648125,12.989650785597911,4,0.0788689609068144,0.1681632738312722,0.1693228449978382,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2364931159200492,3.761655458257909,1.4412127779023802,3.761655458257909,0.0,0.3249999999999999,1.2,3.333333333333333,0.0,0.0,EASY,2
R0361,361,0.0,1.2215277595718388,0.0177599033658078,-0.1766707236639871,-24.035259107011782,5.745464013318775,2.74744692744908,42.44337247656072,8.521672824114544,5,0.0603124803487722,0.0722551700943005,0.2821056406053663,80.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.9305313315161396,6.494195399644452,3.674472561125688,6.494195399644452,0.0,0.4083333333333334,3.0,5.666666666666667,0.0,0.0,EASY,2
R0362,362,0.0,1.3600580813819507,0.0306385927181537,-0.0627201312440898,-72.1919743359527,9.41595460686807,2.465889702955943,27.649604053002005,5.370990794012235,6,0.0324172862963774,0.2235562052448595,0.3711249151606519,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.959048708002164,9.82513932062931,5.796187030342071,9.82513932062931,0.0,0.1066666666666666,2.5783333333333336,4.333333333333333,0.0,0.0,EASY,2
R0363,363,0.4169050028007091,1.3920178379565575,0.0175586717554882,0.0304941179725442,-73.97671565324383,12.656857981466588,2.6317637219101897,119.75501568848846,7.386192235248253,5,0.0636648425698872,0.1368574486750723,0.2634333291673693,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,3.642204288622351,14.873801407914767,4.188019067431653,14.873801407914767,0.0,0.5466666666666666,2.768333333333333,9.666666666666666,0.0,0.0,EASY,2
R0364,364,0.0,1.4646070165892748,0.024830106404074,-0.2367752858033319,-64.48553709857272,8.643244679819542,2.7736175913999777,36.57180480477245,10.867185643682058,5,0.1471754535693255,0.1067556684695727,0.1424049678268835,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.6937748492108275,6.156068378595583,2.313726190080028,6.156068378595583,0.0,0.2261111111111111,2.0,6.0,0.0,0.0,EASY,2
R0365,365,1.2393150567646545,1.606278165212759,0.0316843805352246,0.2151426441542446,-25.58354755784568,6.38269362300688,1.7730049523166351,71.87698757613524,5.55767653024971,2,0.0951993399618676,0.2134017564974121,0.1668597613581426,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.599371843352755,5.265617466051628,1.4831178668784266,5.265617466051628,0.0,0.1072222222222222,1.94,4.333333333333333,0.0,0.0,EASY,2
R0366,366,0.5008196284324995,1.7987405928754232,0.0178706655937717,0.0292900971026152,-72.24225515833952,6.161382969340089,1.6045763765466063,90.94480005178968,6.002910968481965,4,0.0963406481827454,0.0196251632706598,0.2325666847623871,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.028476208586078,3.870637933705069,3.032761001973892,3.870637933705069,0.0,0.1727777777777777,3.0,7.666666666666667,0.0,0.0,EASY,2
R0367,367,4.959504500279198,1.4257246792695906,0.0331213744019403,0.217757105968773,-85.5506771378911,10.142484044897923,1.2682762575444615,17.732039974559818,2.4979847763465526,4,0.0676764939106707,0.1638893658053898,0.1653534993525328,40.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,4.377370093174545,16.918168299018845,7.455573890817701,16.918168299018845,0.0,0.1111111111111111,3.0,3.6666666666666665,0.0,0.0,EASY,2
R0368,368,0.0120731681001625,1.4053486225708771,0.0282458389671823,0.0010824088740427,-62.62966473232004,11.72026460964996,2.833995992936432,113.334734193216,14.79863712830668,3,0.0954845550444769,0.2482643469996009,0.3609739724627436,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6662764649381443,2.050517690573962,0.8694673317394567,2.050517690573962,0.0,0.1138888888888888,0.9133333333333334,7.333333333333333,0.0,0.0,EASY,2
R0369,369,3.905647535151617,1.8889029491538256,0.0373640095222637,0.2699629916949743,-59.531835955835504,6.123120375539276,1.522017992902851,111.0718795957405,6.690139121034003,4,0.0187077038356569,0.117203053059172,0.4352079769546119,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6035206086047443,2.801285233258074,1.044113220412478,2.801285233258074,0.0,0.0677777777777777,1.0,5.666666666666667,0.0,0.0,EASY,2
R0370,370,1.383903765686702,1.7381508788630056,0.0110076929491608,0.088918915001699,-83.7724049561217,10.817312326219335,2.6042181370999486,59.11858505039476,4.0404874690103165,2,0.0259616428864546,0.052976382312544,0.0912014778127734,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.7517904837405605,4.992472875100741,2.8803985306334545,4.992472875100741,0.0,0.2788888888888889,2.918333333333333,6.0,0.0,0.0,EASY,2
R0371,371,0.0,1.6882076933938923,0.0173748820534046,-0.0671424599720579,-81.73855011831068,8.09781777030671,2.4026940399232664,6.218306757993247,13.78409376380863,1,0.1493707934955832,0.2427190329512986,0.1901815979433614,5.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,6.643252109366848,14.818681901026943,7.32653228763193,14.818681901026943,0.0,0.0188888888888888,3.0,2.333333333333333,0.0,0.0,EASY,2
R0372,372,1.4739281220572775,1.992725970195079,0.0103805430560534,0.107985610991014,-64.018685953535,12.284640680787954,1.9773864128851724,19.085241931079796,3.431566025051882,3,0.1212717684168466,0.132018007710905,0.1641288597525613,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,3.086609100216144,13.12858508065639,6.716634687609781,13.12858508065639,0.0,0.1355555555555555,2.845,3.6666666666666665,0.0,0.0,EASY,2
R0373,373,0.0,0.983779773827392,0.0134520545842618,-0.2826513979108986,-41.43964807193682,5.650839091882547,2.927800238063773,38.60675447788548,14.75292111198465,4,0.0121495190306613,0.1891942864943765,0.1357052116612664,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.500162670776629,7.171915900498057,2.781609251738665,7.171915900498057,0.0,0.2527777777777777,1.9750000000000003,6.666666666666667,0.0,0.0,EASY,2
R0374,374,0.0,1.5022046131256812,0.0182829952267458,-0.0503221852588099,-30.631341243220675,9.747830481565,1.8804172231433047,47.30403123682935,2.7380385735867527,3,0.1349990377090649,0.1260907950707941,0.1466449922599858,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.8336820778826692,6.674726433778475,2.9060001878524377,6.674726433778475,0.0,0.1966666666666666,2.891666666666667,4.333333333333333,0.0,0.0,EASY,2
R0375,375,3.952882283082769,1.7668950328434532,0.0231412994879822,0.2739357144907146,-78.99662150630756,9.52753561340591,2.693924704703218,93.99968883462168,9.806127064715296,3,0.0683406787139446,0.1529670947499537,0.415516034881987,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8906396472508807,2.6258406491657698,0.8860136329608285,2.6258406491657698,0.0,0.1577777777777778,0.8033333333333333,7.0,0.0,0.0,EASY,2
R0376,376,1.1434432608774223,1.633115335020241,0.0355513495060495,0.1336135897814964,-46.28454892070357,9.685495928929091,2.6293170776452115,21.303670863604545,10.53508988494664,2,0.0047562073937648,0.1315776990888924,0.0648243807724757,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,3.535067443794494,11.996414246294352,4.852087292105671,11.996414246294352,0.0,0.1144444444444444,2.93,3.6666666666666665,0.0,0.0,EASY,2
R0377,377,0.0,1.500588162755088,0.0241737848420276,-0.2872658209083505,-50.39870627803582,12.88048883516778,2.4287348458082394,119.04627326977614,3.9508704389846327,4,0.0190239945473786,0.1998153888121659,0.0584082515700375,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9319086315738722,4.850305127851617,2.5886005468824957,4.850305127851617,0.0,0.0,1.915,7.666666666666667,0.0,0.0,EASY,2
R0378,378,1.3262015573882977,1.448508497250462,0.0330914244061919,0.2202239642468257,-28.287446812875,11.986901578920502,1.983336711798808,49.0307045767957,4.724039882861673,6,0.0724959778573927,0.2188470249879099,0.3741851972528318,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.399550672838685,3.989383504480224,2.4265538864295286,3.989383504480224,0.0,0.0905555555555555,1.8133333333333328,5.333333333333333,0.0,0.0,EASY,2
