rocket_id,design_id,regime_label,gain_Kp,gain_Kd,gain_source,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,baseline_success_rate,baseline_rms,baseline_peak,baseline_max_theta,baseline_u_sat,baseline_go,abl_success_wind,delta_success_wind,delta_rms_wind,delta_peak_wind,delta_theta_wind,decision_flip_wind,flip_dir_wind,abl_success_backlash,delta_success_backlash,delta_rms_backlash,delta_peak_backlash,delta_theta_backlash,decision_flip_backlash,flip_dir_backlash,abl_success_slew,delta_success_slew,delta_rms_slew,delta_peak_slew,delta_theta_slew,decision_flip_slew,flip_dir_slew,abl_success_latency,delta_success_latency,delta_rms_latency,delta_peak_latency,delta_theta_latency,decision_flip_latency,flip_dir_latency,abl_success_sensor_noise,delta_success_sensor_noise,delta_rms_sensor_noise,delta_peak_sensor_noise,delta_theta_sensor_noise,decision_flip_sensor_noise,flip_dir_sensor_noise,abl_success_deadband,delta_success_deadband,delta_rms_deadband,delta_peak_deadband,delta_theta_deadband,decision_flip_deadband,flip_dir_deadband,abl_success_nonlinear_aero,delta_success_nonlinear_aero,delta_rms_nonlinear_aero,delta_peak_nonlinear_aero,delta_theta_nonlinear_aero,decision_flip_nonlinear_aero,flip_dir_nonlinear_aero,abl_success_dyn_aero,delta_success_dyn_aero,delta_rms_dyn_aero,delta_peak_dyn_aero,delta_theta_dyn_aero,decision_flip_dyn_aero,flip_dir_dyn_aero,abl_success_thrust_curve,delta_success_thrust_curve,delta_rms_thrust_curve,delta_peak_thrust_curve,delta_theta_thrust_curve,decision_flip_thrust_curve,flip_dir_thrust_curve,abl_success_cg_shift,delta_success_cg_shift,delta_rms_cg_shift,delta_peak_cg_shift,delta_theta_cg_shift,decision_flip_cg_shift,flip_dir_cg_shift,dominant_module,dominant_delta_rms,n_decision_flips,decision_flip_modules,fidelity_complexity
R0489,489,INFEASIBLE,10.0,4.0,exp1,3.2382354540875222,1.6994185930237078,0.0220121570364708,0.2232409250196672,-69.17508170862322,8.167987712231458,29.43686110461533,65.52949902300244,13.519882469323957,3,0.0075834853102109,0.1046195285593484,0.2164281520009608,1.0,4.224388906079285,11.048874023985698,11.048874023985698,0.0,1,1.0,0.0,-3.1640135590711997,-3.2396052989961674,-3.2396052989961674,0,,0.8,-0.19999999999999996,0.6282483116267157,5.776884118740307,5.776884118740307,0,,0.8,-0.19999999999999996,1.0262766701664479,6.871274743767691,6.871274743767691,0,,1.0,0.0,0.1769912262347404,2.3676672762944158,2.3676672762944158,0,,1.0,0.0,-3.828548180725473,-9.744255211408573,-9.744255211408573,0,,1.0,0.0,-0.08699923818286415,-0.15533006419890683,-0.15533006419890683,0,,1.0,0.0,8.881784197001252e-16,7.105427357601002e-15,7.105427357601002e-15,0,,0.8,-0.19999999999999996,0.2619103451448739,4.0982608259725115,4.0982608259725115,0,,0.8,-0.19999999999999996,0.06573910662732896,8.8824753155247,8.8824753155247,0,,1.0,0.0,-0.10123803869984282,1.3373232145757008,1.3373232145757008,0,,sensor_noise,3.828548180725473,0,none,0
R0490,490,MARGINAL,20.0,4.0,exp1,0.5901500221187301,1.190871702677076,0.0119201213944865,0.0613938152644703,-47.27631387111853,10.309104252939154,31.309271479309377,48.402865234954966,9.834712886376892,2,0.1457279497156432,0.1240182298728409,0.1165729957974995,0.6,6.263490143362125,26.500879605048205,26.500879605048205,0.0,1,1.0,0.4,-4.934254779526568,-15.384011498856982,-15.384011498856982,0,,0.8,0.20000000000000007,-1.4269756050356142,-7.933797225464595,-7.933797225464595,0,,1.0,0.4,-2.0701047368129615,-13.559408643106368,-13.559408643106368,0,,0.6,0.0,0.3644734146902451,7.875181739392303,7.875181739392303,0,,1.0,0.4,-5.955866337498164,-25.258162745166736,-25.258162745166736,0,,0.6,0.0,0.26797024123003155,3.821699512227177,3.821699512227177,0,,0.6,0.0,-0.0006182776920233835,-0.00042828726216725954,-0.00042828726216725954,0,,1.0,0.4,-1.8862102021861862,-11.525302336696056,-11.525302336696056,0,,0.4,-0.19999999999999996,1.1259508608655864,1.6174075474838752,1.6174075474838752,0,,0.6,0.0,0.4316854856689991,5.421588706832129,5.421588706832129,0,,sensor_noise,5.955866337498164,0,none,0
R0491,491,MARGINAL,10.0,4.0,exp1,0.3488877184435258,1.275688441861606,0.0368694125344731,0.0430357989773428,-44.66532712776456,10.621306251134914,39.2907910283035,57.64495255696455,11.977411373301807,2,0.1114893932515708,0.2358403174498566,0.2504704954077918,0.8,6.465119246944207,29.760203975663515,29.760203975663515,0.0,1,1.0,0.19999999999999996,-6.465119246944207,-29.760203975663515,-29.760203975663515,0,,1.0,0.19999999999999996,-1.4598992345199608,-17.189346936714678,-17.189346936714678,0,,1.0,0.19999999999999996,-2.197991618779497,-14.60509742889961,-14.60509742889961,0,,0.8,0.0,-0.041480301828996424,-0.6867673194313042,-0.6867673194313042,0,,1.0,0.19999999999999996,-5.735512881972322,-27.639871981965587,-27.639871981965587,0,,0.8,0.0,-0.20636592350810812,-1.170749267975733,-1.170749267975733,0,,0.8,0.0,3.8012354901972856e-05,0.0008343118620146583,0.0008343118620146583,0,,0.8,0.0,-1.5298818937363006,-8.453862285207833,-8.453862285207833,0,,0.8,0.0,-0.5764314625097455,-7.095406994807053,-7.095406994807053,0,,0.8,0.0,-0.024272949047484893,-0.36514075445342087,-0.36514075445342087,0,,wind,6.465119246944207,0,none,0
R0492,492,MARGINAL,20.0,4.0,exp1,0.3611668409598748,1.063482260212926,0.0321538162344395,0.040328742063118,-51.19257175831357,10.736625469658236,42.29498378960541,36.53923531506352,10.391310078486232,5,0.032371585735366,0.2226795061056471,0.2540673918253911,0.8,8.149540681806117,28.291041306679485,28.291041306679485,0.0,1,1.0,0.19999999999999996,-8.149540681806117,-28.291041306679485,-28.291041306679485,0,,1.0,0.19999999999999996,-3.7264078493256294,-15.444451512597665,-15.444451512597665,0,,1.0,0.19999999999999996,-5.6195927666960355,-18.42880896275866,-18.42880896275866,0,,0.8,0.0,-0.06272333131153118,-0.2812867212075112,-0.2812867212075112,0,,1.0,0.19999999999999996,-6.808026084444433,-24.60978709428194,-24.60978709428194,0,,0.8,0.0,-0.03173521013589031,0.13902704172075886,0.13902704172075886,0,,0.8,0.0,0.00011858712595014254,0.003935400754915719,0.003935400754915719,0,,0.8,0.0,-1.897765949031288,-6.524492569873949,-6.524492569873949,0,,1.0,0.19999999999999996,-0.8814175465237177,-5.240787049364769,-5.240787049364769,0,,0.8,0.0,0.013839409888428023,0.2647940636816024,0.2647940636816024,0,,wind,8.149540681806117,0,none,0
R0493,493,INFEASIBLE,10.0,4.0,exp1,2.260639620256826,1.124535128876142,0.0145779652823911,0.2157274284545348,-55.05411762514568,6.78280823670401,35.72638165575934,51.83656896742528,10.886888680146663,5,0.0997159289261456,0.0897366373617538,0.2354684712602324,1.0,7.800026942996473,18.490135404020528,18.490135404020528,0.0,1,1.0,0.0,-6.122368026238207,-9.908003838887916,-9.908003838887916,0,,0.8,-0.19999999999999996,-1.6140057765138671,0.09839194408726826,0.09839194408726826,0,,1.0,0.0,0.4003143177634083,-0.9523382882513793,-0.9523382882513793,0,,1.0,0.0,-0.02352014156948279,-0.7980069846368458,-0.7980069846368458,0,,1.0,0.0,-6.807439973130357,-15.11910326962321,-15.11910326962321,0,,0.8,-0.19999999999999996,0.19111759992167876,-0.559959874409401,-0.559959874409401,0,,1.0,0.0,0.01104490964463345,0.003252223426546408,0.003252223426546408,0,,0.8,-0.19999999999999996,-0.9567875449651773,-1.1774093849797858,-1.1774093849797858,0,,0.6,-0.4,1.6994264438055051,17.936399181785994,17.936399181785994,0,,1.0,0.0,-0.5654743775998581,-1.3809310209981867,-1.3809310209981867,0,,sensor_noise,6.807439973130357,0,none,0
R0494,494,INFEASIBLE,10.0,4.0,exp1,1.992197979889164,1.6812020658828213,0.0114805705129292,0.166188533051801,-67.84309675793041,12.849006864637136,41.45813886305792,82.8544285314053,14.817402998512502,2,0.1168538374647475,0.211704291769347,0.3227275759269072,0.6,11.219022845460865,25.931468048573894,25.931468048573894,0.0,1,1.0,0.4,-11.219022845460865,-25.931468048573894,-25.931468048573894,0,,0.8,0.20000000000000007,-3.9889425032320363,-2.7425171861428375,-2.7425171861428375,0,,0.8,0.20000000000000007,-2.4409868752487434,0.40941449354065895,0.40941449354065895,0,,0.8,0.20000000000000007,-0.11565961489155363,1.7367229196368292,1.7367229196368292,0,,1.0,0.4,-10.146369052099365,-21.920200060754762,-21.920200060754762,0,,0.6,0.0,-0.48590016554479654,-1.1991786880989288,-1.1991786880989288,0,,0.6,0.0,4.085620730620576e-14,3.481659405224491e-13,3.481659405224491e-13,0,,1.0,0.4,-3.190648891468131,-4.126976220560476,-4.126976220560476,0,,0.6,0.0,-0.0879215780140612,17.192220038895346,17.192220038895346,0,,0.6,0.0,-0.249948715626223,0.8756223827085918,0.8756223827085918,0,,wind,11.219022845460865,0,none,0
R0495,495,MARGINAL,20.0,4.0,exp1,2.194401836950321,1.373122547085247,0.0182738515750723,0.2220012568817041,-59.37492598048132,8.185179247354645,46.70313883897519,89.06103894180279,10.003442808756065,2,0.0185757785860749,0.134030081961991,0.2590546579321408,0.6,6.8426555230985375,24.908726538501153,24.908726538501153,0.0,1,0.8,0.20000000000000007,-4.61006171259902,-9.613030772238446,-9.613030772238446,0,,0.8,0.20000000000000007,-1.8333717902913982,-6.801160157269177,-6.801160157269177,0,,1.0,0.4,-2.272321229562417,-13.543809215853878,-13.543809215853878,0,,0.2,-0.39999999999999997,0.6619570532854517,-0.12032064668087372,-0.12032064668087372,1,hurts,1.0,0.4,-6.480642370777803,-23.83722251773866,-23.83722251773866,0,,0.4,-0.19999999999999996,0.0263024518110484,-4.682240579625844,-4.682240579625844,0,,0.6,0.0,2.4637111204484086e-06,3.78108403680244e-05,3.78108403680244e-05,0,,0.6,0.0,-0.4562570608013745,-3.3309217895517023,-3.3309217895517023,0,,0.4,-0.19999999999999996,3.7822863275763954,9.888677985038125,9.888677985038125,0,,0.4,-0.19999999999999996,0.24571650586559013,-4.279380536018458,-4.279380536018458,0,,sensor_noise,6.480642370777803,1,latency,1
R0496,496,EASY,10.0,4.0,exp1,1.7572798468148096,2.0693072584997334,0.0138851419288803,0.2274753785729098,-47.96053718671804,9.844720438340053,49.89032934034926,117.49524509025566,10.749439997642424,2,0.1345434939395993,0.1747193685501451,0.2635147530897335,0.6,7.430880303489151,26.59476570770377,26.59476570770377,0.0,1,0.8,0.20000000000000007,-3.484479508769046,-7.377657187218194,-7.377657187218194,0,,1.0,0.4,-3.2581841420278357,-14.798440092624945,-14.798440092624945,0,,1.0,0.4,-3.6990909058991246,-10.127974744678973,-10.127974744678973,0,,0.6,0.0,0.3640123845246048,-0.012398283180392156,-0.012398283180392156,0,,1.0,0.4,-7.063435057735804,-25.305955888040817,-25.305955888040817,0,,0.6,0.0,-0.20896744028227854,-3.1541663526030845,-3.1541663526030845,0,,0.6,0.0,0.0,0.0,0.0,0,,0.8,0.20000000000000007,-2.323592615719943,-7.954046658314056,-7.954046658314056,0,,0.6,0.0,1.840630921414216,6.618673675668138,6.618673675668138,0,,0.4,-0.19999999999999996,-0.08808433033373753,-4.997777972447388,-4.997777972447388,0,,sensor_noise,7.063435057735804,0,none,0
R0497,497,EASY,10.0,4.0,exp1,1.7418208476479238,1.4605420389898338,0.0100238604836583,0.2309282955789423,-44.12136881210384,8.535904608154434,44.29009825486921,107.69432866785944,11.46903163392966,2,0.1026055505553644,0.0294796750713923,0.4008965327803233,0.4,8.412645024715122,19.06338405533164,19.06338405533164,0.0,1,1.0,0.6,-5.500977762120944,-10.213656338199602,-10.213656338199602,0,,0.6,0.19999999999999996,0.2438605503527107,3.8307511035240047,3.8307511035240047,0,,0.6,0.19999999999999996,0.43554010323701675,6.1252147812126125,6.1252147812126125,0,,0.6,0.19999999999999996,-0.13897575539340323,-0.2585654411220837,-0.2585654411220837,0,,1.0,0.6,-7.6080795462619255,-15.555640006258585,-15.555640006258585,0,,0.4,0.0,0.15318348008728577,0.9732612304948169,0.9732612304948169,0,,0.4,0.0,-9.355183294701419e-11,5.684341886080802e-14,5.684341886080802e-14,0,,1.0,0.6,-1.6962769920575491,-2.8566982273424593,-2.8566982273424593,0,,1.0,0.6,-0.9667438763773797,-4.137727120797525,-4.137727120797525,0,,0.4,0.0,0.1782937493825525,2.6800210263017092,2.6800210263017092,0,,sensor_noise,7.6080795462619255,0,none,0
R0498,498,INFEASIBLE,10.0,4.0,exp1,2.2120032476234,1.0093056169862464,0.0381189836631108,0.2255378673052541,-46.6095492393798,7.402843522193116,29.233349658744768,40.05120365594635,10.893060304506076,4,0.0222505738673069,0.0302147933611714,0.2915929926020186,0.8,5.4041460206681915,18.152720244485728,18.152720244485728,0.0,1,1.0,0.19999999999999996,-3.92730556299424,-10.666491387399308,-10.666491387399308,0,,0.8,0.0,0.4597543941391935,1.184944966637424,1.184944966637424,0,,1.0,0.19999999999999996,-1.0160337561680537,-4.835394614042082,-4.835394614042082,0,,0.8,0.0,0.20919913104099308,0.4711089647710942,0.4711089647710942,0,,1.0,0.19999999999999996,-4.875819448013831,-15.956302795000255,-15.956302795000255,0,,1.0,0.19999999999999996,0.155874036430248,-0.6956190933391184,-0.6956190933391184,0,,0.8,0.0,0.0038026666796513453,0.008403009687583562,0.008403009687583562,0,,0.8,0.0,-0.3102198985002218,-1.6029027930663986,-1.6029027930663986,0,,0.8,0.0,0.43059094806903087,-2.1179644025969324,-2.1179644025969324,0,,1.0,0.19999999999999996,-0.20175399535582272,-0.9447021007643173,-0.9447021007643173,0,,sensor_noise,4.875819448013831,0,none,0
R0499,499,INFEASIBLE,10.0,4.0,exp1,3.0627100599559216,1.635244303490576,0.0263163762042045,0.2378066212533028,-63.12219715668675,5.783743484528549,31.092932696715508,45.5143839448137,10.185536828557323,2,0.0843292260666296,0.215407765854879,0.3352073282975545,0.8,8.590900961647161,31.47693919439983,31.47693919439983,0.0,1,1.0,0.19999999999999996,-8.590900961647161,-31.47693919439983,-31.47693919439983,0,,1.0,0.19999999999999996,-3.415336960507741,-17.80836377657417,-17.80836377657417,0,,1.0,0.19999999999999996,-4.107806583131819,-16.372086203683736,-16.372086203683736,0,,0.8,0.0,0.04912836587227076,-0.0950143273254902,-0.0950143273254902,0,,1.0,0.19999999999999996,-7.792650227292366,-28.94684304527286,-28.94684304527286,0,,0.8,0.0,-0.02399916019609094,-0.6940004716697992,-0.6940004716697992,0,,0.8,0.0,1.0658141036401503e-14,7.105427357601002e-14,7.105427357601002e-14,0,,0.8,0.0,-0.7697379831980147,-1.4154048981758507,-1.4154048981758507,0,,0.8,0.0,-0.8003552934770832,-5.103519178784513,-5.103519178784513,0,,0.8,0.0,0.04795707550705686,-0.04845679212314025,-0.04845679212314025,0,,wind,8.590900961647161,0,none,0
R0500,500,MARGINAL,45.0,4.0,exp1,1.903877690467972,1.832049965536796,0.0324879184379477,0.2014819615938605,-57.25626089431254,10.197774654877112,47.522751140697,41.11900326351599,13.381971695657969,3,0.058898008617225,0.1677372422204128,0.2857270520383525,1.0,4.446169303168306,15.471781860269575,15.471781860269575,0.0,1,1.0,0.0,-4.446169303168306,-15.471781860269575,-15.471781860269575,0,,1.0,0.0,-1.3444072549362356,-4.538248070733379,-4.538248070733379,0,,1.0,0.0,-2.3267426379006273,-5.890760690226964,-5.890760690226964,0,,1.0,0.0,-0.03874347008125767,-0.1343623844415749,-0.1343623844415749,0,,1.0,0.0,-3.5140679192601683,-12.286370042577328,-12.286370042577328,0,,1.0,0.0,-0.014810144380781765,-0.06627929475340366,-0.06627929475340366,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.4868839561674849,-2.191533169284366,-2.191533169284366,0,,0.6,-0.4,0.7045302263372051,15.925750541407103,15.925750541407103,0,,1.0,0.0,-0.06638711470418013,-0.35974643664120975,-0.35974643664120975,0,,wind,4.446169303168306,0,none,0
R0501,501,INFEASIBLE,10.0,4.0,exp1,0.5898791346889519,0.9275445236215584,0.0171970285502607,0.0995718044288768,-31.038547627601112,11.592042812495766,35.531277753470235,24.52871887916278,11.763350807379297,1,0.0661428449359054,0.0296333190060789,0.424765586867698,0.6,20.895168198644264,73.63599510761225,73.63599510761225,0.0,1,1.0,0.4,-19.240910676499333,-65.83343493409905,-65.83343493409905,0,,0.6,0.0,-1.9110447699696778,-6.61310456249069,-6.61310456249069,0,,0.8,0.20000000000000007,-14.98489295192444,-50.93289792306149,-50.93289792306149,0,,0.6,0.0,0.0,0.0,0.0,0,,0.8,0.20000000000000007,-15.32587852237599,-43.517933081010185,-43.517933081010185,0,,0.6,0.0,-0.6780270478314492,-1.0431755068316164,-1.0431755068316164,0,,0.6,0.0,0.18416378545494183,1.1120308893945747,1.1120308893945747,0,,0.8,0.20000000000000007,-6.1426400774242715,-24.263914475725784,-24.263914475725784,0,,0.2,-0.39999999999999997,-6.489354520143333,-31.563925393721448,-31.563925393721448,1,hurts,0.4,-0.19999999999999996,-0.9785547500870244,-3.1745000319887566,-3.1745000319887566,0,,wind,19.240910676499333,1,thrust_curve,1
R0502,502,FRAGILE,10.0,4.0,exp1,1.0417015221877453,1.91598986243086,0.0282093474422047,0.1769799196993101,-36.56862223774442,13.436326908859208,49.96201474663663,55.85467921724167,8.216132160969636,4,0.1307633395017032,0.0174723070727131,0.1983738724196916,1.0,3.140210531077011,8.892335560626224,8.892335560626224,0.0,1,1.0,0.0,-0.44714166572607406,-0.37579396515454455,-0.37579396515454455,0,,1.0,0.0,0.1357436656436235,0.8747640043175391,0.8747640043175391,0,,1.0,0.0,1.2662831418655345,4.586716975424704,4.586716975424704,0,,1.0,0.0,0.8663844660075113,5.21619087951531,5.21619087951531,0,,1.0,0.0,-2.952146554379591,-8.261359592754273,-8.261359592754273,0,,1.0,0.0,0.14778051968125316,-0.27345446244668814,-0.27345446244668814,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,0.7657609852097615,1.3125154126250838,1.3125154126250838,0,,1.0,0.0,2.762518615322912,4.404952965373768,4.404952965373768,0,,1.0,0.0,0.5930401877629783,1.6058583454211686,1.6058583454211686,0,,sensor_noise,2.952146554379591,0,none,0
R0503,503,EASY,45.0,4.0,exp1,0.8764155068470622,1.4291613628652111,0.0190282228535035,0.1163080523971472,-46.103893060925785,9.40307143340312,48.4547119448097,34.71928152241311,12.967340088377952,2,0.1173724207139959,0.2114595644854651,0.060374447585055,1.0,2.684310186223822,9.799414785487015,9.799414785487015,0.0,1,1.0,0.0,-2.684310186223822,-9.799414785487015,-9.799414785487015,0,,1.0,0.0,-0.46528183726186123,-1.9501278654748067,-1.9501278654748067,0,,1.0,0.0,-0.25376239303714243,-3.7733863352970216,-3.7733863352970216,0,,1.0,0.0,0.01470468727467722,0.07627670511702789,0.07627670511702789,0,,1.0,0.0,-1.8110782015441858,-6.71127546706783,-6.71127546706783,0,,1.0,0.0,-0.021806392780893358,-0.17231636909753156,-0.17231636909753156,0,,1.0,0.0,1.7901236049056024e-12,1.2109424574191507e-11,1.2109424574191507e-11,0,,1.0,0.0,-0.6665990887685478,-1.8094020339406907,-1.8094020339406907,0,,1.0,0.0,0.22789768005153288,-0.8329717412339441,-0.8329717412339441,0,,1.0,0.0,0.01374477769872895,0.06838053068551986,0.06838053068551986,0,,wind,2.684310186223822,0,none,0
R0504,504,MARGINAL,45.0,16.0,exp1,2.4272433839750653,1.1550876620706494,0.0134678859232681,0.219129983071209,-65.11419555193918,8.769100104732665,44.729050011690326,58.26839557395335,8.414186108944172,4,0.0784514676631234,0.2326265100222455,0.2476346409559426,0.6,10.632260902873822,33.949336960195666,33.949336960195666,0.0,1,1.0,0.4,-10.09788433019277,-24.87002721891716,-24.87002721891716,0,,0.6,0.0,-2.8813740076475973,-15.93363536255119,-15.93363536255119,0,,0.8,0.20000000000000007,-1.4510649287775887,-9.176998284777135,-9.176998284777135,0,,0.6,0.0,-1.0758034970296375,-7.3037408862923066,-7.3037408862923066,0,,1.0,0.4,-9.221698626668836,-29.617073271302157,-29.617073271302157,0,,0.6,0.0,-0.21877766313681413,0.04334511361140869,0.04334511361140869,0,,0.6,0.0,-0.09376572415900952,-1.47498331605442,-1.47498331605442,0,,1.0,0.4,-3.3874866495835416,-17.5052573324742,-17.5052573324742,0,,0.2,-0.39999999999999997,5.708495967006391,26.641967467415576,26.641967467415576,1,hurts,0.6,0.0,-0.39713796274916824,4.428370123368708,4.428370123368708,0,,wind,10.09788433019277,1,thrust_curve,1
R0505,505,EASY,45.0,4.0,exp1,2.121121111048364,1.7527338381816362,0.0251124466802841,0.2199280253331442,-47.68483449152477,13.78363200763522,31.641140785360424,45.91436131825781,14.136443684902517,2,0.0644286896268994,0.0189982948312421,0.1827043980202398,1.0,3.732874528810118,13.714270354394646,13.714270354394646,0.0,1,1.0,0.0,-2.1536836075117307,-6.488230626284258,-6.488230626284258,0,,1.0,0.0,-0.030729267030789487,0.582601575151001,0.582601575151001,0,,1.0,0.0,-1.8025146582557732,-7.583924398282656,-7.583924398282656,0,,0.8,-0.19999999999999996,0.022870618723310088,1.2866029979856481,1.2866029979856481,0,,1.0,0.0,-3.630316654188909,-13.28696929807147,-13.28696929807147,0,,1.0,0.0,-0.2376431565818189,-0.03373618020769342,-0.03373618020769342,0,,1.0,0.0,0.0,-8.881784197001252e-15,-8.881784197001252e-15,0,,1.0,0.0,-1.06752538318407,-4.471522329879445,-4.471522329879445,0,,0.8,-0.19999999999999996,1.469720906833043,12.31793447478896,12.31793447478896,0,,1.0,0.0,-0.17660858386753997,-1.5715308169060922,-1.5715308169060922,0,,sensor_noise,3.630316654188909,0,none,0
R0506,506,EASY,10.0,8.0,exp1,0.918654192442006,1.8433648867980248,0.0128399214186887,0.1328075808819739,-33.61338061131478,9.295006886495692,30.565207794148808,100.04277338521578,8.698680523916932,3,0.1471079412294321,0.0850169613647772,0.0569832180512545,1.0,5.331142961961429,15.387951275428478,15.387951275428478,0.0,1,1.0,0.0,-1.8480114661994391,-4.495102475321115,-4.495102475321115,0,,1.0,0.0,-0.12405807266473623,-2.841231430683914,-2.841231430683914,0,,0.6,-0.4,4.393958186048201,6.537328515184662,6.537328515184662,0,,1.0,0.0,0.7366284557204432,0.2436132114503291,0.2436132114503291,0,,1.0,0.0,-5.138192142709503,-14.749591362342349,-14.749591362342349,0,,1.0,0.0,-0.0834655199423473,-4.212629498607354,-4.212629498607354,0,,1.0,0.0,0.0,0.0,0.0,0,,0.8,-0.19999999999999996,-0.729354979192272,1.0489736232528486,1.0489736232528486,0,,1.0,0.0,0.8916820772413061,4.014324605037359,4.014324605037359,0,,1.0,0.0,1.1192951584801554,3.0225219165168156,3.0225219165168156,0,,sensor_noise,5.138192142709503,0,none,0
R0507,507,EASY,10.0,4.0,exp1,0.9698165729630668,1.7439871537514442,0.0325204252766618,0.0920315209970148,-48.58411555955436,7.627806175344673,27.513380590095505,40.66094350120424,13.081672410718795,4,0.0799958675999318,0.0619640199716805,0.1923055702598718,1.0,3.5409807919992864,13.550500331909584,13.550500331909584,0.0,1,1.0,0.0,-2.8633732575798643,-8.73648679300666,-8.73648679300666,0,,1.0,0.0,-0.27501497158568844,-2.6317101902107325,-2.6317101902107325,0,,1.0,0.0,1.6091809646955775,6.120526533547407,6.120526533547407,0,,1.0,0.0,0.13171951745866872,-0.9715300148826387,-0.9715300148826387,0,,1.0,0.0,-3.3185664273687965,-12.669309559031094,-12.669309559031094,0,,1.0,0.0,-0.06072379194753852,-0.7014705068940756,-0.7014705068940756,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.40157625503475547,-1.8810308649637033,-1.8810308649637033,0,,1.0,0.0,-0.00672527312774962,-3.5650900971866726,-3.5650900971866726,0,,1.0,0.0,0.16508201605349493,0.5813555069794027,0.5813555069794027,0,,sensor_noise,3.3185664273687965,0,none,0
R0508,508,EASY,45.0,4.0,exp1,1.7710916919017627,1.4879042381481402,0.0387299905742129,0.1660847317351136,-54.60805028174157,8.042385301824803,33.94314081294077,80.8278038212703,13.010153863073722,3,0.1402991285331916,0.2464640703782218,0.1705418168395815,1.0,2.609590762903262,7.964037375574038,7.964037375574038,0.0,1,1.0,0.0,-2.4839713028537984,-5.7262707367049925,-5.7262707367049925,0,,1.0,0.0,0.3600171884334893,5.049611873353428,5.049611873353428,0,,1.0,0.0,-0.6416295658799098,-1.2142931475772665,-1.2142931475772665,0,,1.0,0.0,-0.10094588871692212,-0.08630838802138818,-0.08630838802138818,0,,1.0,0.0,-2.126331512615401,-6.2829186545813895,-6.2829186545813895,0,,1.0,0.0,-0.08386454460313475,0.22616227975733327,0.22616227975733327,0,,1.0,0.0,7.105427357601002e-15,6.306066779870889e-14,6.306066779870889e-14,0,,1.0,0.0,-0.2090906355635873,-0.6581183011408758,-0.6581183011408758,0,,0.6,-0.4,1.5951511989385132,17.92714773456482,17.92714773456482,0,,1.0,0.0,-0.054621346971802875,-0.03201760133769049,-0.03201760133769049,0,,wind,2.4839713028537984,0,none,0
R0509,509,MARGINAL,10.0,4.0,exp1,1.4860345533563195,1.1229349223728224,0.0163115615641287,0.2103936088647063,-38.00465342619288,5.153353535198486,37.47504651829878,61.34627249517658,8.805961557941261,4,0.0711291571011858,0.0775042137761563,0.3319569163036841,0.4,8.65001465067112,25.038536485189688,25.038536485189688,0.0,1,1.0,0.6,-5.272584882985004,-12.571776484377567,-12.571776484377567,0,,0.6,0.19999999999999996,-0.9765285556873229,-5.551154457520347,-5.551154457520347,0,,1.0,0.6,-1.5859066003627804,-5.9912201440705815,-5.9912201440705815,0,,0.8,0.4,-0.5033796960859025,-2.4585562327599817,-2.4585562327599817,0,,1.0,0.6,-7.561768794023398,-21.41993953151559,-21.41993953151559,0,,0.4,0.0,0.03987388992682561,2.448152509135376,2.448152509135376,0,,0.4,0.0,-0.0019804211927532123,0.23916505059853677,0.23916505059853677,0,,0.8,0.4,-1.6312016652946006,-6.739064913129379,-6.739064913129379,0,,0.4,0.0,1.9168058831828674,6.71142501011861,6.71142501011861,0,,0.6,0.19999999999999996,0.04437289068206063,4.524360427683366,4.524360427683366,0,,sensor_noise,7.561768794023398,0,none,0
R0510,510,MARGINAL,10.0,4.0,exp1,1.757321161077964,1.0896322861951675,0.0229099919632488,0.162319193698403,-62.44608851679381,11.980541209369877,43.06349895372986,83.38236784809737,10.36971775332514,4,0.0327335234911976,0.1631535100978831,0.0583331943610323,1.0,3.464419696226244,11.216447769091326,11.216447769091326,0.0,1,1.0,0.0,-1.859230213417393,2.277202211967966,2.277202211967966,0,,1.0,0.0,-0.4692147254474257,-2.868302491132198,-2.868302491132198,0,,1.0,0.0,2.6281427002081585,4.444465394286974,4.444465394286974,0,,1.0,0.0,-0.12047689283879848,-0.5115470518678187,-0.5115470518678187,0,,1.0,0.0,-3.296078859970061,-10.846414801909859,-10.846414801909859,0,,1.0,0.0,0.12797988160864415,1.6469815380418797,1.6469815380418797,0,,1.0,0.0,9.959574015772077e-05,0.0009722602485595644,0.0009722602485595644,0,,1.0,0.0,-0.9865038999800113,-2.2853320863963997,-2.2853320863963997,0,,0.8,-0.19999999999999996,3.1665140703203205,12.886625435294102,12.886625435294102,0,,1.0,0.0,0.10696059599983121,2.2717750021086527,2.2717750021086527,0,,sensor_noise,3.296078859970061,0,none,0
