rocket_id,td,original_label,new_Kp,new_Kd,orig_Kp,orig_Kd,nom_sr,nom_ci_lo,nom_ci_hi,under_sr,under_ci_lo,under_ci_hi,over_sr,over_ci_lo,over_ci_hi,robustness,final_label,label_flipped,uncertain
R1203,317.812992061656,EASY,227.9230326898601,1.0,133.21,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1211,105.23198071670052,EASY,115.62844575768011,1.0,19.32,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,EASY,0,1
R1224,96.12764258327034,EASY,320.0,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1234,97.45541889694915,EASY,41.78105458855241,1.0,50.74,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R1249,79.75909731240303,EASY,29.758952096260835,1.0,46.78,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1253,220.76684583912265,EASY,162.34034009544706,1.0,215.01,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1255,334.82807558232884,EASY,320.0,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,EASY,0,1
R1265,125.70008248805368,EASY,41.78105458855241,1.0,59.21,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1266,87.72788420975876,EASY,162.34034009544706,1.0,182.82,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1270,72.65573532587298,EASY,58.65987877815546,2.0,31.19,1.0,0.8,0.6269395261897257,0.9049502189759876,1.0,0.886482908609522,1.0,0.8333333333333334,0.6643529481431982,0.9266356575964831,1.0,EASY,0,1
R1288,202.15331443325053,EASY,162.34034009544706,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1290,255.12851519036528,EASY,58.65987877815546,1.0,112.39,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,0.886482908609522,1.0,0.8666666666666667,0.7031831605558306,0.9469043057578189,1.0,EASY,0,1
R1306,85.34451832930962,EASY,21.19609566078763,1.0,31.43,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1312,114.5730498461068,EASY,227.9230326898601,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1317,79.18765529630149,EASY,21.19609566078763,1.0,24.65,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,EASY,0,1
R1319,90.03227526313664,EASY,227.9230326898601,2.0,81.89,1.0,0.7,0.5212387898833981,0.8333543735604106,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.6666666666666666,FRAGILE,1,1
R1350,248.91027419429568,EASY,162.34034009544706,1.0,132.17,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1351,82.24211832248128,EASY,82.35745631970453,1.0,88.81,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.8333333333333334,0.6643529481431982,0.9266356575964831,1.0,EASY,0,1
R1363,75.32105204472997,EASY,115.62844575768011,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1394,88.77031725724822,EASY,227.9230326898601,1.0,250.9,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1398,78.38206725459507,EASY,162.34034009544706,1.0,215.01,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1412,105.16695597230049,EASY,162.34034009544706,1.0,215.01,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1422,172.681499823234,EASY,29.758952096260835,1.0,43.14,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,0.886482908609522,1.0,0.8333333333333334,0.6643529481431982,0.9266356575964831,1.0,EASY,0,1
R1439,96.30208815896428,EASY,115.62844575768011,1.0,88.81,1.0,0.7,0.5212387898833981,0.8333543735604106,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.4666666666666667,0.3023212722412823,0.6385798671847496,0.6666666666666666,FRAGILE,1,1
R1441,168.7510077253862,EASY,58.65987877815546,1.0,81.89,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1450,99.35939060915317,EASY,162.34034009544706,1.0,88.81,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1460,110.4597462261217,EASY,162.34034009544706,1.0,231.35,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1508,70.6747173950273,EASY,41.78105458855241,1.0,50.74,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1522,83.62980411608422,EASY,162.34034009544706,1.0,320.0,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1528,98.13909918133746,EASY,115.62844575768011,1.0,295.07,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1541,70.17856406934376,EASY,82.35745631970453,1.0,320.0,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1561,77.92416424428615,EASY,58.65987877815546,1.0,132.17,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1585,128.39313660552483,EASY,162.34034009544706,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1593,137.88075071351685,EASY,227.9230326898601,1.0,215.01,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,EASY,0,1
R1597,77.09425285818666,EASY,227.9230326898601,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1648,213.67197467696985,EASY,58.65987877815546,1.0,26.73,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1673,183.8781509787116,EASY,58.65987877815546,1.0,50.74,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1674,106.41971488383638,EASY,227.9230326898601,1.0,272.09,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1679,240.02567449876832,EASY,82.35745631970453,1.0,24.65,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R1691,79.24070424290412,EASY,162.34034009544706,2.0,155.45,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1698,95.83663447124805,EASY,320.0,1.0,295.07,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1707,166.3271113441963,EASY,41.78105458855241,1.0,59.67,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,0.886482908609522,1.0,0.7,0.5212387898833981,0.8333543735604106,0.6666666666666666,FRAGILE,1,1
R1712,80.52769202638349,EASY,41.78105458855241,1.0,31.43,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1713,122.16500398486026,EASY,29.758952096260835,1.0,12.98,1.0,0.7666666666666667,0.5907132766967573,0.8820776078949878,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.6666666666666666,0.4877972581383026,0.807697044731538,0.6666666666666666,FRAGILE,1,1
R1714,133.65978526451477,EASY,115.62844575768011,1.0,46.78,1.0,0.7333333333333333,0.5555169795568831,0.8581750444608938,1.0,0.886482908609522,1.0,0.5666666666666667,0.39197009545408734,0.7262276256938489,0.6666666666666666,FRAGILE,1,0
R1746,70.00473340224839,EASY,162.34034009544706,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1754,72.23290955886036,EASY,41.78105458855241,1.0,36.68,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1770,117.34705767710406,EASY,82.35745631970453,1.0,24.65,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.8333333333333334,0.6643529481431982,0.9266356575964831,1.0,EASY,0,1
R1776,102.95397950821916,EASY,41.78105458855241,2.0,36.68,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1783,156.90805978403208,EASY,115.62844575768011,1.0,113.27,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1784,101.79423404108276,EASY,115.62844575768011,1.0,113.27,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1794,88.06781856631204,EASY,162.34034009544706,1.0,215.01,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1802,277.6694103490017,EASY,320.0,1.0,250.9,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1808,376.581664654013,EASY,320.0,2.0,112.39,1.0,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.8666666666666667,0.7031831605558306,0.9469043057578189,1.0,EASY,0,1
R1811,117.4323182142434,EASY,115.62844575768011,2.0,46.78,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R1819,79.00702187649928,EASY,227.9230326898601,1.0,320.0,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1822,72.79957215473009,EASY,162.34034009544706,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1827,70.8103902355906,EASY,29.758952096260835,1.0,26.73,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1847,87.93813214376786,EASY,227.9230326898601,2.0,36.68,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R1860,98.3826264530628,EASY,162.34034009544706,1.0,133.21,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1866,91.33058939280932,EASY,21.19609566078763,1.0,10.26,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1884,310.6574294167642,EASY,320.0,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R1898,176.24738293549908,EASY,227.9230326898601,2.0,24.65,1.0,0.3,0.16664562643958936,0.47876121011660183,0.5666666666666667,0.39197009545408734,0.7262276256938489,0.4,0.24590394326083398,0.5767994750172617,0.0,INFEASIBLE,1,1
R1936,101.12673952197834,EASY,29.758952096260835,1.0,31.43,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R1938,200.0660661818404,EASY,41.78105458855241,1.0,43.14,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R1951,112.68889703068707,EASY,115.62844575768011,1.0,133.21,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1956,123.99062843235058,EASY,162.34034009544706,1.0,215.01,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1962,75.78883593183143,EASY,21.19609566078763,1.0,22.73,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1979,85.60582997505328,EASY,115.62844575768011,1.0,96.31,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1991,96.91181442895974,EASY,162.34034009544706,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R1994,111.27942591285174,EASY,162.34034009544706,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2005,75.381123576708,EASY,58.65987877815546,1.0,50.74,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R2055,160.428203909216,EASY,58.65987877815546,1.0,50.74,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,0.886482908609522,1.0,0.8,0.6269395261897257,0.9049502189759876,1.0,EASY,0,1
R2058,192.85039565479357,EASY,82.35745631970453,1.0,88.81,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.8,0.6269395261897257,0.9049502189759876,1.0,EASY,0,1
R2069,81.02526498825114,EASY,21.19609566078763,1.0,36.97,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R2083,177.62159173197742,EASY,115.62844575768011,2.0,31.43,1.0,0.6333333333333333,0.4551324643360493,0.7812629779598231,0.6,0.42320052498273836,0.754096056739166,0.5666666666666667,0.39197009545408734,0.7262276256938489,0.3333333333333333,FRAGILE,1,0
R2093,89.3938566379655,EASY,58.65987877815546,1.0,50.74,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2106,144.84147635852042,EASY,21.19609566078763,1.0,43.14,1.0,0.7666666666666667,0.5907132766967573,0.8820776078949878,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.5666666666666667,0.39197009545408734,0.7262276256938489,0.6666666666666666,FRAGILE,1,1
R2113,166.70246549699357,EASY,115.62844575768011,1.0,113.27,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,EASY,0,1
R2127,84.23927034382487,EASY,227.9230326898601,4.0,59.67,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R2130,74.64952730697809,EASY,82.35745631970453,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2136,76.72027581637909,EASY,82.35745631970453,1.0,70.18,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2139,175.57769106028084,EASY,162.34034009544706,2.0,81.89,1.0,0.7666666666666667,0.5907132766967573,0.8820776078949878,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.6666666666666666,FRAGILE,1,1
R2153,196.10588088901,EASY,82.35745631970453,1.0,88.81,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2158,71.90974344061496,EASY,115.62844575768011,1.0,59.67,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R2181,120.79853357122116,EASY,162.34034009544706,1.0,133.21,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R2194,74.01119959048681,EASY,115.62844575768011,1.0,69.63,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.8333333333333334,0.6643529481431982,0.9266356575964831,1.0,EASY,0,1
R2214,82.37931792240782,EASY,162.34034009544706,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2229,98.86806466384957,EASY,115.62844575768011,2.0,295.07,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2231,148.34693541703453,EASY,227.9230326898601,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2233,100.44499878574808,EASY,162.34034009544706,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2246,137.65119366916176,EASY,82.35745631970453,1.0,96.31,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2252,105.9973858673699,EASY,162.34034009544706,1.0,168.58,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2254,145.028787377672,EASY,58.65987877815546,1.0,59.21,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R2257,101.33374258164318,EASY,21.19609566078763,1.0,50.74,4.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R2258,128.366289768419,EASY,58.65987877815546,1.0,88.81,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,0.886482908609522,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,EASY,0,1
R2282,223.23184615046875,EASY,58.65987877815546,1.0,320.0,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2283,73.53056713289378,EASY,115.62844575768011,1.0,69.63,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2287,148.84459105291927,EASY,115.62844575768011,1.0,59.67,1.0,0.6666666666666666,0.4877972581383026,0.807697044731538,0.9,0.7437855868473338,0.9654007400402839,0.7666666666666667,0.5907132766967573,0.8820776078949878,0.6666666666666666,FRAGILE,1,1
R2293,97.64136106659636,EASY,41.78105458855241,1.0,36.68,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R2297,88.28196637974715,EASY,162.34034009544706,1.0,155.45,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2304,157.55939141312967,EASY,320.0,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2307,80.39892192769938,EASY,82.35745631970453,1.0,36.68,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2310,71.62741174838753,EASY,162.34034009544706,1.0,252.87,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2315,77.854259839185,EASY,58.65987877815546,1.0,168.58,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R2322,97.81058846771388,EASY,58.65987877815546,1.0,50.74,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2323,80.66858117986382,EASY,82.35745631970453,1.0,81.89,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,EASY,0,0
R2336,85.20511176030935,EASY,115.62844575768011,1.0,31.43,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2337,80.32523025947992,EASY,115.62844575768011,1.0,96.31,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2349,77.72792987149221,EASY,82.35745631970453,1.0,81.89,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2353,231.49617116210652,EASY,115.62844575768011,1.0,36.97,1.0,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.6666666666666666,0.4877972581383026,0.807697044731538,0.6666666666666666,FRAGILE,1,1
R2377,87.89528145449123,EASY,115.62844575768011,1.0,88.81,1.0,0.9666666666666667,0.8332924860304112,0.9940915620051425,1.0,0.886482908609522,1.0,0.9,0.7437855868473338,0.9654007400402839,1.0,EASY,0,1
R2384,87.57838010847978,EASY,58.65987877815546,1.0,50.74,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,0.886482908609522,1.0,1.0,EASY,0,0
R2389,189.94806144249029,EASY,115.62844575768011,1.0,88.81,1.0,0.9333333333333333,0.7867618227892791,0.9815233646723066,1.0,0.886482908609522,1.0,0.8666666666666667,0.7031831605558306,0.9469043057578189,1.0,EASY,0,1
