rocket_id,final_label,td,keff,latency_steps,kp_simple,kp_full,Kp_floor,Kp_ceiling,window_ratio,Kp_miss,Kp_miss_fraction,miss_type,gain_ok,sr_simple_in_full,sr_full_in_full,false_rejection_v2
R0416,EASY,17.919208461358537,1.6658365037484442,5,70.18,81.89,0.48653073883063935,76.0,156.20801304900797,0.0,0.0,inside,True,1.0,1.0,0
R0417,EASY,9.92654455307874,0.9690242827670338,2,10.18,46.78,0.11319969081130159,190.0,1678.4498141140757,0.0,0.0,inside,True,1.0,1.0,0
R0418,EASY,40.66624082265752,4.8905967981115595,6,320.0,50.74,1.8184526133328036,63.333333333333336,34.82814612213511,256.6666666666667,7.369518485611888,overtuned,False,1.0,1.0,0
R0419,EASY,1.4737822459057888,0.8845319917583323,4,46.78,112.39,0.20044727352386582,95.0,473.940095716438,0.0,0.0,inside,True,1.0,1.0,0
R0420,EASY,111.45826290222809,11.449394291990581,1,320.0,295.07,0.797112271971067,380.0,476.7208000202422,0.0,0.0,inside,True,1.0,1.0,0
R0421,EASY,49.460459131689866,9.136800592309784,3,168.58,168.58,1.8092506176553607,126.66666666666667,70.01056980752408,41.91333333333334,0.598671507010487,overtuned,False,1.0,1.0,0
R0422,EASY,171.33188585238068,16.44716177922489,4,320.0,133.21,4.454609050976128,95.0,21.32622614305129,225.0,10.55038985757504,overtuned,False,0.0,0.6666666666666666,1
R0423,EASY,39.59053586184551,6.369904721348954,6,320.0,26.73,2.4069889761609677,63.333333333333336,26.31226564001426,256.6666666666667,9.754639534968133,overtuned,False,0.6666666666666666,1.0,0
R0424,EASY,8.471818691937408,0.876362310951571,2,19.48,50.74,0.10174933121077108,190.0,1867.3341410610353,0.0,0.0,inside,True,1.0,1.0,0
R0425,EASY,3.959047809043637,1.0335685822354825,3,1.0,59.67,0.179188501101918,126.66666666666667,706.8905978214628,0.0,0.0,inside,True,1.0,1.0,0
R0426,EASY,23.585361911804323,4.663166683198154,4,12.98,81.89,1.169519745967507,95.0,81.22992393036466,0.0,0.0,inside,True,1.0,1.0,0
R0427,EASY,11.210597179346154,2.5398069842337363,2,50.74,88.81,0.31465723556740305,190.0,603.8316571916233,0.0,0.0,inside,True,1.0,1.0,0
R0428,EASY,11.901871454142537,1.9849428983137463,4,10.18,88.81,0.47254995794708177,95.0,201.03694519985234,0.0,0.0,inside,True,1.0,1.0,0
R0429,EASY,57.27792662583058,5.151516766514994,4,3.6,69.63,1.2998709612674633,95.0,73.0841774535593,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0430,EASY,22.15630751238804,2.2111617570193216,5,2.4,81.89,0.6570534506081636,76.0,115.66791092818247,0.0,0.0,inside,True,0.3333333333333333,1.0,1
R0431,EASY,22.617456286615177,3.2788939432860347,2,70.18,31.43,0.41260159763117354,190.0,460.4926425172058,0.0,0.0,inside,True,1.0,1.0,0
R0432,EASY,143.74605132208225,12.80911013569716,2,6.84,168.58,1.7515469482489356,190.0,108.47553940243945,0.0,0.0,inside,True,0.3333333333333333,1.0,1
R0433,EASY,22.59182973406729,2.075324964240031,6,6.84,5.36,0.7323478632100823,63.333333333333336,86.47984996600646,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0434,EASY,51.9840277069391,6.343815878679626,3,46.78,132.17,1.2285422435130788,126.66666666666667,103.10322443976929,0.0,0.0,inside,True,1.0,1.0,0
R0435,EASY,16.311687750832306,1.579521691068517,4,320.0,88.81,0.3708281867666074,95.0,256.1833306910709,225.0,0.8782772844472281,overtuned,False,1.0,1.0,0
R0436,EASY,21.07013623198551,2.0259289987927236,3,4.6,6.31,0.3659522639994058,126.66666666666667,346.12893299895626,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0437,EASY,9.454342698010535,1.61312855458346,6,320.0,8.72,0.5605648246033836,63.333333333333336,112.98128343701116,256.6666666666667,2.2717627102347655,overtuned,False,0.6666666666666666,1.0,0
R0438,EASY,43.89594040149292,4.528381008021078,6,2.83,36.97,1.6758862456531207,63.333333333333336,37.79095001084115,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0439,EASY,55.29903305513518,8.331688962451828,4,1.0,168.58,2.164885075874203,95.0,43.88223701049721,1.1648850758742029,0.026545708588091056,undertuned,False,0.6666666666666666,1.0,0
R0440,EASY,4.030159729947711,1.0161768096634933,2,3.6,59.67,0.11905251430776191,190.0,1595.9343748829376,0.0,0.0,inside,True,1.0,1.0,0
R0441,EASY,17.178384702120997,1.670280628188792,6,36.68,1.0,0.5816592729010133,63.333333333333336,108.88390555085572,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0442,EASY,30.60878277560592,2.6017603183222198,4,2.83,81.89,0.6297028690703202,95.0,150.86480412619994,0.0,0.0,inside,True,1.0,1.0,0
R0443,EASY,4.929350079898465,2.1554967719763427,3,88.81,96.31,0.39083181250599125,126.66666666666667,324.0950777637246,0.0,0.0,inside,True,1.0,1.0,0
R0444,EASY,32.929492293460974,4.8305642205096815,3,3.6,19.32,0.9200636432152779,126.66666666666667,137.6716356533925,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0445,EASY,10.664120114906504,1.1381539054115382,3,2.4,10.26,0.1984839496664554,126.66666666666667,638.1708288228095,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0446,EASY,8.076154532845333,1.538746806025413,2,2.83,96.31,0.18489643079897886,190.0,1027.6023132462183,0.0,0.0,inside,True,1.0,1.0,0
R0447,EASY,108.63245600268374,11.025927816162492,2,10.26,155.45,1.4939863688402137,190.0,127.17652848967931,0.0,0.0,inside,True,1.0,1.0,0
R0448,EASY,19.84132103552924,3.6148155121210688,3,43.14,22.73,0.6764341603004626,126.66666666666667,187.25646057023957,0.0,0.0,inside,True,1.0,1.0,0
R0449,EASY,93.20323141782367,7.853855229915671,2,16.43,250.9,1.0423825063020378,190.0,182.27473969612663,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0450,EASY,38.864992158784325,3.4515557327536923,4,59.21,59.67,0.8499059716913752,95.0,111.77707083401596,0.0,0.0,inside,True,1.0,1.0,0
R0451,EASY,8.713598469611936,1.4181997387619678,3,2.83,88.81,0.25066258981678075,126.66666666666667,505.32736759503035,0.0,0.0,inside,True,1.0,1.0,0
R0452,EASY,168.3853926409828,18.914390228451687,5,6.31,16.43,6.406709208897955,76.0,11.86256430906017,0.09670920889795553,0.008152470779365366,undertuned,False,0.0,1.0,1
R0453,EASY,13.611587091712432,1.5274951119969367,5,168.58,43.14,0.4437730591851857,76.0,171.25870628456815,92.58000000000001,0.5405856555179539,overtuned,False,0.6666666666666666,1.0,0
R0454,EASY,12.31260172469944,1.7365766757330061,5,2.83,36.68,0.5084797125156015,76.0,149.46515687716473,0.0,0.0,inside,True,1.0,1.0,0
R0455,EASY,6.82584019381632,0.7232768710971351,3,3.6,50.74,0.12269257933969288,126.66666666666667,1032.3906086933825,0.0,0.0,inside,True,1.0,1.0,0
R0456,EASY,102.1857986420288,8.535315386404543,5,11.97,96.31,2.7541164663131665,76.0,27.595056683183184,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0457,EASY,3.3027243427659867,0.9759627894645296,4,3.32,59.67,0.22249782528258666,95.0,426.9704653487909,0.0,0.0,inside,True,1.0,1.0,0
R0458,EASY,84.01756249566326,8.210022701195317,2,4.56,155.45,1.0926058714813893,190.0,173.89619162707962,0.0,0.0,inside,True,1.0,1.0,0
R0459,EASY,33.94794127582539,3.2795143312968467,5,168.58,69.63,0.998233750035177,76.0,76.13447250939153,92.58000000000001,1.2160063233981144,overtuned,False,1.0,1.0,0
R0460,EASY,5.241008478304297,1.2576561170553804,2,12.98,96.31,0.14927234315149157,190.0,1272.8412778191287,0.0,0.0,inside,True,1.0,1.0,0
R0461,EASY,37.73482035813815,4.138234524339878,3,2.42,3.6,0.7807948868310343,126.66666666666667,162.227838326095,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0462,EASY,13.765867160865252,6.6959618773211815,2,7.42,31.19,0.8800994101140738,190.0,215.88470326934228,0.0,0.0,inside,True,0.6666666666666666,1.0,0
R0463,EASY,7.49515966980131,1.4950457429444213,4,3.6,43.14,0.3498206851399073,95.0,271.56770321344976,0.0,0.0,inside,True,1.0,1.0,0
R0464,EASY,29.7153125577459,2.637771367244597,3,2.4,59.67,0.48420442698047184,126.66666666666667,261.5974980992381,0.0,0.0,inside,True,0.3333333333333333,1.0,1
R0465,EASY,18.99677872919648,1.7828695816545577,2,46.78,96.31,0.2161633367703051,190.0,878.9649662092964,0.0,0.0,inside,True,1.0,1.0,0
