rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_strength,servo_slew,static_margin,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin,search_best_sr
R6086,29.01144400492663,2.813746463031553,10.310610563564945,2,0.0423299210074177,1.5165004333573129,12.88826320445618,0.2084292345562174,62.78284732858889,-0.2557995599138922,1.0,1.016831587375873,105.13494375563756,103.39464770853374,1.0,False,False,td0-40,lat2-3,
R6119,306.4619145755263,28.763431212013614,10.6545673329657,5,0.0081017861082163,2.9670959047074086,13.318209166207124,0.0647846718425674,196.1723181119678,0.2422105477991411,1.0,18.463342031599996,58.87552997104207,3.1887796841046794,0.9333333333333332,False,False,td300+,lat5-6,
R6149,320.7923763899348,30.72001518930482,10.442455005739015,2,0.0066349814000562,2.595202521339968,13.053068757173772,0.1117941541527001,113.72960891062225,0.0968313788685633,1.0,2.4264280325417045,598.6649859805054,246.72686679827,1.0,False,False,td300+,lat2-3,
R6154,95.75729056704832,8.93399741371011,10.718302920045536,5,0.0161689787248154,1.8392405386455528,13.39787865005692,0.3038005797636216,198.76337867888824,0.2757099063087235,1.0,1.8157718801053533,105.13494375563756,57.90096482248502,1.0,False,False,td80-120,lat5-6,
R6169,355.2058857177052,37.52482880346128,9.465889573490635,1,0.0062536221725551,2.9878616014525696,11.832361966863294,0.1053251839873943,99.9890228597043,-0.0211316848875979,2.0,7.737344415111075,800.0,103.39464770853368,1.0,False,True,td300+,lat1,
R6425,165.3132216037203,32.11457571911433,5.14760721267531,4,0.0061147799213567,2.5003058568492955,6.434509015844137,0.1110601541115782,96.02328374016076,0.0532173318884408,1.0,7.737344415111075,105.13494375563756,13.587988089338308,1.0,False,False,td120-180,lat4,
R6456,158.1111665888195,25.57715896270712,6.18173296023042,5,0.0078980772646722,2.5720760133231835,7.727166200288025,0.1691389981428345,184.8373708544493,-0.0863114974672549,1.0,7.737344415111075,105.13494375563756,13.587988089338308,1.0,False,False,td120-180,lat5-6,
R6700,11.846140749512378,4.184945615799983,2.8306558404936166,4,0.0521486468233133,2.77870844450508,3.5383198006170207,0.382394659505358,185.1499678695528,-0.1423240829213274,1.0,1.3587988089338316,140.49252415648894,103.39464770853388,1.0,False,False,td0-40,lat4,
R6715,48.29665251150916,6.368597687972353,7.583561543339684,4,0.0186259652087712,1.5103330322508768,9.479451929174605,0.1565096196697324,175.6459171433971,0.0557418723216434,1.0,0.760926835001139,335.2521727374652,440.5839790588584,1.0,False,False,td40-80,lat4,
R6739,28.5499033888247,3.6424142173563143,7.838181405284098,6,0.0599289785702676,2.7793057553347227,9.797726756605122,0.3677852783375682,156.3213523442767,0.2529287273664413,1.0,0.1,187.74109386255512,1877.4109386255511,1.0,True,False,td0-40,lat5-6,
R6774,3.238292530134727,1.5471422690416885,2.093079993309568,2,0.0741851896084873,1.4613612296172562,2.61634999163696,0.2942316674040663,146.44595573192672,0.2078756508013179,1.0,0.3188779684104678,447.9997067987973,1404.9252415648882,1.0,False,False,td0-40,lat2-3,
R6883,83.51678144660303,8.18587443372066,10.202548563726603,1,0.0277624955212024,2.8935680384102302,12.753185704658254,0.0972353210519275,96.14191164406908,-0.1805116889023498,1.0,1.016831587375873,250.87967161476035,246.7268667982698,1.0,False,False,td80-120,lat1,
R7019,37.6174464367618,8.962559787785517,4.197176624475984,2,0.0113430894569857,1.2944150136112271,5.246470780594979,0.4132150064769752,149.83670231230496,0.0747615278584367,1.0,1.3587988089338316,447.9997067987973,329.70275205813283,1.0,False,False,td0-40,lat2-3,
R7034,140.70105941342405,14.777286036867212,9.521441153835356,2,0.0076454614851301,1.4384954856642251,11.901801442294197,0.1932962777078603,139.85887994606327,-0.1220866805607375,1.0,1.3587988089338316,800.0,588.7552997104202,1.0,False,True,td120-180,lat2-3,
R7102,357.6212631786032,43.259635473998415,8.266857990367361,2,0.0051731042172183,2.849339521470498,10.333572487959202,0.067671781560746,122.22496779508376,-0.18083507320683,1.0,5.790096482248505,598.6649859805054,103.39464770853388,1.0,False,False,td300+,lat2-3,
