rocket_id,regime_label,fidelity_level,added_physics,decision,success_rate,rms_error_deg,u_cmd_sat_frac,slew_sat_frac,best_Kp,best_Kd,p_unstable,mass,Iyy,static_margin,Cm_alpha,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,reference_decision,disagrees_with_ref,first_correct_fidelity_idx,first_correct_fidelity_name,dominant_missing_physics
R0226,EASY,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,4.52910293047935,0.0,0.056666666666666664,10.0,4.0,0.6638298793883327,1.2643112477872402,0.03556168148931655,0.1127686893291529,-35.160409898215676,46.17774155584134,55.59229297189919,14.415325303229391,5,0.0161696495294583,0.07000583451193713,0.2719175811422311,GO,0,0,L0_BASELINE,NONE
R0227,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.07483720293334319,0.0,0.9733333333333334,10.0,4.0,0.9811018579666796,1.4867503296210662,0.022371512528800944,0.09002323940745438,-60.14087991801371,39.41685682337496,72.66565492492316,10.83758716447202,3,0.0036490690779487304,0.1613843163459265,0.3408632195470337,GO,0,0,L0_BASELINE,NONE
R0227,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.07483720293334319,0.0,0.9733333333333334,10.0,4.0,0.9811018579666796,1.4867503296210662,0.022371512528800944,0.09002323940745438,-60.14087991801371,39.41685682337496,72.66565492492316,10.83758716447202,3,0.0036490690779487304,0.1613843163459265,0.3408632195470337,GO,0,0,L0_BASELINE,NONE
R0227,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.01787017488823503,0.0,0.8816666666666667,10.0,4.0,0.9811018579666796,1.4867503296210662,0.022371512528800944,0.09002323940745438,-60.14087991801371,39.41685682337496,72.66565492492316,10.83758716447202,3,0.0036490690779487304,0.1613843163459265,0.3408632195470337,GO,0,0,L0_BASELINE,NONE
R0227,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.1358804385102103,0.0,0.0,10.0,4.0,0.9811018579666796,1.4867503296210662,0.022371512528800944,0.09002323940745438,-60.14087991801371,39.41685682337496,72.66565492492316,10.83758716447202,3,0.0036490690779487304,0.1613843163459265,0.3408632195470337,GO,0,0,L0_BASELINE,NONE
R0227,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,0.7546132166650537,0.0,0.0,10.0,4.0,0.9811018579666796,1.4867503296210662,0.022371512528800944,0.09002323940745438,-60.14087991801371,39.41685682337496,72.66565492492316,10.83758716447202,3,0.0036490690779487304,0.1613843163459265,0.3408632195470337,GO,0,0,L0_BASELINE,NONE
R0227,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,9.382169938794355,0.0,0.04833333333333333,10.0,4.0,0.9811018579666796,1.4867503296210662,0.022371512528800944,0.09002323940745438,-60.14087991801371,39.41685682337496,72.66565492492316,10.83758716447202,3,0.0036490690779487304,0.1613843163459265,0.3408632195470337,GO,0,0,L0_BASELINE,NONE
R0228,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.05103632480236324,0.0,0.9816666666666667,10.0,4.0,1.1847979477829476,1.6378320620194013,0.022631479619209104,0.14403588184846866,-40.3378887773593,31.127231145929944,27.833107727193685,8.954923905421367,1,0.14595823826754248,0.06994332391892132,0.378846654171699,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0228,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.05103632480236324,0.0,0.9816666666666667,10.0,4.0,1.1847979477829476,1.6378320620194013,0.022631479619209104,0.14403588184846866,-40.3378887773593,31.127231145929944,27.833107727193685,8.954923905421367,1,0.14595823826754248,0.06994332391892132,0.378846654171699,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0228,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.012696860264563126,0.0,0.84,10.0,4.0,1.1847979477829476,1.6378320620194013,0.022631479619209104,0.14403588184846866,-40.3378887773593,31.127231145929944,27.833107727193685,8.954923905421367,1,0.14595823826754248,0.06994332391892132,0.378846654171699,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0228,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.44630548436553424,0.0,0.0016666666666666668,10.0,4.0,1.1847979477829476,1.6378320620194013,0.022631479619209104,0.14403588184846866,-40.3378887773593,31.127231145929944,27.833107727193685,8.954923905421367,1,0.14595823826754248,0.06994332391892132,0.378846654171699,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0228,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.210332223301498,0.0,0.0033333333333333335,10.0,4.0,1.1847979477829476,1.6378320620194013,0.022631479619209104,0.14403588184846866,-40.3378887773593,31.127231145929944,27.833107727193685,8.954923905421367,1,0.14595823826754248,0.06994332391892132,0.378846654171699,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0228,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,24.221313735839598,0.0,0.14833333333333334,10.0,4.0,1.1847979477829476,1.6378320620194013,0.022631479619209104,0.14403588184846866,-40.3378887773593,31.127231145929944,27.833107727193685,8.954923905421367,1,0.14595823826754248,0.06994332391892132,0.378846654171699,NOGO,0,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0229,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.010418783895675913,0.0,0.0,20.0,4.0,1.888778802917749,1.3918184768918904,0.020211759368976012,0.14721555067978112,-62.68584316508762,30.899074820538218,119.23541851354271,11.734705263329769,5,0.005902154831492986,0.08058202647845722,0.21093777929876822,GO,0,0,L0_BASELINE,NONE
R0229,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.010418783895675913,0.0,0.0,20.0,4.0,1.888778802917749,1.3918184768918904,0.020211759368976012,0.14721555067978112,-62.68584316508762,30.899074820538218,119.23541851354271,11.734705263329769,5,0.005902154831492986,0.08058202647845722,0.21093777929876822,GO,0,0,L0_BASELINE,NONE
R0229,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.010418783895675913,0.0,0.0,20.0,4.0,1.888778802917749,1.3918184768918904,0.020211759368976012,0.14721555067978112,-62.68584316508762,30.899074820538218,119.23541851354271,11.734705263329769,5,0.005902154831492986,0.08058202647845722,0.21093777929876822,GO,0,0,L0_BASELINE,NONE
R0229,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.058961528659942065,0.0,0.0,20.0,4.0,1.888778802917749,1.3918184768918904,0.020211759368976012,0.14721555067978112,-62.68584316508762,30.899074820538218,119.23541851354271,11.734705263329769,5,0.005902154831492986,0.08058202647845722,0.21093777929876822,GO,0,0,L0_BASELINE,NONE
R0229,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,NOGO,0.0,5.17979371453801,0.0,0.08333333333333333,20.0,4.0,1.888778802917749,1.3918184768918904,0.020211759368976012,0.14721555067978112,-62.68584316508762,30.899074820538218,119.23541851354271,11.734705263329769,5,0.005902154831492986,0.08058202647845722,0.21093777929876822,GO,1,0,L0_BASELINE,NONE
R0229,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,6.041868746521096,0.0,0.11833333333333333,20.0,4.0,1.888778802917749,1.3918184768918904,0.020211759368976012,0.14721555067978112,-62.68584316508762,30.899074820538218,119.23541851354271,11.734705263329769,5,0.005902154831492986,0.08058202647845722,0.21093777929876822,GO,0,0,L0_BASELINE,NONE
R0230,FRAGILE,L0_BASELINE,NONE,GO,1.0,3.028425824958398,0.0,0.99,10.0,4.0,1.266949227391601,1.9665029741537827,0.011324176599632542,0.22412911711020292,-32.82413374173948,43.64415030491796,79.50982685754681,10.51534781630969,2,0.02828769643067764,0.13506788477764708,0.2091583022555517,GO,0,0,L0_BASELINE,NONE
R0230,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,3.028425824958398,0.0,0.99,10.0,4.0,1.266949227391601,1.9665029741537827,0.011324176599632542,0.22412911711020292,-32.82413374173948,43.64415030491796,79.50982685754681,10.51534781630969,2,0.02828769643067764,0.13506788477764708,0.2091583022555517,GO,0,0,L0_BASELINE,NONE
R0230,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.13713680818548374,0.0,0.9833333333333333,10.0,4.0,1.266949227391601,1.9665029741537827,0.011324176599632542,0.22412911711020292,-32.82413374173948,43.64415030491796,79.50982685754681,10.51534781630969,2,0.02828769643067764,0.13506788477764708,0.2091583022555517,GO,0,0,L0_BASELINE,NONE
R0230,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.11616126769552552,0.0,0.0,10.0,4.0,1.266949227391601,1.9665029741537827,0.011324176599632542,0.22412911711020292,-32.82413374173948,43.64415030491796,79.50982685754681,10.51534781630969,2,0.02828769643067764,0.13506788477764708,0.2091583022555517,GO,0,0,L0_BASELINE,NONE
R0230,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.526802326156542,0.0,0.0016666666666666668,10.0,4.0,1.266949227391601,1.9665029741537827,0.011324176599632542,0.22412911711020292,-32.82413374173948,43.64415030491796,79.50982685754681,10.51534781630969,2,0.02828769643067764,0.13506788477764708,0.2091583022555517,GO,0,0,L0_BASELINE,NONE
R0230,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,11.06741443315618,0.0,0.09,10.0,4.0,1.266949227391601,1.9665029741537827,0.011324176599632542,0.22412911711020292,-32.82413374173948,43.64415030491796,79.50982685754681,10.51534781630969,2,0.02828769643067764,0.13506788477764708,0.2091583022555517,GO,0,0,L0_BASELINE,NONE
R0231,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.061664799272500403,0.0,0.94,10.0,4.0,1.146678491476588,1.0053472127755088,0.020777022258385833,0.18564991299976388,-37.27719214926154,47.146983225584506,26.879561211166717,11.980227157254388,4,0.14350112496899045,0.17309129532129328,0.1964001624647606,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0231,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.061664799272500403,0.0,0.94,10.0,4.0,1.146678491476588,1.0053472127755088,0.020777022258385833,0.18564991299976388,-37.27719214926154,47.146983225584506,26.879561211166717,11.980227157254388,4,0.14350112496899045,0.17309129532129328,0.1964001624647606,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0231,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.019078791588402224,0.0,0.8216666666666667,10.0,4.0,1.146678491476588,1.0053472127755088,0.020777022258385833,0.18564991299976388,-37.27719214926154,47.146983225584506,26.879561211166717,11.980227157254388,4,0.14350112496899045,0.17309129532129328,0.1964001624647606,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0231,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.6579656825353317,0.0,0.005,10.0,4.0,1.146678491476588,1.0053472127755088,0.020777022258385833,0.18564991299976388,-37.27719214926154,47.146983225584506,26.879561211166717,11.980227157254388,4,0.14350112496899045,0.17309129532129328,0.1964001624647606,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0231,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.7016117386790535,0.0,0.0,10.0,4.0,1.146678491476588,1.0053472127755088,0.020777022258385833,0.18564991299976388,-37.27719214926154,47.146983225584506,26.879561211166717,11.980227157254388,4,0.14350112496899045,0.17309129532129328,0.1964001624647606,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0231,INFEASIBLE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,42.43313590829811,0.0,0.235,10.0,4.0,1.146678491476588,1.0053472127755088,0.020777022258385833,0.18564991299976388,-37.27719214926154,47.146983225584506,26.879561211166717,11.980227157254388,4,0.14350112496899045,0.17309129532129328,0.1964001624647606,NOGO,0,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0232,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.007530437479310038,0.0,0.34,10.0,4.0,1.6528737511986642,1.6881125771018635,0.026248778115578728,0.14354098490663575,-53.74515751070655,28.19762399591586,33.061688145659446,9.020044542054977,5,0.08273708464278644,0.07632546040830529,0.4428828630495335,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0232,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.007530437479310038,0.0,0.34,10.0,4.0,1.6528737511986642,1.6881125771018635,0.026248778115578728,0.14354098490663575,-53.74515751070655,28.19762399591586,33.061688145659446,9.020044542054977,5,0.08273708464278644,0.07632546040830529,0.4428828630495335,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0232,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.007720427482590528,0.0,0.44333333333333336,10.0,4.0,1.6528737511986642,1.6881125771018635,0.026248778115578728,0.14354098490663575,-53.74515751070655,28.19762399591586,33.061688145659446,9.020044542054977,5,0.08273708464278644,0.07632546040830529,0.4428828630495335,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0232,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.3960878348019329,0.0,0.008333333333333333,10.0,4.0,1.6528737511986642,1.6881125771018635,0.026248778115578728,0.14354098490663575,-53.74515751070655,28.19762399591586,33.061688145659446,9.020044542054977,5,0.08273708464278644,0.07632546040830529,0.4428828630495335,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0232,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.9719052115942153,0.0,0.008333333333333333,10.0,4.0,1.6528737511986642,1.6881125771018635,0.026248778115578728,0.14354098490663575,-53.74515751070655,28.19762399591586,33.061688145659446,9.020044542054977,5,0.08273708464278644,0.07632546040830529,0.4428828630495335,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0232,INFEASIBLE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,45.05344467189866,0.0,0.34,10.0,4.0,1.6528737511986642,1.6881125771018635,0.026248778115578728,0.14354098490663575,-53.74515751070655,28.19762399591586,33.061688145659446,9.020044542054977,5,0.08273708464278644,0.07632546040830529,0.4428828630495335,NOGO,0,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0233,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.03222595224799928,0.0,0.965,10.0,4.0,3.3653554147102613,1.479783366561794,0.02260770287268235,0.22688552507237222,-65.7179722764119,25.40863720351164,77.68034475239422,14.766228353453728,1,0.020251444073271008,0.048365292038273375,0.2458067784268967,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0233,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.03222595224799928,0.0,0.965,10.0,4.0,3.3653554147102613,1.479783366561794,0.02260770287268235,0.22688552507237222,-65.7179722764119,25.40863720351164,77.68034475239422,14.766228353453728,1,0.020251444073271008,0.048365292038273375,0.2458067784268967,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0233,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.012325248726905906,0.0,0.8316666666666667,10.0,4.0,3.3653554147102613,1.479783366561794,0.02260770287268235,0.22688552507237222,-65.7179722764119,25.40863720351164,77.68034475239422,14.766228353453728,1,0.020251444073271008,0.048365292038273375,0.2458067784268967,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0233,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.04888394473908117,0.0,0.0,10.0,4.0,3.3653554147102613,1.479783366561794,0.02260770287268235,0.22688552507237222,-65.7179722764119,25.40863720351164,77.68034475239422,14.766228353453728,1,0.020251444073271008,0.048365292038273375,0.2458067784268967,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0233,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,NOGO,0.0,31.886226771839237,0.0,0.26666666666666666,10.0,4.0,3.3653554147102613,1.479783366561794,0.02260770287268235,0.22688552507237222,-65.7179722764119,25.40863720351164,77.68034475239422,14.766228353453728,1,0.020251444073271008,0.048365292038273375,0.2458067784268967,NOGO,0,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0233,INFEASIBLE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,375.77348336556634,0.0,0.5516666666666666,10.0,4.0,3.3653554147102613,1.479783366561794,0.02260770287268235,0.22688552507237222,-65.7179722764119,25.40863720351164,77.68034475239422,14.766228353453728,1,0.020251444073271008,0.048365292038273375,0.2458067784268967,NOGO,0,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0234,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.020335916328280797,0.0,0.975,10.0,4.0,0.429524389607128,1.6693732339356728,0.02834116776126408,0.05255341913029032,-49.025679846106044,46.57307368922916,35.66155799451888,11.46152416195407,6,0.008719404369555485,0.19951483751847796,0.42808965670895055,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0234,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.020335916328280797,0.0,0.975,10.0,4.0,0.429524389607128,1.6693732339356728,0.02834116776126408,0.05255341913029032,-49.025679846106044,46.57307368922916,35.66155799451888,11.46152416195407,6,0.008719404369555485,0.19951483751847796,0.42808965670895055,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0234,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.009020714672821247,0.0,0.8316666666666667,10.0,4.0,0.429524389607128,1.6693732339356728,0.02834116776126408,0.05255341913029032,-49.025679846106044,46.57307368922916,35.66155799451888,11.46152416195407,6,0.008719404369555485,0.19951483751847796,0.42808965670895055,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0234,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.2139921959075014,0.0,0.0,10.0,4.0,0.429524389607128,1.6693732339356728,0.02834116776126408,0.05255341913029032,-49.025679846106044,46.57307368922916,35.66155799451888,11.46152416195407,6,0.008719404369555485,0.19951483751847796,0.42808965670895055,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0234,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,0.2934312647349947,0.0,0.0,10.0,4.0,0.429524389607128,1.6693732339356728,0.02834116776126408,0.05255341913029032,-49.025679846106044,46.57307368922916,35.66155799451888,11.46152416195407,6,0.008719404369555485,0.19951483751847796,0.42808965670895055,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0234,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,22.762718464499056,0.0,0.07166666666666667,10.0,4.0,0.429524389607128,1.6693732339356728,0.02834116776126408,0.05255341913029032,-49.025679846106044,46.57307368922916,35.66155799451888,11.46152416195407,6,0.008719404369555485,0.19951483751847796,0.42808965670895055,NOGO,0,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0235,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.22305740836408777,0.0,0.9833333333333333,45.0,4.0,1.0613825932012464,1.5548161918761214,0.01967085617632894,0.10699250595958351,-43.795774664545135,25.228334448632967,63.330975641196815,8.253407733270562,5,0.057800409206196,0.1405344574633998,0.19102556247922992,GO,0,0,L0_BASELINE,NONE
R0235,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.22305740836408777,0.0,0.9833333333333333,45.0,4.0,1.0613825932012464,1.5548161918761214,0.01967085617632894,0.10699250595958351,-43.795774664545135,25.228334448632967,63.330975641196815,8.253407733270562,5,0.057800409206196,0.1405344574633998,0.19102556247922992,GO,0,0,L0_BASELINE,NONE
R0235,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.05317434724579923,0.0,0.9716666666666667,45.0,4.0,1.0613825932012464,1.5548161918761214,0.01967085617632894,0.10699250595958351,-43.795774664545135,25.228334448632967,63.330975641196815,8.253407733270562,5,0.057800409206196,0.1405344574633998,0.19102556247922992,GO,0,0,L0_BASELINE,NONE
R0235,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.15340354821055993,0.0,0.0,45.0,4.0,1.0613825932012464,1.5548161918761214,0.01967085617632894,0.10699250595958351,-43.795774664545135,25.228334448632967,63.330975641196815,8.253407733270562,5,0.057800409206196,0.1405344574633998,0.19102556247922992,GO,0,0,L0_BASELINE,NONE
R0235,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,0.697124857170575,0.0,0.005,45.0,4.0,1.0613825932012464,1.5548161918761214,0.01967085617632894,0.10699250595958351,-43.795774664545135,25.228334448632967,63.330975641196815,8.253407733270562,5,0.057800409206196,0.1405344574633998,0.19102556247922992,GO,0,0,L0_BASELINE,NONE
R0235,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,7.087775403210509,0.0,0.14833333333333334,45.0,4.0,1.0613825932012464,1.5548161918761214,0.01967085617632894,0.10699250595958351,-43.795774664545135,25.228334448632967,63.330975641196815,8.253407733270562,5,0.057800409206196,0.1405344574633998,0.19102556247922992,GO,0,0,L0_BASELINE,NONE
R0236,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.05403698763919289,0.0,0.985,45.0,8.0,1.061960157508746,1.3597121909850387,0.03750802136578903,0.08082432428139691,-62.398528684472964,29.192935945228825,65.37789896070305,12.01205003827059,2,0.1420329557378566,0.17912042624175814,0.40451626156861425,GO,0,0,L0_BASELINE,NONE
R0236,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.05403698763919289,0.0,0.985,45.0,8.0,1.061960157508746,1.3597121909850387,0.03750802136578903,0.08082432428139691,-62.398528684472964,29.192935945228825,65.37789896070305,12.01205003827059,2,0.1420329557378566,0.17912042624175814,0.40451626156861425,GO,0,0,L0_BASELINE,NONE
R0236,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.012427748235590553,0.0,0.8666666666666667,45.0,8.0,1.061960157508746,1.3597121909850387,0.03750802136578903,0.08082432428139691,-62.398528684472964,29.192935945228825,65.37789896070305,12.01205003827059,2,0.1420329557378566,0.17912042624175814,0.40451626156861425,GO,0,0,L0_BASELINE,NONE
R0236,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.2541944047836591,0.0,0.005,45.0,8.0,1.061960157508746,1.3597121909850387,0.03750802136578903,0.08082432428139691,-62.398528684472964,29.192935945228825,65.37789896070305,12.01205003827059,2,0.1420329557378566,0.17912042624175814,0.40451626156861425,GO,0,0,L0_BASELINE,NONE
R0236,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,0.6019268658923017,0.0,0.0,45.0,8.0,1.061960157508746,1.3597121909850387,0.03750802136578903,0.08082432428139691,-62.398528684472964,29.192935945228825,65.37789896070305,12.01205003827059,2,0.1420329557378566,0.17912042624175814,0.40451626156861425,GO,0,0,L0_BASELINE,NONE
R0236,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,14.625985437009884,0.0,0.145,45.0,8.0,1.061960157508746,1.3597121909850387,0.03750802136578903,0.08082432428139691,-62.398528684472964,29.192935945228825,65.37789896070305,12.01205003827059,2,0.1420329557378566,0.17912042624175814,0.40451626156861425,GO,0,0,L0_BASELINE,NONE
R0237,EASY,L0_BASELINE,NONE,GO,1.0,0.0043599617052578685,0.0,0.0,10.0,4.0,0.2632800210478809,1.9995372010621835,0.038379339736250684,0.04988602588594432,-31.821438918118005,47.05686520667953,57.38569072834754,12.917233636668286,2,0.018320875223103772,0.06803370034227342,0.40725154791168877,GO,0,0,L0_BASELINE,NONE
R0237,EASY,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.0043599617052578685,0.0,0.0,10.0,4.0,0.2632800210478809,1.9995372010621835,0.038379339736250684,0.04988602588594432,-31.821438918118005,47.05686520667953,57.38569072834754,12.917233636668286,2,0.018320875223103772,0.06803370034227342,0.40725154791168877,GO,0,0,L0_BASELINE,NONE
R0237,EASY,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.0043599617052578685,0.0,0.0,10.0,4.0,0.2632800210478809,1.9995372010621835,0.038379339736250684,0.04988602588594432,-31.821438918118005,47.05686520667953,57.38569072834754,12.917233636668286,2,0.018320875223103772,0.06803370034227342,0.40725154791168877,GO,0,0,L0_BASELINE,NONE
R0237,EASY,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.05247667257588348,0.0,0.0,10.0,4.0,0.2632800210478809,1.9995372010621835,0.038379339736250684,0.04988602588594432,-31.821438918118005,47.05686520667953,57.38569072834754,12.917233636668286,2,0.018320875223103772,0.06803370034227342,0.40725154791168877,GO,0,0,L0_BASELINE,NONE
R0237,EASY,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,2.0225484375263756,0.0,0.03,10.0,4.0,0.2632800210478809,1.9995372010621835,0.038379339736250684,0.04988602588594432,-31.821438918118005,47.05686520667953,57.38569072834754,12.917233636668286,2,0.018320875223103772,0.06803370034227342,0.40725154791168877,GO,0,0,L0_BASELINE,NONE
R0237,EASY,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,4.024691612684368,0.0,0.056666666666666664,10.0,4.0,0.2632800210478809,1.9995372010621835,0.038379339736250684,0.04988602588594432,-31.821438918118005,47.05686520667953,57.38569072834754,12.917233636668286,2,0.018320875223103772,0.06803370034227342,0.40725154791168877,GO,0,0,L0_BASELINE,NONE
R0238,EASY,L0_BASELINE,NONE,GO,1.0,0.8271307016084988,0.0,0.9833333333333333,10.0,4.0,1.0573847848871198,0.9677905727185406,0.03013530445176077,0.08746124116413272,-67.60214029505218,40.471323553449864,104.46831370134173,11.905817310024492,5,0.09145989538800751,0.016925409122654618,0.07935348505307349,GO,0,0,L0_BASELINE,NONE
R0238,EASY,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.8271307016084988,0.0,0.9833333333333333,10.0,4.0,1.0573847848871198,0.9677905727185406,0.03013530445176077,0.08746124116413272,-67.60214029505218,40.471323553449864,104.46831370134173,11.905817310024492,5,0.09145989538800751,0.016925409122654618,0.07935348505307349,GO,0,0,L0_BASELINE,NONE
R0238,EASY,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.038571583678315154,0.0,0.9583333333333334,10.0,4.0,1.0573847848871198,0.9677905727185406,0.03013530445176077,0.08746124116413272,-67.60214029505218,40.471323553449864,104.46831370134173,11.905817310024492,5,0.09145989538800751,0.016925409122654618,0.07935348505307349,GO,0,0,L0_BASELINE,NONE
