rocket_id,design_id,regime_label,kp_simple,kd_simple,kp_full,kd_full,sr_simple_in_full,sr_full_in_full,sr_gap,sr_simple_go,sr_full_go,decision_agrees,false_approval,false_rejection,rms_simple_in_full,rms_full_in_full,rms_gap,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,final_label,nom_sr,sr_full_in_full_v2,sr_gap_v2,full_go_v2,simple_go,false_approval_v2,false_rejection_v2
R0960,960,EASY,3.32,4.0,70.18,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,12.277694400694322,0.7468786457697627,-11.53081575492456,0.8012582341271971,0.7871959626654829,0.0467086925727314,0.0535119611620976,-76.24182584437665,6.909978670696628,2.3304627514672305,116.86932139609888,6.477889161547141,2,0.066713954321457,0.2182646675407481,0.1528443499183861,EASY,,1.0,0.33333333333333337,1,1,0,0
R0961,961,EASY,182.82,64.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,2.049639297107772,0.5487449353318175,-1.5008943617759547,0.0,0.7778846099533242,0.0857196823997011,-0.2587153010246316,-17.962154575237832,11.819244537934862,2.783956269941738,119.96891728224692,2.9125640408273163,4,0.138728063274931,0.0275206003160148,0.1033014569167523,EASY,,1.0,0.0,1,1,0,0
R0962,962,EASY,31.19,4.0,24.65,1.0,1.0,1.0,0.0,1,1,1,0,0,4.8627995892490326,0.8210144158354492,-4.041785173413583,0.0,1.0001913438476169,0.0378791556062865,-0.1842125378696429,-77.48116006238843,13.511890266287322,2.9362312222817364,110.65759003341378,10.257804465960572,2,0.0251359683342601,0.146057017844033,0.2457368552938624,EASY,,1.0,0.0,1,1,0,0
R0963,963,EASY,168.58,64.0,59.67,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,5.808499601097491,0.746268932125579,-5.062230668971912,0.0,1.0024883903658164,0.0683522714533661,-0.0816945760321983,-85.70304590848161,5.214818965705958,2.535942704051889,105.72965175847224,8.206437102820317,6,0.1345663532661982,0.1911289796053193,0.3970267824513526,EASY,,1.0,0.33333333333333337,1,1,0,0
R0964,964,EASY,88.81,64.0,2.85,1.0,1.0,1.0,0.0,1,1,1,0,0,8.912372105241273,1.758844880375518,-7.153527224865755,0.0,0.8199749349749812,0.0679421138834823,-0.0947035595246166,-54.9555089939775,5.64861311995143,1.8840548842813447,95.39374195975074,5.406438650713227,3,0.1341752472757124,0.0029950249556186,0.197550811752576,EASY,,1.0,0.0,1,1,0,0
R0965,965,EASY,88.81,64.0,113.27,1.0,1.0,1.0,0.0,1,1,1,0,0,1.4535615722522204,0.7175628211078807,-0.7359987511443397,0.0,0.8304018532978208,0.0766435427881094,-0.2383581988022819,-23.71264303252778,12.01972605840387,2.1836333987485013,132.96284578589913,2.350456651787425,4,0.1231048368082193,0.1100678175490966,0.1653247204961559,EASY,,1.0,0.0,1,1,0,0
R0966,966,EASY,31.43,16.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,6.301876770112995,0.6889481267901085,-5.612928643322887,2.0617066808128484,1.079205532179083,0.0747454899910788,0.1865681698109899,-61.709834844966096,5.367998137005913,2.8030379599236417,111.37324807833384,11.933336036547272,6,0.0086650222855508,0.1750483568724701,0.2568881014259224,EASY,,1.0,0.0,1,1,0,0
R0967,967,EASY,1.0,4.0,6.31,1.0,1.0,1.0,0.0,1,1,1,0,0,4.145347863447502,0.8419645433110792,-3.303383320136423,0.0,0.7688595986956046,0.0722775007948696,-0.0936499030518838,-84.17105332802642,8.858754196338511,0.5261359843016562,129.61209171870732,7.593618694478552,5,0.1011290225213841,0.0022647920379551,0.14173529673614,EASY,,1.0,0.0,1,1,0,0
R0968,968,EASY,112.39,16.0,3.6,1.0,1.0,1.0,0.0,1,1,1,0,0,3.76483673242659,1.246057252858568,-2.518779479568022,0.0,1.128493918418397,0.071622693633182,-0.1746087783459284,-17.226870521670847,11.462224415936918,2.7704423256528368,173.98840280267655,5.505220206549762,3,0.0062611898199497,0.1758407625047775,0.3464040199471627,EASY,,1.0,0.0,1,1,0,0
R0969,969,FRAGILE,2.83,4.0,112.39,1.0,0.0,1.0,1.0,0,1,0,0,1,34.38424926849721,2.590198731523276,-31.79405053697393,0.0,1.0538183967334205,0.0130342960845899,-0.1740511096607109,-18.29331690756124,8.279005571668577,2.4294052671087893,186.49476624944185,9.892360531275102,5,0.0575461122127566,0.1770986569272931,0.0759080069862609,FRAGILE,0.4,0.4,0.4,1,0,0,1
R0970,970,EASY,155.45,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,2.747568419018686,0.5455515170171449,-2.202016902001541,0.0,1.072855906948442,0.0625400104488642,-0.2446399959245906,-65.21844827007999,10.218082755417113,2.1762351505924,121.85749047926171,6.856802010533364,4,0.0789349655974111,0.223777797305179,0.3356671658778831,EASY,,1.0,0.0,1,1,0,0
R0971,971,EASY,4.6,4.0,36.68,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.024206000290985,0.9365446904161446,-5.087661309874841,1.3157743016485806,0.8600221747150334,0.092110793713485,0.0849351751157032,-68.79440811890079,8.680083894485552,1.772627633135046,102.93477348080944,11.74097424676909,5,0.0132222245839217,0.1159201823511857,0.3049682771862805,EASY,,1.0,0.33333333333333337,1,1,0,0
R0972,972,EASY,26.73,16.0,26.73,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,11.02582617559436,1.0032806278930673,-10.022545547701291,0.0,0.5173098160070386,0.0298027280248633,-0.2251162983713047,-38.166110920010425,7.061330693503888,1.639380206448066,110.19546922397085,8.946403919003185,6,0.085871378687412,0.0985596850356222,0.2632386375873022,EASY,,1.0,0.6666666666666667,1,0,0,1
R0973,973,EASY,168.58,64.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,5.631388735492773,0.6092168209504871,-5.022171914542286,0.0,0.647862511715255,0.0963705530743493,-0.102156127832871,-68.09602907102555,5.800351010233328,2.975908226194384,110.7635085485682,12.17857182441642,2,0.0679765181921956,0.0165297805593904,0.4137576979518734,EASY,,1.0,0.0,1,1,0,0
R0974,974,EASY,70.18,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,4.480224723332937,0.5510687300115864,-3.929155993321351,0.0,0.8190075383829345,0.0305582981458581,-0.1504264525687914,-66.27074037813875,7.851253040413511,2.204610251415775,139.92259923518867,14.645058378104933,1,0.0475354856189738,0.0222136756069278,0.1819108166015132,EASY,,1.0,0.0,1,1,0,0
R0975,975,EASY,320.0,64.0,6.84,1.0,1.0,1.0,0.0,1,1,1,0,0,4.828336010642423,0.6307965651437714,-4.197539445498652,0.0,0.8898958557868446,0.0927296653068179,-0.2411231924149124,-73.9639260187753,10.355522450365946,1.906502173479707,159.40847541757876,14.968251370271378,3,0.01183679354611,0.060311824606488,0.1142075160495059,EASY,,1.0,0.0,1,1,0,0
R0976,976,EASY,295.07,4.0,22.73,1.0,1.0,1.0,0.0,1,1,1,0,0,1.701879340279077,0.614557773923281,-1.087321566355796,0.0,0.998476445854503,0.0437202275665008,-0.0025625259409759,-57.67071821636892,10.673427090291836,2.257773643589501,167.91907858268806,10.715679966080428,4,0.0321798131511845,0.1604182414570466,0.398519554470683,EASY,,1.0,0.0,1,1,0,0
R0977,977,EASY,7.42,4.0,81.89,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.349503420239832,0.3779550059468176,-5.971548414293014,3.745128208810986,0.6817558903732273,0.0736726715467122,0.2480608638535458,-79.99722775377026,11.176512012078629,2.523665921814687,192.8972518462249,9.112902106298334,4,0.1187056974675604,0.1300476344264883,0.0851561625270237,EASY,,1.0,0.33333333333333337,1,1,0,0
R0978,978,EASY,36.68,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,9.034630983108332,0.5706544856008738,-8.463976497507458,0.4532001746835491,1.176409959827554,0.0363890951903876,0.0266184618717753,-64.2797600559076,7.627430005412272,1.281247805874003,132.70339873491466,6.08480767916922,5,0.0896728500680356,0.2459136042155705,0.3010664887997284,EASY,,1.0,0.0,1,1,0,0
R0979,979,EASY,5.36,4.0,22.73,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,9.065731059171126,0.4405655163541145,-8.625165542817012,2.5417852743394147,1.1154572970819732,0.055625044666375,0.1993115936118066,-62.096405559804055,7.711162750982043,2.1311753938101834,187.5788110643576,13.263481266741218,3,0.0010894345378681,0.1461596070259553,0.2335462125693952,EASY,,1.0,0.33333333333333337,1,1,0,0
R0980,980,EASY,2.83,4.0,36.68,1.0,1.0,1.0,0.0,1,1,1,0,0,4.896893378726388,0.696323752947058,-4.20056962577933,0.0,0.5670921093317992,0.0461599529983937,-0.0199616881578803,-60.82369417366168,5.640835345997816,0.8543598790981806,140.5975502123987,8.833763960545312,6,0.1313112427384554,0.1835311299456418,0.0767379101306733,EASY,,1.0,0.0,1,1,0,0
R0981,981,EASY,2.83,4.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,5.31624989038744,0.5033732991795787,-4.8128765912078615,0.3268101758355842,0.7401600432660188,0.0470279362339719,0.0286656625702582,-33.458861134207126,10.974042903619484,0.774201487510101,150.02385686058523,9.843715989895326,1,0.0931432996830671,0.1435362647710764,0.3066364590100953,EASY,,1.0,0.0,1,1,0,0
R0982,982,EASY,46.78,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,4.96362086227922,0.5486660153598003,-4.41495484691942,0.0,0.6087337637895012,0.0848953835165986,-0.1858234779002141,-28.37724753235235,13.613330581646366,2.4455410979241017,142.00882131269557,6.754100898326736,5,0.1466780846746685,0.2423391985582554,0.1920425456805142,EASY,,1.0,0.0,1,1,0,0
R0983,983,EASY,295.07,4.0,132.17,1.0,1.0,1.0,0.0,1,1,1,0,0,1.497600220185623,0.4575043807564369,-1.0400958394291862,0.6404949676651879,1.1622156189804032,0.0347960526271365,0.2217842227697339,-16.13469265299173,6.984784498172727,2.8057573653396366,130.25953237236843,8.749491662585449,3,0.0447368831693636,0.1098878715014635,0.3562370111011852,EASY,,1.0,0.0,1,1,0,0
R0984,984,EASY,295.07,4.0,19.32,1.0,1.0,1.0,0.0,1,1,1,0,0,2.066627465495374,0.8937008931902577,-1.172926572305116,1.1300005343960131,1.0866989033265584,0.0219568329285194,0.0726407355365015,-58.91411398781142,8.287884247556136,1.2892606712148,92.33956136008229,8.236131496091087,3,0.1442425544709694,0.1145353341896416,0.2480838158586158,EASY,,1.0,0.0,1,1,0,0
R0985,985,EASY,182.82,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,2.342032860954653,0.4062129882682612,-1.9358198726863916,0.0,0.608492430201739,0.0658686497881987,-0.2557714774124617,-27.056589285249323,9.833769607543973,2.59380370786697,199.6230252532032,14.991297177588947,2,0.0099614115307376,0.1511510716298136,0.3840674038339104,EASY,,1.0,0.0,1,1,0,0
R0986,986,EASY,295.07,4.0,3.6,1.0,1.0,1.0,0.0,1,1,1,0,0,1.46193715996982,1.271945725465071,-0.1899914345047491,0.297905029476653,0.8091442143252736,0.0304518426145806,0.0636022565174891,-18.471715044482096,11.10860470589839,1.397985551508639,143.45225006391303,14.151602445944684,3,0.1436743073579126,0.0143346083172214,0.1268064160290137,EASY,,1.0,0.0,1,1,0,0
R0987,987,EASY,50.74,16.0,16.56,1.0,1.0,1.0,0.0,1,1,1,0,0,6.564652403252985,1.4759308008019676,-5.088721602451018,0.525363136557763,1.1468343212586372,0.0859799472913571,0.056101540522872,-48.35290051381253,10.601092192250045,2.3964827567059404,72.82294155863235,7.962345155627235,2,0.0120607969501711,0.1626004224826406,0.326385314771669,EASY,,1.0,0.0,1,1,0,0
R0988,988,EASY,3.6,4.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,3.21895997190607,0.5946223249043947,-2.624337647001676,1.5556681721664591,1.1837799103915168,0.0490290434641964,0.0663632808650175,-81.2280001254793,13.20749048655126,1.0792750830688052,67.82685974763947,3.122884800388525,2,0.0881023021244991,0.1815870999351131,0.1905660957993054,EASY,,1.0,0.0,1,1,0,0
R0989,989,EASY,26.73,4.0,155.45,1.0,1.0,1.0,0.0,1,1,1,0,0,5.067265736885564,0.8225430106273063,-4.244722726258257,0.0,0.7269678578144343,0.0167049555312743,-0.2228354162498672,-44.40283007445794,11.510159281964416,2.0219015330253343,71.15245292285466,9.648425535736502,2,0.1165936683013432,0.016008457423633,0.4389851275491804,EASY,1.0,1.0,0.0,1,1,0,0
R0990,990,EASY,6.84,4.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,5.005761158508821,0.4651691508182202,-4.5405920076906,0.0,0.5607694510712248,0.0519795286418802,-0.2610603912049546,-68.81266978403114,7.763307881734954,1.7947764995015834,156.55185870849988,13.51342484614104,1,0.0394547325971318,0.2345177009838388,0.1691789080336058,EASY,,1.0,0.0,1,1,0,0
R0991,991,EASY,320.0,64.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,5.113961596384064,0.5416730138994307,-4.572288582484633,0.0,0.7635043310495253,0.0960421765201666,-0.1792143546818397,-65.17974897914637,12.049818780242518,1.9083238562834848,147.1049511442401,9.977629154875682,4,0.0380736779537595,0.0754983387319533,0.0729811660783249,EASY,,1.0,0.0,1,1,0,0
R0992,992,EASY,81.89,16.0,31.43,1.0,1.0,1.0,0.0,1,1,1,0,0,4.272862873229193,1.2531475574076347,-3.019715315821558,0.0,0.7810966050945483,0.0247290657382323,-0.0165833765828091,-69.71258951675728,13.555981116184764,0.8627867035040404,81.07937275112003,6.328359762568737,5,0.0406654153386231,0.0847120789285725,0.3750103351154261,EASY,,1.0,0.0,1,1,0,0
R0993,993,EASY,320.0,64.0,31.43,1.0,1.0,1.0,0.0,1,1,1,0,0,6.030697827158605,1.1914797295611688,-4.839218097597436,0.0,0.869654281571827,0.0281482998453315,-0.1853495290714581,-43.95520251409326,5.782234794700594,0.902420523322536,69.70883947544495,10.02186897014334,3,0.0956319182641991,0.2298287478465943,0.3142403031508969,EASY,,1.0,0.0,1,1,0,0
R0994,994,EASY,16.43,16.0,24.65,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.02871005410256,0.9996672825314756,-9.029042771571085,0.0,0.6697139449795362,0.0118041179530435,-0.1334666319564615,-39.175243173193074,9.882094815271689,1.6286290270143235,109.74092492575764,3.631259013723473,2,0.1318259812763701,0.2375538502630811,0.2586272717906519,EASY,,1.0,0.6666666666666667,1,0,0,1
R0995,995,EASY,168.58,64.0,16.56,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,5.497141738084782,1.5624769767603237,-3.9346647613244574,0.0,0.6877078967592323,0.0913580477205238,-0.100510520242586,-62.68453263220275,6.375154271484332,2.2975762887191014,65.94474336646097,11.770481797661697,4,0.038212017775216,0.1505729101611178,0.1035618742739902,EASY,,1.0,0.33333333333333337,1,1,0,0
R0996,996,EASY,3.6,4.0,50.74,1.0,0.0,1.0,1.0,0,1,0,0,1,13.545736877430096,0.4743575122897947,-13.071379365140302,0.0,0.6733247333928285,0.0345722872053929,-0.1247054113625716,-71.46748536670245,13.701020816690695,2.7992756170713764,197.39741696868265,9.387742747437706,3,0.0005287387774048,0.1011852753341232,0.2562595087283716,EASY,,1.0,1.0,1,0,0,1
R0997,997,EASY,295.07,4.0,50.74,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,3.8734972399506855,0.7706595591192024,-3.1028376808314837,1.50059677926886,0.9926866990473604,0.0551313696202371,0.1984119681189587,-42.03916691199614,11.319022771760942,2.777248732358052,106.72487030785064,14.197776123305568,6,0.0553218052409637,0.0715880565532463,0.2826877127085757,EASY,,1.0,0.33333333333333337,1,1,0,0
R0998,998,EASY,16.43,4.0,36.97,1.0,1.0,1.0,0.0,1,1,1,0,0,6.4560153302478325,0.8390583091357783,-5.616957021112055,1.4533243225281325,0.892800206866844,0.0188872705129132,0.1293620424191613,-59.3312909702917,9.024873537349352,2.507004450881156,88.03095640907361,2.4408090911871114,2,0.0952139829402658,0.2174107420248998,0.2744157215935713,EASY,,1.0,0.0,1,1,0,0
R0999,999,EASY,31.19,4.0,215.01,1.0,1.0,1.0,0.0,1,1,1,0,0,7.222376433999635,0.7390375577004514,-6.483338876299183,0.0903739985347048,1.109487678340635,0.0088165613172108,0.0062274594442023,-70.96185793177054,7.086171103351421,2.149233695234088,166.65349074092543,2.985959360074194,2,0.077139311017977,0.1338617523148156,0.3176946515989782,EASY,,1.0,0.0,1,1,0,0
R1000,1000,EASY,88.81,16.0,7.42,1.0,1.0,1.0,0.0,1,1,1,0,0,5.225721043982733,1.4135043966278915,-3.812216647354841,0.0,0.9368695950285651,0.051380733023975,-0.072510373890779,-89.4616513500423,9.221691145459337,1.6652302428608994,98.00860283374192,13.10091770525387,5,0.089644045094336,0.0322117629995728,0.341385266504307,EASY,,1.0,0.0,1,1,0,0
R1001,1001,EASY,12.98,1.0,320.0,4.0,1.0,1.0,0.0,1,1,1,0,0,1.4927267757793914,0.7412404325503656,-0.7514863432290257,4.134816875614382,0.9953041681625628,0.0616733256517555,0.2698829217456668,-43.47514673630186,12.627345323425722,0.7238010755098221,191.5531614290144,2.232223265357939,2,0.0076456383598743,0.0550132217822964,0.4344216555638088,EASY,,1.0,0.0,1,1,0,0
R1002,1002,EASY,14.08,4.0,36.68,1.0,1.0,1.0,0.0,1,1,1,0,0,4.291474709859478,0.5934692254676179,-3.69800548439186,4.3801689681005325,0.7709072367408971,0.0360492559658797,0.2511974203809791,-50.8648724952028,11.37689370328602,0.7648625686153552,150.71768756887633,14.53981682398617,6,0.1232422069226587,0.1737183640575347,0.3197998436386612,EASY,,1.0,0.0,1,1,0,0
R1003,1003,EASY,320.0,1.0,24.65,1.0,0.0,1.0,1.0,0,1,0,0,1,24.243551789995013,3.091196839759164,-21.15235495023585,2.4428970473369733,0.7773134073107069,0.0107004092009937,0.2522151761233007,-44.55420211166371,11.777825249289316,1.9019903415631845,158.5657317042975,6.940674332457086,5,0.0361147098750655,0.1882781448868455,0.4095441446781543,EASY,0.9333333333333332,0.9333333333333332,0.9333333333333332,1,0,0,1
R1004,1004,EASY,59.67,16.0,59.67,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.447957950285354,0.6349234083325795,-6.813034541952774,0.0,0.5834889606755904,0.0563441225202591,-0.1549550361952864,-55.529238416056266,5.810406907102447,2.707621938654265,133.13156020848052,6.493809432316059,6,0.087330551494918,0.0002266519795671,0.3650506113470598,EASY,,1.0,0.33333333333333337,1,1,0,0
R1005,1005,EASY,5.36,4.0,19.32,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.269086660453529,1.5509442194283654,-4.718142441025163,2.3624043640925585,1.1045174000572482,0.0840892418018178,0.288260096748035,-37.73682949245918,13.93961731887946,1.9058568075777136,61.99409554499335,8.933590334431434,2,0.0859109993496516,0.157568553340782,0.1200670453074869,EASY,,1.0,0.33333333333333337,1,1,0,0
R1006,1006,EASY,46.78,16.0,113.27,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.376347586723445,0.7333024792787072,-6.643045107444737,0.0,1.0372315529045215,0.0250350502620435,-0.1686448076890905,-46.01241139124598,7.997080446799761,2.488814131738301,88.19613040311896,5.967752084847078,4,0.1119131855110261,0.0216787129725174,0.3451179987019019,EASY,,1.0,0.33333333333333337,1,1,0,0
R1007,1007,EASY,250.9,16.0,36.97,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,4.91912799683959,1.134621956010447,-3.784506040829143,0.0,0.586196293918881,0.0877374035327455,-0.266315005698138,-89.75427672566286,13.526971745150297,2.569928706298968,76.3235692835355,11.008651408398562,4,0.0020800216426006,0.1697865976227666,0.4192777877932225,EASY,,1.0,0.33333333333333337,1,1,0,0
R1008,1008,EASY,6.31,4.0,133.21,1.0,1.0,1.0,0.0,1,1,1,0,0,2.0972393182551947,0.6288495740289087,-1.468389744226286,1.7193968613354722,0.8202486112245444,0.0508615072219748,0.15680929336037,-38.39827706568764,6.309557295948917,1.1023352038833674,156.5905564962393,2.930904246702952,4,0.1198782840849401,0.1137950327885527,0.1641396029502761,EASY,,1.0,0.0,1,1,0,0
R1009,1009,EASY,295.07,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,1.5550805178825724,0.4761907664863659,-1.0788897513962066,2.787890584058999,0.8429719561875908,0.026030087914002,0.2057333126976095,-49.55876243146722,11.384180998638904,1.2022576759929078,153.208858448858,6.66788781875851,5,0.0755396805100163,0.2483360272922256,0.1716481878927172,EASY,,1.0,0.0,1,1,0,0
R1010,1010,EASY,81.89,16.0,31.43,1.0,1.0,1.0,0.0,1,1,1,0,0,4.216740317507928,0.690348507141997,-3.526391810365931,0.0,0.7390276651572085,0.0432112706226883,-0.0404447308958814,-51.932837342985714,11.526501371344878,2.5372683521159205,176.60635503181396,4.267695479356591,3,0.143534636108355,0.0996732295891368,0.2515063665563063,EASY,,1.0,0.0,1,1,0,0
R1011,1011,EASY,88.81,64.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,3.205464210289314,0.7599862592997533,-2.445477950989561,0.0,0.6392502650226504,0.0606421537886934,-0.090913476022484,-37.393465337671145,7.409198867803027,1.0048668528339433,149.76819926861327,3.8888652943006408,4,0.1368963761931162,0.1204669299855355,0.3631547647821336,EASY,,1.0,0.0,1,1,0,0
R1012,1012,EASY,46.78,16.0,168.58,1.0,1.0,1.0,0.0,1,1,1,0,0,5.438231397344405,1.346748200472332,-4.0914831968720735,0.0,0.9660659322069608,0.0488689558468574,-0.1667180813212075,-42.34838194352784,13.360351544804669,2.884041267309204,77.72454891057524,2.9165672469706125,2,0.1036158954076585,0.0237233077284121,0.1205994323405307,EASY,,1.0,0.0,1,1,0,0
R1013,1013,EASY,2.4,4.0,133.21,1.0,1.0,1.0,0.0,1,1,1,0,0,1.986930484929204,0.6086410113115446,-1.3782894736176596,0.0799143455148782,0.625315791108594,0.0955715853277908,0.0216534288281429,-15.742811187817722,11.878369883547684,1.6355630783435164,125.40048525878836,3.9211019271599192,4,0.0197553580423248,0.2105606144328452,0.2058203556694706,EASY,,1.0,0.0,1,1,0,0
R1014,1014,EASY,3.6,4.0,113.27,1.0,1.0,1.0,0.0,1,1,1,0,0,2.2231622508232,0.7686548278299415,-1.4545074229932582,1.631638652683466,0.7579288305097123,0.0653793512567003,0.2319171021859746,-34.11298465392421,10.571269081553092,2.113274363127687,160.18305353968114,2.467841843451339,4,0.0353208404592523,0.0883646743935325,0.4047305972798184,EASY,,1.0,0.0,1,1,0,0
R1015,1015,EASY,43.14,16.0,133.21,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.012536402557141,0.3939356541201649,-6.618600748436976,0.0,0.7146236344278405,0.0230679091389622,-0.1075031436876362,-58.59333014549996,5.687944231373064,2.610872454507755,152.75376354751853,13.449036339986591,3,0.076448468018571,0.0498992195404411,0.3782417185573803,EASY,1.0,1.0,0.33333333333333337,1,1,0,0
R1016,1016,EASY,320.0,4.0,88.81,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,9.424598215247888,1.3255788328948903,-8.099019382352997,0.2746168207685799,1.1535894588085367,0.0268725565545146,0.0765274200818373,-19.109285261274337,6.56878642097174,2.548987038334824,150.7858090757539,12.53347995594054,5,0.1182759130595231,0.0792080396533835,0.4019515867793306,EASY,1.0,1.0,0.6666666666666667,1,0,0,1
R1017,1017,EASY,50.74,16.0,24.65,1.0,1.0,1.0,0.0,1,1,1,0,0,8.035150321158628,1.292401200439593,-6.742749120719036,0.0,0.7355436088877032,0.0590692707904487,-0.0558563601012195,-19.38036125827413,7.384238325098802,2.2524271556793294,80.09841516944894,9.201104098698838,2,0.0729641216224804,0.1370870523630159,0.4351001723905387,EASY,,1.0,0.0,1,1,0,0
R1018,1018,EASY,3.6,4.0,69.63,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.89507753276806,0.4982781764731189,-10.396799356294942,0.9661367861254856,1.122090901355837,0.0778472314717774,0.1028273105840046,-47.03758465117649,5.307842482140065,2.252830972210776,142.23751814498235,11.99992650405413,5,0.0028084924994723,0.0412964849383193,0.2845561702766837,EASY,,1.0,0.6666666666666667,1,0,0,1
R1019,1019,EASY,88.81,64.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,2.360861578914563,0.7404863726512892,-1.6203752062632737,0.0,0.5540162480903478,0.0615619145987236,-0.1278187667713372,-32.61358765070014,6.419946099845735,1.454151946509804,137.94882014991515,2.633608451263086,4,0.006249513276741,0.0215901511062199,0.3046860820109601,EASY,,1.0,0.0,1,1,0,0
R1020,1020,EASY,24.65,16.0,70.18,1.0,1.0,1.0,0.0,1,1,1,0,0,6.231434735235708,0.7097433874405792,-5.521691347795128,0.0,0.6579228845778287,0.0316646153842209,-0.0550730244083865,-72.74225945739275,13.758875968883224,1.7315958869105577,68.84594842968175,2.813096738344798,2,0.0973353293815814,0.1134555256765786,0.3261543253561879,EASY,,1.0,0.0,1,1,0,0
R1021,1021,EASY,81.89,16.0,6.84,1.0,1.0,1.0,0.0,1,1,1,0,0,4.551327152399268,1.5601235893072516,-2.991203563092016,0.6046018120962968,0.5026985846396839,0.0639395312958946,0.035850801655124,-87.65049584555989,6.485235572177745,2.42809946442782,81.30454221022825,7.943067067653882,4,0.1363232767564173,0.0729113003800796,0.1306544379797879,EASY,,1.0,0.0,1,1,0,0
R1022,1022,EASY,133.21,64.0,113.27,1.0,1.0,1.0,0.0,1,1,1,0,0,2.509661181227244,0.4916290250057824,-2.018032156221461,0.0,1.1627197843978707,0.0994217741938974,-0.1189910381843596,-39.98313573751228,10.073846270262203,2.3670349205167645,105.21658896101783,2.629246004002052,2,0.1453042010913641,0.1155621475661625,0.1522190992831884,EASY,,1.0,0.0,1,1,0,0
R1023,1023,EASY,1.0,4.0,43.14,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,9.336085363920018,0.9998626669505304,-8.336222696969488,0.0,0.7374235129996705,0.0759561808008956,-0.275661678073921,-63.71140674267343,6.752764501022025,1.464438836462346,91.32310407190374,6.437217940726684,5,0.0679425468243498,0.0523504400097173,0.3491533283834005,EASY,,1.0,0.33333333333333337,1,1,0,0
R1024,1024,EASY,3.6,4.0,155.45,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.358443642537464,0.5963423247992586,-7.762101317738206,2.062189058990892,0.5922041398620179,0.0117660839114336,0.1590782856235317,-40.89868025893061,5.119907243911086,0.8947100189002368,113.83375911375028,8.13402957285724,3,0.0551159900253722,0.1001301473091401,0.4368336221468396,EASY,,1.0,0.33333333333333337,1,1,0,0
R1025,1025,EASY,168.58,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,4.448259766007614,0.4517185760251272,-3.996541189982487,0.0,0.9635215312762808,0.0313939391461199,-0.1699912240507405,-84.65972652742761,7.639663436110927,1.7731586643911244,177.09170369931326,6.596591496040603,5,0.0601056960679871,0.205379652127974,0.130919006936598,EASY,,1.0,0.0,1,1,0,0
R1026,1026,EASY,3.32,4.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,2.152545734826483,0.5972567999814004,-1.555288934845083,0.3025907870288187,0.9093329095332984,0.0646472097696297,0.0520084445960538,-26.35360357571068,7.86680365806362,1.844230549998825,197.23542465031505,4.720338089900015,4,0.0125975041986465,0.014466609483366,0.0581532974181815,EASY,,1.0,0.0,1,1,0,0
