rocket_id,design_id,regime_label,best_Kp,best_Kd,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,full_success_rate,full_rms,full_end,full_max_theta,full_peak,full_u_sat,full_slew_sat,delta_rms_wind,delta_end_wind,delta_theta_wind,delta_success_wind,decision_flip_wind,delta_rms_backlash,delta_end_backlash,delta_theta_backlash,delta_success_backlash,decision_flip_backlash,delta_rms_slew,delta_end_slew,delta_theta_slew,delta_success_slew,decision_flip_slew,delta_rms_latency,delta_end_latency,delta_theta_latency,delta_success_latency,decision_flip_latency,delta_rms_sensor_noise,delta_end_sensor_noise,delta_theta_sensor_noise,delta_success_sensor_noise,decision_flip_sensor_noise,delta_rms_thrust_var,delta_end_thrust_var,delta_theta_thrust_var,delta_success_thrust_var,decision_flip_thrust_var,delta_rms_deadband,delta_end_deadband,delta_theta_deadband,delta_success_deadband,decision_flip_deadband,dominant_fidelity,dominant_delta_rms,n_decision_flips,decision_flip_modules
R0470,470,EASY,10.0,4.0,0.7436337213378822,2.0379410242296103,0.0333674085395722,0.134929787739908,-32.472659056926496,12.256844495966265,44.9360181346703,95.5738985597494,8.544432613883414,3,0.018161074269065,0.1064483107233298,0.3994790989823188,0.3333333333333333,7.266311054280535,18.625532282383844,27.44242803941065,27.44242803941065,0.0,0.056666666666666664,-4.292378472231762,-12.931572734234841,-16.19802908953777,0.6666666666666667,1,-0.5183797432774124,-3.282400507089136,-10.288769991860509,0.0,0,-3.792144199212063,-13.086066994538271,-14.610379116532926,0.6666666666666667,1,-1.784690953225982,-5.728071904705784,-7.654362972214475,0.3333333333333333,1,-6.8357265420007725,-18.219517086483265,-26.40716276919883,0.6666666666666667,1,0.3994179994622282,0.813104500759497,4.40757555081888,0.0,0,-0.6393304284951107,-1.9758200461196331,-0.1916793155868497,0.3333333333333333,1,sensor_noise,6.8357265420007725,5,wind slew latency sensor_noise deadband
R0471,471,FRAGILE,10.0,8.0,0.8232130508964719,1.2316085513364132,0.0299300757152021,0.0960360080699657,-50.91251865474858,13.050329644894342,45.661926065232926,44.368299430318295,8.827859289285307,4,0.0276021590398077,0.1679409622537309,0.3598516997273444,0.6666666666666666,9.629706488684356,16.67512514337616,35.75626697249829,35.75626697249829,0.0,0.025555555555555557,-8.92933172028319,-14.10181325136949,-28.03633129647828,0.33333333333333337,0,-3.4481619523255587,-12.409337878654831,-21.125542083579017,0.33333333333333337,0,13.975995102789692,16.877830940620267,14.51378774555684,-0.3333333333333333,1,0.12463234317228,-0.11862576568169558,-0.371252969687923,0.0,0,-7.397816386513178,-15.432945451430296,-30.899950430943047,0.33333333333333337,0,-0.8128661403568387,-0.7657784166781134,-7.011676415407379,0.0,0,1.3123919391814454,2.376539205978613,-0.862801585179291,0.0,0,slew,13.975995102789692,1,slew
R0472,472,EASY,20.0,4.0,1.1063339841085982,1.1884092262513626,0.0298159904534917,0.12928520982746,-50.10676399276872,12.148160963129996,44.37917779619944,40.23889490463075,11.594810771554965,5,0.1108730754181299,0.1742649234749216,0.091623317853305,1.0,4.3054062215821345,9.333218992109126,12.365120306725348,12.365120306725348,0.0,0.018333333333333337,-4.3054062215821345,-9.333218992109126,-12.365120306725348,0.0,0,0.140419144090691,-2.208675743594048,-0.8356455681774229,0.0,0,7.428567836219819,6.063517136352985,12.83932336186664,-0.33333333333333337,0,-0.27783591238694605,-0.9481558770619145,-0.020864833814735917,0.0,0,-4.043184009712837,-9.0130051601761,-11.576155790996728,0.0,0,-0.3741062274978364,-1.5229964124561812,-0.7368332792759738,0.0,0,0.20385693676369687,0.3740662105018444,0.16605355200254834,0.0,0,slew,7.428567836219819,0,none
R0473,473,EASY,10.0,4.0,0.3880288190237515,1.0317900656869066,0.0113325989759643,0.0622904763271431,-37.663062940061394,11.220071226811818,47.31599409406436,112.03206753847248,14.125765044052372,6,0.0035563574278893,0.0578091894999074,0.379032069763974,0.6666666666666666,8.991218094637151,16.618949770429705,35.296310088919185,35.296310088919185,0.0,0.08055555555555556,-4.880168248791926,-6.963746873440796,-20.434310412728685,0.33333333333333337,0,-0.922087608628182,-4.6277931216887875,-14.7184641668149,-0.3333333333333333,1,50.59457461027276,59.477194949848425,113.70919742392964,-0.3333333333333333,1,-1.4773041577990513,-5.050515567190418,-16.54351687329679,-0.3333333333333333,1,-6.411510920870333,-13.162607452675989,-27.866956739246458,0.33333333333333337,0,-0.828966527745937,-3.018036769792017,-11.415027876479684,-0.3333333333333333,1,0.0,0.0,0.0,0.0,0,slew,50.59457461027276,4,backlash slew latency thrust_var
R0474,474,FRAGILE,20.0,4.0,0.5402834446672813,1.8728350845913917,0.0259605484809203,0.0443742614676288,-53.81233499201779,13.52099313856538,25.28389552568588,79.48555760334202,9.06992638459347,2,0.0551231012369147,0.1966521169598971,0.2869349076065978,1.0,5.422727016804424,6.282747873747206,16.685217096406884,16.685217096406884,0.0,0.05555555555555555,-1.6624828892978614,2.176551334710994,1.2131665214287288,-0.33333333333333337,0,1.0639736358342873,11.828756262817091,11.552522739546518,-0.33333333333333337,0,-2.677749718500855,-1.498749435257123,-9.221812112970564,0.0,0,0.7101005836025314,1.3970005856016012,0.4286273016862374,0.0,0,-5.221369169419661,-6.139533434230447,-16.320654295368655,0.0,0,-0.05824429425942146,2.1675208253437406,-0.6462902895586566,0.0,0,0.09142817265040293,3.6663199568938483,1.737499334999562,-0.33333333333333337,0,sensor_noise,5.221369169419661,0,none
R0475,475,INFEASIBLE,10.0,4.0,1.366157337275386,0.925230670040482,0.0144526990120991,0.2357423931876642,-30.27018551541714,7.590991857858187,35.3155082195709,31.77087686423978,13.930801927378432,2,0.0967624147875297,0.0635720648444516,0.2183154282116182,0.0,31.576774843756933,70.6360476781138,95.1349601165514,95.1349601165514,0.0,0.21388888888888888,-30.42423515187421,-66.95087035610409,-86.37983469577954,1.0,1,-3.729262948362063,-11.596870184022727,-13.775297650826545,0.0,0,-18.669087189110613,-57.231341817677,-55.61346963289368,0.3333333333333333,0,0.31513973017821684,1.1925611056606726,-0.6368519473270311,0.0,0,-29.455159724753162,-66.48243858005416,-84.96109296670211,1.0,1,-2.3587773645567935,-8.930361510909698,-16.78171260410133,0.0,0,-0.9135842389438515,-2.237484266658484,-6.014183676613143,0.0,0,wind,30.42423515187421,2,wind sensor_noise
R0476,476,FRAGILE,20.0,4.0,1.3644659878821457,1.0041763255101754,0.0234725696840553,0.1841561193944329,-43.22528669657154,7.8684776703355634,44.053863582831454,81.25801148366867,14.440937395829604,2,0.0865479890947573,0.0787974442909984,0.102816503140075,0.6666666666666666,8.780217641857378,8.201323695594503,18.977422161708482,18.977422161708482,0.0,0.09222222222222222,-4.42752965965632,1.4681696914068354,-5.970486846856131,0.33333333333333337,0,-3.2592273699591887,5.058888405715001,-0.5963905826209555,0.0,0,-5.2339357515722025,-6.235549227522918,-8.431526830414851,0.33333333333333337,0,-0.2996737656952746,-1.440326905878507,-2.047472003213432,0.33333333333333337,0,-8.630874442450265,-7.9660966307153025,-18.6285726212875,0.33333333333333337,0,-0.8592580373459766,-2.8298093554174377,-1.674929859185255,0.33333333333333337,0,-2.090663505922313,-2.455253147435987,-4.236630037332702,0.33333333333333337,0,sensor_noise,8.630874442450265,0,none
R0477,477,FRAGILE,20.0,4.0,1.7299375887317674,1.641016994500924,0.0361328488123838,0.1613159761645504,-58.0732766004,9.418803157841005,37.95840090264283,89.90847172776064,14.66108141231257,3,0.1008669557147854,0.1751940499758198,0.3453703945056634,0.3333333333333333,12.621400926499769,26.133698870350443,44.78717665875072,44.78717665875072,0.0,0.12055555555555557,-10.514977763361852,-19.026862282802572,-31.82674578978608,0.6666666666666667,1,-2.9397598941412646,-12.214553716885243,-23.069353197267535,0.0,0,-8.25463238419395,-21.021425615326265,-35.02738496550876,0.6666666666666667,1,-0.3828718133525548,-1.1508667992386314,-5.945230488123343,0.0,0,-12.270237780967314,-25.676216881583358,-43.76153045067487,0.6666666666666667,1,-1.0629263072079969,-4.637378173733197,-7.179819383733779,0.0,0,-0.7063169869255859,-1.7655767091790295,-0.7539451384947142,0.0,0,sensor_noise,12.270237780967314,3,wind slew sensor_noise
R0478,478,EASY,10.0,4.0,1.2323322274584745,1.4911995501876816,0.0368279609200033,0.2193915810996445,-31.010751214064623,8.855702651072505,39.45210992656303,54.39370743004543,12.73732933088804,2,0.1182630409894113,0.1510091872314054,0.1933492344007448,0.6666666666666666,5.551378458508407,13.073432477422704,18.0534929844172,18.0534929844172,0.0,0.01888888888888889,-5.551378458508407,-13.073432477422704,-18.0534929844172,0.33333333333333337,0,3.592396812620053,5.328256348375872,8.262165979468808,-0.3333333333333333,1,-0.9515026308238044,-4.478690756479789,-5.256686296012985,0.33333333333333337,0,-0.28474296674929356,-1.1241479135012309,-0.31996225107058507,0.0,0,-5.213431921265853,-12.80068836777294,-17.233740839785007,0.33333333333333337,0,-0.4826618752094678,-1.9246429724624985,-1.4487862101043554,0.0,0,-0.16778874538239208,-0.6881661429060983,-0.48533475773734125,0.0,0,wind,5.551378458508407,1,backlash
R0479,479,FRAGILE,80.0,32.0,2.425193624536499,1.4063872578432997,0.0166582991238976,0.2236809899032789,-58.41269176582316,9.11210318753978,37.56999290372657,89.35102060676117,12.282267833714306,4,0.0849915450556871,0.2195451790946146,0.2193486739392443,0.0,22.264180649100894,55.99172528046814,90.62797958253078,90.62797958253078,0.0,0.1416666666666667,-18.032832476950112,-40.27254344474142,-60.718749610898385,0.3333333333333333,0,-4.973661739310149,-28.895687852015175,-48.56377412403162,0.3333333333333333,0,3.266697017866637,-1.8295003042877198,-16.291717813986395,0.0,0,-0.10679554129112034,-2.8584398953645263,-1.45872691642235,0.0,0,-20.00698118019286,-51.71238902506257,-81.96882737771683,1.0,1,-3.5832284817958246,-15.545887411857663,-15.60945207832151,0.3333333333333333,0,-0.37224440021816463,-1.7497856899232005,0.0,0.0,0,sensor_noise,20.00698118019286,1,sensor_noise
R0480,480,EASY,45.0,4.0,1.1208626551890322,1.4240313495266228,0.0190008146671575,0.0984938667665999,-65.57941493893165,11.54180245472009,42.98431487909046,35.82617425792084,11.426444648158643,3,0.0900633488333915,0.2193250654789914,0.0529822796094217,1.0,3.1886982739878387,5.851776382476442,8.484849145047173,8.484849145047173,0.0,0.02,-3.1886982739878387,-5.851776382476442,-8.484849145047173,0.0,0,6.269482461041649,18.609078130376034,21.14673036031806,-1.0,1,5.018725505837162,9.000940956028277,14.645340595932824,-0.6666666666666667,1,-0.10861520317916185,1.4760203316153326,-0.2133486825498565,0.0,0,-2.9773969619515244,-5.488113153967776,-7.833216297808949,0.0,0,-0.19303552272523206,0.8365215090022513,-0.7156409474321848,0.0,0,-3.3043494755968794e-05,-0.0018785697454823946,0.0,0.0,0,backlash,6.269482461041649,2,backlash slew
R0481,481,EASY,10.0,4.0,2.146497160488799,2.038919980574473,0.0325272276762567,0.194709225672633,-50.9977274660591,5.303975075507498,27.69972307293848,95.05346605895816,11.788071541939695,6,0.1062817158457522,0.1683747255570383,0.1113747184688568,0.3333333333333333,12.274068451416833,37.9206982161508,55.622795887566014,55.622795887566014,0.0,0.11166666666666668,-9.332634964503525,-28.052833172141316,-30.297795056317085,0.3333333333333333,1,13.987432083180385,41.8795497497905,46.91199406060578,-0.3333333333333333,0,-3.1254175064305887,-26.963360832141305,-35.23241512525094,0.3333333333333333,1,-3.3584408847650327,-10.980265631821762,-14.062891030509824,0.0,0,-11.880033500053454,-37.45275082484743,-54.58756514283113,0.6666666666666667,1,-1.0684057705594228,-4.725218376891462,-2.220970367053262,0.0,0,-8.14142998577453,-25.657417675040143,-41.72332666575285,0.6666666666666667,1,backlash,13.987432083180385,4,wind slew sensor_noise deadband
R0482,482,INFEASIBLE,10.0,4.0,0.8864668085593607,0.9177571990697548,0.0233118244487676,0.0887960925638783,-45.00125186078068,9.014691310218726,26.301062890126357,48.606339393370575,10.402822199683465,3,0.0765007064291316,0.1226114583696867,0.3680446470949387,0.0,21.99226230641753,39.753192118877685,64.81437573361906,64.81437573361906,0.0,0.10666666666666669,-20.44473506910865,-35.31951171549026,-53.86498601781983,1.0,1,-3.2021174212039476,-10.018872162586256,-20.492291500955865,0.0,0,-11.712601016360598,-23.938993981560067,-40.133060494431234,0.6666666666666666,1,-0.14860951888992346,-0.7504032113096883,-1.521899254927206,0.0,0,-19.740162024008292,-35.89599708666188,-56.07961331786183,1.0,1,-1.5326050054668663,-5.89866757939685,-8.742675031721618,0.0,0,0.029652990627678122,-0.3374541711397825,0.0,0.0,0,wind,20.44473506910865,3,wind slew sensor_noise
R0483,483,EASY,20.0,4.0,1.173165243294089,1.8877564314441944,0.0319315608459694,0.124186795690531,-54.99382220886936,8.811411694413191,43.86535361183148,44.51500083768511,8.427637555257375,3,0.0823607269494919,0.0467141828883469,0.2004581786370757,1.0,5.5917092859889586,3.6134151889749453,13.545898525718403,13.545898525718403,0.0,0.085,-1.2136225353077492,5.412074843808043,-1.094662816364588,0.0,0,-1.47250420922889,3.356846296701813,-2.7845793957356264,0.0,0,0.69340206026967,3.3624851354704055,1.587088423963646,0.0,0,0.1986257584851252,0.9719425444364638,-2.6199776591218598,0.0,0,-5.516082273395535,-3.5222829912918123,-13.326966481836289,0.0,0,-0.43576434960742105,1.285260232093218,-1.1476084169664542,0.0,0,-0.5050492526485719,-0.8798400279475938,-2.2725156931108472,0.0,0,sensor_noise,5.516082273395535,0,none
R0484,484,EASY,10.0,4.0,0.5190521884645376,1.2694806238828087,0.0335773184552287,0.0588900682738548,-44.21320489150295,9.30939551143868,32.5707240758163,60.8533103929428,9.688374605709464,2,0.0809091374121682,0.1963114032187693,0.2687232177197955,0.6666666666666666,6.1245677246286006,8.373503730965455,17.04565025364982,17.04565025364982,0.0,0.02611111111111111,-6.028587392057716,-8.044037419929943,-16.26691183687509,0.33333333333333337,0,-0.8634123368071149,-4.195798946262346,-2.3397742458015216,0.33333333333333337,0,-4.373784333247455,-6.7562939151888335,-12.838334354634009,0.33333333333333337,0,0.08599323639141421,0.5264483402985789,0.07219098790598721,0.0,0,-5.61758242100806,-8.06750806435495,-15.603216438176027,0.33333333333333337,0,-0.23671153811487766,0.23513774452693958,0.3729988627518992,0.0,0,0.335698763857998,2.036698489926117,4.821550287518772,0.0,0,wind,6.028587392057716,0,none
R0485,485,FRAGILE,45.0,4.0,0.7514511953846994,1.3079374482137227,0.0383061261966979,0.096747706591508,-45.96915643733444,5.159907424788728,45.3392387459583,26.789697735871275,8.81786950596371,4,0.0344747615976835,0.2484685970933868,0.2845299831622347,0.3333333333333333,8.99585862216983,14.291285562226209,25.020085090377485,25.020085090377485,0.0,0.16,-8.99585862216983,-14.291285562226209,-25.020085090377485,0.6666666666666667,1,-3.8259749239110104,-9.05821793744561,-11.264858852513708,0.6666666666666667,1,-6.79988529205912,-12.336006301415459,-16.81134757416033,0.6666666666666667,1,-0.09739537490732353,-0.37868144390289515,-0.3927949604759746,0.0,0,-7.54680681850055,-9.777409527123533,-13.338299080886221,0.6666666666666667,1,-0.6353843986817207,-2.816125748489984,-1.7390805720435871,0.3333333333333333,1,-0.013996157110392815,-0.07456926481730619,-0.04277327944696907,0.0,0,wind,8.99585862216983,5,wind backlash slew sensor_noise thrust_var
R0486,486,EASY,10.0,4.0,1.7510980891173404,1.298304066397598,0.032653862001553,0.1438798469683202,-66.13913291863565,13.404753371864,38.22586638096984,103.02610631670348,8.558552330710402,2,0.0672760212696006,0.088401887651058,0.4369005420031116,0.6666666666666666,8.495727126827383,9.4558092530212,18.022942362812252,18.022942362812252,0.0,0.08722222222222224,-3.616355374727802,-4.199057574734218,-7.00061806997404,0.33333333333333337,0,-0.16570738788669637,1.1469200050344366,1.7765141027917117,0.33333333333333337,0,-1.9073293406624892,3.016474931989274,2.260774280842586,0.0,0,1.6645465597228277,-2.3965879990821364,2.8648029863831646,0.33333333333333337,0,-8.039811805738598,-9.258503150735159,-17.16140379981254,0.33333333333333337,0,-0.3357157557664312,4.491341424881712,9.762063904056397,0.0,0,-0.6163914026802431,-2.02785048654641,-0.08981922032724299,0.33333333333333337,0,sensor_noise,8.039811805738598,0,none
R0487,487,INFEASIBLE,10.0,4.0,2.262551262305852,1.6476671332493835,0.0183336658928349,0.2119084220417766,-56.13654644958233,8.450945063080448,35.78098722399888,37.87721991556688,12.502175770536311,4,0.1483333968922106,0.1041102633994105,0.1881441978084511,0.0,29.41950484646689,91.56679508924047,183.55805925132006,183.55805925132006,0.0,0.20777777777777776,-29.41950484646689,-91.56679508924047,-183.55805925132006,1.0,1,-0.24928694890183678,-3.168680843257107,-9.370094950257993,0.3333333333333333,0,-16.52253883426367,-74.24438351365909,-142.54063476095124,0.6666666666666666,1,-1.1426496245767623,-4.145128785755432,-11.613811881229879,0.0,0,-28.86579320324102,-91.12743665318335,-181.95513359218842,1.0,1,-4.017292499234596,-16.75012984981865,-40.05636158549257,0.0,0,2.128661935463242,6.646539013514271,-2.298856633301625,0.0,0,wind,29.41950484646689,3,wind slew sensor_noise
R0488,488,EASY,10.0,8.0,2.133949606040369,1.71153772463972,0.0116277700578671,0.1926764426704921,-60.3406491143076,7.466749209284245,38.42113880101067,72.00042821636345,12.515795666259184,5,0.0614685920561616,0.087074303692283,0.3853930735409863,0.0,35.2078806225013,85.86073077024793,133.88387972950952,133.88387972950952,0.0,0.19166666666666665,-27.361558186237026,-64.60603126602587,-106.81464712482297,0.3333333333333333,0,-8.16893235446825,-25.042760959298484,-36.52622638113135,0.3333333333333333,0,35.78100234649775,63.10374040666673,261.1388703874578,0.0,0,-3.010984732140109,-13.427634342118054,-41.314802302077496,0.0,0,-31.184430949241857,-81.9453236818149,-124.51048182129439,1.0,1,-4.5596061181661085,-16.379718156824495,-19.406916198199426,0.3333333333333333,0,2.3262837026891248,0.9971746732758078,-2.0699061006532133,0.0,0,slew,35.78100234649775,1,sensor_noise
R0489,489,INFEASIBLE,10.0,4.0,3.2382354540875222,1.6994185930237078,0.0220121570364708,0.2232409250196672,-69.17508170862322,8.167987712231458,29.43686110461533,65.52949902300244,13.519882469323957,3,0.0075834853102109,0.1046195285593484,0.2164281520009608,0.0,169.11545674659618,698.9929082012723,1631.1850899919104,1631.1850899919104,0.0,0.40222222222222226,-156.48053864108573,-648.1161111617735,-1501.2448903116883,0.3333333333333333,0,-9.388722530498484,-40.867264175787454,-489.9392060989155,0.0,0,-152.08683300312964,-666.3372462587492,-1573.3680391183077,0.3333333333333333,0,2.0461687749695727,8.380651908768755,14.223744903845272,0.0,0,-168.4145543062421,-698.2788295041707,-1629.295865469958,1.0,1,-23.003187433899427,-106.92668940679255,-258.4307040373951,0.0,0,0.5093768638409131,2.1577427622295318,0.0,0.0,0,sensor_noise,168.4145543062421,1,sensor_noise
R0490,490,FRAGILE,20.0,4.0,0.5901500221187301,1.190871702677076,0.0119201213944865,0.0613938152644703,-47.27631387111853,10.309104252939154,31.309271479309377,48.402865234954966,9.834712886376892,2,0.1457279497156432,0.1240182298728409,0.1165729957974995,0.6666666666666666,8.047047041567028,11.588008232962096,19.82675125586917,19.82675125586917,0.0,0.06888888888888889,-5.730006310030454,-6.838637716364136,-10.744534693405617,0.33333333333333337,0,-0.5179278500544537,9.628942591935584,13.757080889495043,-0.3333333333333333,1,-1.7544339134829858,-1.5492465365744632,-3.5411717729967336,0.33333333333333337,0,0.025369518096644228,-0.7534065422547105,2.575042466097937,0.0,0,-7.745332264471275,-11.338469594163342,-18.516183283432877,0.33333333333333337,0,-0.5604957121940428,0.5033990218776427,-0.7492764375038945,0.0,0,-0.2709940930711978,0.09826058533194804,0.563956757694978,0.0,0,sensor_noise,7.745332264471275,1,backlash
R0491,491,FRAGILE,10.0,4.0,0.3488877184435258,1.275688441861606,0.0368694125344731,0.0430357989773428,-44.66532712776456,10.621306251134914,39.2907910283035,57.64495255696455,11.977411373301807,2,0.1114893932515708,0.2358403174498566,0.2504704954077918,0.6666666666666666,7.0395927723304785,13.170495394526649,19.453206856064842,19.453206856064842,0.0,0.011111111111111112,-7.0395927723304785,-13.170495394526649,-19.453206856064842,0.33333333333333337,0,-1.773548499462506,-9.291901493519411,-6.943253137758562,0.33333333333333337,0,-0.5582917329071879,-2.688676152012704,-0.011642423946309322,0.0,0,-0.018629782069981893,-0.04247668774965874,-0.008323507996514934,0.0,0,-6.541097646214787,-12.500201311932926,-18.212712839711983,0.33333333333333337,0,-0.3953405637447336,-1.3929774412869396,-0.7834591741947357,0.0,0,-0.11575625164514314,-0.26521782999040866,0.24514418239645863,0.0,0,wind,7.0395927723304785,0,none
R0492,492,FRAGILE,20.0,4.0,0.3611668409598748,1.063482260212926,0.0321538162344395,0.040328742063118,-51.19257175831357,10.736625469658236,42.29498378960541,36.53923531506352,10.391310078486232,5,0.032371585735366,0.2226795061056471,0.2540673918253911,0.6666666666666666,8.597175229049206,12.280974058564295,25.7131767068573,25.7131767068573,0.0,0.04555555555555555,-8.597175229049206,-12.280974058564295,-25.7131767068573,0.33333333333333337,0,-3.71395859968385,-9.118551505454093,-13.446359978652117,0.33333333333333337,0,-2.882324826804955,-3.182621387602591,-5.333912852378923,0.0,0,0.03277690649191278,-0.7261040427740433,-0.2795740966663516,0.0,0,-7.328009674486536,-9.560229712653323,-19.971450427314352,0.33333333333333337,0,-0.2820331868291728,-0.761323771107687,-1.8272718169428295,0.0,0,0.184120896392157,-0.8342998920954656,0.0,0.0,0,wind,8.597175229049206,0,none
R0493,493,INFEASIBLE,10.0,4.0,2.260639620256826,1.124535128876142,0.0145779652823911,0.2157274284545348,-55.05411762514568,6.78280823670401,35.72638165575934,51.83656896742528,10.886888680146663,5,0.0997159289261456,0.0897366373617538,0.2354684712602324,0.0,42.350393394094944,116.13892988842387,162.68944839899004,162.68944839899004,0.0,0.31166666666666665,-35.39750669441527,-94.28969654436885,-110.05610436962797,0.6666666666666666,1,1.4275931591339912,2.7141835847534423,9.603648211936758,0.0,0,-8.750427243571231,-53.30829378795129,-71.31931192760854,0.0,0,7.452840618691617,24.78674385575583,22.98617196181314,0.0,0,-40.67786515332807,-114.74237949786843,-158.19017509036487,1.0,1,-6.540249562480469,-26.013077052539217,-37.62239121951106,0.0,0,7.502456328904508,24.277816943347048,51.95023611074694,0.0,0,sensor_noise,40.67786515332807,2,wind sensor_noise
R0494,494,INFEASIBLE,10.0,4.0,1.992197979889164,1.6812020658828213,0.0114805705129292,0.166188533051801,-67.84309675793041,12.849006864637136,41.45813886305792,82.8544285314053,14.817402998512502,2,0.1168538374647475,0.211704291769347,0.3227275759269072,0.0,18.67850556898367,46.63552702946234,53.63723369556457,53.63723369556457,0.0,0.07833333333333334,-18.67850556898367,-46.63552702946234,-53.63723369556457,1.0,1,-7.311487133459012,-36.15027272965467,-28.356728913395553,0.3333333333333333,0,40.708838575923366,68.06156930071386,83.03315760657131,0.0,0,1.1858360231030076,1.4120056407249066,8.788155984405236,0.0,0,-16.981504857180834,-44.51279533252511,-49.20549506948828,1.0,1,-0.743483123684868,-4.528077609197126,-2.4685235510698647,0.0,0,-0.24303848686455254,-0.011218949695319225,1.6142189313012807,0.0,0,slew,40.708838575923366,2,wind sensor_noise
R0495,495,FRAGILE,20.0,4.0,2.194401836950321,1.373122547085247,0.0182738515750723,0.2220012568817041,-59.37492598048132,8.185179247354645,46.70313883897519,89.06103894180279,10.003442808756065,2,0.0185757785860749,0.134030081961991,0.2590546579321408,0.3333333333333333,12.148002786652853,23.414815182845047,41.4161522074108,41.4161522074108,0.0,0.12944444444444445,-3.891637394449459,-5.300158857244387,-7.684382694662602,0.0,0,-1.7546063314122389,8.678635441094464,15.638410742018564,0.0,0,-5.119581995274672,-16.948756411321106,-22.094939131292733,0.6666666666666667,1,-1.5801692775746385,2.944073342170796,-2.567731947908392,0.0,0,-11.715530077628694,-22.882023273882574,-40.55863607152657,0.6666666666666667,1,0.01305075727248628,4.251076845573788,13.626559314284805,0.0,0,-0.05203302323904779,-2.972591040356434,0.0,0.3333333333333333,1,sensor_noise,11.715530077628694,3,slew sensor_noise deadband
R0496,496,EASY,10.0,4.0,1.7572798468148096,2.0693072584997334,0.0138851419288803,0.2274753785729098,-47.96053718671804,9.844720438340053,49.89032934034926,117.49524509025566,10.749439997642424,2,0.1345434939395993,0.1747193685501451,0.2635147530897335,0.3333333333333333,10.808462793977858,20.836574134617095,38.42903712608601,38.42903712608601,0.0,0.05777777777777778,-5.012880163348731,-7.608276875468691,-21.382622051753625,0.0,0,0.7882499561419571,2.246754757066693,-2.8095165294325355,-0.3333333333333333,0,-0.015530978889628955,-3.0468406953913707,-9.035868551248022,0.0,0,-0.019930036308757337,-1.0354693880904975,-4.390382159249576,0.0,0,-10.48333673794734,-20.44929354346516,-37.4340735626428,0.6666666666666667,1,-0.4761649482013759,1.3359982584364225,0.3027581426367618,0.0,0,-0.06329412718982397,1.792456529173183,5.935528480839096,0.0,0,sensor_noise,10.48333673794734,1,sensor_noise
R0497,497,EASY,10.0,4.0,1.7418208476479238,1.4605420389898338,0.0100238604836583,0.2309282955789423,-44.12136881210384,8.535904608154434,44.29009825486921,107.69432866785944,11.46903163392966,2,0.1026055505553644,0.0294796750713923,0.4008965327803233,0.3333333333333333,9.850735657985508,19.20352276836847,26.351140305208908,26.351140305208908,0.0,0.14222222222222222,-5.424187139531871,-9.6319418236332,-12.625281528665058,0.6666666666666667,1,0.7635114829558098,-3.672549802985843,0.28614792786255094,0.0,0,5.661449455226272,-3.396447536809047,13.774818069214007,0.3333333333333333,1,-1.4953616661901048,-3.3507067995928725,-4.464834989031033,0.0,0,-9.204664976080071,-18.594399135154752,-25.113876100926316,0.6666666666666667,1,-0.15545522699965453,-2.2784441527267063,0.8836475604967582,0.0,0,-1.3594219019991414,1.233027528029794,-0.6926183685371186,0.0,0,sensor_noise,9.204664976080071,3,wind slew sensor_noise
R0498,498,INFEASIBLE,10.0,4.0,2.2120032476233997,1.0093056169862464,0.0381189836631108,0.2255378673052541,-46.6095492393798,7.402843522193116,29.233349658744768,40.05120365594635,10.893060304506076,4,0.0222505738673069,0.0302147933611714,0.2915929926020186,0.0,61.44446511373177,206.2438542819275,350.955652666398,350.955652666398,0.0,0.38166666666666665,-56.978546004081856,-191.18572698825005,-321.74837097690795,0.6666666666666666,1,-5.549868616313965,-19.825587225371777,-62.789276940223886,0.0,0,-47.94011501256505,-187.31032779503605,-309.80385471606394,0.6666666666666666,1,-0.3676907989258922,-1.6279031404494617,-3.010016704462487,0.0,0,-60.42653762044623,-205.17302479386197,-348.63499378755927,1.0,1,-5.290054581034298,-22.26782828766443,-40.468271991489246,0.0,0,1.9364891991412563,6.492612772346234,20.07555001264859,0.0,0,sensor_noise,60.42653762044623,3,wind slew sensor_noise
R0499,499,INFEASIBLE,10.0,4.0,3.0627100599559216,1.635244303490576,0.0263163762042045,0.2378066212533028,-63.12219715668675,5.783743484528549,31.092932696715508,45.5143839448137,10.185536828557323,2,0.0843292260666296,0.215407765854879,0.3352073282975545,0.0,252.75319641861537,1027.7222072107875,2595.534538309421,2595.534538309421,0.0,0.4177777777777778,-252.75319641861537,-1027.7222072107875,-2595.534538309421,1.0,1,-11.880691080583205,-52.19535429394409,-1204.4880714439628,0.0,0,-243.7410281995963,-1010.9348941938626,-2567.222508166966,0.3333333333333333,0,-1.4343213201609615,-6.025261886290423,-13.299130586528463,0.0,0,-250.78563520637468,-1025.0567220090838,-2591.0511377061925,1.0,1,-25.53048368088406,-117.48369481205293,-297.13739130340764,0.0,0,2.427114946354692,9.901508789400623,31.70261500907418,0.0,0,wind,252.75319641861537,2,wind sensor_noise
