rocket_id,design_id,regime_label,kp_simple,kd_simple,kp_full,kd_full,sr_simple_in_full,sr_full_in_full,sr_gap,sr_simple_go,sr_full_go,decision_agrees,false_approval,false_rejection,rms_simple_in_full,rms_full_in_full,rms_gap,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength
R0142,142,EASY,43.14,4.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,3.7278095902315385,0.8426818793576548,-2.8851277108738835,1.2237978448419948,2.09242185433902,0.021111198106327465,0.07150005866577142,-72.4829797537951,12.477978005940694,1.6119975249951781,96.63786247108482,13.13619130334332,5,0.04987939798826724,0.24427630280780785,0.09678088042542245
R0143,143,EASY,320.0,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,8.418879729507115,1.4187387317137994,-7.000140997793316,0.0,0.9988224175565031,0.011231844372064566,-0.2796040404200168,-83.44343891299874,9.496631092310228,1.7434861379159314,118.93385910944714,10.49296957341227,4,0.044896641845463936,0.12506885251483613,0.2615574234345467
R0144,144,EASY,1.0,1.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,6.204009239452012,0.6351098114166795,-5.5688994280353326,2.048855293918279,1.6338070393542685,0.01599753800571725,0.11218452590635886,-87.8945922606385,9.667294423120332,2.081931892298782,189.4105221714245,12.823735755403762,3,0.11321328003171525,0.016253520559857484,0.1990796699809803
R0145,145,EASY,36.68,16.0,59.67,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,5.510374111632569,0.689531325118768,-4.820842786513801,0.3336276483012694,1.1795451012117413,0.028852579092196795,0.013485320329587491,-83.07590933973341,6.609881305970493,1.0135555084245331,79.2815947163489,9.073664078790149,6,0.010679589762992252,0.015859216712470894,0.21724872050042304
R0146,146,EASY,88.81,16.0,2.4,1.0,1.0,1.0,0.0,1,1,1,0,0,7.2798814524405095,2.3551950418749636,-4.9246864105655455,0.0,0.9256382843158114,0.01825163297716402,-0.2366572370042907,-68.01913872903916,5.263420361392101,2.118914109373487,112.27430519580051,13.466886003106719,5,0.005173983168137652,0.23938954730304354,0.40789193371913285
R0147,147,EASY,295.07,4.0,69.63,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,2.6934978703693395,0.729126432070724,-1.9643714382986155,1.2930062402562623,1.4719127314341867,0.03234044904933223,0.27512592781429274,-22.466226424444287,11.281127778337824,2.054096897902988,95.09314237432906,9.057481831181144,4,0.08837587314105771,0.1414365667075537,0.06280031370976466
R0148,148,EASY,8.72,4.0,31.43,1.0,1.0,1.0,0.0,1,1,1,0,0,6.0242643066865575,0.8055648052778682,-5.21869950140869,0.4293628991769889,1.7262131796656024,0.03026877502136508,0.04885489042569929,-42.94927297744402,11.139399641150394,2.146730645258914,120.40834376232591,3.653763789987594,3,0.1468519017746027,0.16056585983342772,0.23598847667583217
R0149,149,EASY,320.0,4.0,36.68,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,3.6615529606384136,1.013008591189801,-2.6485443694486124,0.5808627096834253,1.432414840455944,0.019649135772969173,0.06631802977700041,-33.759001874022566,9.182285955161781,1.3353475017926633,102.29968471164284,5.072140878093565,6,0.09174851521834643,0.1507233032486477,0.3210243949711422
R0150,150,EASY,168.58,16.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,4.641658985426925,0.783193004920359,-3.8584659805065655,0.0,1.4203826482554742,0.03661814658352677,-0.175106561050795,-73.43111017269464,12.333166631369485,2.289061811624311,65.25063630352918,5.736686798234276,1,0.13230926564089976,0.08422107825316948,0.31635227752934447
R0151,151,EASY,3.6,4.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,2.927936827868128,0.5693092828073724,-2.358627545060756,1.1989573329047514,1.7620639478489983,0.03952997350760208,0.20396655339360154,-21.771683104194025,6.620571250745008,1.2330859003416124,136.46621496533032,3.776619989857192,6,0.09257735929073102,0.14843883475707897,0.3278258532795873
R0152,152,EASY,88.81,16.0,59.21,1.0,1.0,1.0,0.0,1,1,1,0,0,5.49794169645369,0.7280805396833547,-4.769861156770336,0.0,1.3051259645204603,0.028461601722926992,-0.24964803320622592,-37.461127352575886,8.141152983510246,2.4468636096655096,99.80694728779268,9.702547424930907,1,0.0520506567951758,0.0068620910528381755,0.33157412406334996
R0153,153,EASY,59.67,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,5.3518570987006475,0.5821728082162908,-4.769684290484356,0.0,1.3287915437316407,0.025868282030333076,-0.2531217788549791,-29.440852720547618,6.4316123675205255,1.6921587121243704,113.31273649886724,4.48662124788291,5,0.05792512620334894,0.21648277903917304,0.26215051090970176
R0154,154,EASY,43.14,16.0,215.01,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,11.802101269898442,0.7767484294555175,-11.025352840442924,0.0,1.1390498609501924,0.013703428737865968,-0.2277671552142772,-31.677870220665177,5.338881392966858,2.2242110943408964,83.57668845860479,12.103608934449479,3,0.04416734604258864,0.13940653399355937,0.4055071714025615
R0155,155,EASY,46.78,4.0,31.43,1.0,1.0,1.0,0.0,1,1,1,0,0,3.191958949299265,1.1178614925921138,-2.0740974567071513,0.1112715849673405,1.8707062391097358,0.02305419568914457,0.03214071798945001,-18.648628775304473,12.16625874727873,2.608166261120763,83.72985969202895,7.142911378807234,3,0.09508927688846833,0.13801572145336208,0.13093262059061161
R0156,156,EASY,46.78,4.0,46.78,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,9.100927913614683,3.5986070571740867,-5.502320856440596,0.0,1.8267085108689674,0.012067685108108689,-0.06066433349044209,-52.36625675090633,7.060094197987471,1.934593496713136,140.93022229631006,12.26167183349459,6,0.13180617541457793,0.09476321286034109,0.4065787667032237
R0157,157,EASY,320.0,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,1.4020002764137451,0.7073862758974926,-0.6946140005162525,0.0,1.2070635063922992,0.026704011855546397,-0.23902260201961797,-70.26850859220139,12.664168482546362,1.792985399416887,151.88506595027033,2.3272021118568045,2,0.09097883803479932,0.15766184895612903,0.07202264860769744
R0158,158,EASY,11.97,4.0,19.48,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,8.703061825003893,1.5425782948731595,-7.160483530130733,0.7788180381539711,1.1081383398345164,0.0205935030792538,0.0674079419034379,-60.751574366821515,6.375713722245026,2.485215598760896,176.99488595997659,6.886135888578337,5,0.1454853224897963,0.1103014843606811,0.3631102824125662
R0159,159,EASY,295.07,4.0,59.67,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,7.499364561494123,1.0619655056616912,-6.437399055832432,1.1174566794322678,1.0740921346822245,0.023157708215082368,0.23555687354849436,-15.90008453050396,11.90708442211363,1.0097826460910138,66.76905272963668,5.00948841876094,6,0.055192293581858884,0.1723037847623362,0.1212463097587985
R0160,160,EASY,320.0,4.0,22.73,1.0,1.0,1.0,0.0,1,1,1,0,0,1.9265178890330938,0.9829758649148858,-0.9435420241182081,0.40115502905385236,1.041723873439828,0.027409853236215295,0.10404513731111387,-21.140581251199748,7.051122958268215,2.702413526087032,118.68622105092818,4.476342101510627,2,0.08812166718219167,0.1292770467278606,0.08851048954585339
R0161,161,EASY,31.19,4.0,113.27,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,4.355173844471138,0.6419922565198833,-3.713181587951255,1.8441854013236014,1.4562337923401436,0.018791971032354103,0.13463434998482232,-71.95061766772184,7.200802068365268,2.4801075490642073,132.20309062477722,8.934218195956964,3,0.14711083133425532,0.05671368603548727,0.25079747813032033
R0162,162,EASY,46.78,16.0,26.73,1.0,1.0,1.0,0.0,1,1,1,0,0,4.718807197685952,0.826546175206787,-3.892261022479165,0.0,1.6944183966576412,0.03404295854697877,-0.21059202331774912,-38.457067477682514,9.732829229973467,2.1988010488214216,104.16338303651091,3.701361512676459,3,0.05171054463016837,0.04983123472318067,0.34356013122334395
R0163,163,EASY,3.6,4.0,26.73,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,11.82659715130037,0.6860886387050789,-11.14050851259529,1.772119719963751,1.3907362275627515,0.021795309023253828,0.26225751702923755,-22.28665397836771,10.882551254121399,0.9778187911761202,143.1516402980529,14.661462231941389,2,0.1390031248893391,0.2413244561369277,0.1992178714051242
R0164,164,EASY,46.78,16.0,96.31,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,9.071396050228337,1.1286997863850827,-7.942696263843255,0.09888735799892562,1.8109874798984975,0.02210922014409083,0.02288407006800086,-22.875968587140036,9.418933739522924,2.519085093116248,198.26477398330113,8.795118554765434,4,0.0974752459217951,0.15697486947578057,0.1604833413573709
R0165,165,EASY,295.07,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,2.363397409531786,0.7297340343796197,-1.633663375152166,3.9812218300554387,1.4641725020378993,0.013037555558755177,0.2677460491902091,-55.36117448427582,5.72843371717669,1.2460137762208188,88.318196380762,10.197475455107336,1,0.12338381460939415,0.05936226150654137,0.4040123029672875
R0166,166,EASY,295.07,4.0,26.73,1.0,1.0,1.0,0.0,1,1,1,0,0,2.0777426482012777,0.8242293732966642,-1.2535132749046136,4.325897154620845,0.9616737163741165,0.03994844487014092,0.21917615230132254,-88.872291196776,9.80716724565122,1.8224928585006346,123.64502056387805,14.550683898775373,2,0.07427078769449381,0.16932742233350478,0.24270775657676064
R0167,167,EASY,36.97,16.0,182.82,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.46270411555588,0.6004385085267184,-9.862265607029162,0.0,1.1174842093346535,0.018060698035638485,-0.1714035497008859,-72.88226725820135,10.990002303877741,2.172550809450561,85.73161234244255,7.13597901166155,4,0.09413919405705658,0.05507592313685051,0.23658429003719805
R0168,168,EASY,295.07,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,2.325797263291014,0.5064606022907824,-1.8193366610002317,3.8749946947329867,1.0269012589740685,0.03922673892289348,0.2302942330958579,-78.37194217713778,7.921709461320409,1.9500420872270214,160.08668038648813,12.097035951758192,2,0.13972359405725512,0.028274961052503347,0.4307762329405583
R0169,169,EASY,43.14,4.0,252.87,1.0,1.0,1.0,0.0,1,1,1,0,0,4.3817015755347475,0.488904996074586,-3.8927965794601613,0.0,1.5988557234965195,0.020709483570775282,-0.08077060699736427,-78.64051765303586,12.496670893716074,2.473301925032006,169.3446097547559,14.829761788359473,2,0.14629942016577674,0.07585177751279239,0.4351336028394531
R0170,170,EASY,88.81,16.0,132.17,1.0,1.0,1.0,0.0,1,1,1,0,0,3.820298689990181,0.5652481052343876,-3.255050584755794,0.0,1.6781416886216365,0.030928000187356294,-0.2966437172605069,-56.02696644921734,7.143908561178311,2.4324149820612053,103.18245105652338,14.242756771766292,4,0.057384603561438124,0.02635488553513358,0.40626330619091255
R0171,171,EASY,182.82,16.0,81.89,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,9.628926883072294,1.299081543475088,-8.329845339597206,0.0,1.9170930421581454,0.014065692753006023,-0.003363217541428043,-30.02896715624164,7.117270902764103,1.401494306337212,199.17715336250888,9.224610384365473,5,0.1074752154548232,0.21756311624068592,0.07779233649696823
R0172,172,EASY,5.36,4.0,70.18,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.541986633645317,0.4052868244231969,-10.13669980922212,2.4104063412958547,1.2507639277744897,0.032939777058625525,0.21481358800219047,-49.791918077943166,5.341997835809318,1.7699441138864538,179.45771295468649,12.608093803332293,5,0.05020380172987958,0.2121626265281918,0.3502214327459712
R0173,173,EASY,2.42,4.0,132.17,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,14.531192025492098,0.4439011138762361,-14.087290911615861,0.20912993798996815,1.4228724376719712,0.026681110702957124,0.011012838383020918,-89.57441586057676,5.416715980677638,2.0000135993945793,132.45730036715304,11.174934892339,3,0.07649799066280621,0.19089653105378132,0.22985487777111374
R0174,174,EASY,16.56,4.0,81.89,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,9.542845813940149,2.665479523500538,-6.8773662904396105,0.0,1.13665562389362,0.011780840744658277,-0.18209696600627062,-28.244134279577196,11.282339155985195,2.168262077792067,88.23960508032943,4.587921114903482,6,0.12214732476472914,0.030002917255968566,0.08979212390444888
R0175,175,EASY,2.83,1.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,1.9034355259601352,0.6881214186064288,-1.2153141073537064,0.0,1.3803751648105331,0.03328575626440047,-0.2772151408888184,-87.35082492313785,12.858113080524783,1.657301174502081,107.30762511411288,3.1994857003430663,6,0.04201203453897436,0.12319215817296325,0.14626494310685018
R0176,176,EASY,36.97,4.0,12.98,1.0,1.0,1.0,0.0,1,1,1,0,0,5.69064715255801,1.579716418123742,-4.110930734434268,0.0,1.1964160310097007,0.02281573980960455,-0.06144617722729703,-29.348020728774337,11.246024535972543,2.9678198906298308,114.77484207570225,5.502965055034128,4,0.06760411913377125,0.11059666195946068,0.16858999375251615
R0177,177,EASY,88.81,16.0,24.65,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,8.67567567121037,0.5247571258659681,-8.150918545344403,0.0,1.1754092384459454,0.03578087968448801,-0.1976766739803283,-47.236727967269644,5.54340084000928,2.513703741026911,193.3397929594799,12.41752393499669,3,0.1040760774157465,0.2196660132392286,0.4434688896493841
R0178,178,EASY,16.43,4.0,215.01,1.0,1.0,1.0,0.0,1,1,1,0,0,6.71929594327774,0.5487926066550565,-6.170503336622684,0.0,1.1892514870768913,0.02093708829981627,-0.03830632433469561,-18.49137538288076,8.034359811956355,2.4780408485792313,140.09854546694942,4.850263448478046,2,0.09883134821533883,0.0692006090554902,0.2669124844611092
R0179,179,EASY,50.74,4.0,320.0,1.0,1.0,1.0,0.0,1,1,1,0,0,2.873825758360972,0.5251745964250439,-2.348651161935928,0.0,1.155391683280897,0.018991351436341175,-0.2899217123914416,-52.57934900913616,11.945243908186754,1.8423068601755819,174.6929079933426,11.6845929948737,1,0.10631322203663551,0.08668264601913668,0.31923672254678165
R0180,180,EASY,1.9,4.0,112.39,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,30.686747658327977,1.102220230088734,-29.584527428239245,0.0,1.6481866169678367,0.010895583880632038,-0.05666987130456455,-17.27407485572442,10.617506643195808,1.8630286844614579,175.9047572628299,7.949689102766874,3,0.047734702184777746,0.19746575209257233,0.3992114950211419
R0181,181,EASY,112.39,16.0,168.58,1.0,1.0,1.0,0.0,1,1,1,0,0,5.927960089390891,0.5850881620168884,-5.342871927374002,0.0,1.0799080959380607,0.03604792808816447,-0.2697612410606247,-53.71478874801106,5.837399354658665,2.987458389098315,192.47334961550445,6.525307180894094,4,0.085337704603098,0.04297556206503323,0.178012781239615
R0182,182,EASY,295.07,4.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,3.5622869446875867,1.1156243234874388,-2.446662621200148,2.4773530889779587,1.2212686005310918,0.01680216986812534,0.12057903882891646,-73.64509898573563,5.447563147165388,1.15492659366731,167.83665017650995,9.837669329287216,6,0.031785437611551885,0.12568351683780338,0.30279244062251104
R0183,183,EASY,24.65,4.0,50.74,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,11.903288299673461,2.1854333923685205,-9.71785490730494,0.0,1.1258952863592704,0.011642652225880387,-0.1175581382538009,-79.22075652661142,13.978371847190072,1.8089828443391602,189.6528195909392,9.21266369264179,6,0.06129244769400376,0.09075437122799397,0.2786767425265368
R0184,184,EASY,320.0,64.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,5.2247841920845515,0.8719739900388029,-4.352810202045749,0.0,1.2716695659020376,0.023719603986485288,-0.2506869474307867,-62.98305929280473,13.589695897733344,1.3109111633712784,84.94813286380278,4.431518644661817,6,0.06536725894492941,0.01037391234650464,0.43240717771313114
R0185,185,EASY,295.07,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,2.680967233042588,0.6936907697862646,-1.9872764632563236,5.599823778207362,1.3369190653196856,0.01359883042017989,0.2308625816501843,-80.26028358970004,10.31544350848987,0.9841439340602347,178.70691995434487,7.20573426261812,5,0.07767957132825239,0.019984734705571862,0.1288364539126678
R0186,186,EASY,1.0,1.0,43.14,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.105732639721866,1.3384062188486467,-8.76732642087322,0.5782122595572183,1.297691169879915,0.024567371375603702,0.10150332544962037,-32.69026371153984,9.271345621652966,2.9602041529723397,177.09698749562557,11.541891214021277,4,0.14300429729197003,0.07331778877828747,0.2756671551648206
R0187,187,EASY,36.68,4.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,3.675823038574471,0.9845874360864716,-2.6912356024879993,0.0,1.3343104374694543,0.016929390313701394,-0.02024197668287081,-89.62680003282435,11.270289258639032,2.1671168631402558,95.95057684872631,8.336691919003949,4,0.05808290539282967,0.09526497423881378,0.38330750247031564
R0188,188,EASY,295.07,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,0.8268371324096647,0.634637589615007,-0.19219954279465767,1.2782138994789678,1.0758174076484894,0.029353783971300167,0.24135142639299662,-25.13148866162794,6.546638241711555,2.0240813466488135,172.77776805833471,4.873694462668283,1,0.07743213211191015,0.13882868467367093,0.39116480220781885
R0189,189,EASY,24.65,16.0,320.0,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,7.056665783141916,0.8950281321850596,-6.161637650956857,0.0,1.1430066870412376,0.014647218971848392,-0.07520371898567133,-42.817770152556406,7.053936495688979,1.993314294459137,87.86440966959174,3.837342266430884,1,0.1415077940947718,0.08498400230552627,0.12220388522060846
R0190,190,EASY,1.0,64.0,22.73,1.0,0.0,1.0,1.0,0,1,0,0,1,11.528034819958117,0.8471579320734649,-10.680876887884653,0.0,0.9799260265433477,0.025938582736167975,-0.23737946964391715,-57.57301190900177,13.425661154384995,1.5041543655331469,93.64386975881979,6.084632391323893,3,0.04943938789326558,0.045510337341549856,0.30756797020941573
R0191,191,EASY,31.19,16.0,133.21,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,12.013747484769027,0.5618667454662852,-11.451880739302743,0.0,0.9113714247629846,0.020543213228677845,-0.23408011372139087,-17.540108298445105,11.965348080117407,1.2373090435813858,175.6476338828433,7.201891433564345,6,0.03925433785807019,0.23140565367714017,0.2920300786713526
R0192,192,EASY,43.14,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,8.09281316284501,0.5593475943717087,-7.533465568473301,2.801273287130834,1.2231730472846896,0.03960362498823472,0.20757096726475183,-50.15234687178318,8.946448979618573,1.2413768571336234,129.9358619374995,7.272549475811312,4,0.10092241915926942,0.2309311763349373,0.10607518540183225
R0193,193,EASY,46.78,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,4.825133095941902,0.5148351113226305,-4.310297984619271,0.0,1.7539198309375288,0.02577986990850708,-0.1219477162827158,-41.02568377252412,10.218839211844482,1.2088031723617765,174.8838243723283,6.027438527763332,5,0.04298686955476103,0.23468966216254306,0.07548365336215151
R0194,194,EASY,24.65,16.0,70.18,1.0,1.0,1.0,0.0,1,1,1,0,0,6.98328244441765,0.7126701108208141,-6.270612333596836,0.0,1.7481189634894851,0.02977877262194103,-0.0030696515131583557,-19.20965451621943,5.8401944461830695,1.7363629585058638,159.8476405125498,2.2478955252287496,2,0.14701610420907163,0.19682559973110153,0.4007382115656466
R0195,195,EASY,14.08,4.0,213.33,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,6.432016008799768,0.801460718290007,-5.630555290509761,0.8288987420123631,1.206842922555961,0.015410733884161412,0.10218326658776555,-45.46436500941381,5.2152409363919245,2.8235645951320865,77.57058881773209,3.7275675222408693,2,0.11192311855287142,0.20343902452477416,0.2570489835696012
R0196,196,EASY,70.18,16.0,16.43,1.0,1.0,1.0,0.0,1,1,1,0,0,8.539752488044357,1.6398735687409447,-6.899878919303412,0.0,1.5236911070318058,0.02424993768793382,-0.14754607750052248,-68.76986066540542,5.309826052525694,2.406328874600334,62.813724420550066,13.334660002938978,2,0.04131403722976086,0.1505769811640936,0.2988929123520186
R0197,197,EASY,43.14,64.0,88.81,1.0,0.0,1.0,1.0,0,1,0,0,1,40.6920941447795,2.029342822591801,-38.6627513221877,0.0,1.3985406676924694,0.02018439156672455,-0.22622163947841656,-49.31554827208666,11.125068319360295,2.5471012102551502,171.0891479705436,8.307732519810841,5,0.10311552101820128,0.10685254471767394,0.2812883501093406
R0198,198,EASY,36.68,4.0,182.82,1.0,1.0,1.0,0.0,1,1,1,0,0,3.9171418099303197,0.7000814027890602,-3.2170604071412594,1.4289798705844943,0.918701110329685,0.023556976236578184,0.17493888103937855,-44.90258779162952,11.5385977930989,2.716202050292469,103.6677674372013,4.983597808992251,3,0.0831594713586082,0.23197747321771953,0.38867266438294007
R0199,199,EASY,36.68,4.0,133.21,1.0,1.0,1.0,0.0,1,1,1,0,0,4.666307741237496,1.1036811943153546,-3.562626546922141,1.3887610688238876,1.2585921181942024,0.013290955508073852,0.14628272703237033,-45.903337726675176,11.306234413601057,2.101446918043316,66.497819544463,3.2660521267939426,4,0.10480538079657382,0.12638965477125869,0.14253651350149488
R0200,200,EASY,81.89,16.0,6.84,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,5.074971793290346,1.753630382982009,-3.321341410308337,3.1870735727743797,1.2404582189839257,0.03454512154822784,0.21268557822718176,-56.22406064348003,5.708925485845593,1.265421437928739,76.51070287578162,11.280045456281593,5,0.1304577488149944,0.03673630475795218,0.4388922621603236
R0201,201,EASY,4.6,64.0,50.74,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,26.623511472727454,0.9680236640973848,-25.65548780863007,0.0,1.3189066539408594,0.0331257786820933,-0.28857544833499016,-71.00797457850916,5.912333139506772,2.8295245325853475,94.0986742297633,10.820324249562091,5,0.07483291698078737,0.1520551447192505,0.27678786067055394
R0202,202,EASY,31.19,4.0,182.82,1.0,1.0,1.0,0.0,1,1,1,0,0,4.551078817436551,0.5418054898809483,-4.0092733275556025,0.12660798646438853,1.7424189100325282,0.020320845285812048,0.025917187234922145,-27.014193094115697,13.6505359268575,2.7487572838165013,112.17673191665298,6.950135247391368,2,0.09044100330463359,0.1199555421227433,0.14401648244780824
R0203,203,EASY,31.43,4.0,26.73,1.0,1.0,1.0,0.0,1,1,1,0,0,7.58692568063969,2.086700803625959,-5.500224877013731,0.0,1.730450841704437,0.024624463029657803,-0.17868034221937845,-83.14878192415567,12.560588531596377,2.8770241482516665,133.57134708846084,9.987543748530683,5,0.08330168600491604,0.04343791502551016,0.12965605606844688
R0204,204,EASY,213.33,64.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,5.98780873701618,0.5636640786672927,-5.4241446583488875,0.0,0.920086495992696,0.03962950631955636,-0.16268377011106544,-87.80349115999756,5.311780870680976,2.0414752165939,133.73328523068466,10.603841304017681,1,0.08917976329180517,0.22404311054644746,0.08427804178125681
R0205,205,EASY,36.97,4.0,252.87,1.0,1.0,1.0,0.0,1,1,1,0,0,2.7123115861864147,0.5567484827526926,-2.155563103433722,0.0,1.3889648833145567,0.018824288584973394,-0.2742290065637081,-62.6972532109173,12.391316634884474,2.7969121176996556,129.7000166751976,6.199460826692646,2,0.09076933455793093,0.21426081343749848,0.3521352399868943
R0206,206,EASY,46.78,16.0,155.45,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,8.499273590753868,1.3324769812018724,-7.166796609551995,0.0,1.2929616806692747,0.010354948322434786,-0.01949664776896226,-76.48974951680181,6.332334644243668,2.007307723915059,150.14378265934,5.834782349814929,4,0.001102207606851325,0.04166621212275889,0.3180821276370732
R0207,207,EASY,113.27,4.0,155.45,1.0,1.0,1.0,0.0,1,1,1,0,0,3.0898907402048614,1.0279619522260643,-2.061928787978797,0.0,1.804035880675944,0.012369791198711469,-0.2895009040611962,-86.0957053473702,6.484589422528622,1.8259423401529344,90.4294840272004,5.95036811646149,4,0.01996311167035346,0.12498474623181698,0.2662086830663086
R0208,208,EASY,182.82,16.0,22.73,1.0,1.0,1.0,0.0,1,1,1,0,0,4.045043979435932,1.1061890307854352,-2.938854948650497,0.0,1.7468225990404314,0.030899837583141597,-0.2320701471551332,-58.44783126731691,8.636471579242931,1.4939459685904297,75.18067096014035,4.271232426501932,3,0.13769951038064335,0.0002419608373267371,0.14446752705225313
R0209,209,EASY,24.65,16.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,2.9300119142154046,0.6622788833245729,-2.267733030890832,0.0,1.0856759530348592,0.039693956104487456,-0.12985983751546407,-27.097253848858514,13.79180635896558,2.296770904365654,182.31541855241016,3.125948707464345,4,0.06854469595684726,0.07902549954962541,0.26811298656561733
R0210,210,EASY,182.82,16.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,3.258202868434374,1.1069154658810518,-2.151287402553322,0.0,2.088550874777411,0.039555462926108315,-0.2499797899747333,-82.41562265330712,9.960819369970881,2.9327539391117456,60.79651034214558,8.966906337985257,5,0.1144704641555683,0.20458631676832442,0.25774116449894263
R0211,211,EASY,295.07,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,1.6947239261179368,0.4857488665728897,-1.208975059545047,0.4247334686350866,1.120864539803307,0.034856387806058195,0.15374067242689926,-15.087625036258217,5.9858696185592954,2.6809283869911424,168.75868986809138,8.651433884736079,2,0.12201899272764918,0.1032216898861395,0.2617538195222921
R0212,212,EASY,1.0,1.0,96.31,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,7.970662856593594,1.0821401544718903,-6.888522702121704,0.0,1.7228306521832897,0.019247149007400544,-0.002797194724465879,-32.08635660292914,9.616431716775686,2.452978979435205,149.7773519288815,14.834278369772843,4,0.052580629601366086,0.15732248761558806,0.1598633648153024
R0213,213,EASY,1.0,1.0,26.73,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,8.300575563252714,1.043397279616783,-7.257178283635931,1.5736108400665927,1.5737582656743263,0.015368333017656065,0.11516904324938415,-55.03453929980572,12.602507599284026,1.4582983229487643,83.49225462202014,7.486572921567584,3,0.1066475793179439,0.002538700351020321,0.11392982418116739
R0214,214,EASY,46.78,16.0,22.73,1.0,1.0,1.0,0.0,1,1,1,0,0,6.429704357722804,1.0919341703464618,-5.337770187376343,0.0,1.3269549140117554,0.036457082826044256,-0.07933818621796454,-74.30376434852676,7.844078650219254,1.903654618992357,72.45492604519887,4.470182558527339,3,0.04578143877747124,0.1582834143111574,0.2099955868164492
R0215,215,EASY,3.6,4.0,16.43,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,7.500933565722067,0.8407777177439688,-6.660155847978098,1.8091984288825596,1.0330287453683402,0.033546010325352905,0.1879360152295298,-45.93748152891836,8.252304913731859,2.0468256627361465,116.81305668050683,5.493611866528548,3,0.11987052721874612,0.214277772046162,0.16417718224332956
R0216,216,EASY,36.68,4.0,133.21,1.0,0.6666666666666666,1.0,0.33333333333333337,1,1,1,0,0,5.874288103374347,0.8835181062728726,-4.9907699971014745,0.5276189344089777,1.224226972966626,0.023754792013357548,0.07142702639961868,-38.12699914195026,9.725984523330531,2.3946856395950533,118.85334247094059,10.361647541491811,4,0.09566037277401522,0.18242628323853333,0.17536644184476302
