method,p_unstable,gust_std,Kp,Kd,seed,theta0_deg,success,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,control_rms,cmd_deg,slew_code,u_max_code,servo_deadband
AMATEUR_BASIC_PID,6,1.5,45,16,204,3,1,2.19715838595974,3.78487520373319,1.69725706813792,23.007816536805,0,0.0986111111111111,1.48718726431029,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,205,3,1,1.4918794224877,3.41910802345771,2.38667903678654,22.1279169010587,0,0.105555555555556,1.43891577649796,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,206,3,1,2.68832540831967,4.48033685624463,2.58941915051246,23.6823936912468,0,0.105555555555556,1.57295877537679,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,101,0,1,1.61451277759278,3.45281983585489,0.47620504133567,22.7008844380463,0,0.0972222222222222,1.53972297871037,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,102,0,1,1.50904746927962,3.25880551521206,0.0313968978372501,22.5935157023518,0,0.0986111111111111,1.52627413635337,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,103,0,1,1.32910355562177,2.86503644660166,1.21453493170692,22.3875696187534,0,0.102777777777778,1.55350896248764,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,104,0,1,1.82371769511513,3.58919944808826,0.10292883108409,23.076707928367,0,0.0972222222222222,1.4285120692466,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,105,0,1,1.73068889106263,3.45366419877846,0.0631287732247762,22.7759528795319,0,0.0958333333333333,1.52955957877774,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,106,0,1,1.37688983998612,2.75842525065656,1.47080322716944,22.2896059995845,0,0.0972222222222222,1.50426401363084,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,201,3,1,1.59615194830223,3.2198218989713,0.00288856123807834,22.5346365626521,0,0.0972222222222222,1.4163442261109,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,202,3,1,1.61627589471848,3.38833739955707,0.293478165166199,22.5599374919207,0,0.102777777777778,1.39927065787149,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,203,3,1,1.82642373527177,3.64224363451644,0.239411094835477,22.8542785032252,0,0.0972222222222222,1.66039726798424,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,204,3,1,2.19715838595974,3.78487520373319,1.69725706813792,23.007816536805,0,0.0986111111111111,1.48718726431029,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,205,3,1,1.4918794224877,3.41910802345771,2.38667903678654,22.1279169010587,0,0.105555555555556,1.43891577649796,20,60,12,0.05
BENCH_TUNED_PID,6,1.5,45,16,206,3,1,2.68832540831967,4.48033685624463,2.58941915051246,23.6823936912468,0,0.105555555555556,1.57295877537679,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,101,0,1,0.791271884167363,2.02063700957879,0.57768142974609,22.0206370095788,0,0.280555555555556,1.60123658470392,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,102,0,1,0.772047584378561,1.92572747884747,0.14669940502613,21.9257274788475,0,0.322222222222222,1.67495402942142,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,103,0,1,0.849895325831637,1.8257492285428,1.33981077154384,21.8257492285428,0,0.2625,1.58361885109814,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,104,0,1,1.07482817292155,2.51710265252507,0.118335284502166,22.5171026525251,0,0.227777777777778,1.48246887161274,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,105,0,1,0.967604490386278,2.16099115625145,0.165259941011316,22.1609911562514,0,0.3375,1.66583992794483,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,106,0,1,0.971768254822674,2.02020278700833,1.52648527492013,21.8237584725866,0,0.261111111111111,1.56564733692236,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,201,3,1,0.908555706505887,2.38715904568635,0.04760938394337,22.1245839472584,0,0.252777777777778,1.48826902008867,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,202,3,1,1.01808282169306,2.80888949412619,0.504585985172935,22.0507512706373,0,0.305555555555556,1.52271522553929,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,203,3,1,1.07598318081496,3.6433158318951,0.00500941227999452,21.9701128562044,0,0.304166666666667,1.72725307035561,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,204,3,1,1.4240955176015,3.786493926783,1.52649604470273,22.2864135386345,0,0.340277777777778,1.62604925408342,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,205,3,1,1.33546779254335,3.42041633148059,2.4124989833351,21.2638022014717,0,0.286111111111111,1.5536001049593,20,60,12,0.05
BENCH_TUNED_PCH,6,1.5,30,8,206,3,1,1.74857012989825,2.73447011054444,2.38755658021009,22.5307533506117,0,0.281944444444444,1.62515764230376,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,101,0,1,2.99423387968995,5.90022707009877,0.0650193616487411,25.1484695513649,0.0013869625520111,0.0972222222222222,2.66607561683236,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,102,0,1,2.89227520701201,5.78770187207238,0.0407210487799783,24.9362006375095,0,0.0986111111111111,2.65603774861071,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,103,0,1,2.56173905324114,5.17653038506045,1.3871413052451,24.4603526497973,0,0.102777777777778,2.6174787831607,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,104,0,1,3.44785517768882,6.46025108618281,0.931807977930745,25.6724496898293,0,0.1,2.70285081168267,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,105,0,1,3.18634832619659,6.09845743446536,0.430960417363962,25.2725211087987,0.0013869625520111,0.0958333333333333,2.69287707767527,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,106,0,1,2.59193603157285,5.15906544573083,1.46186462646284,24.439010895619,0.0013869625520111,0.0986111111111111,2.61114700695191,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,201,3,1,3.12202850107597,5.92744223993402,0.495302971750241,25.1284728777789,0.0013869625520111,0.102777777777778,2.65232017866913,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,202,3,1,3.13322731394345,6.05006599092805,0.171483719669739,25.1956203293562,0.00277392510402219,0.108333333333333,2.65944516587281,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,203,3,1,3.03952084632812,5.69479885465541,0.316799649985381,24.8836289195431,0.00277392510402219,0.101388888888889,2.68603726161046,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,204,3,1,3.68784643050544,6.4464380480817,2.24908957513059,25.6351625484272,0.00416088765603329,0.1,2.72392837772384,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,205,3,1,2.55468438798092,4.72315973621399,2.41003887772893,24.0345791308228,0,0.109722222222222,2.57398296432722,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.3,45,16,206,3,1,4.19523064657686,7.22550400288144,3.17825147176715,26.4276190582741,0.00554785020804438,0.102777777777778,2.81091088158313,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,101,0,1,2.99423387968995,5.90022707009877,0.0650193616487411,25.1484695513649,0.0013869625520111,0.0972222222222222,2.66607561683236,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,102,0,1,2.89227520701201,5.78770187207238,0.0407210487799783,24.9362006375095,0,0.0986111111111111,2.65603774861071,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,103,0,1,2.56173905324114,5.17653038506045,1.3871413052451,24.4603526497973,0,0.102777777777778,2.6174787831607,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,104,0,1,3.44785517768882,6.46025108618281,0.931807977930745,25.6724496898293,0,0.1,2.70285081168267,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,105,0,1,3.18634832619659,6.09845743446536,0.430960417363962,25.2725211087987,0.0013869625520111,0.0958333333333333,2.69287707767527,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,106,0,1,2.59193603157285,5.15906544573083,1.46186462646284,24.439010895619,0.0013869625520111,0.0986111111111111,2.61114700695191,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,201,3,1,3.12202850107597,5.92744223993402,0.495302971750241,25.1284728777789,0.0013869625520111,0.102777777777778,2.65232017866913,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,202,3,1,3.13322731394345,6.05006599092805,0.171483719669739,25.1956203293562,0.00277392510402219,0.108333333333333,2.65944516587281,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,203,3,1,3.03952084632812,5.69479885465541,0.316799649985381,24.8836289195431,0.00277392510402219,0.101388888888889,2.68603726161046,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,204,3,1,3.68784643050544,6.4464380480817,2.24908957513059,25.6351625484272,0.00416088765603329,0.1,2.72392837772384,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,205,3,1,2.55468438798092,4.72315973621399,2.41003887772893,24.0345791308228,0,0.109722222222222,2.57398296432722,20,60,12,0.05
BENCH_TUNED_PID,8,0.3,45,16,206,3,1,4.19523064657686,7.22550400288144,3.17825147176715,26.4276190582741,0.00554785020804438,0.102777777777778,2.81091088158313,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,101,0,1,1.07514077513506,2.32660481099647,0.36251840074012,22.1644186490519,0,0.380555555555556,2.51900761049201,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,102,0,1,1.04051239782554,2.31348624720793,0.376149494976884,22.3134862472079,0,0.354166666666667,2.48856007814534,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,103,0,1,1.0824460305993,2.04126420734466,1.67426563273737,21.9950066756898,0,0.354166666666667,2.45982864950339,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,104,0,1,1.43792419862333,2.79615939845818,0.52937672083661,22.6020572770834,0,0.319444444444444,2.5043537094545,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,105,0,1,1.21636735132075,2.61280977996964,0.0570337872735694,22.6128097799696,0,0.334722222222222,2.50116339035873,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,106,0,1,1.08849576079265,1.94227910086133,1.69494358370301,21.9422791008613,0,0.329166666666667,2.42374876836373,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,201,3,1,1.23339986626135,2.39686389265518,0.12874476222454,22.2207883405278,0,0.319444444444444,2.44928668006944,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,202,3,1,1.33592670676892,2.8190973482258,0.524656008728339,22.3284540581778,0,0.375,2.49481089144564,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,203,3,1,1.3123717571889,3.65758266570126,0.093476268473328,22.1264699632949,0,0.301388888888889,2.47345405386296,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,204,3,1,1.7512651113792,3.80294413843412,1.72564207379634,22.3874402337585,0,0.370833333333333,2.51664974760762,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,205,3,1,1.41672815373911,3.43309522880254,2.55708471139151,21.5905027368902,0,0.288888888888889,2.37868896327941,20,60,12,0.05
BENCH_TUNED_PCH,8,0.3,30,8,206,3,1,2.18471701958092,3.63168632845318,2.49818201814957,23.0827012874974,0,0.379166666666667,2.60745177212805,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,101,0,1,3.03978367747009,5.95770719553991,0.066328244292362,25.1848851255268,0.00277392510402219,0.0986111111111111,2.69271334547259,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,102,0,1,2.92103676846477,5.79515699232267,0.137207830065791,24.9599193244997,0,0.1,2.67526082532672,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,103,0,1,2.60985935822531,5.27892556988005,1.23471512668843,24.6016595192279,0,0.104166666666667,2.6595695549139,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,104,0,1,3.38416532861865,6.32964553551313,0.66194842221409,25.5578733263304,0,0.1,2.65010471609876,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,105,0,1,3.19245470907145,6.0394863456612,0.309362068611485,25.2777848139985,0,0.0958333333333333,2.70529056819319,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,106,0,1,2.61613847408868,5.2378194483153,1.42072979056455,24.5392924893874,0.0013869625520111,0.0972222222222222,2.62903299811214,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,201,3,1,3.06803959377197,5.85470840922513,0.388526308205397,25.0286656338775,0,0.101388888888889,2.60636675806475,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,202,3,1,3.07998718305465,5.98721327261749,0.0805283566166459,25.1008728328108,0.0013869625520111,0.109722222222222,2.60900336959876,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,203,3,1,3.12130117599228,5.88497978550177,0.425230564332178,25.1390140823895,0.00277392510402219,0.1,2.767520752101,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,204,3,1,3.6634577635511,6.38644602897987,2.20023058576587,25.5963975388203,0.00416088765603329,0.101388888888889,2.70289702965407,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,205,3,1,2.53150614843855,4.70095729651958,2.40970131526478,24.0154641671449,0,0.106944444444444,2.55581735967583,20,60,12,0.05
AMATEUR_BASIC_PID,8,0.9,45,16,206,3,1,4.20917567267148,7.18477102908117,3.17858542486917,26.3714514431575,0.00832177531206657,0.101388888888889,2.81714583661554,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,101,0,1,3.03978367747009,5.95770719553991,0.066328244292362,25.1848851255268,0.00277392510402219,0.0986111111111111,2.69271334547259,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,102,0,1,2.92103676846477,5.79515699232267,0.137207830065791,24.9599193244997,0,0.1,2.67526082532672,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,103,0,1,2.60985935822531,5.27892556988005,1.23471512668843,24.6016595192279,0,0.104166666666667,2.6595695549139,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,104,0,1,3.38416532861865,6.32964553551313,0.66194842221409,25.5578733263304,0,0.1,2.65010471609876,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,105,0,1,3.19245470907145,6.0394863456612,0.309362068611485,25.2777848139985,0,0.0958333333333333,2.70529056819319,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,106,0,1,2.61613847408868,5.2378194483153,1.42072979056455,24.5392924893874,0.0013869625520111,0.0972222222222222,2.62903299811214,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,201,3,1,3.06803959377197,5.85470840922513,0.388526308205397,25.0286656338775,0,0.101388888888889,2.60636675806475,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,202,3,1,3.07998718305465,5.98721327261749,0.0805283566166459,25.1008728328108,0.0013869625520111,0.109722222222222,2.60900336959876,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,203,3,1,3.12130117599228,5.88497978550177,0.425230564332178,25.1390140823895,0.00277392510402219,0.1,2.767520752101,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,204,3,1,3.6634577635511,6.38644602897987,2.20023058576587,25.5963975388203,0.00416088765603329,0.101388888888889,2.70289702965407,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,205,3,1,2.53150614843855,4.70095729651958,2.40970131526478,24.0154641671449,0,0.106944444444444,2.55581735967583,20,60,12,0.05
BENCH_TUNED_PID,8,0.9,45,16,206,3,1,4.20917567267148,7.18477102908117,3.17858542486917,26.3714514431575,0.00832177531206657,0.101388888888889,2.81714583661554,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,101,0,1,1.17033625126088,2.44571018449661,0.544097193271647,22.4412699537307,0,0.236111111111111,2.48410105038848,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,102,0,1,1.10839999426976,2.5174043506895,0.330300401703421,22.2420940790059,0,0.251388888888889,2.48320943272695,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,103,0,1,1.07383978865773,2.04253333540251,1.57136749501675,22.0425333354025,0,0.2375,2.442499927336,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,104,0,1,1.48915136215772,2.91028483783666,0.288659833375984,22.8381931874467,0,0.241666666666667,2.44102293309914,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,105,0,1,1.31845331299279,2.60724672197707,0.0950912921304737,22.6072467219771,0,0.244444444444444,2.48571204202487,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,106,0,1,1.17472445982329,2.21652591068378,1.72454755889983,22.2165259106838,0,0.219444444444444,2.42175865106783,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,201,3,1,1.23143562949062,2.53574667179218,0.104189705452598,22.3240611010731,0,0.229166666666667,2.41514958215791,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,202,3,1,1.30469261332087,2.8223060511972,0.571190321330606,22.3744135196085,0,0.252777777777778,2.39980333693684,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,203,3,1,1.29659365312692,3.6584520189328,0.112757349326605,22.1861521167716,0,0.241666666666667,2.53189579459082,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,204,3,1,1.74672049461274,3.80573681849958,1.68357111452198,22.4965267469323,0,0.263888888888889,2.48429378994047,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,205,3,1,1.41937126870831,3.43405260559308,2.65700470129943,21.6711015293559,0,0.208333333333333,2.35575547241925,20,60,12,0.05
BENCH_TUNED_PCH,8,0.9,30,6,206,3,1,2.15239579957327,3.44809005426445,2.50507348182467,23.0043184978651,0,0.227777777777778,2.55778328157402,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,101,0,1,3.08031484335279,5.99728508912608,0.214717733744391,25.2112855216564,0.00277392510402219,0.0986111111111111,2.72134435477691,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,102,0,1,2.9470425910369,5.79106365239613,0.291385236655834,24.9751946261057,0,0.101388888888889,2.69593491609749,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,103,0,1,2.65501300122891,5.38097003488846,1.08822927841939,24.7729217885296,0,0.102777777777778,2.70303775534814,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,104,0,1,3.30620357631078,6.1479377440543,0.39915812994515,25.4941865700056,0,0.0972222222222222,2.60184805067649,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,105,0,1,3.20901085602924,6.01478406341692,0.22750054621659,25.2886044829423,0,0.0958333333333333,2.72185193440877,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,106,0,1,2.64855871887343,5.29775164099853,1.38733295436449,24.6384272788943,0.00277392510402219,0.0916666666666667,2.65262876860314,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,201,3,1,3.00513644203564,5.76076647874798,0.244408728141736,24.9259706396866,0,0.0986111111111111,2.56641956448699,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,202,3,1,3.00921758671788,5.92289338077715,0.0161435092554043,25.0073121587228,0.0013869625520111,0.106944444444444,2.557799961658,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,203,3,1,3.22220058049928,6.07892162557754,0.548897217959477,25.362448336576,0.00277392510402219,0.102777777777778,2.85500833634207,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,204,3,1,3.63824416586588,6.32785502700221,2.15309487459653,25.5553156774571,0.00416088765603329,0.0986111111111111,2.68461872714186,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,205,3,1,2.51759848274668,4.70786829236097,2.4010185991988,24.0079710637461,0.0013869625520111,0.106944444444444,2.54201909263266,20,60,12,0.05
AMATEUR_BASIC_PID,8,1.5,45,16,206,3,1,4.22194040092474,7.14554534891032,3.17956371852399,26.3118456124628,0.00832177531206657,0.1,2.82527664156613,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,101,0,1,3.08031484335279,5.99728508912608,0.214717733744391,25.2112855216564,0.00277392510402219,0.0986111111111111,2.72134435477691,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,102,0,1,2.9470425910369,5.79106365239613,0.291385236655834,24.9751946261057,0,0.101388888888889,2.69593491609749,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,103,0,1,2.65501300122891,5.38097003488846,1.08822927841939,24.7729217885296,0,0.102777777777778,2.70303775534814,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,104,0,1,3.30620357631078,6.1479377440543,0.39915812994515,25.4941865700056,0,0.0972222222222222,2.60184805067649,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,105,0,1,3.20901085602924,6.01478406341692,0.22750054621659,25.2886044829423,0,0.0958333333333333,2.72185193440877,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,106,0,1,2.64855871887343,5.29775164099853,1.38733295436449,24.6384272788943,0.00277392510402219,0.0916666666666667,2.65262876860314,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,201,3,1,3.00513644203564,5.76076647874798,0.244408728141736,24.9259706396866,0,0.0986111111111111,2.56641956448699,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,202,3,1,3.00921758671788,5.92289338077715,0.0161435092554043,25.0073121587228,0.0013869625520111,0.106944444444444,2.557799961658,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,203,3,1,3.22220058049928,6.07892162557754,0.548897217959477,25.362448336576,0.00277392510402219,0.102777777777778,2.85500833634207,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,204,3,1,3.63824416586588,6.32785502700221,2.15309487459653,25.5553156774571,0.00416088765603329,0.0986111111111111,2.68461872714186,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,205,3,1,2.51759848274668,4.70786829236097,2.4010185991988,24.0079710637461,0.0013869625520111,0.106944444444444,2.54201909263266,20,60,12,0.05
BENCH_TUNED_PID,8,1.5,45,16,206,3,1,4.22194040092474,7.14554534891032,3.17956371852399,26.3118456124628,0.00832177531206657,0.1,2.82527664156613,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,101,0,1,1.11564109545167,2.35251508651157,0.609955636760295,22.1890214508346,0,0.402777777777778,2.60344146209312,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,102,0,1,1.11026595148289,2.47635565771809,0.186716448957643,22.4763556577181,0,0.390277777777778,2.55324931742405,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,103,0,1,1.04065324404851,1.93457517468808,1.45424331779716,21.9345751746881,0,0.308333333333333,2.49246916912687,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,104,0,1,1.37348299651785,2.6913946368402,0.220375396181723,22.5561534576608,0,0.309722222222222,2.40514159155133,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,105,0,1,1.24562613462601,2.63490705887091,0.104212077931022,22.6349070588709,0,0.331944444444444,2.52492160206345,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,106,0,1,1.11267346629629,1.97335943000787,1.63637726153322,21.9733594300079,0,0.315277777777778,2.45664183303766,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,201,3,1,1.30166748256465,2.72343493585978,0.00903577149649762,22.2693742157795,0,0.440277777777778,2.55099156881182,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,202,3,1,1.27985782292687,2.82436560645596,0.495892123721159,22.3594067544693,0,0.397222222222222,2.43604712569065,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,203,3,1,1.35418512985229,3.65806607774811,0.00542845145991589,22.2331793967855,0,0.3625,2.64275369623872,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,204,3,1,1.75508323067882,3.80758914445836,1.68336787092554,22.3523052722819,0,0.359722222222222,2.48660496434743,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,205,3,1,1.36639940888748,3.43376104168604,2.4791541478085,21.6984609815637,0,0.398611111111111,2.3919607591714,20,60,12,0.05
BENCH_TUNED_PCH,8,1.5,30,8,206,3,1,2.08905619733961,3.60058290320456,2.49542056463774,23.0847343231085,0,0.384722222222222,2.62660211286159,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,101,0,1,5.42487404454166,10.0259264171112,0.84011944572482,29.1961603115328,0.0194174757281553,0.0958333333333333,4.6533622553292,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,102,0,1,5.277236819017,9.88774533171649,0.656824172720014,28.9621130716222,0.0208044382801664,0.0958333333333333,4.62733578837138,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,103,0,1,4.83139245629099,9.21105037575546,0.897260862332223,28.421432303947,0.0208044382801664,0.0972222222222222,4.54113608475133,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,104,0,1,5.96442016402518,10.7028401843901,1.84728904972448,29.8141844606024,0.0208044382801664,0.0972222222222222,4.74999004577453,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,105,0,1,5.62211392379389,10.2272293278271,1.24396239626091,29.3690388359312,0.0194174757281553,0.0958333333333333,4.70260878987881,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,106,0,1,4.83646956555603,9.18731579096475,1.00876884035285,28.3644550979358,0.0194174757281553,0.0972222222222222,4.53341519680619,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,201,3,1,5.54621053902965,10.0670542657651,1.30948888514048,29.1966500224557,0.0208044382801664,0.101388888888889,4.64943238206071,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,202,3,1,5.53743305355951,10.1937496129457,0.556344395668053,29.2867458248133,0.0208044382801664,0.101388888888889,4.65856743796318,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,203,3,1,5.3966211774603,9.76844026900831,1.09059769184765,28.9285834693357,0.0194174757281553,0.0944444444444444,4.6668680368424,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,204,3,0,6.19627064109921,10.6665274021604,3.36946766835016,29.7755953625757,0.0194174757281553,0.0958333333333333,4.78370871868521,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,205,3,1,4.66825293489543,8.7108231084153,2.10853227786712,27.9212542977332,0.0180305131761442,0.102777777777778,4.46866674918374,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.3,45,16,206,3,0,6.82398072091109,11.5758622656202,4.48700306757403,30.675430213417,0.0221914008321775,0.0944444444444444,4.94558657456339,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,101,0,1,5.42487404454166,10.0259264171112,0.84011944572482,29.1961603115328,0.0194174757281553,0.0958333333333333,4.6533622553292,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,102,0,1,5.277236819017,9.88774533171649,0.656824172720014,28.9621130716222,0.0208044382801664,0.0958333333333333,4.62733578837138,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,103,0,1,4.83139245629099,9.21105037575546,0.897260862332223,28.421432303947,0.0208044382801664,0.0972222222222222,4.54113608475133,20,60,12,0.05
