param,param_val,param_normalised,rms_median,rms_q25,rms_q75,success_rate
static_margin,0.15794871794871795,0.5897435897435898,7.976241270778895,5.726529657430627,12.031292121325741,0.64
static_margin,0.1630769230769231,0.6153846153846154,8.45521785337241,5.720663543580014,11.844854247425705,0.65
static_margin,0.1682051282051282,0.641025641025641,8.991661354576795,6.522696343702052,12.216770659949674,0.58
static_margin,0.17333333333333334,0.6666666666666667,9.444998131881718,6.105065678502291,12.880007054304633,0.56
static_margin,0.17846153846153848,0.6923076923076924,9.48366320926781,6.094131349662794,13.7034111204188,0.51
static_margin,0.1835897435897436,0.717948717948718,10.312483405278794,6.178472775355513,14.645642119119005,0.51
static_margin,0.18871794871794872,0.7435897435897436,10.372020050812283,6.318984343749039,16.492515621991483,0.46
static_margin,0.19384615384615386,0.7692307692307694,10.862693261973167,6.31978432154595,16.456668169684658,0.45
static_margin,0.19897435897435897,0.7948717948717949,11.020539164066644,6.642671423817239,17.503593197192707,0.41
static_margin,0.2041025641025641,0.8205128205128206,11.95308887963629,6.399155616493426,18.940900368940078,0.42
static_margin,0.20923076923076925,0.8461538461538463,12.79737618862685,6.046483443409638,20.427605604219146,0.42
static_margin,0.21435897435897436,0.8717948717948718,12.535715380506366,7.336942112927132,20.87879844993651,0.43
static_margin,0.2194871794871795,0.8974358974358975,13.77339485529702,6.977780811202416,20.552151483951516,0.36
static_margin,0.22461538461538463,0.9230769230769232,12.619821471704793,7.005536450790784,22.75677182734795,0.39
static_margin,0.22974358974358974,0.9487179487179488,13.11966200875312,7.541017847071559,26.162834118230535,0.36
static_margin,0.23487179487179488,0.9743589743589745,13.800718778112598,8.079165303857005,28.689779684949627,0.31
static_margin,0.24,1.0,16.38069632296174,7.723625420266343,30.06070517691565,0.28
servo_slew_deg_s,20.0,0.0,20.25403836826994,11.730796569941898,36.264636465622445,0.14
servo_slew_deg_s,22.564102564102566,0.025641025641025657,18.184281610029466,10.798280232823139,33.6239990629419,0.2
servo_slew_deg_s,25.128205128205128,0.05128205128205128,16.793802795402584,9.46620337143808,31.26306971118183,0.21
servo_slew_deg_s,27.692307692307693,0.07692307692307693,14.025501659861149,8.646568561035332,29.170315449197943,0.29
servo_slew_deg_s,30.256410256410255,0.10256410256410256,12.875035366688383,7.3820563504679715,27.477312875734746,0.37
servo_slew_deg_s,32.82051282051282,0.12820512820512817,12.961907341958497,6.785614130097975,24.639181351406158,0.38
servo_slew_deg_s,35.38461538461539,0.15384615384615385,11.385714389108685,6.091891133276406,22.27613605896518,0.4
servo_slew_deg_s,37.94871794871795,0.1794871794871795,11.091551138695472,5.451159083805659,20.303562526906784,0.38
servo_slew_deg_s,40.51282051282051,0.20512820512820512,11.311522469735532,5.264250079024002,18.29533966893253,0.38
servo_slew_deg_s,43.07692307692308,0.2307692307692308,11.417748633230453,6.139798119310493,17.376866209621912,0.42
servo_slew_deg_s,45.64102564102564,0.25641025641025644,10.699402600336446,6.00074566328414,16.911383186235284,0.42
servo_slew_deg_s,48.205128205128204,0.28205128205128205,9.751866098653652,5.080400767335665,16.19945511645764,0.46
servo_slew_deg_s,50.769230769230774,0.3076923076923077,8.864899854750938,5.260514491328568,14.615839389220374,0.49
servo_slew_deg_s,53.333333333333336,0.33333333333333337,8.825850698517998,4.886298019430759,13.09917451686108,0.53
servo_slew_deg_s,55.8974358974359,0.358974358974359,8.409681345947401,5.6506933464874125,12.691512196134621,0.51
servo_slew_deg_s,58.46153846153847,0.3846153846153847,7.771898854998293,5.334250790540177,12.756380555127905,0.58
servo_slew_deg_s,61.02564102564103,0.4102564102564103,8.085211001251878,5.381705132817847,12.474126282695007,0.58
servo_slew_deg_s,63.58974358974359,0.4358974358974359,7.439027434809317,5.35357995996285,12.053427741005585,0.59
servo_slew_deg_s,66.15384615384616,0.4615384615384616,7.416907120865396,5.111126752817526,11.11566042472889,0.61
servo_slew_deg_s,68.71794871794873,0.4871794871794873,6.91039431104967,5.0395965343943825,11.315870206838966,0.59
servo_slew_deg_s,71.28205128205128,0.5128205128205129,7.360581407805803,4.786514611892716,10.831983106000429,0.61
servo_slew_deg_s,73.84615384615385,0.5384615384615385,7.380046442961154,4.8830034064347805,10.176623101236382,0.68
servo_slew_deg_s,76.41025641025641,0.5641025641025641,7.1556930272330845,5.070187412774531,10.420492310600356,0.64
servo_slew_deg_s,78.97435897435898,0.5897435897435898,7.1762554914318795,5.148478552709569,9.264760792274958,0.67
servo_slew_deg_s,81.53846153846155,0.6153846153846154,7.178514173243796,5.034830118544892,8.752166587588945,0.66
servo_slew_deg_s,84.1025641025641,0.641025641025641,6.6024683714495715,4.8610077903395945,9.385279562520987,0.66
servo_slew_deg_s,86.66666666666667,0.6666666666666667,6.715706281737935,5.149206063198394,9.597790005175641,0.64
servo_slew_deg_s,89.23076923076924,0.6923076923076924,6.781616435777556,4.710492595026171,8.716208009132652,0.65
servo_slew_deg_s,91.7948717948718,0.717948717948718,6.757434057206364,5.106819244367256,8.372100534114063,0.69
servo_slew_deg_s,94.35897435897436,0.7435897435897436,6.847076137404839,4.684694788473991,9.126429352581768,0.66
servo_slew_deg_s,96.92307692307693,0.7692307692307694,6.9096407086756155,4.721538877223137,8.687912889683902,0.64
servo_slew_deg_s,99.48717948717949,0.7948717948717949,6.074719035833671,4.797580305004766,8.630807060442313,0.68
servo_slew_deg_s,102.05128205128206,0.8205128205128206,6.756567902961807,5.090944677756838,8.741391605105964,0.69
servo_slew_deg_s,104.61538461538463,0.8461538461538463,6.675648718541474,4.775064592750904,8.156506172472993,0.69
