rocket_id,design_id,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,n_success_gain_sets,nominal_diverge_rate,nominal_band_30_rate,nominal_band_20_rate,nominal_band_10_rate,under_diverge_rate,over_diverge_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,oscillation_score,under_u_sat_frac,over_u_sat_frac,regime_label,regime_code,sr_kp2,rms_kp2,sr_kp5,rms_kp5
R0223,223,2.4612216884289166,1.803069616152523,0.0374957216365713,0.2065852489835074,-60.54383165724073,10.22692178419179,2.321324309980663,148.36996235232073,8.565658275824939,1,0.0475736491789367,0.1509830699874212,0.2644070669014791,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6273482953401479,2.215035277277457,1.716280312602686,2.215035277277457,0.0,0.0372222222222222,1.0,6.0,0.0,0.0,EASY,2,1.0,1.648671327585579,1.0,1.2619741496284855
R0224,224,0.0,2.0195076963117,0.0288844012288771,-0.1510189870914763,-68.23631065386253,13.916267054008213,1.5600808971116584,158.1745866876734,12.786770369864948,4,0.1267382588407379,0.1896832883404799,0.102605939737254,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4985376977866622,1.746825114260088,0.9815551619204754,1.746825114260088,0.0,0.0344444444444444,0.0,5.333333333333333,0.0,0.0,EASY,2,1.0,2.7914703282773474,1.0,1.1735454021559715
R0225,225,0.0,1.0820312173706137,0.0332387212099385,-0.0897551107457856,-89.11849522780597,8.890808203459958,1.8616775435374997,96.16627491259048,12.588022253785162,3,0.0202629362007124,0.0545187797290401,0.1897831239684256,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.919626736537542,2.987743451411631,0.953814375201686,2.987743451411631,0.0,0.0999999999999999,0.8783333333333334,4.333333333333333,0.0,0.0,EASY,2,1.0,3.3587768127721094,1.0,1.9643859274985616
R0226,226,0.0,1.287778925721268,0.0278411844992651,-0.1009595808978239,-16.205093195064578,11.683625071168168,1.942969031926332,153.76054369635816,14.822625109906468,1,0.0549063515908111,0.0377512220255619,0.4373329203448572,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6122400821458336,1.719088088369339,1.515889513587874,1.719088088369339,0.0,0.0427777777777777,0.0,6.0,0.0,0.0,EASY,2,1.0,1.8202904222024614,1.0,1.3910751154890957
R0227,227,4.651189496663732,1.1585720187455932,0.0363298746936444,0.2499677159170754,-79.525511158518,12.53106103637585,1.6419184379755587,164.74379752305805,14.632456403088735,5,0.0820268431779409,0.2447915997600312,0.3475591878142203,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4071539480397515,1.2215629642043766,0.6273239807666806,1.2215629642043766,0.0,0.0161111111111111,0.0,6.333333333333333,0.0,0.0,EASY,2,1.0,1.411098101917793,1.0,0.8552780071384841
R0228,228,2.3199567550134685,1.069140912103936,0.0294304111329313,0.160625860295739,-50.90031051480349,10.918694852310631,1.1163770062086251,173.227387388612,13.192418969364772,2,0.0949392961677331,0.1137584469038739,0.0653741047431291,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4740696176342423,2.1972612557381006,0.7962119676864199,2.1972612557381006,0.0,0.0277777777777777,1.0,7.666666666666667,0.0,0.0,EASY,2,1.0,1.193930933661812,1.0,0.8109694565765156
R0229,229,0.0,1.1791952853157517,0.0344603478667039,-0.2313858378543559,-61.77391801632482,6.475546785654855,1.342845584241244,82.21860340588049,5.199186573114737,4,0.0600979796690081,0.1854053555679352,0.1946410786176592,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0300837381847543,3.911432686759283,2.6692946786220766,3.911432686759283,0.0,0.0888888888888888,2.998333333333333,5.0,0.0,0.0,EASY,2,1.0,2.959024819652992,1.0,1.8057657027045997
R0230,230,0.0,1.1660811913535722,0.0333189451967599,-0.1800121806066881,-66.46926535184305,7.1769744672425215,2.5539954388271617,96.00886765315003,4.741941997911308,2,0.1225879889409448,0.1990464120163036,0.3072827362247343,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8128635861079507,2.599394362132566,1.8398255129830192,2.599394362132566,0.0,0.0855555555555555,1.0,6.333333333333333,0.0,0.0,EASY,2,1.0,3.5415633942719054,1.0,2.5672502335881533
R0231,231,0.9701386947603768,1.6280556022529094,0.0278931987738564,0.2515285278262139,-21.319538993880613,11.842512408712818,2.7463844248557745,109.90532866228033,11.560429406844422,2,0.1231342521852748,0.1187641997875602,0.1507411335614104,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0927100114256023,3.4348900780716147,1.345247287847618,3.4348900780716147,0.0,0.1211111111111111,1.89,4.333333333333333,0.0,0.0,EASY,2,1.0,3.49868848920687,1.0,2.4201126790892378
R0232,232,0.0,1.0258279814158704,0.0175185096736963,-0.1958231169262016,-83.11872210776374,12.111881453154837,2.5365355810636694,131.83034300491255,2.912630770278962,5,0.0519685041897231,0.2392807805884979,0.3894692590065188,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7911487165822871,3.520270353541689,1.4066898337511269,3.520270353541689,0.0,0.0,1.0,7.333333333333333,0.0,0.0,EASY,2,1.0,5.627548732152321,1.0,3.4433232904922177
R0233,233,2.7632228138027526,1.3530133256581272,0.0139648476181018,0.2395348166595338,-58.79634086976159,5.079360494189984,2.335097110329607,156.9055530229171,8.092989228308726,5,0.14615964170854,0.0207997583626933,0.336435497147396,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,2.09549393287668,10.203394067464558,5.51236889558385,10.203394067464558,0.0,0.4738888888888888,2.9883333333333333,14.333333333333334,0.0,0.0,EASY,2,0.3333333333333333,8.391317904525467,0.6666666666666666,6.081844168448618
R0234,234,1.8003227390964718,0.9970899476276082,0.0365342915513482,0.2425636797069613,-33.50230350215975,10.239628478346818,1.8314666424553856,158.501567571429,14.476086578457842,4,0.0343249554391528,0.0123551618218336,0.2177526310809533,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4379443053163123,1.9526311089967865,0.943512685746871,1.9526311089967865,0.0,0.1827777777777778,0.0,5.333333333333333,0.0,0.0,EASY,2,1.0,2.723921641040995,1.0,1.1631765820308317
R0235,235,0.0,0.9046103212276072,0.0329338425676268,-0.1919509706850772,-53.66650222320503,11.791977535316054,1.7644929162048428,78.60574349101356,2.5091792579934133,4,0.0445073220310333,0.1876092416721243,0.2245936139484309,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7193599572381307,2.342642724218934,0.972119659876701,2.342642724218934,0.0,0.0,0.9433333333333334,6.333333333333333,0.0,0.0,EASY,2,1.0,2.3682187250425497,1.0,1.8873110745819617
R0236,236,0.6083015506671652,1.3791924878090485,0.0190638717758294,0.0515993608086186,-49.8967041497277,11.553629362631671,1.6102502724295598,165.33129926302377,3.97727680231952,4,0.0626701555550353,0.1915155296596706,0.0558607478270948,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9581875561408792,4.691386717293015,2.292889864732079,4.691386717293015,0.0,0.0,1.9383333333333328,7.666666666666667,0.0,0.0,EASY,2,1.0,4.7462522007313135,1.0,2.2639396884160683
R0237,237,2.4738298347743326,1.1746657782146472,0.0391304918394908,0.2945287092808415,-37.83351373663177,10.885089763509534,1.8237606581904051,149.12712732682428,14.39352214686594,5,0.0949115197869283,0.0156678103311551,0.2196563646731547,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.504704005765459,1.439503146579534,1.0355649051942846,1.439503146579534,0.0,0.2055555555555555,0.0,6.333333333333333,0.0,0.0,EASY,2,1.0,1.8600936791722245,1.0,1.1784276491863954
R0238,238,0.0,1.528588936363048,0.0320222919308054,-0.2094511365015794,-53.32919932635199,9.086462854948786,2.408301864637248,84.10240972093928,11.673210840900374,1,0.1015152576418233,0.1921510371643361,0.181935110999068,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2513384533939975,5.281503105976062,3.59349897427428,5.281503105976062,0.0,0.0999999999999999,2.0,7.333333333333333,0.0,0.0,EASY,2,1.0,3.423982416064811,1.0,3.040228324445113
R0239,239,3.423613426810669,1.09839366264662,0.0343261456790557,0.26702749633146,-62.8649828385405,7.357848224172143,2.161021030665567,71.07101210865778,13.22263681224224,4,0.114839011149683,0.1311083403463057,0.0648981959082556,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9420776116503896,2.9943144608540404,1.8216647654302391,2.9943144608540404,0.0,0.14,2.0,7.666666666666667,0.0,0.0,EASY,2,1.0,3.5378288836234035,1.0,2.1213037977809654
R0240,240,0.0,1.3008518726323104,0.0195331768684029,-0.1851976683979111,-32.43369733534044,13.61629237219426,2.1264880043735985,146.31710720010628,4.545544437357418,4,0.1268018122822977,0.232768154945443,0.3232521590844368,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7509560332002237,4.0521735043629565,1.759364587563092,4.0521735043629565,0.0,0.0,1.0,7.666666666666667,0.0,0.0,EASY,2,1.0,5.877116774599295,1.0,3.0037570282841908
R0241,241,2.9484540033926234,1.2189077642079105,0.0188613180581167,0.2586629967463322,-55.90475893461095,7.712693241537543,2.1621026976787467,109.58106353545485,8.756748519725798,2,0.0724035909955595,0.1020050051553883,0.1314294024419508,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8384944066340143,2.2405098479565817,1.99086296172276,2.2405098479565817,0.0,0.1438888888888888,2.978333333333333,7.666666666666667,0.0,0.0,EASY,2,1.0,3.959269005023735,1.0,2.7376836332150396
R0242,242,0.2087021081818772,1.7471808564880438,0.0357935632534803,0.0177872407532019,-56.10722998758973,11.161926024608206,2.055417338984316,75.51888997742017,10.318651679545688,2,0.075515192531397,0.2011524709903328,0.4098488495969908,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.455866528050877,4.7194080688890345,1.218477789530664,4.7194080688890345,0.0,0.1127777777777778,1.923333333333333,4.333333333333333,0.0,0.0,EASY,2,1.0,4.402919753673781,1.0,2.862690983937655
R0243,243,0.0,1.485713237069146,0.0327302605851767,-0.146041822807101,-69.34296758445075,10.732793684514863,2.148203399772447,169.44524529138636,2.116776749350022,1,0.1381756899759862,0.0314732816665727,0.1044148739188752,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6708381547904381,2.018943962197225,1.026632101488168,2.018943962197225,0.0,0.0,0.96,6.333333333333333,0.0,0.0,EASY,2,1.0,2.8894068152949193,1.0,2.5236381948304634
R0244,244,0.0,1.442954931508981,0.0219035372565904,-0.0955625427632012,-81.83988733596097,10.417589105802389,1.6206247178853228,74.4033832574593,9.13639587300988,3,0.1398280429909623,0.0726599372305007,0.3582760306718459,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8496429140955287,3.223871312715985,1.457645537170606,3.223871312715985,0.0,0.1372222222222222,1.0,5.0,0.0,0.0,EASY,2,1.0,4.400818012352904,1.0,2.8846082066469267
R0245,245,0.2538397225582814,1.1773691725421838,0.0202715231656816,0.037768038024543,-36.13015870631524,12.35379433840791,2.597576125567508,149.94484390293397,13.037819593770733,4,0.0085756231394272,0.0680716090716103,0.0592771688968555,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.279901806857766,3.921430349582772,2.468612688915244,3.921430349582772,0.0,0.4183333333333333,2.898333333333333,14.0,0.0,0.0,EASY,2,1.0,2.9463944069459793,1.0,3.0136711744107356
R0246,246,4.280868053484097,1.1411689751976843,0.0326546169184256,0.286515031977693,-76.90503939114839,7.7761974358412544,2.3814397750757874,180.93710853581376,5.588588772531208,4,0.0404951088120197,0.0706502061371718,0.3055063611654679,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6266214025474094,3.1609672833633757,1.4657464156773947,3.1609672833633757,0.0,0.0,1.0,7.0,0.0,0.0,EASY,2,1.0,3.5296331227304614,1.0,1.8276184566564349
R0247,247,0.0,1.859957512623437,0.0249020485526926,-0.0539832450066623,-37.13206840280631,7.979281958046466,1.3177834810151428,166.98565348306948,10.98014063708476,6,0.148268865959928,0.0141435876563139,0.3524458715618943,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.559166845768674,1.4215874058831297,1.0142362520025905,1.4215874058831297,0.0,0.1727777777777777,0.0,6.333333333333333,0.0,0.0,EASY,2,1.0,2.0191180950623764,1.0,1.8283618139645539
R0248,248,0.0,1.977989927764252,0.0252730319048916,-0.0154165248883919,-57.26967454426477,12.620241186352256,2.9491685746964613,86.4502142265176,9.441754903117744,5,0.0811836503086928,0.2471426161565197,0.2401016235618421,80.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,2.7150287936701543,11.035191558079111,3.6519790571585062,11.035191558079111,0.0,0.4927777777777777,2.966666666666667,7.333333333333333,0.0,0.0,EASY,2,1.0,5.266697518660505,1.0,4.020970815627195
R0249,249,0.0,1.5017860930953186,0.01333400217602,-0.1044214576119059,-89.68252951460309,10.022118061277752,2.0993460915668845,93.6852632200389,4.892331627358289,2,0.0967159385662763,0.1790342978072225,0.3492786929935244,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2844730270729678,3.9961386331222593,1.9993964216173288,3.9961386331222593,0.0,0.1522222222222222,2.98,9.666666666666666,0.0,0.0,EASY,2,1.0,4.830504066619481,1.0,3.6026087355989262
R0250,250,0.0,1.006532196606765,0.027554695471936,-0.0683689781086643,-18.394403804365894,9.442198466281305,2.6036768934654138,84.07473196002539,6.769700794621795,4,0.009622503629682,0.0754380179784066,0.1169528367431897,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0365242836703936,3.869678219901297,2.987822617221048,3.869678219901297,0.0,0.1772222222222222,3.0,7.666666666666667,0.0,0.0,EASY,2,1.0,6.259291327330747,1.0,3.0760646064494117
R0251,251,2.625430779297829,1.1841587201032835,0.0189669659335664,0.2093368429877146,-39.92525402863299,9.95015336810724,0.9109288081638588,164.1406147182616,6.215762149455813,2,0.0789197933850508,0.1712058315522753,0.3961203836782562,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5598341962996535,2.197458188244026,0.7444682283193931,2.197458188244026,0.0,0.0,0.985,6.333333333333333,0.0,0.0,EASY,2,1.0,1.8717969605052005,1.0,1.44405093276677
R0252,252,0.4107728870384089,1.7958166284505352,0.0282326129923258,0.0300990338597654,-76.00687156383547,6.459483905502962,2.788085899628363,91.34213576015182,6.484558853226612,6,0.0472482362792389,0.0648254260425192,0.2811093816538338,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.83580561643476,5.874736070283518,3.321071165057521,5.874736070283518,0.0,0.4022222222222222,3.0,4.333333333333333,0.0,0.0,EASY,2,1.0,4.237262138482173,1.0,2.353778096322977
R0253,253,0.0,1.6855253735929472,0.0135209484473174,-0.0806409514745044,-87.91429336174046,6.017674577641447,2.8922218308852776,83.83671335141217,7.231396682692482,3,0.0570550075541277,0.0515625999981765,0.1670979482121904,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1809812046062012,2.8959363449311897,0.2992051398557123,2.8959363449311897,0.0,0.3466666666666667,2.33,9.333333333333334,0.0,0.0,EASY,2,1.0,3.4208738214841445,1.0,2.8336774124980715
R0254,254,0.1346501146525558,1.4744990351460634,0.0156880883901171,0.0167450050189426,-39.66933081642358,11.33855945905261,2.187588959120446,118.64174829966646,14.56957202716096,2,0.0989975425385604,0.2084388653955689,0.1986917680747152,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.031976028656952,3.1155125674570963,1.64590485779384,3.1155125674570963,0.0,0.1238888888888889,1.0,5.666666666666667,0.0,0.0,EASY,2,1.0,4.569114409596888,1.0,3.2356679569285554
R0255,255,0.0804857164823063,1.480035534991437,0.0102468153446987,0.0159643854819289,-27.0519786024804,13.600565527107552,2.5879967000408914,154.7377305479218,14.682474561755628,1,0.0684124958402238,0.0804027608505112,0.356967947659954,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5839331011673828,1.645916389905694,1.0711632207433954,1.645916389905694,0.0,0.0455555555555555,0.0,6.0,0.0,0.0,EASY,2,1.0,4.105205143853152,1.0,3.6634673536716185
R0256,256,0.0,1.6229283249648954,0.0198898713582348,-0.180926218366993,-44.26657328180034,8.242346120623896,1.9576369851142452,144.71091385471777,10.537309986748443,4,0.0437612571798862,0.1276550722965195,0.1737542449851353,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.3095911996822869,4.828880978014117,3.2665113309988114,4.828880978014117,0.0,0.255,2.7883333333333336,10.0,0.0,0.0,EASY,2,1.0,5.558372413580206,1.0,2.696672863416216
R0257,257,1.878107450621572,1.167067284072189,0.0177201703257966,0.2346510218302398,-45.07202847954015,11.005554868518896,2.8504741145482404,115.55313976652356,5.643084779153574,4,0.0311958223710991,0.0978806249096627,0.3838461760966933,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.4059439060039816,5.164436516147297,3.25723228878353,5.164436516147297,0.0,0.2605555555555555,2.0,10.0,0.0,0.0,EASY,2,1.0,7.867464569586718,1.0,3.699450673508681
R0258,258,0.0,1.469896323333487,0.023117999281547,-0.1421341537733823,-67.18214524524771,9.551979307299684,1.9417604821115448,77.99400002328997,12.320991907503796,5,0.1263102484433227,0.2485940530560618,0.2782894083895538,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1675744498436194,3.969945522880101,1.787217383446409,3.969945522880101,0.0,0.1561111111111111,1.9966666666666668,5.333333333333333,0.0,0.0,EASY,2,1.0,3.5315798900514594,1.0,1.9647177538896745
R0259,259,0.8202786487554042,1.1938286559098112,0.0349543862300101,0.0408755757176315,-85.56541306914586,12.630976095219644,1.6341816065670651,154.19719836644992,6.579205037566405,1,0.0482573925360453,0.1458114832645194,0.1126514780924289,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5299936682292636,2.149221185979337,1.1062371500411583,2.149221185979337,0.0,0.0,1.0,6.666666666666667,0.0,0.0,EASY,2,1.0,1.6614126986934383,1.0,1.3002137388888995
R0260,260,0.0,0.9990621269918202,0.018196308405299,-0.2748563556574584,-67.68621957450038,8.971458615428158,2.871130294907016,150.82097856114893,13.176786074320688,4,0.0736283177357235,0.0150931247403625,0.1041006721161516,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.027943337649712,6.417225257238577,3.135618867950375,6.417225257238577,0.0,0.6150000000000001,3.0,10.0,0.0,0.0,EASY,2,0.6666666666666666,4.3878573681617175,1.0,2.274559319581986
R0261,261,0.4056329568183741,1.2378422316270488,0.0312733783986636,0.0243263004221877,-80.41480776138626,13.66495675323828,2.0905308761701025,93.22095189240456,13.628726590738552,3,0.0816785411111185,0.1772964739697968,0.4048091695778005,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9293486683829848,3.581437516457761,2.4198844718156,3.581437516457761,0.0,0.0916666666666666,2.0,8.0,0.0,0.0,EASY,2,1.0,3.686977300445759,1.0,2.3226361583709316
R0262,262,2.3424682986653997,1.6257390564230747,0.0147475377521835,0.1689809095491318,-78.69382214433881,13.512294597097284,2.8967297943925825,152.48788009079715,12.42896933259427,2,0.0532849363360059,0.1351477867684527,0.2114609623872981,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6430283052517001,1.440394894883234,0.8964770179231536,1.440394894883234,0.0,0.2011111111111111,0.0,10.333333333333334,0.0,0.0,EASY,2,1.0,6.280907730244795,1.0,4.1808344487234805
R0263,263,0.0,1.180813960794242,0.0148741020641283,-0.1670550327700582,-64.88958602893497,9.42878584182903,1.7333372238927718,151.9345220686011,9.640624948740872,5,0.0141672766601719,0.1329960714192321,0.4024976455708484,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.437533634263063,9.184031537033343,2.1929523368445385,9.184031537033343,0.0,0.5305555555555554,2.958333333333333,8.0,0.0,0.0,EASY,2,1.0,8.11750725861043,0.6666666666666666,5.690096652979239
R0264,264,4.69723236565867,1.2344192106878142,0.0216423472077869,0.208184053489456,-75.41163647583014,10.824013369061994,1.0041218716138125,182.4670330267594,8.19369690419007,5,0.1359717017659304,0.1849908606475955,0.072713121642346,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4035164330147898,1.5669286793816193,0.5713714720006422,1.5669286793816193,0.0,0.0011111111111111,0.0,7.0,0.0,0.0,EASY,2,1.0,1.0213110722484675,1.0,0.704971360510982
R0265,265,0.0,1.905389151425812,0.0272100826830021,-0.1835787196195693,-52.43444906000823,9.095763250068938,2.307346987196736,64.68696886314807,10.31099250848191,1,0.0983809258547895,0.2311967836302843,0.1276074899882008,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1648174513785734,3.1195117058021022,2.183271167378162,3.1195117058021022,0.0,0.1166666666666666,2.0,6.333333333333333,0.0,0.0,EASY,2,1.0,4.024747032748832,1.0,3.461153758568764
R0266,266,0.0,1.4271798124950412,0.0232681732563324,-0.0410310049538274,-74.51227266918477,12.063825029708395,2.04703454815103,181.19456751750988,3.0030499091565392,2,0.1417029062147846,0.0631109081324467,0.2000125582967236,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.5986094877261936,5.525226218189876,1.123647628778212,5.525226218189876,0.0,0.0,1.535,4.0,0.0,0.0,EASY,2,1.0,5.133922799456955,1.0,3.246455275134126
R0267,267,0.0,1.9152597200546009,0.0131592525219296,-0.1688103724015912,-60.50828366526797,12.821124784351555,2.9127942504867965,160.5112731558308,12.948876047253496,4,0.1083469626369989,0.1450178964096836,0.286858390466259,80.0,1.0,1.0,1.0,0.0,0.6666666666666666,2,0.0,1.0,1.0,1.0,0.0,0.0,1.991283465055517,6.34829388951023,1.5134584559486266,6.34829388951023,0.0,0.6227777777777778,2.926666666666667,14.0,0.0,0.0,FRAGILE,1,0.3333333333333333,14.83055781138419,0.6666666666666666,7.6934202141608425
R0268,268,2.2760343240603573,1.203044955162935,0.0366852373768666,0.1416517855403496,-71.0827224621273,13.525926280276964,1.7591928969358075,77.38163748917349,3.812380926721614,5,0.1284016259869904,0.2398795582041916,0.3059248844260221,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0366373887844034,3.82832630218963,2.531663186675408,3.82832630218963,0.0,0.0544444444444444,2.0,7.333333333333333,0.0,0.0,EASY,2,1.0,2.5467273254408034,1.0,1.843382559790772
R0269,269,0.0,1.6318152644769095,0.0229590724699713,-0.004432317810965,-23.634676625938354,8.01672446767875,1.312579975484094,135.74354223436853,14.655407792569966,5,0.0264263666160161,0.0145728175834064,0.2875391978419407,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.537857958004505,1.8786594370796763,0.8929715219784476,1.8786594370796763,0.0,0.2588888888888889,0.0,7.666666666666667,0.0,0.0,EASY,2,1.0,2.679518805460461,1.0,1.89333719381875
R0270,270,4.121006769133785,1.3640820394595417,0.014010169308835,0.2931951820622693,-70.60385022779664,5.181533458936423,2.2681022956314583,106.04327268575176,11.972596872570511,3,0.0045213275631745,0.0881708622035648,0.0657823604599312,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.3644979720725117,3.0662560391455016,1.9667604938858128,3.0662560391455016,0.0,0.2838888888888889,2.9166666666666665,8.666666666666666,0.0,0.0,EASY,2,1.0,4.5509559616727095,1.0,3.3150356073038387
R0271,271,0.887639729494194,1.6657052468347984,0.0114391852068151,0.0719205038738458,-65.57761093695096,13.966433581796853,2.537710195997946,142.83992272381403,3.25457991175351,4,0.1486154646497072,0.1810917947309149,0.2259201211029506,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.300571184315418,3.5864999068496086,1.798128405698164,3.5864999068496086,0.0,0.0,1.6333333333333335,7.0,0.0,0.0,EASY,2,0.3333333333333333,10.247431753405303,1.0,4.233777974199319
R0272,272,0.0,1.298304757505116,0.0383933878345385,-0.1205083708922492,-58.63696868569279,7.525720939831652,1.5361924907295843,140.90651094289225,10.02376028941078,4,0.1121615201129304,0.082473959713122,0.1155770282668336,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4701211260341765,2.295488866914661,1.0051428902300237,2.295488866914661,0.0,0.0477777777777777,1.0,6.333333333333333,0.0,0.0,EASY,2,1.0,2.2051843105616844,1.0,1.1333782064503488
R0273,273,0.7442080832711794,1.944680622222116,0.0125968890033981,0.0912451484623765,-38.38762982923792,13.472988175664156,1.991187971717436,69.7438824954439,9.064921287808334,3,0.1121065587443553,0.1696053069500409,0.4239074069220755,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.942539164899342,2.745694102683294,1.477915516734276,2.745694102683294,0.0,0.2272222222222222,1.9283333333333332,10.0,0.0,0.0,EASY,2,0.6666666666666666,5.450308593710017,1.0,3.4870210641735575
R0274,274,0.0,1.2656941198227758,0.0178501768349944,-0.0011634967999377,-47.59058802788553,9.988528436619802,1.3154923061232036,186.19253361689783,9.689043290561289,3,0.0468870728470505,0.1333224859700409,0.2431443473927244,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4694273505405566,1.4985332164723042,0.5435115824686184,1.4985332164723042,0.0,0.0305555555555555,0.0,6.333333333333333,0.0,0.0,EASY,2,1.0,0.8661156606871173,1.0,0.7437833819246312
R0275,275,0.0,1.0054651944991009,0.0299063344390656,-0.2890201929398018,-52.11636494801796,13.889178655319562,1.8439209531067156,101.22534524566083,5.51802132075246,4,0.0708197118748343,0.0731067703164281,0.3116496062914416,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7118356645395965,3.77044563913279,2.1489192365190197,3.77044563913279,0.0,0.1033333333333333,1.0,7.666666666666667,0.0,0.0,EASY,2,1.0,3.3765346664386957,1.0,1.7871167348793915
