case_id,case_label,source_regime,base_p_unstable,base_servo_slew_deg_s,base_max_gimbal_deg,base_Kp,base_Kd,parameter,param_value,applied_max_gimbal_deg,applied_servo_slew_deg_s,applied_Kp,applied_Kd,envelope_cmd_deg,envelope_cmd_ratio,bounded_window_s,bounded_window_norm,overshoot_pct,actuator_sat_frac,slew_sat_frac,success_like_rate,rms_err_deg,peak_err_deg,reference_success_rate,settled_frac,active_bottleneck
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,8,10,45,8,4,0,0,0.634166666666667,0.253666666666667,73.9628293626278,0.587491683300067,1,0,82.2457807156052,84.7819361943982,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,10,10,45,10,4,0,0,0.586666666666667,0.234666666666667,73.7074658739507,0.743512974051896,0.999333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,15,10,45,15,4,0,0,0.524166666666667,0.209666666666667,73.4245344932165,0.809713905522289,1,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,20,10,45,20,4,0,0,0.515,0.206,73.3689458336105,0.837658017298736,1,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,30,10,45,30,4,0,0,0.378333333333333,0.151333333333333,48.6525930632831,0.922155688622754,1,0,82.3513236431006,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,45,10,45,45,4,0,0,0.346666666666667,0.138666666666667,48.3129469682775,0.957418496340652,1,0,90,90,0,0,authority_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,60,10,45,60,4,0,0,0.3425,0.137,49.6449850076055,0.971390552228875,1,0,90,90,0,0,authority_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,2,2,45,10,4,5,0.166666666666667,0.869166666666667,0.347666666666667,147.960769596828,0.687957418496341,0.992333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,4,4,45,10,4,5,0.166666666666667,0.86,0.344,147.969026598,0.696274118429807,0.997333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,6,6,45,10,4,0,0,0.876666666666667,0.350666666666667,123.213476499541,0.639387890884897,0.999,0,90,90,0,0,slew_limited
