rocket_id,td,latency_steps,Iyy,motor_scale,max_gimbal_deg,new_Kp,new_Kd,nom_sr,under_sr,over_sr,margin,nom_rms
R2863,302.34033812435297,5,0.00573396742292964,2.6054781837328838,10.58970851581999,227.9230326898601,7.999999999999999,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,12.759526842934138
R2346,302.3159904600302,6,0.007616325643872995,2.821125203129188,12.989857723455279,41.78105458855241,1.0,0.7333333333333333,0.8666666666666667,0.8,0.8,5.486654587028008
R0672,313.2400413119057,1,0.005671201516805874,2.8276006004693657,9.998950502202707,115.62844575768011,1.0,1.0,1.0,1.0,1.0,1.1691908594712255
R3292,367.46098570288484,4,0.0059288385335871194,2.952797705163498,11.742681878718438,10.753066807087182,1.0,0.5333333333333333,0.8666666666666667,0.6,0.6,9.566529819571974
R0985,480.37488873997194,1,0.005434889554366984,2.8444185957568457,14.608231487834708,320.0,1.0,1.0,1.0,1.0,1.0,0.6738729694559521
R3689,326.1108282849614,3,0.006090170690963852,2.1204378775547417,14.906966056709084,227.9230326898601,4.0,1.0,1.0,0.9333333333333333,0.9333333333333333,3.453124672878057
R2755,370.4826539315856,4,0.006384914941915447,2.97880841781523,12.638646133966237,58.65987877815546,1.0,0.7333333333333333,1.0,0.8666666666666667,0.8666666666666667,4.7209449425661925
R2970,415.2198257110671,5,0.0058208188771235,2.9586988113668546,13.001143206329546,82.35745631970453,2.0,0.7333333333333333,0.9333333333333333,0.6,0.6,7.027050578591616
R0006,388.07243430095633,3,0.005377304447310945,2.5053829398584093,13.2563339556561,162.34034009544706,1.0,0.8,0.9333333333333333,0.8,0.8,3.890629355170694
R2094,333.7034774676473,3,0.006284705652130837,2.936644531417879,11.366177290621902,58.65987877815546,1.0,0.8,0.9333333333333333,0.8666666666666667,0.8666666666666667,4.088815462037214
R1572,458.68631091102804,3,0.005005022329889103,2.619554352869306,13.948082781699389,320.0,4.0,1.0,0.8666666666666667,0.8,0.8,5.620332778210502
