rocket_id,Iyy,motor_scale,latency_steps,keff,wind_strength,ref_kd,floor_kd1,ceil_kd1,window_kd1,floorcens_kd1,ceilcens_kd1,npass_kd1,floor_frozen,ceil_frozen,window_frozen,floorcens_frozen,ceilcens_frozen,npass_frozen,floor_free,ceil_free,window_free,floorcens_free,ceilcens_free,npass_free
R3898,0.0062453654601949,2.757361163290064,4.0,1589.4186258772525,0.132059379977846,0.25,18.463342031599993,78.67576203691237,4.261187487198086,0,0,5,0.17857154544060705,58.87552997104207,329.70275205813283,0,0,21,0.17857154544060705,78.67576203691237,440.5839790588583,0,0,22
R4018,0.0075250591190035,2.832295116143104,4.0,1354.9743938045506,0.18907937146574,0.25,5.790096482248505,140.49252415648894,24.26428032541706,0,0,10,0.17857154544060705,105.13494375563756,588.7552997104204,0,0,23,0.17857154544060705,800.0,4479.997067987969,0,1,29
R3515,0.005021141912668,2.8574611541507378,4.0,2048.7093043495956,0.1955395335293733,0.1,,,,0,0,0,0.17857154544060705,58.87552997104207,329.70275205813283,0,0,21,0.17857154544060705,58.87552997104207,329.70275205813283,0,0,21
R3686,0.0151238659034012,1.85236802081156,4.0,440.9272680354786,0.3805405892322066,0.25,2.4264280325417045,335.2521727374652,138.1669549812634,0,0,18,2.4264280325417045,44.05839790588585,18.157718801053537,0,0,11,2.4264280325417045,800.0,329.70275205813255,0,1,21
R3724,0.0204066707197758,2.0324005979441138,1.0,358.54168732719154,0.3568693281253962,0.25,0.760926835001139,800.0,1051.3494375563748,0,1,25,0.31887796841046784,105.13494375563756,329.7027520581328,0,0,21,0.1,800.0,8000.0,1,1,32
R3761,0.0075720849762081,2.2394254962221747,2.0,1064.6911401193797,0.2681689056595356,0.1,1.0168315873758733,800.0,786.757620369123,0,1,23,0.760926835001139,32.9702752058133,43.32910036713839,0,0,14,0.569425316260183,800.0,1404.9252415648873,0,1,26
R3870,0.0851077753770071,0.775785371394641,4.0,32.815184331268796,0.2113606008024169,0.1,0.1,250.87967161476035,2508.7967161476035,1,0,28,0.1,187.74109386255512,1877.4109386255511,1,0,27,0.1,800.0,8000.0,1,1,32
R4075,0.0106661010393671,2.4390299204014685,5.0,823.2162512841056,0.3830265444003425,0.1,5.790096482248505,140.49252415648894,24.26428032541706,0,0,12,1.3587988089338316,13.816695498126338,10.168315873758731,0,0,9,1.0168315873758733,447.9997067987973,440.58397905885823,0,0,22
R4215,0.0526617847740637,2.5977377288780263,5.0,177.58334367290092,0.0597099426375028,0.1,0.760926835001139,250.87967161476035,329.70275205813294,0,0,21,0.13363066468464754,24.672686679826995,184.63342031600007,0,0,19,0.1,800.0,8000.0,1,1,32
R4332,0.0064606459775776,2.7104334636290277,5.0,1510.3072514620387,0.4471696191862452,0.25,13.816695498126338,58.87552997104207,4.261187487198086,0,0,6,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17
R4401,0.0512815399334808,2.585911446360254,3.0,181.53279365191315,0.1727130109829031,0.1,0.1,335.2521727374652,3352.5217273746516,1,0,29,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R4493,0.0494017882910245,2.997160803663925,4.0,218.40867034261709,0.071995177035282,0.1,0.569425316260183,250.87967161476035,440.5839790588585,0,0,22,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R3898,0.0062453654601949,2.757361163290064,4.0,1589.4186258772525,0.132059379977846,0.25,18.463342031599993,78.67576203691237,4.261187487198086,0,0,5,0.17857154544060705,58.87552997104207,329.70275205813283,0,0,21,0.17857154544060705,78.67576203691237,440.5839790588583,0,0,22
R4018,0.0075250591190035,2.832295116143104,4.0,1354.9743938045506,0.18907937146574,0.25,5.790096482248505,140.49252415648894,24.26428032541706,0,0,10,0.17857154544060705,105.13494375563756,588.7552997104204,0,0,23,0.17857154544060705,800.0,4479.997067987969,0,1,29
R4075,0.0106661010393671,2.4390299204014685,5.0,823.2162512841056,0.3830265444003425,0.1,5.790096482248505,140.49252415648894,24.26428032541706,0,0,12,1.3587988089338316,13.816695498126338,10.168315873758731,0,0,9,1.0168315873758733,447.9997067987973,440.58397905885823,0,0,22
R4215,0.0526617847740637,2.5977377288780263,5.0,177.58334367290092,0.0597099426375028,0.1,0.760926835001139,250.87967161476035,329.70275205813294,0,0,21,0.13363066468464754,24.672686679826995,184.63342031600007,0,0,19,0.1,800.0,8000.0,1,1,32
R4332,0.0064606459775776,2.7104334636290277,5.0,1510.3072514620387,0.4471696191862452,0.25,13.816695498126338,58.87552997104207,4.261187487198086,0,0,6,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17
R4538,0.0171507660512027,2.368813031351542,1.0,497.2213420325644,0.1344979791476086,0.1,0.760926835001139,800.0,1051.3494375563748,0,1,25,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R4693,0.0110881054182835,2.9916771316364947,1.0,971.3145093419073,0.0632489096110471,0.1,2.4264280325417045,800.0,329.70275205813255,0,1,21,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R4780,0.0054876559932222,1.1729143674861846,5.0,769.4527004180767,0.3334507641586605,0.1,13.816695498126338,187.74109386255512,13.587988089338324,0,0,10,1.0168315873758733,18.463342031599993,18.157718801053523,0,0,11,1.0168315873758733,800.0,786.757620369123,0,1,24
R4812,0.0852360758703777,1.558460992050756,5.0,65.82259347456115,0.0798575728237658,0.1,5.790096482248505,78.67576203691237,13.587988089338316,0,0,10,5.790096482248505,58.87552997104207,10.168315873758733,0,0,9,1.8157718801053535,335.2521727374652,184.63342031599993,0,0,17
R4853,0.0672516528620994,1.6907903218536036,4.0,90.50848417293396,0.197890652129868,0.1,3.2424519079800946,187.74109386255512,57.900964822485086,0,0,15,5.790096482248505,32.9702752058133,5.694253162601833,0,0,7,3.2424519079800946,800.0,246.7268667982696,0,1,20
R4401,0.0512815399334808,2.585911446360254,3.0,181.53279365191315,0.1727130109829031,0.1,0.1,335.2521727374652,3352.5217273746516,1,0,29,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R4493,0.0494017882910245,2.997160803663925,4.0,218.40867034261709,0.071995177035282,0.1,0.569425316260183,250.87967161476035,440.5839790588585,0,0,22,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R4538,0.0171507660512027,2.368813031351542,1.0,497.2213420325644,0.1344979791476086,0.1,0.760926835001139,800.0,1051.3494375563748,0,1,25,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R4693,0.0110881054182835,2.9916771316364947,1.0,971.3145093419073,0.0632489096110471,0.1,2.4264280325417045,800.0,329.70275205813255,0,1,21,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R4780,0.0054876559932222,1.1729143674861846,5.0,769.4527004180767,0.3334507641586605,0.1,13.816695498126338,187.74109386255512,13.587988089338324,0,0,10,1.0168315873758733,18.463342031599993,18.157718801053523,0,0,11,1.0168315873758733,800.0,786.757620369123,0,1,24
R4968,0.0181723742327646,2.1058597190962027,1.0,417.17691324437374,0.0643597872944997,0.1,0.1,800.0,8000.0,1,1,32,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R4987,0.0277998488677066,1.7503802019973709,3.0,226.66917209432938,0.3667840885320389,0.1,0.42611874871980854,447.9997067987973,1051.3494375563757,0,0,25,0.42611874871980854,18.463342031599993,43.32910036713835,0,0,14,0.1,800.0,8000.0,1,1,32
R5026,0.017914590780252,2.118037590919781,2.0,425.6271003251994,0.1592106424063774,0.1,0.569425316260183,598.6649859805054,1051.3494375563769,0,0,25,0.1,18.463342031599993,184.63342031599993,1,0,19,0.1,800.0,8000.0,1,1,32
R5227,0.0106492894608944,2.9951432933591287,5.0,1012.5103553328782,0.3271305162990275,0.25,5.790096482248505,187.74109386255512,32.424519079800966,0,0,13,1.3587988089338316,58.87552997104207,43.32910036713837,0,0,14,1.3587988089338316,800.0,588.7552997104202,0,1,23
R5525,0.0623368187998164,1.3381060201327406,1.0,77.27666835145033,0.3193531640605157,0.1,0.1,447.9997067987973,4479.9970679879725,1,0,30,0.1,78.67576203691237,786.7576203691237,1,0,24,0.1,800.0,8000.0,1,1,32
R4812,0.0852360758703777,1.558460992050756,5.0,65.82259347456115,0.0798575728237658,0.1,5.790096482248505,78.67576203691237,13.587988089338316,0,0,10,5.790096482248505,58.87552997104207,10.168315873758733,0,0,9,1.8157718801053535,335.2521727374652,184.63342031599993,0,0,17
R4853,0.0672516528620994,1.6907903218536036,4.0,90.50848417293396,0.197890652129868,0.1,3.2424519079800946,187.74109386255512,57.900964822485086,0,0,15,5.790096482248505,32.9702752058133,5.694253162601833,0,0,7,3.2424519079800946,800.0,246.7268667982696,0,1,20
R4935,0.0127227769993925,1.741081045786327,4.0,492.65123212723637,0.2950397274202047,0.1,2.4264280325417045,187.74109386255512,77.37344415111076,0,0,16,1.3587988089338316,18.463342031599993,13.587988089338314,0,0,10,1.3587988089338316,800.0,588.7552997104202,0,1,23
R4968,0.0181723742327646,2.1058597190962027,1.0,417.17691324437374,0.0643597872944997,0.1,0.1,800.0,8000.0,1,1,32,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R4987,0.0277998488677066,1.7503802019973709,3.0,226.66917209432938,0.3667840885320389,0.1,0.42611874871980854,447.9997067987973,1051.3494375563757,0,0,25,0.42611874871980854,18.463342031599993,43.32910036713835,0,0,14,0.1,800.0,8000.0,1,1,32
R5585,0.0075838680829868,2.7053888985054515,5.0,1284.225929043837,0.3036084527740457,0.25,,,,0,0,0,1.0168315873758733,32.9702752058133,32.42451907980096,0,0,13,1.0168315873758733,32.9702752058133,32.42451907980096,0,0,13
R5654,0.0100889449023694,2.6327603830047144,5.0,939.4379165051309,0.3390953364506354,0.25,18.463342031599993,44.05839790588585,2.386263431099307,0,0,3,0.569425316260183,32.9702752058133,57.900964822485086,0,0,15,0.42611874871980854,44.05839790588585,103.39464770853381,0,0,17
R5805,0.0076783009377336,2.0823461898296327,1.0,976.3157688371876,0.0836800999022688,0.1,1.3587988089338316,800.0,588.7552997104202,0,1,23,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R5852,0.0195554283055399,2.697906912851902,5.0,496.6633680692836,0.0940543736466913,0.1,1.0168315873758733,250.87967161476035,246.7268667982698,0,0,20,0.1,13.816695498126338,138.16695498126336,1,0,18,0.1,800.0,8000.0,1,1,32
R5897,0.0070704676160204,2.7624625496912034,4.0,1406.535708664455,0.1768182886133738,0.1,10.33946477085338,78.67576203691237,7.609268350011388,0,0,6,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,250.87967161476035,2508.7967161476035,1,0,27
R5026,0.017914590780252,2.118037590919781,2.0,425.6271003251994,0.1592106424063774,0.1,0.569425316260183,598.6649859805054,1051.3494375563769,0,0,25,0.1,18.463342031599993,184.63342031599993,1,0,19,0.1,800.0,8000.0,1,1,32
R5063,0.007365454378399,2.7146497079766374,1.0,1326.8344961007222,0.2208958284293268,0.1,1.0168315873758733,800.0,786.757620369123,0,1,24,0.23862634310993056,24.672686679826995,103.39464770853385,0,0,17,0.1,800.0,8000.0,1,1,32
R5227,0.0106492894608944,2.9951432933591287,5.0,1012.5103553328782,0.3271305162990275,0.25,5.790096482248505,187.74109386255512,32.424519079800966,0,0,13,1.3587988089338316,58.87552997104207,43.32910036713837,0,0,14,1.3587988089338316,800.0,588.7552997104202,0,1,23
R5525,0.0623368187998164,1.3381060201327406,1.0,77.27666835145033,0.3193531640605157,0.1,0.1,447.9997067987973,4479.9970679879725,1,0,30,0.1,78.67576203691237,786.7576203691237,1,0,24,0.1,800.0,8000.0,1,1,32
R5585,0.0075838680829868,2.7053888985054515,5.0,1284.225929043837,0.3036084527740457,0.25,,,,0,0,0,1.0168315873758733,32.9702752058133,32.42451907980096,0,0,13,1.0168315873758733,32.9702752058133,32.42451907980096,0,0,13
R6080,0.005098560418874,2.553571178346176,5.0,1803.0297744468908,0.1470407438543223,0.25,,,,0,0,0,1.0168315873758733,32.9702752058133,32.42451907980096,0,0,13,0.569425316260183,32.9702752058133,57.900964822485086,0,0,14
R6086,0.0423299210074177,1.5165004333573129,2.0,128.9726375612571,0.2084292345562174,0.1,2.4264280325417045,78.67576203691237,32.42451907980095,0,0,13,1.8157718801053535,58.87552997104207,32.424519079800945,0,0,13,1.0168315873758733,598.6649859805054,588.755299710421,0,0,23
R6119,0.0081017861082163,2.9670959047074086,5.0,1318.4185702106045,0.0647846718425674,0.1,3.2424519079800946,78.67576203691237,24.264280325417047,0,0,11,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,28
R6149,0.0066349814000562,2.595202521339968,2.0,1408.1017735399757,0.1117941541527001,0.1,1.3587988089338316,800.0,588.7552997104202,0,1,23,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R6425,0.0061147799213567,2.5003058568492955,4.0,1472.0237196468665,0.1110601541115782,0.1,10.33946477085338,78.67576203691237,7.609268350011388,0,0,8,0.17857154544060705,18.463342031599993,103.39464770853375,0,0,17,0.17857154544060705,800.0,4479.997067987969,0,1,30
R5654,0.0100889449023694,2.6327603830047144,5.0,939.4379165051309,0.3390953364506354,0.25,18.463342031599993,44.05839790588585,2.386263431099307,0,0,3,0.569425316260183,32.9702752058133,57.900964822485086,0,0,15,0.42611874871980854,44.05839790588585,103.39464770853381,0,0,17
R5805,0.0076783009377336,2.0823461898296327,1.0,976.3157688371876,0.0836800999022688,0.1,1.3587988089338316,800.0,588.7552997104202,0,1,23,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R5852,0.0195554283055399,2.697906912851902,5.0,496.6633680692836,0.0940543736466913,0.1,1.0168315873758733,250.87967161476035,246.7268667982698,0,0,20,0.1,13.816695498126338,138.16695498126336,1,0,18,0.1,800.0,8000.0,1,1,32
R5897,0.0070704676160204,2.7624625496912034,4.0,1406.535708664455,0.1768182886133738,0.1,10.33946477085338,78.67576203691237,7.609268350011388,0,0,6,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,250.87967161476035,2508.7967161476035,1,0,27
R6078,0.0071827051236755,2.4663420286764577,1.0,1236.1403051294712,0.2444672746609283,0.1,1.8157718801053535,598.6649859805054,329.70275205813306,0,0,21,0.569425316260183,32.9702752058133,57.900964822485086,0,0,15,0.42611874871980854,800.0,1877.4109386255486,0,1,27
R6456,0.0078980772646722,2.5720760133231835,5.0,1172.3706083986713,0.1691389981428345,0.1,18.463342031599993,78.67576203691237,4.261187487198086,0,0,6,0.13363066468464754,18.463342031599993,138.16695498126333,0,0,18,0.13363066468464754,78.67576203691237,588.7552997104206,0,0,23
R6700,0.0521486468233133,2.77870844450508,4.0,191.82377702169336,0.382394659505358,0.1,2.4264280325417045,187.74109386255512,77.37344415111076,0,0,16,1.3587988089338316,13.816695498126338,10.168315873758731,0,0,9,0.760926835001139,800.0,1051.3494375563748,0,1,25
R6715,0.0186259652087712,1.5103330322508768,4.0,291.9150151500719,0.1565096196697324,0.1,0.1,335.2521727374652,3352.5217273746516,1,0,29,0.1,18.463342031599993,184.63342031599993,1,0,19,0.1,800.0,8000.0,1,1,32
R6739,0.0599289785702676,2.7793057553347227,6.0,166.95596951437122,0.3677852783375682,0.1,0.1,187.74109386255512,1877.4109386255511,1,0,27,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R6774,0.0741851896084873,1.4613612296172562,2.0,70.91577785790601,0.2942316674040663,0.1,0.1,800.0,8000.0,1,1,32,0.1,800.0,8000.0,1,1,32,0.1,800.0,8000.0,1,1,32
R6080,0.005098560418874,2.553571178346176,5.0,1803.0297744468908,0.1470407438543223,0.25,,,,0,0,0,1.0168315873758733,32.9702752058133,32.42451907980096,0,0,13,0.569425316260183,32.9702752058133,57.900964822485086,0,0,14
R6086,0.0423299210074177,1.5165004333573129,2.0,128.9726375612571,0.2084292345562174,0.1,2.4264280325417045,78.67576203691237,32.42451907980095,0,0,13,1.8157718801053535,58.87552997104207,32.424519079800945,0,0,13,1.0168315873758733,598.6649859805054,588.755299710421,0,0,23
R6119,0.0081017861082163,2.9670959047074086,5.0,1318.4185702106045,0.0647846718425674,0.1,3.2424519079800946,78.67576203691237,24.264280325417047,0,0,11,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,28
R6149,0.0066349814000562,2.595202521339968,2.0,1408.1017735399757,0.1117941541527001,0.1,1.3587988089338316,800.0,588.7552997104202,0,1,23,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R6154,0.0161689787248154,1.8392405386455528,5.0,409.50427678910717,0.3038005797636216,0.1,0.1,140.49252415648894,1404.9252415648893,1,0,26,0.1,18.463342031599993,184.63342031599993,1,0,19,0.1,800.0,8000.0,1,1,32
R7019,0.0113430894569857,1.2944150136112271,2.0,410.81347957902227,0.4132150064769752,0.25,1.3587988089338316,598.6649859805054,440.5839790588587,0,0,22,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17,0.760926835001139,800.0,1051.3494375563748,0,1,25
R7034,0.0076454614851301,1.4384954856642251,2.0,677.3408980560823,0.1932962777078603,0.1,1.0168315873758733,598.6649859805054,588.755299710421,0,0,23,0.760926835001139,18.463342031599993,24.264280325417037,0,0,12,0.42611874871980854,800.0,1877.4109386255486,0,1,27
R7102,0.0051731042172183,2.849339521470498,2.0,1982.8756287476376,0.067671781560746,0.1,7.737344415111075,598.6649859805054,77.37344415111076,0,0,16,0.13363066468464754,32.9702752058133,246.72686679826987,0,0,20,0.1,800.0,8000.0,1,1,32
R7135,0.011219041074301,2.51183202257669,6.0,806.0042940737233,0.276514109044255,0.25,2.4264280325417045,78.67576203691237,32.42451907980095,0,0,13,0.1,58.87552997104207,588.7552997104207,1,0,23,0.1,800.0,8000.0,1,1,29
R7136,0.0121973904502786,2.444884655979772,1.0,721.5957214295901,0.2655432706705398,0.1,2.4264280325417045,447.9997067987973,184.63342031599996,0,0,19,0.760926835001139,24.672686679826995,32.424519079800966,0,0,13,0.569425316260183,800.0,1404.9252415648873,0,1,26
R6169,0.0062536221725551,2.9878616014525696,1.0,1720.0114539114297,0.1053251839873943,0.1,7.737344415111075,800.0,103.39464770853367,0,1,17,0.1,78.67576203691237,786.7576203691237,1,0,24,0.1,800.0,8000.0,1,1,32
R6425,0.0061147799213567,2.5003058568492955,4.0,1472.0237196468665,0.1110601541115782,0.1,10.33946477085338,78.67576203691237,7.609268350011388,0,0,8,0.17857154544060705,18.463342031599993,103.39464770853375,0,0,17,0.17857154544060705,800.0,4479.997067987969,0,1,30
R6456,0.0078980772646722,2.5720760133231835,5.0,1172.3706083986713,0.1691389981428345,0.1,18.463342031599993,78.67576203691237,4.261187487198086,0,0,6,0.13363066468464754,18.463342031599993,138.16695498126333,0,0,18,0.13363066468464754,78.67576203691237,588.7552997104206,0,0,23
R6700,0.0521486468233133,2.77870844450508,4.0,191.82377702169336,0.382394659505358,0.1,2.4264280325417045,187.74109386255512,77.37344415111076,0,0,16,1.3587988089338316,13.816695498126338,10.168315873758731,0,0,9,0.760926835001139,800.0,1051.3494375563748,0,1,25
R6715,0.0186259652087712,1.5103330322508768,4.0,291.9150151500719,0.1565096196697324,0.1,0.1,335.2521727374652,3352.5217273746516,1,0,29,0.1,18.463342031599993,184.63342031599993,1,0,19,0.1,800.0,8000.0,1,1,32
R7309,0.005514826592602,2.624678730651812,2.0,1713.352772147343,0.2193448610324391,0.1,10.33946477085338,447.9997067987973,43.32910036713836,0,0,13,0.13363066468464754,18.463342031599993,138.16695498126333,0,0,18,0.1,800.0,8000.0,1,1,32
R7647,0.0058954457115011,2.6571981699724434,2.0,1622.59375796459,0.3407179348361935,0.1,7.737344415111075,598.6649859805054,77.37344415111076,0,0,15,0.23862634310993056,44.05839790588585,184.63342031600004,0,0,19,0.1,800.0,8000.0,1,1,32
R7688,0.0051237754184635,2.649593563330513,6.0,1861.6227388924535,0.2964096621491526,0.1,,,,0,0,0,0.1,18.463342031599993,184.63342031599993,1,0,18,0.1,18.463342031599993,184.63342031599993,1,0,18
R7735,0.0164489306443729,2.455325897292058,4.0,537.3706912233379,0.1579723084668781,0.1,0.1,335.2521727374652,3352.5217273746516,1,0,29,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R7792,0.0109951983374505,2.0145536951518563,3.0,659.596405627761,0.3654778724943918,0.25,5.790096482248505,335.2521727374652,57.90096482248506,0,0,15,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17,0.569425316260183,800.0,1404.9252415648873,0,1,26
R6739,0.0599289785702676,2.7793057553347227,6.0,166.95596951437122,0.3677852783375682,0.1,0.1,187.74109386255512,1877.4109386255511,1,0,27,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R6774,0.0741851896084873,1.4613612296172562,2.0,70.91577785790601,0.2942316674040663,0.1,0.1,800.0,8000.0,1,1,32,0.1,800.0,8000.0,1,1,32,0.1,800.0,8000.0,1,1,32
R6883,0.0277624955212024,2.8935680384102302,1.0,375.21284534098953,0.0972353210519275,0.1,1.3587988089338316,335.2521727374652,246.72686679826984,0,0,20,0.1,32.9702752058133,329.702752058133,1,0,21,0.1,800.0,8000.0,1,1,32
R7019,0.0113430894569857,1.2944150136112271,2.0,410.81347957902227,0.4132150064769752,0.25,1.3587988089338316,598.6649859805054,440.5839790588587,0,0,22,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17,0.760926835001139,800.0,1051.3494375563748,0,1,25
R7034,0.0076454614851301,1.4384954856642251,2.0,677.3408980560823,0.1932962777078603,0.1,1.0168315873758733,598.6649859805054,588.755299710421,0,0,23,0.760926835001139,18.463342031599993,24.264280325417037,0,0,12,0.42611874871980854,800.0,1877.4109386255486,0,1,27
R7835,0.0054019814834149,2.188474496019152,4.0,1458.4478324958072,0.2063916240378428,0.1,78.67576203691237,78.67576203691237,1.0,0,0,1,0.23862634310993056,13.816695498126338,57.90096482248505,0,0,15,0.23862634310993056,78.67576203691237,329.7027520581329,0,0,19
R7900,0.0313412317603614,2.7140080005574947,2.0,311.74361227129754,0.0699161228528796,0.1,0.31887796841046784,598.6649859805054,1877.4109386255516,0,0,27,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R8015,0.0135779212073129,2.1004338351135328,5.0,556.9012878301396,0.1630853245819284,0.1,0.1,187.74109386255512,1877.4109386255511,1,0,27,0.1,18.463342031599993,184.63342031599993,1,0,19,0.1,800.0,8000.0,1,1,32
R8198,0.005625469816275,2.90777888725236,1.0,1860.8230665150138,0.055016445731884,0.1,2.4264280325417045,800.0,329.70275205813255,0,1,21,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R8333,0.0136365262283867,2.9762849468790424,3.0,785.7298573928804,0.4384658182870809,0.25,5.790096482248505,250.87967161476035,43.32910036713838,0,0,14,0.42611874871980854,105.13494375563756,246.72686679826973,0,0,20,0.42611874871980854,800.0,1877.4109386255486,0,1,27
R7102,0.0051731042172183,2.849339521470498,2.0,1982.8756287476376,0.067671781560746,0.1,7.737344415111075,598.6649859805054,77.37344415111076,0,0,16,0.13363066468464754,32.9702752058133,246.72686679826987,0,0,20,0.1,800.0,8000.0,1,1,32
R7135,0.011219041074301,2.51183202257669,6.0,806.0042940737233,0.276514109044255,0.25,2.4264280325417045,78.67576203691237,32.42451907980095,0,0,13,0.1,58.87552997104207,588.7552997104207,1,0,23,0.1,800.0,8000.0,1,1,29
R7136,0.0121973904502786,2.444884655979772,1.0,721.5957214295901,0.2655432706705398,0.1,2.4264280325417045,447.9997067987973,184.63342031599996,0,0,19,0.760926835001139,24.672686679826995,32.424519079800966,0,0,13,0.569425316260183,800.0,1404.9252415648873,0,1,26
R7309,0.005514826592602,2.624678730651812,2.0,1713.352772147343,0.2193448610324391,0.1,10.33946477085338,447.9997067987973,43.32910036713836,0,0,13,0.13363066468464754,18.463342031599993,138.16695498126333,0,0,18,0.1,800.0,8000.0,1,1,32
R7587,0.0921245083787099,1.009002261357134,4.0,39.42933541586352,0.3833027629240863,0.1,0.1,250.87967161476035,2508.7967161476035,1,0,28,0.1,78.67576203691237,786.7576203691237,1,0,24,0.1,800.0,8000.0,1,1,32
R8400,0.0355542468943873,1.969534090004804,6.0,199.42266658266905,0.4162005571061941,0.1,0.13363066468464754,140.49252415648894,1051.3494375563764,0,0,21,0.42611874871980854,13.816695498126338,32.424519079800945,0,0,13,0.1,800.0,8000.0,1,1,32
R8442,0.0845488442317636,2.386929009872256,5.0,101.6329024201125,0.2622458920655232,0.1,0.1,250.87967161476035,2508.7967161476035,1,0,28,0.1,44.05839790588585,440.58397905885846,1,0,22,0.1,800.0,8000.0,1,1,32
R8769,0.0857283926804208,2.286160213723009,1.0,96.00292869228717,0.361627200600472,0.1,0.42611874871980854,800.0,1877.4109386255486,0,1,27,0.1,800.0,8000.0,1,1,32,0.1,800.0,8000.0,1,1,32
R8801,0.0136857027583789,2.924620218034605,3.0,769.3161959460616,0.1848554811340827,0.1,0.1,447.9997067987973,4479.9970679879725,1,0,30,0.1,13.816695498126338,138.16695498126336,1,0,18,0.1,800.0,8000.0,1,1,32
R8922,0.0270471553101833,2.9839226538635897,4.0,397.16271196418563,0.1320602291025258,0.1,4.332910036713837,140.49252415648894,32.42451907980097,0,0,12,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,31
R7647,0.0058954457115011,2.6571981699724434,2.0,1622.59375796459,0.3407179348361935,0.1,7.737344415111075,598.6649859805054,77.37344415111076,0,0,15,0.23862634310993056,44.05839790588585,184.63342031600004,0,0,19,0.1,800.0,8000.0,1,1,32
R7688,0.0051237754184635,2.649593563330513,6.0,1861.6227388924535,0.2964096621491526,0.1,,,,0,0,0,0.1,18.463342031599993,184.63342031599993,1,0,18,0.1,18.463342031599993,184.63342031599993,1,0,18
R7720,0.0144776090129704,1.1912075751210356,4.0,296.2054899116162,0.2092969703402914,0.25,4.332910036713837,140.49252415648894,32.42451907980097,0,0,13,4.332910036713837,44.05839790588585,10.168315873758733,0,0,9,4.332910036713837,800.0,184.63342031599979,0,1,19
R7735,0.0164489306443729,2.455325897292058,4.0,537.3706912233379,0.1579723084668781,0.1,0.1,335.2521727374652,3352.5217273746516,1,0,29,0.1,24.672686679826995,246.72686679826995,1,0,20,0.1,800.0,8000.0,1,1,32
R7792,0.0109951983374505,2.0145536951518563,3.0,659.596405627761,0.3654778724943918,0.25,5.790096482248505,335.2521727374652,57.90096482248506,0,0,15,0.760926835001139,78.67576203691237,103.39464770853377,0,0,17,0.569425316260183,800.0,1404.9252415648873,0,1,26
R8959,0.0168234866072771,2.5485836453261346,4.0,545.362643151832,0.3476504105957552,0.25,2.4264280325417045,187.74109386255512,77.37344415111076,0,0,16,0.760926835001139,58.87552997104207,77.37344415111072,0,0,16,0.760926835001139,800.0,1051.3494375563748,0,1,25
R9127,0.0164097735018945,2.5711203033438723,6.0,564.0561151541389,0.1137464556122454,0.1,0.760926835001139,78.67576203691237,103.39464770853377,0,0,13,0.1,10.33946477085338,103.3946477085338,1,0,17,0.1,447.9997067987973,4479.9970679879725,1,0,30
