cell_id,regime_label,regime_code,p_unstable,servo_slew_deg_s,max_gimbal_deg,u_max_frac,Kp,Kd,cmd_deg,success_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,n_trials
31,FRAGILE,1,1,30,12,0.8,10,8,20,0,66.2763995142213,90,90,90,0.476015663240333,0.995833333333333,3.4,6
31,FRAGILE,1,1,30,12,0.8,10,8,25,0,71.6347922528696,90,90,90,0.501468428781204,0.995343137254902,3.4,6
31,FRAGILE,1,1,30,12,0.8,10,8,30,0,75.0215723621044,90,90,90,0.565345080763583,0.996078431372549,3.4,6
32,FRAGILE,1,1,30,15,1,10,8,5,0,43.7998385751351,84.5556345180693,81.6813816400639,84.5556345180693,0.395741556534508,0.994607843137255,3.4,6
32,FRAGILE,1,1,30,15,1,10,8,10,0,56.8593157403489,90,90,90,0.432452276064611,0.995833333333333,3.4,6
32,FRAGILE,1,1,30,15,1,10,8,15,0,62.1217286259045,90,90,90,0.430494371023005,0.995343137254902,3.4,6
32,FRAGILE,1,1,30,15,1,10,8,20,0,66.2763995142213,90,90,90,0.43587860988742,0.995833333333333,3.4,6
32,FRAGILE,1,1,30,15,1,10,8,25,0,71.6347922528696,90,90,90,0.449583945178659,0.995343137254902,3.4,6
32,FRAGILE,1,1,30,15,1,10,8,30,0,75.0215723621044,90,90,90,0.472589329417523,0.996078431372549,3.4,6
33,INFEASIBLE,0,1,45,8,0.533333333333333,10,24,5,0.666666666666667,11.1208810261063,28.7901517939843,24.7590184961866,28.0753100480414,0.564855604503182,0.997058823529412,3.4,6
33,INFEASIBLE,0,1,45,8,0.533333333333333,10,24,10,0.333333333333333,15.7327010320726,32.0732721697275,21.9447607120759,32.660138280526,0.597895252080274,0.997794117647059,3.4,6
33,INFEASIBLE,0,1,45,8,0.533333333333333,10,24,15,0,26.119103228423,66.2871916621677,57.1725189192209,66.9803387576201,0.667400881057269,0.99828431372549,3.4,6
33,INFEASIBLE,0,1,45,8,0.533333333333333,10,24,20,0,40.8570082846633,70.4612976491338,39.1238074345433,81.0944818417488,0.719285364659814,0.997549019607843,3.4,6
33,INFEASIBLE,0,1,45,8,0.533333333333333,10,24,25,0,66.4842072075506,90,62.9913006720289,90,0.766030347528145,0.99828431372549,3.4,6
33,INFEASIBLE,0,1,45,8,0.533333333333333,10,24,30,0,87.9942330093235,90,90,90,0.761625061184533,0.998039215686275,3.4,6
34,INFEASIBLE,0,1,45,10,0.666666666666667,10,24,5,0.666666666666667,11.1208810261063,28.7901517939843,24.7590184961866,28.0753100480414,0.469652471855115,0.997058823529412,3.4,6
34,INFEASIBLE,0,1,45,10,0.666666666666667,10,24,10,0.333333333333333,15.7327010320726,32.0732721697275,21.9447607120759,32.660138280526,0.55359765051395,0.997794117647059,3.4,6
34,INFEASIBLE,0,1,45,10,0.666666666666667,10,24,15,0,26.119103228423,66.2871916621677,57.1725189192209,66.9803387576201,0.634116495349976,0.99828431372549,3.4,6
34,INFEASIBLE,0,1,45,10,0.666666666666667,10,24,20,0,40.8570082846633,70.4612976491338,39.1238074345433,81.0944818417488,0.668379833578071,0.997549019607843,3.4,6
34,INFEASIBLE,0,1,45,10,0.666666666666667,10,24,25,0,66.4842072075506,90,62.9913006720289,90,0.74278022515908,0.99828431372549,3.4,6
34,INFEASIBLE,0,1,45,10,0.666666666666667,10,24,30,0,87.9942330093235,90,90,90,0.74302496328928,0.998039215686275,3.4,6
35,INFEASIBLE,0,1,45,12,0.8,10,24,5,0.666666666666667,11.1208810261063,28.7901517939843,24.7590184961866,28.0753100480414,0.412873225648556,0.997058823529412,3.4,6
35,INFEASIBLE,0,1,45,12,0.8,10,24,10,0.333333333333333,15.7327010320726,32.0732721697275,21.9447607120759,32.660138280526,0.498042094958395,0.997794117647059,3.4,6
35,INFEASIBLE,0,1,45,12,0.8,10,24,15,0,26.119103228423,66.2871916621677,57.1725189192209,66.9803387576201,0.600342633382281,0.99828431372549,3.4,6
35,INFEASIBLE,0,1,45,12,0.8,10,24,20,0,40.8570082846633,70.4612976491338,39.1238074345433,81.0944818417488,0.637787567302986,0.997549019607843,3.4,6
35,INFEASIBLE,0,1,45,12,0.8,10,24,25,0,66.4842072075506,90,62.9913006720289,90,0.708272148800783,0.99828431372549,3.4,6
35,INFEASIBLE,0,1,45,12,0.8,10,24,30,0,87.9942330093235,90,90,90,0.72148800783162,0.998039215686275,3.4,6
36,INFEASIBLE,0,1,45,15,1,10,24,5,0.666666666666667,11.1208810261063,28.7901517939843,24.7590184961866,28.0753100480414,0.348751835535976,0.997058823529412,3.4,6
36,INFEASIBLE,0,1,45,15,1,10,24,10,0.333333333333333,15.7327010320726,32.0732721697275,21.9447607120759,32.660138280526,0.393294175232501,0.997794117647059,3.4,6
36,INFEASIBLE,0,1,45,15,1,10,24,15,0,26.119103228423,66.2871916621677,57.1725189192209,66.9803387576201,0.555310817425355,0.99828431372549,3.4,6
36,INFEASIBLE,0,1,45,15,1,10,24,20,0,40.8570082846633,70.4612976491338,39.1238074345433,81.0944818417488,0.604258443465492,0.997549019607843,3.4,6
36,INFEASIBLE,0,1,45,15,1,10,24,25,0,66.4842072075506,90,62.9913006720289,90,0.649779735682819,0.99828431372549,3.4,6
36,INFEASIBLE,0,1,45,15,1,10,24,30,0,87.9942330093235,90,90,90,0.685266764561919,0.998039215686275,3.4,6
37,FRAGILE,1,1,60,8,0.533333333333333,10,24,5,1,8.74983895209776,18.5616255789254,8.95815302830982,18.9626091299521,0.515173764072442,0.995833333333333,3.39,6
37,FRAGILE,1,1,60,8,0.533333333333333,10,24,10,0.833333333333333,10.5202944993844,27.2900126270505,17.9598873097043,29.6861099969055,0.474547234459129,0.994852941176471,3.39666666666667,6
37,FRAGILE,1,1,60,8,0.533333333333333,10,24,15,0.666666666666667,16.4284860145705,31.9973900717323,18.9023363947319,41.6340733461738,0.639745472344591,0.99656862745098,3.3875,6
37,FRAGILE,1,1,60,8,0.533333333333333,10,24,20,0,26.8488571339302,59.4562983549311,47.9038947187186,66.9617839138109,0.717327459618209,0.997303921568628,3.4,6
37,FRAGILE,1,1,60,8,0.533333333333333,10,24,25,0,41.2039315880513,84.0599795267775,69.1479864488143,87.9505711263871,0.7501223690651,0.997058823529412,3.4,6
37,FRAGILE,1,1,60,8,0.533333333333333,10,24,30,0,59.0499860842452,89.561474093224,40.3529988510134,90,0.768232990699951,0.997058823529412,3.4,6
38,FRAGILE,1,1,60,10,0.666666666666667,10,24,5,1,8.74983895209776,18.5616255789254,8.95815302830982,18.9626091299521,0.451541850220264,0.995833333333333,3.39,6
38,FRAGILE,1,1,60,10,0.666666666666667,10,24,10,0.833333333333333,10.5202944993844,27.2900126270505,17.9598873097043,29.6861099969055,0.393538913362702,0.994852941176471,3.39666666666667,6
38,FRAGILE,1,1,60,10,0.666666666666667,10,24,15,0.666666666666667,16.4284860145705,31.9973900717323,18.9023363947319,41.6340733461738,0.596182085168869,0.99656862745098,3.3875,6
38,FRAGILE,1,1,60,10,0.666666666666667,10,24,20,0,26.8488571339302,59.4562983549311,47.9038947187186,66.9617839138109,0.670582476749878,0.997303921568628,3.4,6
38,FRAGILE,1,1,60,10,0.666666666666667,10,24,25,0,41.2039315880513,84.0599795267775,69.1479864488143,87.9505711263871,0.72124326970142,0.997058823529412,3.4,6
38,FRAGILE,1,1,60,10,0.666666666666667,10,24,30,0,59.0499860842452,89.561474093224,40.3529988510134,90,0.74645129711209,0.997058823529412,3.4,6
39,FRAGILE,1,1,60,12,0.8,10,24,5,1,8.74983895209776,18.5616255789254,8.95815302830982,18.9626091299521,0.388154674498287,0.995833333333333,3.39,6
39,FRAGILE,1,1,60,12,0.8,10,24,10,0.833333333333333,10.5202944993844,27.2900126270505,17.9598873097043,29.6861099969055,0.3570729319628,0.994852941176471,3.39666666666667,6
39,FRAGILE,1,1,60,12,0.8,10,24,15,0.666666666666667,16.4284860145705,31.9973900717323,18.9023363947319,41.6340733461738,0.538179148311307,0.99656862745098,3.3875,6
39,FRAGILE,1,1,60,12,0.8,10,24,20,0,26.8488571339302,59.4562983549311,47.9038947187186,66.9617839138109,0.627019089574156,0.997303921568628,3.4,6
39,FRAGILE,1,1,60,12,0.8,10,24,25,0,41.2039315880513,84.0599795267775,69.1479864488143,87.9505711263871,0.684043073910915,0.997058823529412,3.4,6
39,FRAGILE,1,1,60,12,0.8,10,24,30,0,59.0499860842452,89.561474093224,40.3529988510134,90,0.726382770435634,0.997058823529412,3.4,6
40,FRAGILE,1,1,60,15,1,10,24,5,1,8.74983895209776,18.5616255789254,8.95815302830982,18.9626091299521,0.292217327459618,0.995833333333333,3.39,6
40,FRAGILE,1,1,60,15,1,10,24,10,0.833333333333333,10.5202944993844,27.2900126270505,17.9598873097043,29.6861099969055,0.309104258443466,0.994852941176471,3.39666666666667,6
40,FRAGILE,1,1,60,15,1,10,24,15,0.666666666666667,16.4284860145705,31.9973900717323,18.9023363947319,41.6340733461738,0.449339207048458,0.99656862745098,3.3875,6
40,FRAGILE,1,1,60,15,1,10,24,20,0,26.8488571339302,59.4562983549311,47.9038947187186,66.9617839138109,0.574645129711209,0.997303921568628,3.4,6
40,FRAGILE,1,1,60,15,1,10,24,25,0,41.2039315880513,84.0599795267775,69.1479864488143,87.9505711263871,0.62506118453255,0.997058823529412,3.4,6
40,FRAGILE,1,1,60,15,1,10,24,30,0,59.0499860842452,89.561474093224,40.3529988510134,90,0.685266764561919,0.997058823529412,3.4,6
41,FRAGILE,1,1,75,8,0.533333333333333,10,16,5,1,9.89130332274428,23.1124155411774,12.6244684548533,23.2246724155049,0.452765540871268,0.994362745098039,3.4,6
41,FRAGILE,1,1,75,8,0.533333333333333,10,16,10,0.833333333333333,10.9347217958963,26.2308499871441,17.4732578127537,29.1727224901387,0.395986294664709,0.994362745098039,3.36833333333333,6
41,FRAGILE,1,1,75,8,0.533333333333333,10,16,15,0.666666666666667,15.4467571501324,34.0355517172209,25.8482995737521,36.9094088896779,0.534997552618698,0.994607843137255,3.4,6
41,FRAGILE,1,1,75,8,0.533333333333333,10,16,20,0.333333333333333,23.2559458543156,48.6909076412561,25.8152376030532,58.3875078603523,0.627998042094958,0.994852941176471,3.39333333333333,6
41,FRAGILE,1,1,75,8,0.533333333333333,10,16,25,0,32.751241981371,66.9331428844779,58.7036514183493,71.9420031075584,0.690895741556535,0.995343137254902,3.4,6
41,FRAGILE,1,1,75,8,0.533333333333333,10,16,30,0,46.1442993084985,90,74.8413046223803,90,0.733724914341654,0.995343137254902,3.4,6
42,FRAGILE,1,1,75,10,0.666666666666667,10,16,5,1,9.89130332274428,23.1124155411774,12.6244684548533,23.2246724155049,0.380567792462066,0.994362745098039,3.4,6
42,FRAGILE,1,1,75,10,0.666666666666667,10,16,10,0.833333333333333,10.9347217958963,26.2308499871441,17.4732578127537,29.1727224901387,0.340920215369555,0.994362745098039,3.36833333333333,6
42,FRAGILE,1,1,75,10,0.666666666666667,10,16,15,0.666666666666667,15.4467571501324,34.0355517172209,25.8482995737521,36.9094088896779,0.476505139500734,0.994607843137255,3.4,6
42,FRAGILE,1,1,75,10,0.666666666666667,10,16,20,0.333333333333333,23.2559458543156,48.6909076412561,25.8152376030532,58.3875078603523,0.575624082232012,0.994852941176471,3.39333333333333,6
42,FRAGILE,1,1,75,10,0.666666666666667,10,16,25,0,32.751241981371,66.9331428844779,58.7036514183493,71.9420031075584,0.649290259422418,0.995343137254902,3.4,6
42,FRAGILE,1,1,75,10,0.666666666666667,10,16,30,0,46.1442993084985,90,74.8413046223803,90,0.694811551639746,0.995343137254902,3.4,6
43,FRAGILE,1,1,75,12,0.8,10,16,5,1,9.89130332274428,23.1124155411774,12.6244684548533,23.2246724155049,0.307880567792462,0.994362745098039,3.4,6
43,FRAGILE,1,1,75,12,0.8,10,16,10,0.833333333333333,10.9347217958963,26.2308499871441,17.4732578127537,29.1727224901387,0.288056779246207,0.994362745098039,3.36833333333333,6
43,FRAGILE,1,1,75,12,0.8,10,16,15,0.666666666666667,15.4467571501324,34.0355517172209,25.8482995737521,36.9094088896779,0.411894273127753,0.994607843137255,3.4,6
43,FRAGILE,1,1,75,12,0.8,10,16,20,0.333333333333333,23.2559458543156,48.6909076412561,25.8152376030532,58.3875078603523,0.501223690651003,0.994852941176471,3.39333333333333,6
43,FRAGILE,1,1,75,12,0.8,10,16,25,0,32.751241981371,66.9331428844779,58.7036514183493,71.9420031075584,0.611845325501713,0.995343137254902,3.4,6
43,FRAGILE,1,1,75,12,0.8,10,16,30,0,46.1442993084985,90,74.8413046223803,90,0.651003426333823,0.995343137254902,3.4,6
44,FRAGILE,1,1,75,15,1,10,16,5,1,9.89130332274428,23.1124155411774,12.6244684548533,23.2246724155049,0.196769456681351,0.994362745098039,3.4,6
44,FRAGILE,1,1,75,15,1,10,16,10,0.833333333333333,10.9347217958963,26.2308499871441,17.4732578127537,29.1727224901387,0.208516886930984,0.994362745098039,3.36833333333333,6
44,FRAGILE,1,1,75,15,1,10,16,15,0.666666666666667,15.4467571501324,34.0355517172209,25.8482995737521,36.9094088896779,0.307880567792462,0.994607843137255,3.4,6
44,FRAGILE,1,1,75,15,1,10,16,20,0.333333333333333,23.2559458543156,48.6909076412561,25.8152376030532,58.3875078603523,0.420704845814978,0.994852941176471,3.39333333333333,6
44,FRAGILE,1,1,75,15,1,10,16,25,0,32.751241981371,66.9331428844779,58.7036514183493,71.9420031075584,0.541360744003916,0.995343137254902,3.4,6
44,FRAGILE,1,1,75,15,1,10,16,30,0,46.1442993084985,90,74.8413046223803,90,0.601321585903084,0.995343137254902,3.4,6
45,EASY,2,1,90,8,0.533333333333333,10,16,5,1,8.09414742586686,19.5507994021685,12.4494497736178,19.4857714642302,0.435389133627019,0.994362745098039,3.39583333333333,6
45,EASY,2,1,90,8,0.533333333333333,10,16,10,0.833333333333333,8.59534580073778,21.1324435630445,12.3715068949215,22.3017817847832,0.368820362212433,0.993627450980392,3.3925,6
45,EASY,2,1,90,8,0.533333333333333,10,16,15,0.833333333333333,12.6365192141909,29.5106684912872,17.0972826113936,32.9725841486994,0.513460597161038,0.995343137254902,3.3975,6
45,EASY,2,1,90,8,0.533333333333333,10,16,20,0.5,17.0108860842852,36.7440636091831,19.6574919904823,49.6749002572324,0.608418991678903,0.995588235294118,3.4,6
45,EASY,2,1,90,8,0.533333333333333,10,16,25,0,26.2622942917959,53.8932861290604,49.83909968677,66.8116672202066,0.687958883994126,0.996078431372549,3.4,6
45,EASY,2,1,90,8,0.533333333333333,10,16,30,0,41.3738170034386,89.5939347142468,79.9579766446291,89.5939347142468,0.718061674008811,0.995588235294118,3.4,6
46,EASY,2,1,90,10,0.666666666666667,10,16,5,1,8.09414742586686,19.5507994021685,12.4494497736178,19.4857714642302,0.366128242780225,0.994362745098039,3.39583333333333,6
46,EASY,2,1,90,10,0.666666666666667,10,16,10,0.833333333333333,8.59534580073778,21.1324435630445,12.3715068949215,22.3017817847832,0.311306901615272,0.993627450980392,3.3925,6
46,EASY,2,1,90,10,0.666666666666667,10,16,15,0.833333333333333,12.6365192141909,29.5106684912872,17.0972826113936,32.9725841486994,0.44273127753304,0.995343137254902,3.3975,6
46,EASY,2,1,90,10,0.666666666666667,10,16,20,0.5,17.0108860842852,36.7440636091831,19.6574919904823,49.6749002572324,0.550416054821341,0.995588235294118,3.4,6
46,EASY,2,1,90,10,0.666666666666667,10,16,25,0,26.2622942917959,53.8932861290604,49.83909968677,66.8116672202066,0.619187469407734,0.996078431372549,3.4,6
46,EASY,2,1,90,10,0.666666666666667,10,16,30,0,41.3738170034386,89.5939347142468,79.9579766446291,89.5939347142468,0.679637787567303,0.995588235294118,3.4,6
47,EASY,2,1,90,12,0.8,10,16,5,1,8.09414742586686,19.5507994021685,12.4494497736178,19.4857714642302,0.297356828193833,0.994362745098039,3.39583333333333,6
47,EASY,2,1,90,12,0.8,10,16,10,0.833333333333333,8.59534580073778,21.1324435630445,12.3715068949215,22.3017817847832,0.265785609397944,0.993627450980392,3.3925,6
47,EASY,2,1,90,12,0.8,10,16,15,0.833333333333333,12.6365192141909,29.5106684912872,17.0972826113936,32.9725841486994,0.374694077337249,0.995343137254902,3.3975,6
47,EASY,2,1,90,12,0.8,10,16,20,0.5,17.0108860842852,36.7440636091831,19.6574919904823,49.6749002572324,0.487763093489966,0.995588235294118,3.4,6
47,EASY,2,1,90,12,0.8,10,16,25,0,26.2622942917959,53.8932861290604,49.83909968677,66.8116672202066,0.580029368575624,0.996078431372549,3.4,6
47,EASY,2,1,90,12,0.8,10,16,30,0,41.3738170034386,89.5939347142468,79.9579766446291,89.5939347142468,0.622858541360744,0.995588235294118,3.4,6
48,EASY,2,1,90,15,1,10,16,5,1,8.09414742586686,19.5507994021685,12.4494497736178,19.4857714642302,0.196769456681351,0.994362745098039,3.39583333333333,6
48,EASY,2,1,90,15,1,10,16,10,0.833333333333333,8.59534580073778,21.1324435630445,12.3715068949215,22.3017817847832,0.200685266764562,0.993627450980392,3.3925,6
48,EASY,2,1,90,15,1,10,16,15,0.833333333333333,12.6365192141909,29.5106684912872,17.0972826113936,32.9725841486994,0.290014684287812,0.995343137254902,3.3975,6
48,EASY,2,1,90,15,1,10,16,20,0.5,17.0108860842852,36.7440636091831,19.6574919904823,49.6749002572324,0.371023005384239,0.995588235294118,3.4,6
48,EASY,2,1,90,15,1,10,16,25,0,26.2622942917959,53.8932861290604,49.83909968677,66.8116672202066,0.518355359765051,0.996078431372549,3.4,6
48,EASY,2,1,90,15,1,10,16,30,0,41.3738170034386,89.5939347142468,79.9579766446291,89.5939347142468,0.577337249143417,0.995588235294118,3.4,6
49,INFEASIBLE,0,2,20,8,0.533333333333333,10,16,5,0,43.4620218989783,69.6080068097225,69.6080068097225,69.6080068097225,0.648311306901615,0.996078431372549,3.4,6
49,INFEASIBLE,0,2,20,8,0.533333333333333,10,16,10,0,65.5251116949111,83.0033118514633,83.0033118514633,83.0033118514633,0.670582476749878,0.997303921568628,3.4,6
49,INFEASIBLE,0,2,20,8,0.533333333333333,10,16,15,0,69.3872152864833,81.9865464577165,81.6208281867156,81.6208281867156,0.701908957415565,0.997549019607843,3.4,6
49,INFEASIBLE,0,2,20,8,0.533333333333333,10,16,20,0,71.4986823839832,82.8198797910498,80.7892348955759,80.7892348955759,0.73910915320607,0.997549019607843,3.4,6
49,INFEASIBLE,0,2,20,8,0.533333333333333,10,16,25,0,72.9168776440905,83.6532131243831,80.7892348955759,80.7892348955759,0.769211943220754,0.997794117647059,3.4,6
49,INFEASIBLE,0,2,20,8,0.533333333333333,10,16,30,0,74.4046957174142,84.4865464577165,80.7892348955759,80.7892348955759,0.777043563387176,0.997794117647059,3.4,6
50,INFEASIBLE,0,2,20,10,0.666666666666667,10,16,5,0,43.4620218989783,69.6080068097225,69.6080068097225,69.6080068097225,0.559716103768967,0.996078431372549,3.4,6
50,INFEASIBLE,0,2,20,10,0.666666666666667,10,16,10,0,65.5251116949111,83.0033118514633,83.0033118514633,83.0033118514633,0.647577092511013,0.997303921568628,3.4,6
50,INFEASIBLE,0,2,20,10,0.666666666666667,10,16,15,0,69.3872152864833,81.9865464577165,81.6208281867156,81.6208281867156,0.652961331375428,0.997549019607843,3.4,6
50,INFEASIBLE,0,2,20,10,0.666666666666667,10,16,20,0,71.4986823839832,82.8198797910498,80.7892348955759,80.7892348955759,0.691874694077337,0.997549019607843,3.4,6
50,INFEASIBLE,0,2,20,10,0.666666666666667,10,16,25,0,72.9168776440905,83.6532131243831,80.7892348955759,80.7892348955759,0.737885462555066,0.997794117647059,3.4,6
50,INFEASIBLE,0,2,20,10,0.666666666666667,10,16,30,0,74.4046957174142,84.4865464577165,80.7892348955759,80.7892348955759,0.759667156142927,0.997794117647059,3.4,6
51,INFEASIBLE,0,2,20,12,0.8,10,16,5,0,43.4620218989783,69.6080068097225,69.6080068097225,69.6080068097225,0.497797356828194,0.996078431372549,3.4,6
51,INFEASIBLE,0,2,20,12,0.8,10,16,10,0,65.5251116949111,83.0033118514633,83.0033118514633,83.0033118514633,0.610376896720509,0.997303921568628,3.4,6
51,INFEASIBLE,0,2,20,12,0.8,10,16,15,0,69.3872152864833,81.9865464577165,81.6208281867156,81.6208281867156,0.634116495349975,0.997549019607843,3.4,6
51,INFEASIBLE,0,2,20,12,0.8,10,16,20,0,71.4986823839832,82.8198797910498,80.7892348955759,80.7892348955759,0.654674498286833,0.997549019607843,3.4,6
51,INFEASIBLE,0,2,20,12,0.8,10,16,25,0,72.9168776440905,83.6532131243831,80.7892348955759,80.7892348955759,0.688937836514929,0.997794117647059,3.4,6
51,INFEASIBLE,0,2,20,12,0.8,10,16,30,0,74.4046957174142,84.4865464577165,80.7892348955759,80.7892348955759,0.730543318649045,0.997794117647059,3.4,6
52,INFEASIBLE,0,2,20,15,1,10,16,5,0,43.4620218989783,69.6080068097225,69.6080068097225,69.6080068097225,0.405775819872736,0.996078431372549,3.4,6
52,INFEASIBLE,0,2,20,15,1,10,16,10,0,65.5251116949111,83.0033118514633,83.0033118514633,83.0033118514633,0.519823788546256,0.997303921568628,3.4,6
52,INFEASIBLE,0,2,20,15,1,10,16,15,0,69.3872152864833,81.9865464577165,81.6208281867156,81.6208281867156,0.567058247674988,0.997549019607843,3.4,6
52,INFEASIBLE,0,2,20,15,1,10,16,20,0,71.4986823839832,82.8198797910498,80.7892348955759,80.7892348955759,0.606461086637298,0.997549019607843,3.4,6
52,INFEASIBLE,0,2,20,15,1,10,16,25,0,72.9168776440905,83.6532131243831,80.7892348955759,80.7892348955759,0.631179637787567,0.997794117647059,3.4,6
52,INFEASIBLE,0,2,20,15,1,10,16,30,0,74.4046957174142,84.4865464577165,80.7892348955759,80.7892348955759,0.665932452276065,0.997794117647059,3.4,6
53,INFEASIBLE,0,2,30,8,0.533333333333333,45,24,5,0,52.4686769270338,85.2875200868474,75.1039379471408,84.8374959032401,0.795643661282428,0.997303921568628,3.39916666666667,6
53,INFEASIBLE,0,2,30,8,0.533333333333333,45,24,10,0,55.1905616745456,85.8484531671613,75.1039379471408,84.8374959032401,0.802251590797846,0.997794117647059,3.39916666666667,6
53,INFEASIBLE,0,2,30,8,0.533333333333333,45,24,15,0,57.5852190161802,86.5580000160718,75.1039379471408,84.8374959032401,0.811551639745472,0.997794117647059,3.39916666666667,6
53,INFEASIBLE,0,2,30,8,0.533333333333333,45,24,20,0,59.7695815259745,87.353751554865,75.0701626254125,84.8037205815118,0.815222711698483,0.997549019607843,3.39916666666667,6
53,INFEASIBLE,0,2,30,8,0.533333333333333,45,24,25,0,62.0833248273497,88.1870848881984,75.0701626254125,84.8037205815118,0.818893783651493,0.997549019607843,3.39916666666667,6
53,INFEASIBLE,0,2,30,8,0.533333333333333,45,24,30,0,63.7183846626136,88.8615479593289,74.9112923632097,84.644850319309,0.820606950562898,0.997794117647059,3.39916666666667,6
54,INFEASIBLE,0,2,30,10,0.666666666666667,45,24,5,0,52.4686769270338,85.2875200868474,75.1039379471408,84.8374959032401,0.775330396475771,0.997303921568628,3.39916666666667,6
54,INFEASIBLE,0,2,30,10,0.666666666666667,45,24,10,0,55.1905616745456,85.8484531671613,75.1039379471408,84.8374959032401,0.784140969162996,0.997794117647059,3.39916666666667,6
54,INFEASIBLE,0,2,30,10,0.666666666666667,45,24,15,0,57.5852190161802,86.5580000160718,75.1039379471408,84.8374959032401,0.789769946157611,0.997794117647059,3.39916666666667,6
54,INFEASIBLE,0,2,30,10,0.666666666666667,45,24,20,0,59.7695815259745,87.353751554865,75.0701626254125,84.8037205815118,0.799314733235438,0.997549019607843,3.39916666666667,6
54,INFEASIBLE,0,2,30,10,0.666666666666667,45,24,25,0,62.0833248273497,88.1870848881984,75.0701626254125,84.8037205815118,0.804698972099853,0.997549019607843,3.39916666666667,6
54,INFEASIBLE,0,2,30,10,0.666666666666667,45,24,30,0,63.7183846626136,88.8615479593289,74.9112923632097,84.644850319309,0.807880567792462,0.997794117647059,3.39916666666667,6
55,INFEASIBLE,0,2,30,12,0.8,45,24,5,0,52.4686769270338,85.2875200868474,75.1039379471408,84.8374959032401,0.757709251101322,0.997303921568628,3.39916666666667,6
55,INFEASIBLE,0,2,30,12,0.8,45,24,10,0,55.1905616745456,85.8484531671613,75.1039379471408,84.8374959032401,0.767009300048948,0.997794117647059,3.39916666666667,6
55,INFEASIBLE,0,2,30,12,0.8,45,24,15,0,57.5852190161802,86.5580000160718,75.1039379471408,84.8374959032401,0.773617229564366,0.997794117647059,3.39916666666667,6
55,INFEASIBLE,0,2,30,12,0.8,45,24,20,0,59.7695815259745,87.353751554865,75.0701626254125,84.8037205815118,0.783651492902594,0.997549019607843,3.39916666666667,6
55,INFEASIBLE,0,2,30,12,0.8,45,24,25,0,62.0833248273497,88.1870848881984,75.0701626254125,84.8037205815118,0.790259422418013,0.997549019607843,3.39916666666667,6
55,INFEASIBLE,0,2,30,12,0.8,45,24,30,0,63.7183846626136,88.8615479593289,74.9112923632097,84.644850319309,0.793685756240822,0.997794117647059,3.39916666666667,6
56,INFEASIBLE,0,2,30,15,1,45,24,5,0,52.4686769270338,85.2875200868474,75.1039379471408,84.8374959032401,0.732501223690651,0.997303921568628,3.39916666666667,6
56,INFEASIBLE,0,2,30,15,1,45,24,10,0,55.1905616745456,85.8484531671613,75.1039379471408,84.8374959032401,0.745472344591287,0.997794117647059,3.39916666666667,6
56,INFEASIBLE,0,2,30,15,1,45,24,15,0,57.5852190161802,86.5580000160718,75.1039379471408,84.8374959032401,0.754038179148311,0.997794117647059,3.39916666666667,6
56,INFEASIBLE,0,2,30,15,1,45,24,20,0,59.7695815259745,87.353751554865,75.0701626254125,84.8037205815118,0.758932941752325,0.997549019607843,3.39916666666667,6
56,INFEASIBLE,0,2,30,15,1,45,24,25,0,62.0833248273497,88.1870848881984,75.0701626254125,84.8037205815118,0.771169848262359,0.997549019607843,3.39916666666667,6
56,INFEASIBLE,0,2,30,15,1,45,24,30,0,63.7183846626136,88.8615479593289,74.9112923632097,84.644850319309,0.777777777777778,0.997794117647059,3.39916666666667,6
57,FRAGILE,1,2,45,8,0.533333333333333,60,8,5,0,79.2761239284923,89.3505833992701,82.3536167805889,88.766404621067,0.801027900146843,0.997058823529412,3.4,6
57,FRAGILE,1,2,45,8,0.533333333333333,60,8,10,0,74.7047258162484,90,82.3536167805889,88.766404621067,0.804454233969652,0.997058823529412,3.4,6
57,FRAGILE,1,2,45,8,0.533333333333333,60,8,15,0,80.8602361558451,90,82.3536167805889,88.766404621067,0.811551639745472,0.996813725490196,3.4,6
57,FRAGILE,1,2,45,8,0.533333333333333,60,8,20,0,81.6904263290975,90,82.3536167805889,88.766404621067,0.811551639745472,0.997058823529412,3.4,6
57,FRAGILE,1,2,45,8,0.533333333333333,60,8,25,0,82.5245359930248,90,82.3536167805889,88.766404621067,0.810083210964268,0.997058823529412,3.4,6
57,FRAGILE,1,2,45,8,0.533333333333333,60,8,30,0,83.3882096512907,90,82.3536167805889,88.766404621067,0.808125305922663,0.997058823529412,3.4,6
58,FRAGILE,1,2,45,10,0.666666666666667,60,8,5,0,79.2761239284923,89.3505833992701,82.3536167805889,88.766404621067,0.784140969162996,0.997058823529412,3.4,6
58,FRAGILE,1,2,45,10,0.666666666666667,60,8,10,0,74.7047258162484,90,82.3536167805889,88.766404621067,0.78928046989721,0.997058823529412,3.4,6
58,FRAGILE,1,2,45,10,0.666666666666667,60,8,15,0,80.8602361558451,90,82.3536167805889,88.766404621067,0.798335780714635,0.996813725490196,3.4,6
58,FRAGILE,1,2,45,10,0.666666666666667,60,8,20,0,81.6904263290975,90,82.3536167805889,88.766404621067,0.799314733235438,0.997058823529412,3.4,6
