rocket_id,regime,is_fragile,seed,success,rms,osc,slew_sat,peak,max_theta
R0671,FRAGILE,1,7,False,13.319630029929924,3.0,0.7083333333333334,22.781256717585737,22.781256717585737
R0680,FRAGILE,1,1,True,5.053394482804594,8.0,0.5483333333333333,10.157786842537488,10.157786842537488
R0680,FRAGILE,1,2,True,4.395590467068031,1.0,0.5283333333333333,8.234782889449297,8.234782889449297
R0680,FRAGILE,1,3,False,9.666446968336615,5.0,0.5566666666666666,17.38216142836199,17.38216142836199
R0680,FRAGILE,1,4,True,6.1887857032874996,1.0,0.5383333333333333,13.274126769088044,13.274126769088044
R0680,FRAGILE,1,5,True,3.668460059601661,17.0,0.54,7.224755658635968,7.224755658635968
R0680,FRAGILE,1,6,True,2.242238734771685,3.0,0.5233333333333333,4.2425456563387405,4.2425456563387405
R0680,FRAGILE,1,7,True,3.7356148618641383,9.0,0.565,6.662445338205693,6.662445338205693
R0688,FRAGILE,1,1,False,25.994009523124728,4.0,0.7983333333333333,41.88695510994453,41.88695510994453
R0688,FRAGILE,1,2,False,18.94744711141234,2.0,0.785,33.14724817540908,33.14724817540908
R0688,FRAGILE,1,3,False,29.685485782594615,2.0,0.7916666666666666,44.1188255403586,44.1188255403586
R0688,FRAGILE,1,4,False,19.15918063067034,5.0,0.815,32.30905911349976,32.30905911349976
R0688,FRAGILE,1,5,True,10.344242260255271,6.0,0.8,17.885345169374165,17.885345169374165
R0688,FRAGILE,1,6,True,9.571436456643925,7.0,0.785,18.59810378934777,18.59810378934777
R0688,FRAGILE,1,7,True,12.146143881513952,5.0,0.8183333333333334,24.09187725045007,24.09187725045007
R0748,FRAGILE,1,1,True,4.053283173758909,2.0,0.7916666666666666,8.785069039984231,8.785069039984231
R0748,FRAGILE,1,2,False,15.955727227481232,3.0,0.805,44.97374023026841,44.97374023026841
R0748,FRAGILE,1,3,True,14.89298865182323,6.0,0.78,24.7898664165636,24.7898664165636
R0748,FRAGILE,1,4,True,8.26088939613688,3.0,0.7916666666666666,14.063725601598271,14.063725601598271
R0748,FRAGILE,1,5,True,5.293714580454839,1.0,0.8033333333333333,12.648623333488644,12.648623333488644
R0748,FRAGILE,1,6,True,6.975609644040165,2.0,0.81,10.89819937664459,10.89819937664459
R0748,FRAGILE,1,7,False,6.8779822052854565,4.0,0.815,18.211062481767918,18.211062481767918
R0759,FRAGILE,1,1,False,13.577645264070645,10.0,0.7233333333333334,37.04169300789966,37.04169300789966
R0759,FRAGILE,1,2,False,19.954503294332504,5.0,0.7383333333333333,37.141724042034376,37.141724042034376
R0759,FRAGILE,1,3,False,14.46937430462771,4.0,0.745,25.896518877288745,25.896518877288745
R0759,FRAGILE,1,4,False,18.607884877688868,0.0,0.755,29.14251652967699,29.14251652967699
R0759,FRAGILE,1,5,True,10.48860379159396,5.0,0.75,21.234957467379274,21.234957467379274
R0759,FRAGILE,1,6,False,19.30205742904363,1.0,0.75,44.46912328686106,44.46912328686106
R0759,FRAGILE,1,7,False,14.928179449660298,4.0,0.7516666666666667,27.437226627114573,27.437226627114573
