rocket_id,design_id,regime_label,best_Kp,best_Kd,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,baseline_success_rate,baseline_rms,baseline_peak,baseline_max_theta,baseline_u_sat,baseline_slew_sat,baseline_go,abl_success_wind,delta_success_wind,delta_rms_wind,delta_peak_wind,delta_theta_wind,decision_flip_wind,flip_dir_wind,abl_success_backlash,delta_success_backlash,delta_rms_backlash,delta_peak_backlash,delta_theta_backlash,decision_flip_backlash,flip_dir_backlash,abl_success_slew,delta_success_slew,delta_rms_slew,delta_peak_slew,delta_theta_slew,decision_flip_slew,flip_dir_slew,abl_success_latency,delta_success_latency,delta_rms_latency,delta_peak_latency,delta_theta_latency,decision_flip_latency,flip_dir_latency,abl_success_sensor_noise,delta_success_sensor_noise,delta_rms_sensor_noise,delta_peak_sensor_noise,delta_theta_sensor_noise,decision_flip_sensor_noise,flip_dir_sensor_noise,abl_success_deadband,delta_success_deadband,delta_rms_deadband,delta_peak_deadband,delta_theta_deadband,decision_flip_deadband,flip_dir_deadband,abl_success_nonlinear_aero,delta_success_nonlinear_aero,delta_rms_nonlinear_aero,delta_peak_nonlinear_aero,delta_theta_nonlinear_aero,decision_flip_nonlinear_aero,flip_dir_nonlinear_aero,abl_success_dyn_aero,delta_success_dyn_aero,delta_rms_dyn_aero,delta_peak_dyn_aero,delta_theta_dyn_aero,decision_flip_dyn_aero,flip_dir_dyn_aero,abl_success_thrust_curve,delta_success_thrust_curve,delta_rms_thrust_curve,delta_peak_thrust_curve,delta_theta_thrust_curve,decision_flip_thrust_curve,flip_dir_thrust_curve,abl_success_cg_shift,delta_success_cg_shift,delta_rms_cg_shift,delta_peak_cg_shift,delta_theta_cg_shift,decision_flip_cg_shift,flip_dir_cg_shift,dominant_module,dominant_delta_rms,n_decision_flips,decision_flip_modules,fidelity_complexity
R0673,673,MARGINAL,10.0,4.0,0.5312074175674304,1.6490606366851273,0.0168460850987619,0.0848120838181722,-33.64709811767443,6.10905791622903,37.354574397656144,100.2979746360598,10.954387271972104,5,0.1320688592345578,0.1547948554302372,0.053170437616211,0.8,4.335490298334123,15.384057350877278,15.384057350877278,0.0,0.023666666666666662,1,1.0,0.19999999999999996,-1.3070437399031287,-0.5581789351631787,-0.5581789351631787,0,,1.0,0.19999999999999996,0.31704836730504216,-2.71074518163166,-2.71074518163166,0,,1.0,0.19999999999999996,3.4235420105370995,3.183997680942962,3.183997680942962,0,,0.8,0.0,0.9590792971325657,3.5111332856766175,3.5111332856766175,0,,1.0,0.19999999999999996,-4.18127284391636,-15.021186103299579,-15.021186103299579,0,,1.0,0.19999999999999996,-1.1315480437872534,-3.764744882805706,-3.764744882805706,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-1.1361084988517924,-4.422007505602636,-4.422007505602636,0,,1.0,0.19999999999999996,1.2944402749235842,1.8967488227475684,1.8967488227475684,0,,0.8,0.0,0.20567335453354652,0.1866114409867219,0.1866114409867219,0,,sensor_noise,4.18127284391636,0,none,0
R0674,674,EASY,10.0,4.0,0.4842726650464061,0.9419911760741956,0.0369439368117437,0.0776702575282535,-31.36630225044702,13.353421301826712,32.75801533150325,37.66025763912455,9.37329825708574,5,0.1085226673095446,0.1833459218775828,0.1259423377306501,0.8,4.573512743519981,21.91352570606274,21.91352570606274,0.0,0.011666666666666667,1,1.0,0.19999999999999996,-4.573512743519981,-21.91352570606274,-21.91352570606274,0,,1.0,0.19999999999999996,-0.5218127095360661,-10.166386118275778,-10.166386118275778,0,,0.8,0.0,-0.17094877080481385,-6.457081488743482,-6.457081488743482,0,,0.8,0.0,-0.06203336994554398,-0.34211790080957627,-0.34211790080957627,0,,1.0,0.19999999999999996,-4.047602706051913,-20.399848510174447,-20.399848510174447,0,,0.8,0.0,-0.20822480767946594,-0.36453709299043524,-0.36453709299043524,0,,0.8,0.0,0.005516444274941357,0.17320261172643825,0.17320261172643825,0,,0.8,0.0,-0.9328881382224323,-4.323964443538831,-4.323964443538831,0,,0.8,0.0,0.1324808441780032,3.0131866930573317,3.0131866930573317,0,,0.8,0.0,0.014914782153909734,0.3891594309064743,0.3891594309064743,0,,wind,4.573512743519981,0,none,0
R0675,675,EASY,10.0,4.0,0.4336160981459833,1.9785372878314047,0.0382724489250381,0.0504434766654878,-48.86883659182535,12.775515901039867,41.83353700693564,91.82961639438987,9.814989351410558,3,0.1101838753836103,0.1365724750432443,0.2496894817799931,1.0,3.9689212093800537,13.942411540311694,13.942411540311694,0.0,0.03066666666666667,1,1.0,0.0,-1.5423547260192203,-2.4309728949261586,-2.4309728949261586,0,,1.0,0.0,-0.7725974315002997,-3.262942802311839,-3.262942802311839,0,,1.0,0.0,0.887710532674471,-3.043116427144554,-3.043116427144554,0,,1.0,0.0,0.3402988800373805,-2.215008572319041,-2.215008572319041,0,,1.0,0.0,-3.741648169455164,-13.28380910479729,-13.28380910479729,0,,0.8,-0.19999999999999996,0.48752058041401636,5.205203179378403,5.205203179378403,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-1.231742069586721,-3.48003923510454,-3.48003923510454,0,,1.0,0.0,0.7946063330148974,2.1030826461127123,2.1030826461127123,0,,1.0,0.0,0.0015774545622484482,-2.1037768288655716,-2.1037768288655716,0,,sensor_noise,3.741648169455164,0,none,0
R0676,676,FRAGILE,10.0,4.0,1.025987129289194,1.520800950137715,0.0156205079496155,0.162375214318572,-32.32419064910334,8.497256136721305,33.87445568507974,31.728336692772928,10.340100611462518,4,0.0477997256349084,0.133480017373874,0.0639132756371476,0.8,3.4221871114227924,17.339776037187416,17.339776037187416,0.0,0.01,1,1.0,0.19999999999999996,-3.3478176018312014,-15.995745170026789,-15.995745170026789,0,,1.0,0.19999999999999996,-0.09426591016597374,-8.928020322383114,-8.928020322383114,0,,0.6,-0.20000000000000007,5.760373954924674,6.685682205775187,6.685682205775187,0,,0.8,0.0,0.13977959560780473,-0.3574898853504571,-0.3574898853504571,0,,1.0,0.19999999999999996,-3.206012941240855,-16.68296480680123,-16.68296480680123,0,,0.8,0.0,0.09401760068137577,-1.0148010199183766,-1.0148010199183766,0,,0.8,0.0,7.549516567451064e-15,7.105427357601002e-14,7.105427357601002e-14,0,,1.0,0.19999999999999996,-0.9604585019638674,-4.972010724891295,-4.972010724891295,0,,0.6,-0.20000000000000007,1.7499551791777983,9.13950468973053,9.13950468973053,0,,0.8,0.0,0.012995361090893276,-0.042522957715913634,-0.042522957715913634,0,,slew,5.760373954924674,0,none,0
R0677,677,FRAGILE,10.0,8.0,1.219221420776197,1.192053445111982,0.0154068061180286,0.116978855647033,-46.197923564738126,6.533132223861365,25.4305549506884,119.96690504613336,12.440768473689609,4,0.0335526569001101,0.1156853126048649,0.440934875000898,0.6,11.664253352809974,32.692150486000436,32.692150486000436,0.0,0.051000000000000004,1,1.0,0.4,-8.566758267112172,-20.9466839240502,-20.9466839240502,0,,0.6,0.0,-2.2233328280557725,-8.028674908461973,-8.028674908461973,0,,0.6,0.0,-1.0007423542709386,3.8653259700063316,3.8653259700063316,0,,0.4,-0.19999999999999996,-0.2226195373807336,-4.953437297114874,-4.953437297114874,0,,1.0,0.4,-10.521701376685318,-28.602617450350596,-28.602617450350596,0,,0.6,0.0,0.37223509261216137,1.4354043615555554,1.4354043615555554,0,,0.6,0.0,-0.037289738487300994,0.0015293182542208683,0.0015293182542208683,0,,0.4,-0.19999999999999996,-2.119468877905067,-7.129288789196657,-7.129288789196657,0,,0.6,0.0,-1.307423389584919,-1.7929884455707956,-1.7929884455707956,0,,0.6,0.0,-0.6496579296096652,-3.152025336125206,-3.152025336125206,0,,sensor_noise,10.521701376685318,0,none,0
R0678,678,INFEASIBLE,10.0,4.0,2.368467445315166,0.9930557585137576,0.0306660956807141,0.2037634375404871,-52.02328381226226,7.005434111829592,25.928330836730435,83.69585482997493,8.677233501539163,4,0.0532719676237556,0.1809878315815484,0.2008601988835675,0.8,4.929868087173658,21.82661540156298,21.82661540156298,0.0,0.03166666666666666,1,1.0,0.19999999999999996,-3.3830463333131804,-9.051642632286216,-9.051642632286216,0,,1.0,0.19999999999999996,-0.9749538526389427,-11.144896661866502,-11.144896661866502,0,,1.0,0.19999999999999996,-0.9000743259159218,-9.164287004835796,-9.164287004835796,0,,1.0,0.19999999999999996,-0.10033879819438951,-9.136637447168647,-9.136637447168647,0,,1.0,0.19999999999999996,-4.529726936016284,-20.856630709839543,-20.856630709839543,0,,0.8,0.0,-0.4389526139433819,-6.08262822013257,-6.08262822013257,0,,0.8,0.0,0.0038430103474498267,0.007140226344596101,0.007140226344596101,0,,0.8,0.0,0.145402363815065,-4.559536535520895,-4.559536535520895,0,,0.8,0.0,0.28754332107597147,-0.5656521449915672,-0.5656521449915672,0,,0.8,0.0,0.048171229180106856,-2.5611333788517605,-2.5611333788517605,0,,sensor_noise,4.529726936016284,0,none,0
R0679,679,FRAGILE,10.0,4.0,1.3844102537577925,1.5874461808583462,0.0275488952295209,0.1625383679699371,-51.97744878081383,8.477880529414692,48.20293141647175,103.226385061215,11.96469491347908,2,0.0288020543347624,0.0103633933846662,0.2509311919078089,1.0,3.455049291648103,8.822223359535435,8.822223359535435,0.0,0.17033333333333334,1,1.0,0.0,-0.2945581364091745,2.915942343554713,2.915942343554713,0,,1.0,0.0,0.1327685011391253,2.0277180143620033,2.0277180143620033,0,,1.0,0.0,1.1803218469486731,7.336960701101464,7.336960701101464,0,,1.0,0.0,-0.2920703835862639,0.9390037713129509,0.9390037713129509,0,,1.0,0.0,-3.232818256468125,-7.989873055088138,-7.989873055088138,0,,1.0,0.0,-0.033978777243145686,0.1629662133969738,0.1629662133969738,0,,1.0,0.0,3.9968028886505635e-15,3.552713678800501e-15,3.552713678800501e-15,0,,1.0,0.0,0.1180626901439048,0.48589161747107923,0.48589161747107923,0,,1.0,0.0,0.866456211444981,2.1113186470911067,2.1113186470911067,0,,1.0,0.0,0.7527703848588692,1.8334168704126519,1.8334168704126519,0,,sensor_noise,3.232818256468125,0,none,0
R0680,680,MARGINAL,10.0,4.0,0.7933983488246269,2.057173641809929,0.033697681916558,0.1145811961931331,-31.650685362472977,9.413193973948914,27.0440489559186,52.698007171658766,11.004320469696886,3,0.137973157467564,0.208491420143703,0.3918850752880282,0.8,6.387534628991832,26.130315345672848,26.130315345672848,0.0,0.023,1,1.0,0.19999999999999996,-6.387534628991832,-26.130315345672848,-26.130315345672848,0,,1.0,0.19999999999999996,-1.9161279747617979,-14.704839341007386,-14.704839341007386,0,,1.0,0.19999999999999996,-1.1636326488329516,-11.537606555641181,-11.537606555641181,0,,0.8,0.0,0.13026141958843152,-0.2033455093660912,-0.2033455093660912,0,,1.0,0.19999999999999996,-5.7498081541448185,-24.00440424269656,-24.00440424269656,0,,0.8,0.0,-0.12324139733721484,-1.749240059610159,-1.749240059610159,0,,0.8,0.0,0.0,0.0,0.0,0,,0.8,0.0,-1.1131787750159177,-5.33161754973953,-5.33161754973953,0,,0.8,0.0,-0.43696413504104825,-3.6954793608158027,-3.6954793608158027,0,,0.8,0.0,-0.005175464827748222,0.1502101489408858,0.1502101489408858,0,,wind,6.387534628991832,0,none,0
R0681,681,EASY,10.0,4.0,0.6182950028853075,2.04960848558492,0.0261111751219923,0.0516279145611839,-63.674078172703794,12.279639575319738,36.5901661851414,69.10932286557531,10.105972652349765,4,0.0180758926060178,0.1183406921879293,0.1517699970857781,0.8,3.12411945094924,17.731737624906202,17.731737624906202,0.0,0.022666666666666665,1,1.0,0.19999999999999996,-1.8362221669162777,-10.886037022312768,-10.886037022312768,0,,1.0,0.19999999999999996,-0.1527088645741772,-6.6109626513489115,-6.6109626513489115,0,,1.0,0.19999999999999996,2.394615456911896,0.6102225922875775,0.6102225922875775,0,,0.8,0.0,0.22043183181392312,0.39630892341078194,0.39630892341078194,0,,1.0,0.19999999999999996,-2.9676805413625016,-17.280735724921975,-17.280735724921975,0,,0.8,0.0,0.43590545762461685,5.849991617732417,5.849991617732417,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-0.8711725546050184,-6.5933653015895235,-6.5933653015895235,0,,0.8,0.0,2.287340768196506,1.5862483316658533,1.5862483316658533,0,,0.8,0.0,0.5687198858093314,3.3912315018603287,3.3912315018603287,0,,sensor_noise,2.9676805413625016,0,none,0
R0682,682,EASY,10.0,4.0,2.816903230389584,2.0734077214751783,0.0156865088487149,0.2101540816033106,-66.32977912696053,5.445308710884387,31.696423595668165,87.53837497138984,12.629380500457296,2,0.0819055847518332,0.2276021734337996,0.0879886868225702,0.8,4.123927764676881,20.70049428564577,20.70049428564577,0.0,0.01566666666666667,1,1.0,0.19999999999999996,-4.106498075277603,-20.387698202167556,-20.387698202167556,0,,1.0,0.19999999999999996,-0.3407055311541525,-6.813120712487496,-6.813120712487496,0,,1.0,0.19999999999999996,1.397017125135446,-4.0328087373125925,-4.0328087373125925,0,,0.8,0.0,-0.16148028619729304,-2.0157403931971274,-2.0157403931971274,0,,1.0,0.19999999999999996,-3.949259281583328,-20.093510563280272,-20.093510563280272,0,,0.8,0.0,0.3846814476381111,5.387761361984094,5.387761361984094,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-1.2718130432597494,-7.790411476930535,-7.790411476930535,0,,0.8,0.0,1.0080800434723267,13.858078544222135,13.858078544222135,0,,0.8,0.0,-0.16086230517082,-4.631893056837825,-4.631893056837825,0,,wind,4.106498075277603,0,none,0
