rocket_id,Kp,opt_Kd,sr,rms
R1143,13.806129088084548,1.0,1.0,3.88866259704523
R1143,18.866385464303505,1.0,1.0,2.926922856905339
R1143,25.781339448352636,1.0,1.0,2.529616257551473
R1143,35.230779367293174,1.0,1.0,2.576337308917032
R1143,48.143651237104336,1.0,1.0,2.265398082908485
R1143,65.78938065138858,1.0,1.0,2.266951937674773
R1143,89.90266619324312,1.0,0.9,2.766489745463767
R1143,122.85401243525928,1.0,0.75,3.047529504253838
R1143,167.8827671139434,1.0,0.4,5.323079911381224
R1143,229.41557166223677,1.0,0.15,13.876827096545302
R1143,313.5015310141363,1.0,0.0,44.71274727131119
R1143,428.4068829159843,1.0,0.0,91.89168021665127
R1143,585.4276268957477,1.0,0.0,129.57146929877229
R1143,800.0,1.0,0.0,156.11724139814558
R1330,0.05,1.0,0.4,14.270263574837049
R1330,0.06832612292675956,1.0,0.35,13.978966832063955
R1330,0.09336918148405317,1.0,0.4,13.688414972749086
R1330,0.1275910834330068,1.0,0.4,13.191766607823476
R1330,0.17435608102004116,1.0,0.45,13.229251897982914
R1330,0.23826150049606765,1.0,0.45,12.748684803147068
R1330,0.32558969143217004,1.0,0.35,12.436873427255753
R1330,0.4449256256096033,1.0,0.55,11.274345964707164
R1330,0.6080008597733432,1.0,0.6,10.965394832177246
R1330,0.830846829688979,1.0,0.7,10.056927645269003
R1330,1.135370852372753,1.0,0.8,8.858846600996179
R1330,1.5515097685336101,1.0,0.85,7.472329480314779
R1330,2.1201729433379146,1.0,0.95,6.361664761464488
R1330,2.8972639430499196,1.0,0.95,5.236594170491947
R1330,3.9591762464819387,1.0,0.95,4.467719688327977
R1330,5.410303258116627,1.0,1.0,3.8351968866817976
R1330,7.393300909702492,1.0,1.0,3.3164299270081075
R1330,10.103111735817121,1.0,1.0,2.714147290103648
R1330,13.806129088084548,1.0,1.0,2.5702565087311373
R1330,18.866385464303505,1.0,1.0,2.3919818398420873
R1330,25.781339448352636,1.0,1.0,2.036660717570715
R1330,35.230779367293174,1.0,1.0,1.792885028782549
R1330,48.143651237104336,1.0,1.0,1.5917301944054827
R1330,65.78938065138858,1.0,1.0,1.4119473532580877
R1330,89.90266619324312,1.0,1.0,1.2706737350861
R1330,122.85401243525928,1.0,1.0,1.0370240585891617
R1330,167.8827671139434,1.0,1.0,1.0251975833311522
R1330,229.41557166223677,1.0,1.0,0.8640970289753591
R1330,313.5015310141363,1.0,1.0,0.7435218240629176
R1330,428.4068829159843,1.0,1.0,0.9145526641742409
R1330,585.4276268957477,1.0,1.0,0.768221479921646
R1330,800.0,1.0,1.0,1.0892428943765606
R1345,0.05,1.0,0.45,15.604882445130801
R1345,0.06832612292675956,1.0,0.3,15.621606767222454
R1345,0.09336918148405317,1.0,0.35,15.700138766654181
R1345,0.1275910834330068,1.0,0.1,17.888753086635713
R1345,0.17435608102004116,1.0,0.3,16.65566548460403
R1345,0.23826150049606765,1.0,0.45,13.816063149117676
R1345,0.32558969143217004,1.0,0.3,14.641044618069245
R1345,0.4449256256096033,1.0,0.4,14.022621068414868
R1345,0.6080008597733432,1.0,0.45,13.121812389490405
R1345,0.830846829688979,1.0,0.4,11.983675481261585
R1345,1.135370852372753,1.0,0.55,10.842529794630634
R1345,1.5515097685336101,1.0,0.65,8.18130544537632
