rocket_id,design_id,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,n_success_gain_sets,nominal_diverge_rate,nominal_band_30_rate,nominal_band_20_rate,nominal_band_10_rate,under_diverge_rate,over_diverge_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,oscillation_score,under_u_sat_frac,over_u_sat_frac,regime_label,regime_code,is_stable
R0384,384,0.0,1.2417403119414043,0.0219261592276143,-0.1614148975892178,-89.262379585784,11.20094775571934,2.755619537124148,88.62607014260878,4.613193086254025,3,0.0608295687060841,0.2426348682760513,0.1180282755265644,15.0,16.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,6.914677027195997,20.181706734403413,10.42771950173586,20.181706734403413,0.0,0.0255555555555555,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,True
R0949,949,0.0,1.1653654019397126,0.0154376919642062,-0.2282449037557863,-74.79134288733322,12.142846067852858,1.3476775853387315,36.64968358162376,5.855454597692798,4,0.0844953237617903,0.100405866955998,0.4349538442875107,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.0,0.0,0.0,7.493806474730104,15.814781397396436,7.655306489140636,15.814781397396436,0.0,0.0316666666666666,2.965,2.333333333333333,0.0,0.0,MARGINAL,3,True
R1021,1021,0.0,1.7290697476499406,0.0100247784702589,-0.1562148463192356,-17.6797436018674,5.588949418437551,2.270590009577845,72.59496726300927,14.541416990144182,6,0.1113129581649094,0.1881857564947306,0.3620767950540466,15.0,8.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,9.968757930481852,27.328136634256097,11.31715141805129,27.328136634256097,0.0,0.0188888888888888,3.0,1.6666666666666667,0.0,0.0,MARGINAL,3,True
R0830,830,0.0,1.4873274188904422,0.0138218271094949,-0.1696657956280508,-38.72596930784844,8.848788163106185,2.545298726255374,68.76977843423805,2.415683686902678,5,0.0793291809185047,0.1246460154537318,0.1342945278929703,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,3.96520909943174,16.810522228053596,7.007014828176923,16.810522228053596,0.0,0.0716666666666666,3.0,3.6666666666666665,0.0,0.0,MARGINAL,3,True
R0795,795,0.0,0.9008617418801148,0.0330798433979905,-0.0358796497685935,-44.55756623780158,9.217667788971106,2.0035885996034253,66.71903262323454,8.346531826871512,2,0.0305694491678435,0.141319531369038,0.4367698877058944,40.0,16.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.592978877669306,15.132248142769075,10.726712589142124,15.132248142769075,0.0,0.0333333333333333,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,True
R0131,131,0.0,1.796273746034238,0.0273019668172285,-0.2393309753156798,-20.733743703211104,8.401332328453295,1.7776303366286712,101.25831002045965,2.606386508586807,3,0.0337333869116703,0.0455724933430661,0.2118182163723183,40.0,2.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,4.633353581411067,26.50567482324465,12.854892278000202,26.50567482324465,0.0,0.1916666666666666,2.935,3.0,0.0,0.0,MARGINAL,3,True
R0276,276,0.0,1.6238974747007386,0.0275899221063909,-0.0360264536319211,-87.0504508592137,11.739701820122692,1.470050957124497,89.2763095825167,13.688832870008788,5,0.0132373446659222,0.085760492624061,0.4212738845333907,15.0,8.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,4.337524026921613,16.061259951622915,8.551760788682538,16.061259951622915,0.0,0.0338888888888888,3.0,1.3333333333333333,0.0,0.0,MARGINAL,3,True
R1122,1122,0.1341916712473747,1.1425028716892072,0.0270724514770551,0.0242474153838283,-31.34200889350328,5.18589077112176,2.882918104459452,82.99512408265683,8.505276743729882,4,0.0166629187285896,0.208799965703243,0.399923725963313,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.744806062130157,18.384575554061776,9.519075827102943,18.384575554061776,0.0,0.0172222222222222,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0028,28,1.2475363155900772,1.1971718654803365,0.0152870479661188,0.1707486425414677,-27.8766143099067,7.888977780583821,1.308540123113688,107.00315267734494,12.980399035434166,6,0.1153874397591473,0.2352158546426903,0.3082046486001493,15.0,8.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,7.604827873214539,25.766181323555475,10.95874471882098,25.766181323555475,0.0,0.0244444444444444,2.998333333333333,2.0,0.0,0.0,MARGINAL,3,False
R0493,493,0.0524796869593336,1.6417599287655855,0.0206965676999667,0.0033938609906264,-76.24713553593294,11.148114146988204,2.1855037641558104,48.19447307895872,5.874168906328152,5,0.0525130991568722,0.059139133165314,0.3998300750047262,5.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.523746444367021,18.172395188358912,9.239134195245224,18.172395188358912,0.0,0.06,2.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0539,539,0.7424581226327032,0.9252704381914684,0.0185123924380554,0.067577962667131,-43.419220650050505,8.83747382923769,1.4038773786293446,102.36655127644212,7.414800645481795,2,0.0136004304198119,0.1479980026937861,0.1880893321893109,5.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,6.665638711482626,19.54013927815493,10.43377271406277,19.54013927815493,0.0,0.0422222222222222,3.0,2.0,0.0,0.0,MARGINAL,3,False
R0814,814,1.2520127146389497,1.555376382786981,0.0137348376545538,0.296566736087077,-19.16298634638615,9.51043963054337,1.852049720695314,113.3589004732685,7.109601360780279,6,0.1299644625527402,0.0222952005261624,0.2049212102479705,40.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,5.486982851486676,23.16817747887428,4.942356698568286,23.16817747887428,0.0,0.2177777777777777,3.0,3.333333333333333,0.0,0.0,MARGINAL,3,False
R0316,316,3.6160750953639824,1.0114315841079982,0.0255914431071952,0.2911272295433763,-54.28177581060165,9.765221638166036,1.7167131435235372,21.94736640800618,11.884433788367115,1,0.0730950491709598,0.1629330573707635,0.4430403330391444,80.0,8.0,1.0,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,10.511727144895954,21.1796754082978,7.931406606935574,21.1796754082978,0.0,0.1916666666666666,2.981666666666667,1.3333333333333333,0.0,0.0,MARGINAL,3,False
R0755,755,0.6900067371100985,1.6573979592923185,0.0253504866338384,0.1093200880537464,-29.768531050729003,6.166816748071027,1.9994334689688729,111.44967953315904,6.928140496175755,2,0.1481605019177267,0.1799525026480179,0.2010444479157949,5.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,6.524009401201373,18.37759153518164,9.084809210661009,18.37759153518164,0.0,0.0411111111111111,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0217,217,0.059845495987028,1.331197846348101,0.017601914072461,0.0076483744490582,-33.24527412765814,13.184350725085633,1.6226843373666684,5.433926354430852,14.489343907766717,2,0.1266723328723153,0.162045136712369,0.2674414417194518,80.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,8.684507816738575,16.818292716280965,12.348739915879484,16.818292716280965,0.0,0.3894444444444445,3.0,0.6666666666666666,0.0,0.0,MARGINAL,3,False
R0560,560,2.920964350313355,1.6755642438389613,0.0107817936383526,0.2369807530568667,-46.71165088239154,12.448774420929563,1.2909901689866987,108.0482937040835,10.610276474244136,3,0.0646218378491938,0.0460105252328939,0.3951686843044062,5.0,2.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,6.054912842972372,19.327066633866263,8.24744526167146,19.327066633866263,0.0,0.0566666666666666,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0182,182,2.4773530889779587,1.2212686005310918,0.0168021698681253,0.1205790388289164,-73.64509898573563,5.447563147165388,1.15492659366731,93.58010550213318,9.837669329287216,6,0.0317854376115518,0.1256835168378033,0.302792440622511,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.441205448760641,17.561023967781118,12.805898555898724,17.561023967781118,0.0,0.0294444444444444,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0794,794,3.911352866567914,1.8560773952518013,0.0394660592308616,0.2444700081508188,-88.24939654015996,5.641165510834226,2.734761967851466,90.04385340640616,2.7273540210667275,5,0.1181199311948222,0.1939097612770246,0.232000998422433,80.0,8.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,5.860301317368212,31.6945217491248,15.263340605146118,31.6945217491248,0.0,0.0838888888888889,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0495,495,2.3301152930053304,1.6579438150629535,0.0268749103611868,0.1440289474896087,-67.33347751340311,6.701381263380752,1.5570612901883256,80.34018591286119,3.3112692013157465,5,0.0017924025556633,0.2335568499244589,0.4070177706973527,5.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.782044655062767,17.987604313177318,8.229071397255183,17.987604313177318,0.0,0.03,3.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0739,739,1.4975782489513898,1.2079182246526643,0.0280056049035522,0.2023776493893247,-33.05781305871294,11.409765194825605,1.7938790213678784,68.93354548544812,6.080688218963157,3,0.1395632779194064,0.1510459203308333,0.4456918578364107,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,5.5962843864040295,18.14382721687218,11.327362061556904,18.14382721687218,0.0,0.0338888888888888,3.0,1.6666666666666667,0.0,0.0,MARGINAL,3,False
R0930,930,1.7701266744454922,1.6470344466206883,0.0119441058151903,0.1279332494867385,-56.90586562438853,5.65841328524827,1.5204463552266567,12.664991439275266,8.249867568895468,1,0.1212198315559623,0.0661505338826119,0.322986019032796,80.0,16.0,1.0,1.0,1.0,1.0,3,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,9.338551341653597,20.321641387247823,10.295065285641885,20.321641387247823,0.0,0.0838888888888888,3.0,1.6666666666666667,0.0,0.0,MARGINAL,3,False
R0608,608,0.3208776304542784,1.3457896338582016,0.0369681467777356,0.0203553599060978,-86.72850141510314,7.748548154740844,2.72082893132687,100.601602323811,6.749332077628004,5,0.1444014345325847,0.1542292048878395,0.4210277511152165,80.0,16.0,0.6666666666666666,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.29057940028029,17.378922512665415,9.832534760681144,17.378922512665415,0.0,0.0522222222222222,2.0,2.333333333333333,0.0,0.0,MARGINAL,3,False
R0162,162,0.0,1.6944183966576412,0.0340429585469787,-0.2105920233177491,-38.457067477682514,9.732829229973468,2.1988010488214216,41.27706463713396,3.701361512676459,3,0.0517105446301683,0.0498312347231806,0.3435601312233439,5.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,3.5848241387157387,10.509137200353242,5.543049714921151,10.509137200353242,0.0,0.0522222222222222,2.0,1.6666666666666667,0.0,0.0,EASY,2,True
R0203,203,0.0,1.730450841704437,0.0246244630296578,-0.1786803422193784,-83.14878192415567,12.560588531596377,2.8770241482516665,65.43360653694998,9.987543748530683,5,0.083301686004916,0.0434379150255101,0.1296560560684468,5.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,4.321873616408049,10.665749152365343,6.058684466415127,10.665749152365343,0.0,0.0477777777777777,2.9466666666666668,2.333333333333333,0.0,0.0,EASY,2,True
R0190,190,0.0,0.9799260265433476,0.0259385827361679,-0.2373794696439171,-57.57301190900177,13.425661154384995,1.5041543655331469,32.636035873316246,6.084632391323893,3,0.0494393878932655,0.0455103373415498,0.3075679702094157,5.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,4.561294989356281,14.799265957505217,10.238922320786426,14.799265957505217,0.0,0.0511111111111111,3.0,1.6666666666666667,0.0,0.0,EASY,2,True
R0097,97,0.0,0.9966100650780638,0.0341819240888384,-0.1197326711221361,-69.92538190651857,6.544868090066808,1.1102525798527942,115.91722113491812,9.827214763201225,5,0.0947802652702319,0.0394858149029541,0.1185038012116809,5.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,3.0936327550429183,8.881353294226221,2.2942347028810057,8.881353294226221,0.0,0.0738888888888888,3.0,1.3333333333333333,0.0,0.0,EASY,2,True
R0371,371,0.0,1.6882076933938923,0.0173748820534046,-0.0671424599720579,-81.73855011831068,8.09781777030671,2.4026940399232664,6.218306757993247,13.78409376380863,1,0.1493707934955832,0.2427190329512986,0.1901815979433614,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,5.379524503195086,10.692896751566169,8.693948762257195,10.692896751566169,0.0,0.2233333333333333,3.0,0.6666666666666666,0.0,0.0,EASY,2,True
R0187,187,0.0,1.3343104374694543,0.0169293903137013,-0.0202419766828708,-89.62680003282435,11.270289258639032,2.167116863140256,34.53083098288233,8.336691919003949,4,0.0580829053928296,0.0952649742388137,0.3833075024703156,15.0,8.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,6.319197594138022,14.856215613958184,4.521532563515894,14.856215613958184,0.0,0.0194444444444444,2.998333333333333,2.0,0.0,0.0,EASY,2,True
R0798,798,0.0,2.079785791269182,0.0225582096674639,-0.0597463848298248,-45.77160203755059,6.602294900731891,2.729671013626081,69.31809056697465,3.149836073876088,4,0.0050485870922201,0.1960403158796428,0.0742483654323452,80.0,32.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,3.0449938122540607,13.020900834679436,5.486748949621685,13.020900834679436,0.0,0.03,2.575,1.6666666666666667,0.0,0.0,EASY,2,True
R0683,683,0.0,1.0653745675962714,0.0226517230135723,-0.1753459724770565,-63.09998796992982,8.905745198050587,2.1205675021100885,27.98870022034281,13.263561498579143,5,0.102697815351615,0.101000242721826,0.1113221993727338,80.0,8.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.741221223039473,6.347736880809889,2.351573199098615,6.347736880809889,0.0,0.0372222222222222,2.983333333333333,1.0,0.0,0.0,EASY,2,True
R0942,942,0.0,1.4556669526299393,0.0214673720039754,-0.0466642779582757,-63.44538492552529,9.710872357340664,1.0065999629679494,62.01457303939474,3.320582397049451,4,0.01912899740576,0.1346535052225412,0.1208300201528891,5.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,3.771510297692091,9.090157904387215,2.9943483904050248,9.090157904387215,0.0,0.0316666666666666,2.845,2.0,0.0,0.0,EASY,2,True
R0765,765,0.0,1.313952330157046,0.0248081080469255,-0.193960671430729,-27.37092987666147,8.996338951738595,1.1450844874112067,84.03483336744982,9.150089796098388,2,0.1014032574536099,0.0781674439949092,0.1656153885715081,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,4.519073942201497,16.004630896160542,9.773995787303411,16.004630896160542,0.0,0.1166666666666666,3.0,2.333333333333333,0.0,0.0,EASY,2,True
R0109,109,0.2751776672950383,1.13078502147505,0.0320820935550844,0.0399367413125176,-28.05549347145116,10.26210556496289,1.4902309187351837,68.16206688917737,10.33509584410534,2,0.0375893020398715,0.0438547835653695,0.4398268926150289,2.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,4.171213249048866,11.274027322061494,6.938013626298744,11.274027322061494,0.0,0.0522222222222222,3.0,1.3333333333333333,0.0,0.0,EASY,2,False
R0358,358,1.7614734750755685,1.4845850066755075,0.0386099476420044,0.1700140130976188,-38.34861080624805,9.105765634264616,1.2314459623848046,70.41493720408923,9.275998386475642,5,0.0114205912732071,0.2014763907563551,0.4019413265783261,40.0,16.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,3.476732448458156,8.773098202184325,4.124624168618384,8.773098202184325,0.0,0.0216666666666666,2.7816666666666667,1.6666666666666667,0.0,0.0,EASY,2,False
R0192,192,2.801273287130834,1.2231730472846896,0.0396036249882347,0.2075709672647518,-50.15234687178318,8.946448979618573,1.2413768571336234,62.447315162946026,7.272549475811312,4,0.1009224191592694,0.2309311763349373,0.1060751854018322,5.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.9013686006071888,7.124813689916384,3.9548995972480743,7.124813689916384,0.0,0.015,3.0,0.3333333333333333,0.0,0.0,EASY,2,False
R1149,1149,1.8101300958666964,1.6601856244438742,0.0371686468317783,0.1775167354800272,-48.41947288518425,8.475741536532658,2.0267398483987016,45.47074193410606,3.632674702675111,5,0.0629031054174891,0.1044887452223368,0.2280960449417002,5.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,4.00221854641965,10.171746612017593,5.693611800140382,10.171746612017593,0.0,0.04,2.9516666666666667,2.333333333333333,0.0,0.0,EASY,2,False
R0032,32,0.6103630186342234,1.6816737834717397,0.0281710473231022,0.1035531419445034,-22.642160761987483,10.608382181768077,1.3264312369990197,104.93688516939092,6.341389329091713,1,0.0313195998195797,0.074070723208615,0.0819160611791361,5.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,3.98051192982217,9.121422380982798,7.9634975590264,9.121422380982798,0.0,0.0516666666666666,3.0,1.6666666666666667,0.0,0.0,EASY,2,False
R0582,582,0.0052044585033215,1.6563156724279229,0.014085407370602,0.000373629453188,-70.22873018823461,11.51032652071847,2.2848600555830325,72.808505891946,3.0758031860957145,3,0.1017464664436142,0.2301772792681699,0.1439869706778259,5.0,8.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,4.27733876978422,11.45206693925369,3.0385611008155387,11.45206693925369,0.0,0.0277777777777777,2.825,2.6666666666666665,0.0,0.0,EASY,2,False
R0088,88,1.666223057572454,1.5574737120048383,0.0380756810013622,0.0756518788164337,-85.09137188751704,6.4715788342821865,1.3416618554178714,64.79815319586577,11.491731064802622,2,0.0528733417226746,0.0055475562540393,0.2740246424438218,40.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,3.192885482546734,10.05485993108876,4.353820732576896,10.05485993108876,0.0,0.3505555555555555,2.978333333333333,1.6666666666666667,0.0,0.0,EASY,2,False
R0524,524,1.3733427193178755,1.071612172498158,0.0228037202792503,0.1893636270885814,-23.24422946030404,10.26934968360257,0.9233459340541478,34.27871595997367,3.350268226950406,5,0.090039911137965,0.1030205980647291,0.360626509554351,2.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,4.251682256397571,9.400329423493831,2.852131881262491,9.400329423493831,0.0,0.0322222222222222,2.8716666666666666,1.3333333333333333,0.0,0.0,EASY,2,False
R0972,972,1.0336736211846436,1.5182711626457128,0.013219814866561,0.0896752869789813,-46.724982121029385,8.638135861457569,1.4769841548219305,51.771356379922736,2.996520908764131,4,0.0851838544648655,0.1495021242581969,0.0691314172459901,5.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,4.836390781039783,9.464361347587596,6.188074184076527,9.464361347587596,0.0,0.0305555555555555,2.921666666666667,1.3333333333333333,0.0,0.0,EASY,2,False
R0598,598,0.0628619347788801,1.669485401697454,0.0270144593204611,0.0103435415211733,-29.638012661088787,8.287829252002481,2.1377654818555465,42.61719600991238,2.0358539474277184,2,0.0398681753282954,0.1618743372945485,0.1195426740932047,80.0,32.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.652919730697864,7.00598799039107,2.1421624298857664,7.00598799039107,0.0,0.0344444444444444,1.6583333333333332,2.333333333333333,0.0,0.0,EASY,2,False
