rocket_id,td,latency_steps,Iyy,motor_scale,max_gimbal_deg,new_Kp,new_Kd,nom_sr,under_sr,over_sr,margin,nom_rms
R3977,176.97263841916063,6,0.0090566619541199,1.8252316448711188,13.975791898076432,41.78105458855241,1.0,0.6666666666666666,1.0,0.6,0.6,5.391455328785734
R1442,126.96132984849552,5,0.0050609444487166,1.869567381112142,5.469933450178905,7.658973741837444,1.0,0.3333333333333333,0.6,0.5333333333333333,0.5333333333333333,9.478909141045392
R3169,134.71010274618874,3,0.01033080536766,2.9983105157168426,7.387166208808908,162.34034009544706,2.0,1.0,1.0,1.0,1.0,3.139962013759368
R3276,150.8291286710841,2,0.0069733354622243,1.1778311093318932,14.212251723203105,162.34034009544706,1.0,1.0,1.0,1.0,1.0,1.1049730299268992
R1997,175.0128262870355,1,0.0082040582199991,2.5394330893045174,8.998745499662316,82.35745631970453,1.0,1.0,1.0,1.0,1.0,1.248782382393221
R3225,139.0294976767093,5,0.0151592448523938,2.772301308477181,12.099410825122051,41.78105458855241,1.0,0.7333333333333333,1.0,0.9333333333333332,0.9333333333333332,4.0363819398680025
R3128,171.5963943997419,2,0.0103547375909668,2.2888011818868685,12.355471357670648,162.34034009544706,1.0,1.0,1.0,1.0,1.0,0.7272188646626492
R3876,170.11000378955498,6,0.0098303084263146,2.6537352369052214,10.02904404913789,320.0,7.999999999999999,0.1333333333333333,0.4,0.7333333333333333,0.4,12.701050688951746
R2540,167.63262826031024,2,0.0056263240435518,1.3268588856606738,11.313023522017543,320.0,1.0,1.0,1.0,1.0,1.0,0.827669459571208
R3593,146.5459949796338,2,0.0116956239670843,2.483147153170985,10.985378502888912,162.34034009544706,1.0,1.0,1.0,1.0,1.0,0.901994028620516
R2035,122.07423074917824,6,0.015453528555566,2.073634132428295,14.47903620473401,41.78105458855241,1.0,1.0,1.0,0.8,0.8,3.555256329808822
R2740,177.91250431652705,3,0.0069108772906008,2.243517835845424,8.722284731810884,115.62844575768013,1.0,1.0,1.0,0.9333333333333332,0.9333333333333332,2.045207629429486
R1790,148.2539233813156,3,0.0096295856962694,1.893442112148351,12.000017995717332,162.34034009544706,1.0,1.0,1.0,1.0,1.0,1.2379223979329013
R0425,136.91888789279,2,0.0110174360200772,2.4552216716184696,9.778524381271234,162.34034009544706,1.0,1.0,1.0,1.0,1.0,1.040795191552485
R3803,157.78555579409013,6,0.0079266794639,2.6077076357821487,7.633430812732597,58.65987877815546,1.0,0.6666666666666666,1.0,0.7333333333333333,0.7333333333333333,6.663907600083108
R2311,120.74389092740564,3,0.0131136376198002,2.1049857447939355,11.971796267789538,82.35745631970453,1.0,1.0,1.0,1.0,1.0,1.751657879863331
R0552,122.18585404912292,1,0.0102374690991476,2.9326876920160387,6.788406612002357,227.9230326898601,1.0,1.0,1.0,1.0,1.0,0.7299291916801722
R2324,267.10535705835616,4,0.0072842372700387,2.6400516801766,11.729361869081998,82.35745631970453,1.0,0.8666666666666667,1.0,0.8,0.8,5.3996678562109945
R1230,184.39837870458052,2,0.007782327508489,2.2127014615986305,10.322001330503731,320.0,1.0,1.0,1.0,1.0,1.0,0.9399637344003609
R1791,230.1829592216128,1,0.0092664647210116,2.886338957959819,11.76142777762311,82.35745631970453,1.0,1.0,1.0,1.0,1.0,1.2660277079628874
R3123,286.4148153875832,1,0.0076640768273618,2.6685560161841084,13.09179320390948,115.62844575768013,1.0,1.0,1.0,1.0,1.0,1.0223109791630085
R3565,201.6335802772524,6,0.0074720370472248,2.30258470167317,10.413731955137806,82.35745631970453,7.999999999999999,0.5333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333,12.7269398060127
R3812,287.230713698936,6,0.0090635080809375,2.8719671258883928,14.426728901136894,29.758952096260835,1.0,0.8666666666666667,0.9333333333333332,0.8666666666666667,0.8666666666666667,5.619861849146444
R0481,183.99120909588603,6,0.0058682804202714,1.3432782721422347,12.792695828213189,21.19609566078763,1.0,0.6666666666666666,0.9333333333333332,0.6,0.6,8.37206561357168
R3922,211.17001771912368,3,0.0082136488688568,2.0840579545279807,13.24581634132494,58.65987877815546,1.0,1.0,1.0,1.0,1.0,2.3859592325550736
R3605,180.52804736888885,5,0.0053021009995235,1.9094165380494488,7.978332521842735,82.35745631970453,1.0,0.8666666666666667,1.0,0.8,0.8,4.81930018651079
R3662,198.8031925086402,3,0.0099907970208469,2.4409337130566007,12.950532792017457,115.62844575768013,1.0,1.0,1.0,1.0,1.0,1.4285695203425977
R1349,185.31849884943287,3,0.0117754045146229,2.969230225296388,11.696902439293224,82.35745631970453,1.0,0.9333333333333332,1.0,1.0,1.0,2.88828665615666
R1880,201.91992770881248,5,0.0060210072952518,1.6799289840679634,11.518012460507745,10.753066807087182,1.0,0.7333333333333333,0.9333333333333332,0.7333333333333333,0.7333333333333333,5.808190081421284
R2484,188.36086850915748,3,0.0082256861458646,2.2232486591929703,11.091618198373077,41.78105458855241,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,3.4634755077617814
R3175,259.66318007773526,5,0.005259100809688,2.3756186572705285,9.148823969537226,15.097120013097204,2.0,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.4666666666666667,12.764369352147126
R0493,227.3567266306149,2,0.0076968084533123,2.921509126381852,9.533039023521384,320.0,1.0,1.0,1.0,0.9333333333333332,0.9333333333333332,1.948883565801864
R0147,227.142254739708,5,0.0096832341368986,2.510325554674957,13.944676707495594,29.758952096260835,1.0,1.0,0.9333333333333332,0.5333333333333333,0.5333333333333333,4.427552248021072
R2495,183.00098863690965,5,0.0076818515407207,1.98050748398907,11.296996376935043,21.19609566078763,1.0,1.0,0.9333333333333332,0.6666666666666666,0.6666666666666666,5.178948464167868
R0920,210.09147898228,3,0.0051966792101785,1.1874896777044197,14.632705620410038,58.65987877815546,1.0,1.0,1.0,1.0,1.0,2.4981005669242125
R2301,251.18566967688471,5,0.0066791943567459,2.37638570742466,11.236269316149045,41.78105458855241,1.0,0.7333333333333333,0.8666666666666667,0.6666666666666666,0.6666666666666666,5.618986657883565
R1740,271.3072249138236,1,0.005328240593342,2.2531811619915425,10.21102186414733,320.0,1.0,1.0,1.0,1.0,1.0,0.7751049495803858
R3453,447.79641831915626,5,0.0056900970559468,2.8805288390319586,14.078234463601536,21.19609566078763,1.0,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666,8.576375471346303
R2863,302.34033812435297,5,0.0057339674229296,2.605478183732884,10.58970851581999,227.9230326898601,7.999999999999999,0.2666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,12.759526842934138
R2346,302.3159904600302,6,0.0076163256438729,2.821125203129188,12.98985772345528,41.78105458855241,1.0,0.7333333333333333,0.8666666666666667,0.8,0.8,5.486654587028008
R0672,313.2400413119057,1,0.0056712015168058,2.8276006004693657,9.998950502202709,115.62844575768013,1.0,1.0,1.0,1.0,1.0,1.1691908594712257
R3292,367.4609857028848,4,0.0059288385335871,2.952797705163498,11.742681878718438,10.753066807087182,1.0,0.5333333333333333,0.8666666666666667,0.6,0.6,9.566529819571974
R0985,480.374888739972,1,0.0054348895543669,2.8444185957568457,14.608231487834708,320.0,1.0,1.0,1.0,1.0,1.0,0.6738729694559521
R3689,326.1108282849614,3,0.0060901706909638,2.1204378775547417,14.906966056709084,227.9230326898601,4.0,1.0,1.0,0.9333333333333332,0.9333333333333332,3.453124672878057
R2755,370.4826539315856,4,0.0063849149419154,2.97880841781523,12.638646133966237,58.65987877815546,1.0,0.7333333333333333,1.0,0.8666666666666667,0.8666666666666667,4.7209449425661925
R2970,415.2198257110671,5,0.0058208188771235,2.958698811366854,13.001143206329546,82.35745631970453,2.0,0.7333333333333333,0.9333333333333332,0.6,0.6,7.027050578591616
R0006,388.07243430095633,3,0.0053773044473109,2.5053829398584093,13.2563339556561,162.34034009544706,1.0,0.8,0.9333333333333332,0.8,0.8,3.890629355170694
R2094,333.7034774676473,3,0.0062847056521308,2.936644531417879,11.366177290621902,58.65987877815546,1.0,0.8,0.9333333333333332,0.8666666666666667,0.8666666666666667,4.088815462037214
R1572,458.686310911028,3,0.0050050223298891,2.619554352869306,13.948082781699387,320.0,4.0,1.0,0.8666666666666667,0.8,0.8,5.620332778210502
