rocket_id,regime_label,ablated_modules,kp_ablated,kd_ablated,kp_full,kd_full,kp_delta,kp_ratio,kp_misselected,kp_underselected,sr_ablated_in_full,sr_full_in_full,sr_gap,rms_ablated_in_full,rms_full_in_full,rms_gap,go_ablated,go_full,decision_agrees,false_approval,false_rejection,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength
R0244,EASY,sensor_noise+wind,5.0,8.0,40.0,1.0,35.0,8.0,1,1,0.3333333333333333,1.0,0.6666666666666667,7.267527850666954,0.8496429140955294,6.417884936571425,0,1,0,0,1,0.0,1.442954931508981,0.0219035372565904,-0.0955625427632012,-81.83988733596097,10.417589105802389,1.6206247178853228,74.4033832574593,9.13639587300988,3,0.1398280429909623,0.0726599372305007,0.3582760306718459
R0245,EASY,wind,2.0,1.0,80.0,1.0,78.0,40.0,1,1,0.6666666666666666,1.0,0.33333333333333337,5.404294437715801,1.279901806857766,4.1243926308580345,1,1,1,0,0,0.2538397225582814,1.1773691725421838,0.0202715231656816,0.037768038024543,-36.13015870631524,12.35379433840791,2.597576125567508,149.94484390293397,13.037819593770733,4,0.0085756231394272,0.0680716090716103,0.0592771688968555
R0245,EASY,sensor_noise,5.0,1.0,80.0,1.0,75.0,16.0,1,1,1.0,1.0,0.0,3.9414042462586334,1.279901806857766,2.6615024394008673,1,1,1,0,0,0.2538397225582814,1.1773691725421838,0.0202715231656816,0.037768038024543,-36.13015870631524,12.35379433840791,2.597576125567508,149.94484390293397,13.037819593770733,4,0.0085756231394272,0.0680716090716103,0.0592771688968555
R0245,EASY,slew,160.0,32.0,80.0,1.0,-80.0,0.5,1,0,0.3333333333333333,1.0,0.6666666666666667,11.824317565744037,1.279901806857766,10.544415758886272,0,1,0,0,1,0.2538397225582814,1.1773691725421838,0.0202715231656816,0.037768038024543,-36.13015870631524,12.35379433840791,2.597576125567508,149.94484390293397,13.037819593770733,4,0.0085756231394272,0.0680716090716103,0.0592771688968555
R0245,EASY,latency,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.0,1.0,1.0,23.9754309494042,1.279901806857766,22.695529142546434,0,1,0,0,1,0.2538397225582814,1.1773691725421838,0.0202715231656816,0.037768038024543,-36.13015870631524,12.35379433840791,2.597576125567508,149.94484390293397,13.037819593770733,4,0.0085756231394272,0.0680716090716103,0.0592771688968555
R0245,EASY,sensor_noise+wind,5.0,1.0,80.0,1.0,75.0,16.0,1,1,1.0,1.0,0.0,3.9414042462586334,1.279901806857766,2.6615024394008673,1,1,1,0,0,0.2538397225582814,1.1773691725421838,0.0202715231656816,0.037768038024543,-36.13015870631524,12.35379433840791,2.597576125567508,149.94484390293397,13.037819593770733,4,0.0085756231394272,0.0680716090716103,0.0592771688968555
R0246,EASY,wind,160.0,32.0,80.0,1.0,-80.0,0.5,1,0,1.0,1.0,0.0,5.4066628461311055,0.6266214025474092,4.780041443583697,1,1,1,0,0,4.280868053484097,1.1411689751976843,0.0326546169184256,0.286515031977693,-76.90503939114839,7.7761974358412544,2.3814397750757874,180.93710853581376,5.588588772531208,4,0.0404951088120197,0.0706502061371718,0.3055063611654679
R0246,EASY,sensor_noise,40.0,32.0,80.0,1.0,40.0,2.0,1,1,0.6666666666666666,1.0,0.33333333333333337,8.69272769795236,0.6266214025474092,8.066106295404952,1,1,1,0,0,4.280868053484097,1.1411689751976843,0.0326546169184256,0.286515031977693,-76.90503939114839,7.7761974358412544,2.3814397750757874,180.93710853581376,5.588588772531208,4,0.0404951088120197,0.0706502061371718,0.3055063611654679
R0246,EASY,slew,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.3333333333333333,1.0,0.6666666666666667,10.841482528911756,0.6266214025474092,10.214861126364347,0,1,0,0,1,4.280868053484097,1.1411689751976843,0.0326546169184256,0.286515031977693,-76.90503939114839,7.7761974358412544,2.3814397750757874,180.93710853581376,5.588588772531208,4,0.0404951088120197,0.0706502061371718,0.3055063611654679
R0246,EASY,latency,15.0,32.0,80.0,1.0,65.0,5.333333333333333,1,1,0.3333333333333333,1.0,0.6666666666666667,9.793149679241724,0.6266214025474092,9.166528276694315,0,1,0,0,1,4.280868053484097,1.1411689751976843,0.0326546169184256,0.286515031977693,-76.90503939114839,7.7761974358412544,2.3814397750757874,180.93710853581376,5.588588772531208,4,0.0404951088120197,0.0706502061371718,0.3055063611654679
R0246,EASY,sensor_noise+wind,40.0,8.0,80.0,1.0,40.0,2.0,1,1,1.0,1.0,0.0,4.910469239977325,0.6266214025474092,4.283847837429916,1,1,1,0,0,4.280868053484097,1.1411689751976843,0.0326546169184256,0.286515031977693,-76.90503939114839,7.7761974358412544,2.3814397750757874,180.93710853581376,5.588588772531208,4,0.0404951088120197,0.0706502061371718,0.3055063611654679
R0247,EASY,wind,40.0,32.0,40.0,1.0,0.0,1.0,0,0,0.3333333333333333,1.0,0.6666666666666667,13.119898069441495,0.5591668457686733,12.560731223672821,0,1,0,0,1,0.0,1.859957512623437,0.0249020485526926,-0.0539832450066623,-37.13206840280631,7.979281958046466,1.3177834810151428,166.98565348306948,10.98014063708476,6,0.148268865959928,0.0141435876563139,0.3524458715618943
R0247,EASY,sensor_noise,40.0,32.0,40.0,1.0,0.0,1.0,0,0,0.3333333333333333,1.0,0.6666666666666667,13.119898069441495,0.5591668457686733,12.560731223672821,0,1,0,0,1,0.0,1.859957512623437,0.0249020485526926,-0.0539832450066623,-37.13206840280631,7.979281958046466,1.3177834810151428,166.98565348306948,10.98014063708476,6,0.148268865959928,0.0141435876563139,0.3524458715618943
R0247,EASY,slew,15.0,8.0,40.0,1.0,25.0,2.6666666666666665,1,1,0.6666666666666666,1.0,0.33333333333333337,9.148957944985398,0.5591668457686733,8.589791099216724,1,1,1,0,0,0.0,1.859957512623437,0.0249020485526926,-0.0539832450066623,-37.13206840280631,7.979281958046466,1.3177834810151428,166.98565348306948,10.98014063708476,6,0.148268865959928,0.0141435876563139,0.3524458715618943
R0247,EASY,latency,15.0,32.0,40.0,1.0,25.0,2.6666666666666665,1,1,0.0,1.0,1.0,24.042828663088255,0.5591668457686733,23.483661817319582,0,1,0,0,1,0.0,1.859957512623437,0.0249020485526926,-0.0539832450066623,-37.13206840280631,7.979281958046466,1.3177834810151428,166.98565348306948,10.98014063708476,6,0.148268865959928,0.0141435876563139,0.3524458715618943
R0247,EASY,sensor_noise+wind,40.0,32.0,40.0,1.0,0.0,1.0,0,0,0.3333333333333333,1.0,0.6666666666666667,13.119898069441495,0.5591668457686733,12.560731223672821,0,1,0,0,1,0.0,1.859957512623437,0.0249020485526926,-0.0539832450066623,-37.13206840280631,7.979281958046466,1.3177834810151428,166.98565348306948,10.98014063708476,6,0.148268865959928,0.0141435876563139,0.3524458715618943
R0248,EASY,wind,40.0,32.0,80.0,2.0,40.0,2.0,1,1,0.3333333333333333,1.0,0.6666666666666667,9.764085139577352,2.7150287936701645,7.0490563459071875,0,1,0,0,1,0.0,1.977989927764252,0.0252730319048916,-0.0154165248883919,-57.26967454426477,12.620241186352256,2.9491685746964613,86.4502142265176,9.441754903117744,5,0.0811836503086928,0.2471426161565197,0.2401016235618421
R0248,EASY,sensor_noise,5.0,8.0,80.0,2.0,75.0,16.0,1,1,0.6666666666666666,1.0,0.33333333333333337,6.630190930905058,2.7150287936701645,3.9151621372348933,1,1,1,0,0,0.0,1.977989927764252,0.0252730319048916,-0.0154165248883919,-57.26967454426477,12.620241186352256,2.9491685746964613,86.4502142265176,9.441754903117744,5,0.0811836503086928,0.2471426161565197,0.2401016235618421
R0248,EASY,slew,40.0,32.0,80.0,2.0,40.0,2.0,1,1,0.3333333333333333,1.0,0.6666666666666667,9.764085139577352,2.7150287936701645,7.0490563459071875,0,1,0,0,1,0.0,1.977989927764252,0.0252730319048916,-0.0154165248883919,-57.26967454426477,12.620241186352256,2.9491685746964613,86.4502142265176,9.441754903117744,5,0.0811836503086928,0.2471426161565197,0.2401016235618421
R0248,EASY,latency,40.0,32.0,80.0,2.0,40.0,2.0,1,1,0.3333333333333333,1.0,0.6666666666666667,9.764085139577352,2.7150287936701645,7.0490563459071875,0,1,0,0,1,0.0,1.977989927764252,0.0252730319048916,-0.0154165248883919,-57.26967454426477,12.620241186352256,2.9491685746964613,86.4502142265176,9.441754903117744,5,0.0811836503086928,0.2471426161565197,0.2401016235618421
R0248,EASY,sensor_noise+wind,40.0,8.0,80.0,2.0,40.0,2.0,1,1,1.0,1.0,0.0,8.158073517706283,2.7150287936701645,5.443044724036119,1,1,1,0,0,0.0,1.977989927764252,0.0252730319048916,-0.0154165248883919,-57.26967454426477,12.620241186352256,2.9491685746964613,86.4502142265176,9.441754903117744,5,0.0811836503086928,0.2471426161565197,0.2401016235618421
R0249,EASY,wind,40.0,8.0,80.0,1.0,40.0,2.0,1,1,1.0,1.0,0.0,4.724343679048714,1.2844730270729685,3.439870651975746,1,1,1,0,0,0.0,1.5017860930953186,0.01333400217602,-0.1044214576119059,-89.68252951460309,10.022118061277752,2.0993460915668845,93.6852632200389,4.892331627358289,2,0.0967159385662763,0.1790342978072225,0.3492786929935244
R0249,EASY,sensor_noise,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.6666666666666666,1.0,0.33333333333333337,7.745935122482453,1.2844730270729685,6.461462095409484,1,1,1,0,0,0.0,1.5017860930953186,0.01333400217602,-0.1044214576119059,-89.68252951460309,10.022118061277752,2.0993460915668845,93.6852632200389,4.892331627358289,2,0.0967159385662763,0.1790342978072225,0.3492786929935244
R0249,EASY,slew,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.6666666666666666,1.0,0.33333333333333337,7.745935122482453,1.2844730270729685,6.461462095409484,1,1,1,0,0,0.0,1.5017860930953186,0.01333400217602,-0.1044214576119059,-89.68252951460309,10.022118061277752,2.0993460915668845,93.6852632200389,4.892331627358289,2,0.0967159385662763,0.1790342978072225,0.3492786929935244
R0249,EASY,latency,15.0,32.0,80.0,1.0,65.0,5.333333333333333,1,1,0.6666666666666666,1.0,0.33333333333333337,6.840176075937269,1.2844730270729685,5.5557030488643,1,1,1,0,0,0.0,1.5017860930953186,0.01333400217602,-0.1044214576119059,-89.68252951460309,10.022118061277752,2.0993460915668845,93.6852632200389,4.892331627358289,2,0.0967159385662763,0.1790342978072225,0.3492786929935244
R0249,EASY,sensor_noise+wind,40.0,32.0,80.0,1.0,40.0,2.0,1,1,1.0,1.0,0.0,6.30270830755429,1.2844730270729685,5.018235280481321,1,1,1,0,0,0.0,1.5017860930953186,0.01333400217602,-0.1044214576119059,-89.68252951460309,10.022118061277752,2.0993460915668845,93.6852632200389,4.892331627358289,2,0.0967159385662763,0.1790342978072225,0.3492786929935244
R0250,EASY,wind,15.0,8.0,80.0,1.0,65.0,5.333333333333333,1,1,0.6666666666666666,1.0,0.33333333333333337,8.25708924273255,1.0365242836703927,7.220564959062156,1,1,1,0,0,0.0,1.006532196606765,0.027554695471936,-0.0683689781086643,-18.394403804365894,9.442198466281305,2.6036768934654138,84.07473196002539,6.769700794621795,4,0.009622503629682,0.0754380179784066,0.1169528367431897
R0250,EASY,sensor_noise,80.0,32.0,80.0,1.0,0.0,1.0,0,0,1.0,1.0,0.0,9.183302653548802,1.0365242836703927,8.14677836987841,1,1,1,0,0,0.0,1.006532196606765,0.027554695471936,-0.0683689781086643,-18.394403804365894,9.442198466281305,2.6036768934654138,84.07473196002539,6.769700794621795,4,0.009622503629682,0.0754380179784066,0.1169528367431897
R0250,EASY,slew,40.0,32.0,80.0,1.0,40.0,2.0,1,1,0.0,1.0,1.0,18.566682825791073,1.0365242836703927,17.53015854212068,0,1,0,0,1,0.0,1.006532196606765,0.027554695471936,-0.0683689781086643,-18.394403804365894,9.442198466281305,2.6036768934654138,84.07473196002539,6.769700794621795,4,0.009622503629682,0.0754380179784066,0.1169528367431897
R0250,EASY,latency,15.0,32.0,80.0,1.0,65.0,5.333333333333333,1,1,0.6666666666666666,1.0,0.33333333333333337,11.548813301784968,1.0365242836703927,10.512289018114576,1,1,1,0,0,0.0,1.006532196606765,0.027554695471936,-0.0683689781086643,-18.394403804365894,9.442198466281305,2.6036768934654138,84.07473196002539,6.769700794621795,4,0.009622503629682,0.0754380179784066,0.1169528367431897
R0250,EASY,sensor_noise+wind,5.0,1.0,80.0,1.0,75.0,16.0,1,1,1.0,1.0,0.0,3.009713126330379,1.0365242836703927,1.9731888426599864,1,1,1,0,0,0.0,1.006532196606765,0.027554695471936,-0.0683689781086643,-18.394403804365894,9.442198466281305,2.6036768934654138,84.07473196002539,6.769700794621795,4,0.009622503629682,0.0754380179784066,0.1169528367431897
R0251,EASY,wind,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.3333333333333333,1.0,0.6666666666666667,9.336954214941064,0.5598341962996524,8.777120018641412,0,1,0,0,1,2.625430779297829,1.1841587201032835,0.0189669659335664,0.2093368429877146,-39.92525402863299,9.95015336810724,0.9109288081638588,164.1406147182616,6.215762149455813,2,0.0789197933850508,0.1712058315522753,0.3961203836782562
R0251,EASY,sensor_noise,40.0,32.0,80.0,1.0,40.0,2.0,1,1,0.6666666666666666,1.0,0.33333333333333337,8.936144579354695,0.5598341962996524,8.376310383055042,1,1,1,0,0,2.625430779297829,1.1841587201032835,0.0189669659335664,0.2093368429877146,-39.92525402863299,9.95015336810724,0.9109288081638588,164.1406147182616,6.215762149455813,2,0.0789197933850508,0.1712058315522753,0.3961203836782562
R0251,EASY,slew,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.3333333333333333,1.0,0.6666666666666667,9.336954214941064,0.5598341962996524,8.777120018641412,0,1,0,0,1,2.625430779297829,1.1841587201032835,0.0189669659335664,0.2093368429877146,-39.92525402863299,9.95015336810724,0.9109288081638588,164.1406147182616,6.215762149455813,2,0.0789197933850508,0.1712058315522753,0.3961203836782562
R0251,EASY,latency,40.0,32.0,80.0,1.0,40.0,2.0,1,1,0.6666666666666666,1.0,0.33333333333333337,8.936144579354695,0.5598341962996524,8.376310383055042,1,1,1,0,0,2.625430779297829,1.1841587201032835,0.0189669659335664,0.2093368429877146,-39.92525402863299,9.95015336810724,0.9109288081638588,164.1406147182616,6.215762149455813,2,0.0789197933850508,0.1712058315522753,0.3961203836782562
R0251,EASY,sensor_noise+wind,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.3333333333333333,1.0,0.6666666666666667,9.336954214941064,0.5598341962996524,8.777120018641412,0,1,0,0,1,2.625430779297829,1.1841587201032835,0.0189669659335664,0.2093368429877146,-39.92525402863299,9.95015336810724,0.9109288081638588,164.1406147182616,6.215762149455813,2,0.0789197933850508,0.1712058315522753,0.3961203836782562
R0252,EASY,wind,80.0,32.0,15.0,1.0,-65.0,0.1875,1,0,1.0,1.0,0.0,6.980152491800413,1.835805616434767,5.144346875365646,1,1,1,0,0,0.4107728870384089,1.7958166284505352,0.0282326129923258,0.0300990338597654,-76.00687156383547,6.459483905502962,2.788085899628363,91.34213576015182,6.484558853226612,6,0.0472482362792389,0.0648254260425192,0.2811093816538338
R0252,EASY,sensor_noise,5.0,8.0,15.0,1.0,10.0,3.0,1,1,0.0,1.0,1.0,21.52447564364205,1.835805616434767,19.68867002720728,0,1,0,0,1,0.4107728870384089,1.7958166284505352,0.0282326129923258,0.0300990338597654,-76.00687156383547,6.459483905502962,2.788085899628363,91.34213576015182,6.484558853226612,6,0.0472482362792389,0.0648254260425192,0.2811093816538338
R0252,EASY,slew,80.0,32.0,15.0,1.0,-65.0,0.1875,1,0,1.0,1.0,0.0,6.980152491800413,1.835805616434767,5.144346875365646,1,1,1,0,0,0.4107728870384089,1.7958166284505352,0.0282326129923258,0.0300990338597654,-76.00687156383547,6.459483905502962,2.788085899628363,91.34213576015182,6.484558853226612,6,0.0472482362792389,0.0648254260425192,0.2811093816538338
R0252,EASY,latency,5.0,8.0,15.0,1.0,10.0,3.0,1,1,0.0,1.0,1.0,21.52447564364205,1.835805616434767,19.68867002720728,0,1,0,0,1,0.4107728870384089,1.7958166284505352,0.0282326129923258,0.0300990338597654,-76.00687156383547,6.459483905502962,2.788085899628363,91.34213576015182,6.484558853226612,6,0.0472482362792389,0.0648254260425192,0.2811093816538338
R0252,EASY,sensor_noise+wind,40.0,32.0,15.0,1.0,-25.0,0.375,1,0,0.3333333333333333,1.0,0.6666666666666667,17.292968183732754,1.835805616434767,15.457162567297987,0,1,0,0,1,0.4107728870384089,1.7958166284505352,0.0282326129923258,0.0300990338597654,-76.00687156383547,6.459483905502962,2.788085899628363,91.34213576015182,6.484558853226612,6,0.0472482362792389,0.0648254260425192,0.2811093816538338
R0253,EASY,wind,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.3333333333333333,1.0,0.6666666666666667,8.648131528697316,1.1809812046062051,7.4671503240911115,0,1,0,0,1,0.0,1.6855253735929472,0.0135209484473174,-0.0806409514745044,-87.91429336174046,6.017674577641447,2.8922218308852776,83.83671335141217,7.231396682692482,3,0.0570550075541277,0.0515625999981765,0.1670979482121904
R0253,EASY,sensor_noise,5.0,1.0,80.0,1.0,75.0,16.0,1,1,1.0,1.0,0.0,4.096946546037089,1.1809812046062051,2.9159653414308844,1,1,1,0,0,0.0,1.6855253735929472,0.0135209484473174,-0.0806409514745044,-87.91429336174046,6.017674577641447,2.8922218308852776,83.83671335141217,7.231396682692482,3,0.0570550075541277,0.0515625999981765,0.1670979482121904
R0253,EASY,slew,80.0,8.0,80.0,1.0,0.0,1.0,0,0,0.6666666666666666,1.0,0.33333333333333337,4.702772262778321,1.1809812046062051,3.5217910581721164,1,1,1,0,0,0.0,1.6855253735929472,0.0135209484473174,-0.0806409514745044,-87.91429336174046,6.017674577641447,2.8922218308852776,83.83671335141217,7.231396682692482,3,0.0570550075541277,0.0515625999981765,0.1670979482121904
R0253,EASY,latency,80.0,32.0,80.0,1.0,0.0,1.0,0,0,0.3333333333333333,1.0,0.6666666666666667,13.553816411649175,1.1809812046062051,12.37283520704297,0,1,0,0,1,0.0,1.6855253735929472,0.0135209484473174,-0.0806409514745044,-87.91429336174046,6.017674577641447,2.8922218308852776,83.83671335141217,7.231396682692482,3,0.0570550075541277,0.0515625999981765,0.1670979482121904
R0253,EASY,sensor_noise+wind,5.0,1.0,80.0,1.0,75.0,16.0,1,1,1.0,1.0,0.0,4.096946546037089,1.1809812046062051,2.9159653414308844,1,1,1,0,0,0.0,1.6855253735929472,0.0135209484473174,-0.0806409514745044,-87.91429336174046,6.017674577641447,2.8922218308852776,83.83671335141217,7.231396682692482,3,0.0570550075541277,0.0515625999981765,0.1670979482121904
R0254,EASY,wind,15.0,32.0,15.0,1.0,0.0,1.0,0,0,0.6666666666666666,1.0,0.33333333333333337,15.441632613650299,1.0319760286569588,14.40965658499334,1,1,1,0,0,0.1346501146525558,1.4744990351460634,0.0156880883901171,0.0167450050189426,-39.66933081642358,11.33855945905261,2.187588959120446,118.64174829966646,14.56957202716096,2,0.0989975425385604,0.2084388653955689,0.1986917680747152
R0254,EASY,sensor_noise,40.0,1.0,15.0,1.0,-25.0,0.375,1,0,1.0,1.0,0.0,0.8680943627178653,1.0319760286569588,-0.16388166593909348,1,1,1,0,0,0.1346501146525558,1.4744990351460634,0.0156880883901171,0.0167450050189426,-39.66933081642358,11.33855945905261,2.187588959120446,118.64174829966646,14.56957202716096,2,0.0989975425385604,0.2084388653955689,0.1986917680747152
R0254,EASY,slew,40.0,8.0,15.0,1.0,-25.0,0.375,1,0,1.0,1.0,0.0,4.071826622527763,1.0319760286569588,3.0398505938708045,1,1,1,0,0,0.1346501146525558,1.4744990351460634,0.0156880883901171,0.0167450050189426,-39.66933081642358,11.33855945905261,2.187588959120446,118.64174829966646,14.56957202716096,2,0.0989975425385604,0.2084388653955689,0.1986917680747152
R0254,EASY,latency,80.0,32.0,15.0,1.0,-65.0,0.1875,1,0,0.6666666666666666,1.0,0.33333333333333337,6.010436813018124,1.0319760286569588,4.9784607843611655,1,1,1,0,0,0.1346501146525558,1.4744990351460634,0.0156880883901171,0.0167450050189426,-39.66933081642358,11.33855945905261,2.187588959120446,118.64174829966646,14.56957202716096,2,0.0989975425385604,0.2084388653955689,0.1986917680747152
R0254,EASY,sensor_noise+wind,40.0,1.0,15.0,1.0,-25.0,0.375,1,0,1.0,1.0,0.0,0.8680943627178653,1.0319760286569588,-0.16388166593909348,1,1,1,0,0,0.1346501146525558,1.4744990351460634,0.0156880883901171,0.0167450050189426,-39.66933081642358,11.33855945905261,2.187588959120446,118.64174829966646,14.56957202716096,2,0.0989975425385604,0.2084388653955689,0.1986917680747152
R0255,EASY,wind,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.0,1.0,1.0,17.635875784188443,0.5839331011673723,17.05194268302107,0,1,0,0,1,0.0804857164823063,1.480035534991437,0.0102468153446987,0.0159643854819289,-27.0519786024804,13.600565527107552,2.5879967000408914,154.7377305479218,14.682474561755628,1,0.0684124958402238,0.0804027608505112,0.356967947659954
R0255,EASY,sensor_noise,80.0,1.0,80.0,1.0,0.0,1.0,0,0,1.0,1.0,0.0,0.5839331011673723,0.5839331011673723,0.0,1,1,1,0,0,0.0804857164823063,1.480035534991437,0.0102468153446987,0.0159643854819289,-27.0519786024804,13.600565527107552,2.5879967000408914,154.7377305479218,14.682474561755628,1,0.0684124958402238,0.0804027608505112,0.356967947659954
R0255,EASY,slew,15.0,8.0,80.0,1.0,65.0,5.333333333333333,1,1,0.6666666666666666,1.0,0.33333333333333337,6.024804741192327,0.5839331011673723,5.440871640024954,1,1,1,0,0,0.0804857164823063,1.480035534991437,0.0102468153446987,0.0159643854819289,-27.0519786024804,13.600565527107552,2.5879967000408914,154.7377305479218,14.682474561755628,1,0.0684124958402238,0.0804027608505112,0.356967947659954
R0255,EASY,latency,15.0,32.0,80.0,1.0,65.0,5.333333333333333,1,1,0.0,1.0,1.0,33.70720059988489,0.5839331011673723,33.12326749871752,0,1,0,0,1,0.0804857164823063,1.480035534991437,0.0102468153446987,0.0159643854819289,-27.0519786024804,13.600565527107552,2.5879967000408914,154.7377305479218,14.682474561755628,1,0.0684124958402238,0.0804027608505112,0.356967947659954
R0255,EASY,sensor_noise+wind,80.0,1.0,80.0,1.0,0.0,1.0,0,0,1.0,1.0,0.0,0.5839331011673723,0.5839331011673723,0.0,1,1,1,0,0,0.0804857164823063,1.480035534991437,0.0102468153446987,0.0159643854819289,-27.0519786024804,13.600565527107552,2.5879967000408914,154.7377305479218,14.682474561755628,1,0.0684124958402238,0.0804027608505112,0.356967947659954
R0256,EASY,wind,5.0,8.0,80.0,1.0,75.0,16.0,1,1,0.3333333333333333,1.0,0.6666666666666667,13.594683664626809,1.3095911996822889,12.285092464944519,0,1,0,0,1,0.0,1.6229283249648954,0.0198898713582348,-0.180926218366993,-44.26657328180034,8.242346120623896,1.9576369851142452,144.71091385471777,10.537309986748443,4,0.0437612571798862,0.1276550722965195,0.1737542449851353
R0256,EASY,sensor_noise,5.0,1.0,80.0,1.0,75.0,16.0,1,1,1.0,1.0,0.0,2.5156836185517304,1.3095911996822889,1.2060924188694415,1,1,1,0,0,0.0,1.6229283249648954,0.0198898713582348,-0.180926218366993,-44.26657328180034,8.242346120623896,1.9576369851142452,144.71091385471777,10.537309986748443,4,0.0437612571798862,0.1276550722965195,0.1737542449851353
R0256,EASY,slew,40.0,8.0,80.0,1.0,40.0,2.0,1,1,0.6666666666666666,1.0,0.33333333333333337,6.645827880666363,1.3095911996822889,5.336236680984074,1,1,1,0,0,0.0,1.6229283249648954,0.0198898713582348,-0.180926218366993,-44.26657328180034,8.242346120623896,1.9576369851142452,144.71091385471777,10.537309986748443,4,0.0437612571798862,0.1276550722965195,0.1737542449851353
R0256,EASY,latency,15.0,8.0,80.0,1.0,65.0,5.333333333333333,1,1,0.3333333333333333,1.0,0.6666666666666667,10.033910606673073,1.3095911996822889,8.724319406990784,0,1,0,0,1,0.0,1.6229283249648954,0.0198898713582348,-0.180926218366993,-44.26657328180034,8.242346120623896,1.9576369851142452,144.71091385471777,10.537309986748443,4,0.0437612571798862,0.1276550722965195,0.1737542449851353
R0256,EASY,sensor_noise+wind,5.0,1.0,80.0,1.0,75.0,16.0,1,1,1.0,1.0,0.0,2.5156836185517304,1.3095911996822889,1.2060924188694415,1,1,1,0,0,0.0,1.6229283249648954,0.0198898713582348,-0.180926218366993,-44.26657328180034,8.242346120623896,1.9576369851142452,144.71091385471777,10.537309986748443,4,0.0437612571798862,0.1276550722965195,0.1737542449851353
R0257,EASY,wind,15.0,32.0,80.0,1.0,65.0,5.333333333333333,1,1,0.0,1.0,1.0,40.93056373173961,1.405943906003985,39.52461982573563,0,1,0,0,1,1.878107450621572,1.167067284072189,0.0177201703257966,0.2346510218302398,-45.07202847954015,11.005554868518896,2.8504741145482404,115.55313976652356,5.643084779153574,4,0.0311958223710991,0.0978806249096627,0.3838461760966933
R0257,EASY,sensor_noise,40.0,32.0,80.0,1.0,40.0,2.0,1,1,0.0,1.0,1.0,26.727135270144107,1.405943906003985,25.321191364140123,0,1,0,0,1,1.878107450621572,1.167067284072189,0.0177201703257966,0.2346510218302398,-45.07202847954015,11.005554868518896,2.8504741145482404,115.55313976652356,5.643084779153574,4,0.0311958223710991,0.0978806249096627,0.3838461760966933
R0257,EASY,slew,5.0,32.0,80.0,1.0,75.0,16.0,1,1,0.0,1.0,1.0,41.700776990363174,1.405943906003985,40.29483308435919,0,1,0,0,1,1.878107450621572,1.167067284072189,0.0177201703257966,0.2346510218302398,-45.07202847954015,11.005554868518896,2.8504741145482404,115.55313976652356,5.643084779153574,4,0.0311958223710991,0.0978806249096627,0.3838461760966933
R0257,EASY,latency,15.0,32.0,80.0,1.0,65.0,5.333333333333333,1,1,0.0,1.0,1.0,40.93056373173961,1.405943906003985,39.52461982573563,0,1,0,0,1,1.878107450621572,1.167067284072189,0.0177201703257966,0.2346510218302398,-45.07202847954015,11.005554868518896,2.8504741145482404,115.55313976652356,5.643084779153574,4,0.0311958223710991,0.0978806249096627,0.3838461760966933
R0257,EASY,sensor_noise+wind,80.0,32.0,80.0,1.0,0.0,1.0,0,0,0.3333333333333333,1.0,0.6666666666666667,16.253454174690606,1.405943906003985,14.847510268686621,0,1,0,0,1,1.878107450621572,1.167067284072189,0.0177201703257966,0.2346510218302398,-45.07202847954015,11.005554868518896,2.8504741145482404,115.55313976652356,5.643084779153574,4,0.0311958223710991,0.0978806249096627,0.3838461760966933
R0258,EASY,wind,5.0,32.0,40.0,1.0,35.0,8.0,1,1,0.3333333333333333,1.0,0.6666666666666667,12.17394235030168,1.1675744498436222,11.006367900458057,0,1,0,0,1,0.0,1.469896323333487,0.023117999281547,-0.1421341537733823,-67.18214524524771,9.551979307299684,1.9417604821115448,77.99400002328997,12.320991907503796,5,0.1263102484433227,0.2485940530560618,0.2782894083895538
R0258,EASY,sensor_noise,5.0,8.0,40.0,1.0,35.0,8.0,1,1,0.3333333333333333,1.0,0.6666666666666667,17.87194890668139,1.1675744498436222,16.704374456837765,0,1,0,0,1,0.0,1.469896323333487,0.023117999281547,-0.1421341537733823,-67.18214524524771,9.551979307299684,1.9417604821115448,77.99400002328997,12.320991907503796,5,0.1263102484433227,0.2485940530560618,0.2782894083895538
R0258,EASY,slew,160.0,32.0,40.0,1.0,-120.0,0.25,1,0,1.0,1.0,0.0,4.456006730285634,1.1675744498436222,3.288432280442012,1,1,1,0,0,0.0,1.469896323333487,0.023117999281547,-0.1421341537733823,-67.18214524524771,9.551979307299684,1.9417604821115448,77.99400002328997,12.320991907503796,5,0.1263102484433227,0.2485940530560618,0.2782894083895538
