rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_original,wind_fixed,servo_slew,static_margin,backlash,deadband,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin
R4075,181.37476476554593,17.959792551040692,10.09893428613328,5,0.010666101039367165,2.4390299204014685,12.623667857666602,0.38302654440034256,0.25,137.80082191393004,-0.2837746130006278,0.10250540664012744,0.14307977519468656,2.0,48.143651237104336,89.90266619324312,1.8673836296810635,0.95,False,False,td180-300,lat5-6
R4215,29.580633453465925,3.8742675547409506,7.635155041697632,5,0.052661784774063705,2.5977377288780263,9.54394380212204,0.05970994263750284,0.25,126.32074275680364,-0.22214085383101367,0.11508303906409385,0.026217028396753914,1.0,0.4449256256096033,167.8827671139434,377.32770928607044,1.0,False,False,td0-40,lat5-6
R4332,335.1705207718114,32.949792818448024,10.172158672395511,5,0.006460645977577623,2.7104334636290273,12.71519834049439,0.44716961918624526,0.25,131.30806172569595,0.19418289881433282,0.234848278281349,0.10288268242080394,1.0,25.781339448352636,25.781339448352636,1.0,0.8,False,False,td300+,lat5-6
R4401,42.799014179139704,3.9604311869616793,10.806655174325549,3,0.051281539933480835,2.585911446360254,13.508318967906936,0.1727130109829031,0.25,150.92856319259533,0.23120300387082277,0.09800687257546077,0.12362803743866949,1.0,0.05,313.5015310141363,6270.030620282725,1.0,True,False,td40-80,lat2-3
R4493,43.08230112438228,4.764938015476948,9.041523936816615,4,0.049401788291024526,2.9971608036639252,11.30190492102077,0.07199517703528201,0.25,131.87522581928647,-0.00542227810228868,0.24377776686316016,0.14293897329925428,1.0,0.830846829688979,229.41557166223677,276.12258176169087,1.0,False,False,td40-80,lat4
R4538,123.23745788573284,10.847686912066385,11.360713015108328,1,0.01715076605120273,2.368813031351542,14.200891268885409,0.13449797914760864,0.25,160.2189263574198,0.03933188733521087,0.10984351428533808,0.06728498919930971,1.0,0.830846829688979,800.0,962.8730247420859,1.0,False,True,td120-180,lat1
R4693,194.3733166661092,21.19079532551186,9.172535229581532,1,0.01108810541828351,2.9916771316364947,11.465669036976916,0.0632489096110471,0.25,182.25467823305405,0.1990475222747357,0.13457436277272275,0.12639776724826965,1.0,0.4449256256096033,800.0,1798.053323864861,1.0,False,True,td180-300,lat1
R4780,50.07501088592857,16.78685382582116,2.9829896301893277,5,0.005487655993222224,1.1729143674861846,3.7287370377366598,0.3334507641586605,0.25,191.03431958438972,-0.01904095966063485,0.0455311607904875,0.0943599298732761,1.0,2.8972639430499196,122.85401243525928,42.403458866758314,1.0,False,False,td40-80,lat5-6
R4812,15.585100831469525,1.4360262229160319,10.852936097379905,5,0.08523607587037775,1.558460992050756,13.56617012172488,0.07985757282376588,0.25,61.514791615476234,-0.21107376755099375,0.24163167914374176,0.014359602767726099,1.0,1.5515097685336101,65.78938065138858,42.40345886675827,1.0,False,False,td0-40,lat5-6
R4853,16.871624874420764,1.9745888122585908,8.544373780342916,4,0.06725165286209948,1.6907903218536036,10.680467225428645,0.197890652129868,0.25,155.8090870452187,-0.19069610125078262,0.24956980887635322,0.01692288374634752,1.0,0.05,167.8827671139434,3357.655342278868,1.0,True,False,td0-40,lat4
R4935,42.30743313867473,10.747982580783878,3.9363138915311806,4,0.012722776999392558,1.741081045786327,4.920392364413976,0.2950397274202047,0.25,83.55437244684846,-0.25479020805558555,0.07368763467214845,0.018421375592496847,1.0,2.1201729433379146,229.41557166223677,108.20606516233255,1.0,False,False,td40-80,lat4
R4968,92.70984304023207,9.101388374276313,10.186340723824324,1,0.01817237423276463,2.1058597190962027,12.732925904780407,0.06435978729449972,0.25,195.44946235590547,0.06352585123411575,0.1707099324611516,0.10619763659671137,1.0,0.4449256256096033,800.0,1798.053323864861,1.0,False,True,td80-120,lat1
R4987,53.16130472806418,4.945154207269621,10.750181389675259,3,0.027799848867706606,1.7503802019973707,13.437726737094074,0.3667840885320389,0.25,170.61723634900363,0.022958610271179736,0.22076756579293597,0.08622567367367952,1.0,0.05,428.4068829159843,8568.137658319685,1.0,True,False,td40-80,lat2-3
R5026,86.56100357319131,9.285742857988671,9.321925547262115,2,0.01791459078025205,2.118037590919781,11.652406934077645,0.15921064240637745,0.25,114.06467545427773,-0.0370734018230332,0.2329324313946127,0.11426763092871894,1.0,0.4449256256096033,428.4068829159843,962.8730247420874,1.0,False,False,td80-120,lat2-3
R5063,310.2111382636061,28.94703823249671,10.716507014363732,1,0.007365454378399031,2.7146497079766374,13.395633767954664,0.2208958284293268,0.25,141.43224933595582,0.028861984702688026,0.17197494764623522,0.10386226718632811,1.0,1.5515097685336101,800.0,515.6267889670523,1.0,False,True,td300+,lat1
