regime,p_unstable,slew_code,u_max_code,Kp,Kd,theta0_deg,seed,stable,rms_deg,peak_deg,end_deg,failure_time_s,metric,first_cross_s,peak_early,lead_time_s,crossed,lead_valid,threshold
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,THETA_ABS,NaN,2.98367609635069,NaN,0,0,3.33033854304802
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,Q_ABS,NaN,3.95765436170866,NaN,0,0,13.1289848403107
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,CMD_GAP,NaN,0.21331881575288,NaN,0,0,1.48964232950244
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,RATE_GAP,NaN,3.65491070916717,NaN,0,0,10.6710449380633
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,LESO_DHAT_O4,0.645,47.3933134372559,NaN,1,0,22.2806497216406
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,LESO_DHAT_O8,NaN,23.0216099148226,NaN,0,0,40.5850762924148
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,LESO_DHAT_O12,NaN,26.130851635805,NaN,0,0,113.68283462573
BOUNDARY,8,12,6,10,3,3,102,1,2.0395408994534,3.4011093929394,0.512966798488178,NaN,LESO_DHAT_O16,NaN,29.3682649325717,NaN,0,0,222.375648979326
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,THETA_ABS,NaN,2.80959230969099,NaN,0,0,3.33033854304802
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,Q_ABS,NaN,4.66455136761093,NaN,0,0,13.1289848403107
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,CMD_GAP,NaN,0.20735130828796,NaN,0,0,1.48964232950244
