rocket_id,regime,sr_adrc,sr_pid_best,sr_kp2
R1144,EASY,1.0,0.6666666666666666,0.3333333333333333
R1145,EASY,1.0,0.0,0.6666666666666666
R1146,EASY,1.0,1.0,1.0
R1147,EASY,1.0,0.6666666666666666,0.3333333333333333
R1148,EASY,1.0,0.0,0.3333333333333333
R1149,EASY,1.0,0.0,0.6666666666666666
R1150,EASY,1.0,0.0,0.3333333333333333
R1151,EASY,1.0,0.0,1.0
R1152,EASY,1.0,1.0,1.0
R1153,EASY,1.0,0.0,0.6666666666666666
R1154,EASY,1.0,1.0,0.6666666666666666
R1155,EASY,1.0,1.0,1.0
R1156,EASY,1.0,0.0,0.3333333333333333
R1157,EASY,1.0,1.0,1.0
R1158,EASY,1.0,0.0,1.0
R1159,EASY,1.0,0.0,0.6666666666666666
R1160,EASY,1.0,0.3333333333333333,0.3333333333333333
R1161,EASY,1.0,0.0,0.6666666666666666
R1162,EASY,1.0,0.0,1.0
R1163,EASY,1.0,0.3333333333333333,0.6666666666666666
R1164,EASY,1.0,0.0,0.3333333333333333
R1165,FRAGILE,1.0,0.6666666666666666,0.3333333333333333
R1166,EASY,1.0,0.0,0.6666666666666666
R1167,EASY,1.0,0.0,1.0
R1168,EASY,1.0,0.0,0.6666666666666666
R1169,EASY,1.0,1.0,0.6666666666666666
R1170,EASY,1.0,1.0,1.0
R1171,FRAGILE,1.0,0.3333333333333333,0.3333333333333333
R1172,EASY,1.0,1.0,0.6666666666666666
R1173,EASY,1.0,0.0,1.0
R1174,EASY,1.0,0.0,0.6666666666666666
R1175,EASY,1.0,0.0,0.6666666666666666
R1176,EASY,1.0,0.3333333333333333,1.0
R1177,EASY,1.0,0.0,1.0
R1178,EASY,1.0,0.6666666666666666,0.6666666666666666
R1179,EASY,1.0,0.0,0.3333333333333333
R1180,EASY,1.0,0.0,1.0
R1181,EASY,1.0,0.0,1.0
R1182,EASY,1.0,1.0,0.6666666666666666
R1183,EASY,1.0,0.0,0.3333333333333333
R1184,EASY,1.0,0.0,0.3333333333333333
R1185,EASY,1.0,0.0,0.3333333333333333
R1186,EASY,1.0,1.0,0.6666666666666666
R1187,EASY,1.0,0.6666666666666666,0.6666666666666666
R1188,EASY,1.0,0.0,0.6666666666666666
R1189,EASY,1.0,0.0,0.6666666666666666
R1190,EASY,1.0,0.0,1.0
R1191,EASY,1.0,0.0,0.6666666666666666
R1192,EASY,1.0,0.0,1.0
R1193,EASY,1.0,1.0,1.0
R1194,EASY,1.0,0.3333333333333333,0.3333333333333333
R1195,EASY,1.0,1.0,0.6666666666666666
R1196,EASY,1.0,0.0,0.6666666666666666
R1197,EASY,1.0,0.0,0.6666666666666666
R1198,EASY,1.0,1.0,0.6666666666666666
R1199,EASY,1.0,1.0,0.3333333333333333
R1200,EASY,1.0,1.0,1.0
