time_s,wn_no_adapt,wn_adapt
3.7160,7.722372,18.179237
3.7170,7.720634,18.179237
3.7180,7.718901,18.179237
3.7190,7.717174,18.179237
3.7200,7.715453,18.179237
3.7210,7.713738,18.179237
3.7220,7.712028,18.179237
3.7230,7.710324,18.179237
3.7240,7.708626,18.179237
3.7250,7.706934,18.179237
3.7260,7.705247,18.179237
3.7270,7.703565,18.179237
3.7280,7.701890,18.179237
3.7290,7.700219,18.179237
3.7300,7.698555,18.179237
3.7310,7.696896,18.179237
3.7320,7.695242,18.179237
3.7330,7.693594,18.179237
3.7340,7.691951,18.179237
3.7350,7.690314,18.179237
3.7360,7.688683,18.179237
3.7370,7.687056,18.179237
3.7380,7.685436,18.179237
3.7390,7.683820,18.179237
3.7400,7.682210,18.179237
3.7410,7.680605,18.179237
3.7420,7.679006,18.179237
3.7430,7.677412,18.179237
3.7440,7.675823,18.179237
3.7450,7.674240,18.179237
3.7460,7.672662,18.179237
3.7470,7.671089,18.179237
3.7480,7.669521,18.179237
3.7490,7.667959,18.179237
3.7500,7.666401,18.179237
3.7510,7.664849,18.179237
3.7520,7.663302,18.179237
3.7530,7.661761,18.179237
3.7540,7.660224,18.179237
3.7550,7.658693,18.179237
3.7560,7.657166,18.179237
3.7570,7.655645,18.179237
3.7580,7.654128,18.179237
3.7590,7.652617,18.179237
3.7600,7.651111,18.179237
3.7610,7.649610,18.179237
3.7620,7.648114,18.179237
3.7630,7.646622,18.179237
3.7640,7.645136,18.179237
3.7650,7.643655,18.179237
3.7660,7.642178,18.179237
3.7670,7.640707,18.179237
3.7680,7.639240,18.179237
3.7690,7.637779,18.179237
3.7700,7.636322,18.179237
3.7710,7.634870,18.179237
3.7720,7.633423,18.179237
3.7730,7.631980,18.179237
3.7740,7.630543,18.179237
3.7750,7.629110,18.179237
3.7760,7.627682,18.179237
3.7770,7.626259,18.179237
3.7780,7.624840,18.179237
3.7790,7.623427,18.179237
3.7800,7.622017,18.179237
3.7810,7.620613,18.179237
3.7820,7.619213,18.179237
3.7830,7.617818,18.179237
3.7840,7.616428,18.179237
3.7850,7.615042,18.179237
3.7860,7.613661,18.179237
3.7870,7.612284,18.179237
3.7880,7.610912,18.179237
3.7890,7.609545,18.179237
3.7900,7.608182,18.179237
3.7910,7.606824,18.179237
3.7920,7.605470,18.179237
3.7930,7.604121,18.179237
3.7940,7.602776,18.179237
3.7950,7.601435,18.179237
3.7960,7.600100,18.179237
3.7970,7.598768,18.179237
3.7980,7.597441,18.179237
3.7990,7.596118,18.179237
3.8000,7.594800,18.179237
3.8010,7.593486,18.179237
3.8020,7.592177,18.179237
3.8030,7.590872,18.179237
3.8040,7.589571,18.179237
3.8050,7.588275,18.179237
3.8060,7.586983,18.179237
3.8070,7.585695,18.179237
3.8080,7.584411,18.179237
3.8090,7.583132,18.179237
3.8100,7.581857,18.179237
3.8110,7.580586,18.179237
3.8120,7.579320,18.179237
3.8130,7.578058,18.179237
3.8140,7.576800,18.179237
3.8150,7.575546,18.179237
3.8160,7.574296,18.179237
3.8170,7.573050,18.179237
3.8180,7.571809,18.179237
3.8190,7.570572,18.179237
3.8200,7.569338,18.179237
3.8210,7.568109,18.179237
3.8220,7.566884,18.179237
3.8230,7.565663,18.179237
3.8240,7.564447,18.179237
3.8250,7.563234,18.179237
3.8260,7.562025,18.179237
3.8270,7.560820,18.179237
3.8280,7.559620,18.179237
3.8290,7.558423,18.142701
3.8300,7.557230,18.106286
3.8310,7.556041,18.069992
3.8320,7.554856,18.033819
3.8330,7.553676,17.997766
3.8340,7.552499,17.961834
3.8350,7.551326,17.926021
3.8360,7.550156,17.890327
3.8370,7.548991,17.854752
3.8380,7.547830,17.819295
3.8390,7.546672,17.783956
3.8400,7.545519,17.749184
3.8410,7.544369,17.715281
3.8420,7.543223,17.682284
3.8430,7.542081,17.650218
3.8440,7.540942,17.619107
3.8450,7.539808,17.588969
3.8460,7.538677,17.559819
3.8470,7.537550,17.531667
3.8480,7.536427,17.504521
3.8490,7.535307,17.478386
3.8500,7.534191,17.453266
3.8510,7.533079,17.429159
3.8520,7.531971,17.406066
3.8530,7.530866,17.383981
3.8540,7.529765,17.362901
3.8550,7.528668,17.342819
3.8560,7.527574,17.323727
3.8570,7.526484,17.305617
3.8580,7.525397,17.288477
3.8590,7.524314,17.272298
3.8600,7.523235,17.257067
3.8610,7.522159,17.242772
3.8620,7.521087,17.229399
3.8630,7.520019,17.216935
3.8640,7.518954,17.205363
3.8650,7.517893,17.194669
3.8660,7.516835,17.184838
3.8670,7.515780,17.175852
3.8680,7.514729,17.167695
3.8690,7.513682,17.160349
3.8700,7.512638,17.153798
3.8710,7.511598,17.148023
3.8720,7.510561,17.143006
3.8730,7.509527,17.138729
3.8740,7.508497,17.135172
3.8750,7.507471,17.132317
3.8760,7.506448,17.130145
3.8770,7.505428,17.128636
3.8780,7.504411,17.127770
3.8790,7.503398,17.127528
3.8800,7.502389,17.127890
3.8810,7.501382,17.128836
3.8820,7.500380,17.130345
3.8830,7.499380,17.132397
3.8840,7.498384,17.134973
3.8850,7.497391,17.138051
3.8860,7.496401,17.141611
3.8870,7.495415,17.145631
3.8880,7.494432,17.150093
3.8890,7.493452,17.154974
3.8900,7.492475,17.160255
3.8910,7.491502,17.165913
3.8920,7.490532,17.171929
3.8930,7.489565,17.178282
3.8940,7.488601,17.184951
3.8950,7.487641,17.191914
3.8960,7.486684,17.199152
3.8970,7.485730,17.206643
3.8980,7.484779,17.214366
3.8990,7.483831,17.222301
3.9000,7.482887,17.230427
3.9010,7.481945,17.238723
3.9020,7.481007,17.247169
3.9030,7.480072,17.255744
3.9040,7.479140,17.264427
3.9050,7.478211,17.273198
3.9060,7.477285,17.282036
3.9070,7.476362,17.290920
3.9080,7.475443,17.299831
3.9090,7.474526,17.308748
3.9100,7.473613,17.317651
3.9110,7.472702,17.326519
3.9120,7.471795,17.335332
3.9130,7.470890,17.344071
3.9140,7.469989,17.352714
3.9150,7.469090,17.361243
3.9160,7.468195,17.369637
3.9170,7.467302,17.377876
3.9180,7.466413,17.385941
3.9190,7.465526,17.393811
3.9200,7.464643,17.401468
3.9210,7.463762,17.408892
3.9220,7.462884,17.416062
3.9230,7.462009,17.422961
3.9240,7.461137,17.429567
3.9250,7.460268,17.435863
3.9260,7.459402,17.441828
3.9270,7.458539,17.447443
3.9280,7.457679,17.452690
3.9290,7.456821,17.457548
3.9300,7.455967,17.462000
3.9310,7.455115,17.466025
3.9320,7.454266,17.469605
3.9330,7.453420,17.472721
3.9340,7.452576,17.475353
3.9350,7.451736,17.477483
3.9360,7.450898,17.479091
3.9370,7.450063,17.480159
3.9380,7.449231,17.480667
3.9390,7.448402,17.480596
3.9400,7.447575,17.479927
3.9410,7.446751,17.478642
3.9420,7.445930,17.476720
3.9430,7.445112,17.474142
3.9440,7.444296,17.470890
3.9450,7.443483,17.466943
3.9460,7.442673,17.462282
3.9470,7.441865,17.456887
3.9480,7.441060,17.450739
3.9490,7.440258,17.443818
3.9500,7.439458,17.436104
3.9510,7.438662,17.427576
3.9520,7.437867,17.418215
3.9530,7.437076,17.407999
3.9540,7.436287,17.396908
3.9550,7.435501,17.384922
3.9560,7.434717,17.372018
3.9570,7.433936,17.358176
3.9580,7.433157,17.343375
3.9590,7.432381,17.327591
3.9600,7.431608,17.310803
3.9610,7.430837,17.292988
3.9620,7.430069,17.274124
3.9630,7.429304,17.254187
3.9640,7.428540,17.233154
3.9650,7.427780,17.211001
3.9660,7.427022,17.187704
3.9670,7.426266,17.163236
3.9680,7.425514,17.137575
3.9690,7.424763,17.110692
3.9700,7.424015,17.082563
3.9710,7.423270,17.053160
3.9720,7.422527,17.022456
3.9730,7.421786,16.990422
3.9740,7.421048,16.957842
3.9750,7.420312,16.925370
3.9760,7.419579,16.893006
3.9770,7.418849,16.860749
3.9780,7.418120,16.828600
3.9790,7.417394,16.796559
3.9800,7.416671,16.764623
3.9810,7.415950,16.732794
3.9820,7.415231,16.701071
3.9830,7.414515,16.669454
3.9840,7.413801,16.637941
3.9850,7.413090,16.606534
3.9860,7.412381,16.575231
3.9870,7.411674,16.544032
3.9880,7.410969,16.512937
3.9890,7.410267,16.481946
3.9900,7.409568,16.451058
3.9910,7.408870,16.420272
3.9920,7.408175,16.389589
3.9930,7.407482,16.359008
3.9940,7.406792,16.328529
3.9950,7.406104,16.298151
3.9960,7.405418,16.267874
3.9970,7.404734,16.237699
3.9980,7.404053,16.207623
3.9990,7.403374,16.177648
4.0000,7.402697,16.147772
4.0010,7.402023,16.117996
4.0020,7.401350,16.088318
4.0030,7.400680,16.058740
4.0040,7.400013,16.029260
4.0050,7.399347,15.999878
4.0060,7.398684,15.970594
4.0070,7.398022,15.941408
4.0080,7.397363,15.912318
4.0090,7.396707,15.883325
4.0100,7.396052,15.854429
4.0110,7.395400,15.825629
4.0120,7.394749,15.796925
4.0130,7.394101,15.768316
4.0140,7.393455,15.739803
4.0150,7.392812,15.711384
4.0160,7.392170,15.683060
4.0170,7.391530,15.654830
4.0180,7.390893,15.626694
4.0190,7.390258,15.598652
4.0200,7.389625,15.570703
4.0210,7.388994,15.542847
4.0220,7.388365,15.515084
4.0230,7.387738,15.487413
4.0240,7.387113,15.459835
4.0250,7.386490,15.432348
4.0260,7.385870,15.404952
4.0270,7.385251,15.377648
4.0280,7.384635,15.350434
4.0290,7.384020,15.323311
4.0300,7.383408,15.296279
4.0310,7.382798,15.269336
4.0320,7.382189,15.242483
4.0330,7.381583,15.215720
4.0340,7.380979,15.189045
4.0350,7.380377,15.162459
4.0360,7.379776,15.135962
4.0370,7.379178,15.109553
4.0380,7.378582,15.083231
4.0390,7.377988,15.056998
4.0400,7.377395,15.030851
4.0410,7.376805,15.004792
4.0420,7.376217,14.978819
4.0430,7.375630,14.952933
4.0440,7.375046,14.927133
4.0450,7.374463,14.901419
4.0460,7.373883,14.875790
4.0470,7.373304,14.850247
4.0480,7.372727,14.824788
4.0490,7.372152,14.799415
4.0500,7.371580,14.774125
4.0510,7.371009,14.748920
4.0520,7.370439,14.723799
4.0530,7.369872,14.698762
4.0540,7.369307,14.673807
4.0550,7.368744,14.648936
4.0560,7.368182,14.624148
4.0570,7.367622,14.599442
4.0580,7.367065,14.574818
4.0590,7.366509,14.550276
4.0600,7.365954,14.525816
4.0610,7.365402,14.501437
4.0620,7.364852,14.477140
4.0630,7.364303,14.452923
4.0640,7.363756,14.428787
4.0650,7.363211,14.404731
4.0660,7.362668,14.380755
4.0670,7.362127,14.356859
4.0680,7.361587,14.333043
4.0690,7.361050,14.309305
4.0700,7.360514,14.285647
4.0710,7.359980,14.262068
4.0720,7.359447,14.238567
4.0730,7.358917,14.215144
4.0740,7.358388,14.191799
4.0750,7.357861,14.168532
4.0760,7.357335,14.145342
4.0770,7.356812,14.122229
4.0780,7.356290,14.099194
4.0790,7.355770,14.076235
4.0800,7.355252,14.053352
4.0810,7.354735,14.030546
4.0820,7.354220,14.007815
4.0830,7.353707,13.985160
4.0840,7.353195,13.962581
4.0850,7.352685,13.940076
4.0860,7.352177,13.917647
4.0870,7.351671,13.895292
4.0880,7.351166,13.873011
4.0890,7.350663,13.850805
4.0900,7.350162,13.828672
4.0910,7.349662,13.806614
4.0920,7.349164,13.784628
4.0930,7.348668,13.762716
4.0940,7.348173,13.740877
4.0950,7.347680,13.719110
4.0960,7.347188,13.697416
4.0970,7.346699,13.675794
4.0980,7.346210,13.654244
4.0990,7.345724,13.632766
4.1000,7.345239,13.611359
4.1010,7.344756,13.590023
4.1020,7.344274,13.568758
4.1030,7.343794,13.547565
4.1040,7.343315,13.526441
4.1050,7.342838,13.505388
4.1060,7.342363,13.484405
4.1070,7.341889,13.463492
4.1080,7.341417,13.442649
4.1090,7.340946,13.421874
4.1100,7.340477,13.401169
4.1110,7.340010,13.380533
4.1120,7.339544,13.359966
4.1130,7.339080,13.339467
4.1140,7.338617,13.319036
4.1150,7.338156,13.298673
4.1160,7.337696,13.278378
4.1170,7.337238,13.258150
4.1180,7.336781,13.237990
4.1190,7.336326,13.217897
4.1200,7.335872,13.197871
4.1210,7.335420,13.177911
4.1220,7.334969,13.158018
4.1230,7.334520,13.138191
4.1240,7.334072,13.118430
4.1250,7.333626,13.098735
4.1260,7.333182,13.079105
4.1270,7.332738,13.059541
4.1280,7.332297,13.040041
4.1290,7.331856,13.040041
4.1300,7.331418,13.040041
4.1310,7.330980,13.040041
4.1320,7.330544,13.040041
4.1330,7.330110,13.040041
4.1340,7.329677,13.040041
4.1350,7.329245,13.040041
4.1360,7.328815,13.040041
4.1370,7.328387,13.040041
4.1380,7.327959,13.040041
4.1390,7.327534,13.040041
4.1400,7.327109,13.040041
4.1410,7.326686,13.040041
4.1420,7.326265,13.040041
4.1430,7.325844,13.040041
4.1440,7.325426,13.040041
4.1450,7.325008,13.040041
4.1460,7.324592,13.040041
4.1470,7.324178,13.040041
4.1480,7.323764,13.040041
4.1490,7.323353,13.040041
4.1500,7.322942,13.040041
4.1510,7.322533,13.040041
4.1520,7.322125,13.040041
4.1530,7.321719,13.040041
4.1540,7.321314,13.040041
4.1550,7.320910,13.040041
4.1560,7.320508,13.040041
4.1570,7.320107,13.040041
4.1580,7.319707,13.040041
4.1590,7.319309,13.040041
4.1600,7.318912,13.040041
4.1610,7.318516,13.040041
4.1620,7.318121,13.040041
4.1630,7.317728,13.040041
4.1640,7.317337,13.040041
4.1650,7.316946,13.040041
4.1660,7.316557,13.040041
4.1670,7.316169,13.040041
4.1680,7.315782,13.040041
4.1690,7.315397,13.040041
4.1700,7.315013,13.040041
4.1710,7.314630,13.040041
4.1720,7.314249,13.040041
4.1730,7.313869,13.040041
4.1740,7.313490,13.020607
4.1750,7.313112,13.001237
4.1760,7.312736,12.981932
4.1770,7.312361,12.962691
4.1780,7.311987,12.943514
4.1790,7.311614,12.924401
4.1800,7.311243,12.905351
4.1810,7.310872,12.886365
4.1820,7.310503,12.867442
4.1830,7.310136,12.848582
4.1840,7.309769,12.829785
4.1850,7.309404,12.811050
4.1860,7.309040,12.792378
4.1870,7.308677,12.773768
4.1880,7.308315,12.755219
4.1890,7.307955,12.736733
4.1900,7.307596,12.718308
4.1910,7.307238,12.699944
4.1920,7.306881,12.681641
4.1930,7.306525,12.663400
4.1940,7.306171,12.645219
4.1950,7.305817,12.627098
4.1960,7.305465,12.609038
4.1970,7.305114,12.591038
4.1980,7.304764,12.573097
4.1990,7.304416,12.555217
4.2000,7.304068,12.537396
4.2010,7.303722,12.519634
4.2020,7.303377,12.501932
4.2030,7.303033,12.484288
4.2040,7.302690,12.466703
4.2050,7.302348,12.449177
4.2060,7.302008,12.431708
4.2070,7.301668,12.414298
4.2080,7.301330,12.396946
4.2090,7.300993,12.379652
4.2100,7.300656,12.362415
4.2110,7.300322,12.345236
4.2120,7.299988,12.328114
4.2130,7.299655,12.311048
4.2140,7.299323,12.294040
4.2150,7.298993,12.277088
4.2160,7.298663,12.260193
4.2170,7.298335,12.243353
4.2180,7.298008,12.226570
4.2190,7.297682,12.209843
4.2200,7.297357,12.193171
4.2210,7.297033,12.176555
4.2220,7.296710,12.159994
4.2230,7.296388,12.143488
4.2240,7.296067,12.127037
4.2250,7.295747,12.110641
4.2260,7.295429,12.094300
4.2270,7.295111,12.078013
4.2280,7.294795,12.061780
4.2290,7.294479,12.045601
4.2300,7.294165,12.029476
4.2310,7.293851,12.013404
4.2320,7.293539,11.997386
4.2330,7.293228,11.981421
4.2340,7.292918,11.965510
4.2350,7.292608,11.949651
4.2360,7.292300,11.933846
4.2370,7.291993,11.918092
4.2380,7.291687,11.902392
4.2390,7.291382,11.886743
4.2400,7.291078,11.871147
4.2410,7.290775,11.855602
4.2420,7.290473,11.840109
4.2430,7.290171,11.824668
4.2440,7.289871,11.809278
4.2450,7.289572,11.793939
4.2460,7.289274,11.778652
4.2470,7.288977,11.763415
4.2480,7.288681,11.748229
4.2490,7.288386,11.733093
4.2500,7.288092,11.718008
4.2510,7.287799,11.702973
4.2520,7.287507,11.687988
4.2530,7.287215,11.673053
4.2540,7.286925,11.658168
4.2550,7.286636,11.643332
4.2560,7.286348,11.628546
4.2570,7.286060,11.613808
4.2580,7.285774,11.599120
4.2590,7.285488,11.584481
4.2600,7.285204,11.569890
4.2610,7.284920,11.555348
4.2620,7.284638,11.540855
4.2630,7.284356,11.526409
4.2640,7.284075,11.512012
4.2650,7.283796,11.497662
4.2660,7.283517,11.483361
4.2670,7.283239,11.469106
4.2680,7.282962,11.454900
4.2690,7.282686,11.440740
4.2700,7.282411,11.426628
4.2710,7.282136,11.412563
4.2720,7.281863,11.398544
4.2730,7.281591,11.384573
4.2740,7.281319,11.370647
4.2750,7.281048,11.356768
4.2760,7.280779,11.342935
4.2770,7.280510,11.329149
4.2780,7.280242,11.315408
4.2790,7.279975,11.301712
4.2800,7.279709,11.288063
4.2810,7.279444,11.274459
4.2820,7.279179,11.260900
4.2830,7.278916,11.247386
4.2840,7.278653,11.233917
4.2850,7.278391,11.220493
4.2860,7.278130,11.207114
4.2870,7.277870,11.193779
4.2880,7.277611,11.180489
4.2890,7.277353,11.167242
4.2900,7.277096,11.154040
4.2910,7.276839,11.140882
4.2920,7.276583,11.127768
4.2930,7.276329,11.114697
4.2940,7.276075,11.101670
4.2950,7.275821,11.088686
4.2960,7.275569,11.075745
4.2970,7.275318,11.062847
4.2980,7.275067,11.049993
4.2990,7.274817,11.037181
4.3000,7.274568,11.024411
4.3010,7.274320,11.011685
4.3020,7.274073,10.999000
4.3030,7.273826,10.986358
4.3040,7.273581,10.973758
4.3050,7.273336,10.961199
4.3060,7.273092,10.948683
4.3070,7.272848,10.936208
4.3080,7.272606,10.923775
4.3090,7.272364,10.911383
4.3100,7.272124,10.899032
4.3110,7.271883,10.886723
4.3120,7.271644,10.874454
4.3130,7.271406,10.862226
4.3140,7.271168,10.850039
4.3150,7.270931,10.837893
4.3160,7.270695,10.825786
4.3170,7.270460,10.813721
4.3180,7.270226,10.801695
4.3190,7.269992,10.789709
4.3200,7.269759,10.777764
4.3210,7.269527,10.765857
4.3220,7.269296,10.753991
4.3230,7.269065,10.742164
4.3240,7.268835,10.730377
4.3250,7.268606,10.718628
4.3260,7.268378,10.706919
4.3270,7.268150,10.695249
4.3280,7.267923,10.683617
4.3290,7.267697,10.672025
4.3300,7.267472,10.660470
4.3310,7.267248,10.648955
4.3320,7.267024,10.637477
4.3330,7.266801,10.626038
4.3340,7.266578,10.614637
4.3350,7.266357,10.603274
4.3360,7.266136,10.591949
4.3370,7.265916,10.580661
4.3380,7.265697,10.569411
4.3390,7.265478,10.558198
4.3400,7.265260,10.547023
4.3410,7.265043,10.535885
4.3420,7.264826,10.524783
4.3430,7.264611,10.513719
4.3440,7.264396,10.502692
4.3450,7.264181,10.491701
4.3460,7.263968,10.480747
4.3470,7.263755,10.469830
4.3480,7.263543,10.458948
4.3490,7.263331,10.448103
4.3500,7.263121,10.437294
4.3510,7.262911,10.426521
4.3520,7.262701,10.415784
4.3530,7.262493,10.405083
4.3540,7.262285,10.394417
4.3550,7.262077,10.383787
4.3560,7.261871,10.373192
4.3570,7.261665,10.362632
4.3580,7.261460,10.352107
4.3590,7.261255,10.341618
4.3600,7.261051,10.331163
4.3610,7.260848,10.320743
4.3620,7.260646,10.310358
4.3630,7.260444,10.300008
4.3640,7.260243,10.289691
4.3650,7.260042,10.279410
4.3660,7.259842,10.269162
4.3670,7.259643,10.258948
4.3680,7.259445,10.248769
4.3690,7.259247,10.238623
4.3700,7.259050,10.228511
4.3710,7.258853,10.218433
4.3720,7.258657,10.208388
4.3730,7.258462,10.198377
4.3740,7.258268,10.188399
4.3750,7.258074,10.178455
4.3760,7.257880,10.168543
4.3770,7.257688,10.158664
4.3780,7.257496,10.148818
4.3790,7.257305,10.139005
4.3800,7.257114,10.129225
4.3810,7.256924,10.119477
4.3820,7.256734,10.109762
4.3830,7.256546,10.100079
4.3840,7.256357,10.090428
4.3850,7.256170,10.080809
4.3860,7.255983,10.071222
4.3870,7.255797,10.061668
4.3880,7.255611,10.052145
4.3890,7.255426,10.042653
4.3900,7.255241,10.033194
4.3910,7.255058,10.023765
4.3920,7.254874,10.014368
4.3930,7.254692,10.005003
4.3940,7.254510,9.995668
4.3950,7.254328,9.986365
4.3960,7.254148,9.977093
4.3970,7.253967,9.967851
4.3980,7.253788,9.958640
4.3990,7.253609,9.949460
4.4000,7.253430,9.940310
4.4010,7.253253,9.931191
4.4020,7.253075,9.922102
4.4030,7.252899,9.913044
4.4040,7.252723,9.904015
4.4050,7.252547,9.895017
4.4060,7.252372,9.886049
4.4070,7.252198,9.877110
4.4080,7.252024,9.868201
4.4090,7.251851,9.859322
4.4100,7.251679,9.850472
4.4110,7.251507,9.841652
4.4120,7.251335,9.832861
4.4130,7.251165,9.824100
4.4140,7.250994,9.815367
4.4150,7.250825,9.806664
4.4160,7.250655,9.797990
4.4170,7.250487,9.789344
4.4180,7.250319,9.780727
4.4190,7.250151,9.772139
4.4200,7.249985,9.763580
4.4210,7.249818,9.755049
4.4220,7.249652,9.746546
4.4230,7.249487,9.738072
4.4240,7.249322,9.729625
4.4250,7.249158,9.721207
4.4260,7.248995,9.712817
4.4270,7.248832,9.704455
4.4280,7.248669,9.696121
4.4290,7.248507,9.687814
4.4300,7.248346,9.679535
4.4310,7.248185,9.671284
4.4320,7.248025,9.663060
4.4330,7.247865,9.654864
4.4340,7.247706,9.646694
4.4350,7.247547,9.638552
4.4360,7.247389,9.630437
4.4370,7.247231,9.622349
4.4380,7.247074,9.614288
4.4390,7.246917,9.606254
4.4400,7.246761,9.598247
4.4410,7.246605,9.590266
4.4420,7.246450,9.582311
4.4430,7.246296,9.574384
4.4440,7.246142,9.566482
4.4450,7.245988,9.558607
4.4460,7.245835,9.550758
4.4470,7.245682,9.542935
4.4480,7.245530,9.535139
4.4490,7.245379,9.527368
4.4500,7.245228,9.519623
4.4510,7.245077,9.511904
4.4520,7.244927,9.504210
4.4530,7.244778,9.496542
4.4540,7.244629,9.488900
4.4550,7.244480,9.481283
4.4560,7.244332,9.473691
4.4570,7.244185,9.466125
4.4580,7.244038,9.458584
4.4590,7.243891,9.451068
4.4600,7.243745,9.443576
4.4610,7.243600,9.436110
4.4620,7.243454,9.428669
4.4630,7.243310,9.421252
4.4640,7.243166,9.413861
4.4650,7.243022,9.406493
4.4660,7.242879,9.399151
4.4670,7.242736,9.391832
4.4680,7.242594,9.384538
4.4690,7.242452,9.377269
4.4700,7.242311,9.370023
4.4710,7.242170,9.362802
4.4720,7.242030,9.355605
4.4730,7.241890,9.348431
4.4740,7.241751,9.341282
4.4750,7.241612,9.334156
4.4760,7.241473,9.327054
4.4770,7.241335,9.319976
4.4780,7.241198,9.312921
4.4790,7.241061,9.305889
4.4800,7.240924,9.298881
4.4810,7.240788,9.291897
4.4820,7.240652,9.284935
4.4830,7.240517,9.277997
4.4840,7.240382,9.271082
4.4850,7.240247,9.264190
4.4860,7.240114,9.257321
4.4870,7.239980,9.250474
4.4880,7.239847,9.243651
4.4890,7.239714,9.236850
4.4900,7.239582,9.230072
4.4910,7.239451,9.223316
4.4920,7.239319,9.216583
4.4930,7.239188,9.209872
4.4940,7.239058,9.203184
4.4950,7.238928,9.196518
4.4960,7.238798,9.189874
4.4970,7.238669,9.183252
4.4980,7.238541,9.176652
4.4990,7.238412,9.170074
4.5000,7.238285,9.163518
4.5010,7.238157,9.156984
4.5020,7.238030,9.150472
4.5030,7.237904,9.143981
4.5040,7.237777,9.137512
4.5050,7.237652,9.131064
4.5060,7.237526,9.124638
4.5070,7.237402,9.118233
4.5080,7.237277,9.111850
4.5090,7.237153,9.105488
4.5100,7.237029,9.099146
4.5110,7.236906,9.092827
4.5120,7.236783,9.086528
4.5130,7.236661,9.080250
4.5140,7.236539,9.073993
4.5150,7.236417,9.067756
4.5160,7.236296,9.061541
4.5170,7.236175,9.055346
4.5180,7.236055,9.049172
4.5190,7.235935,9.043018
4.5200,7.235815,9.036885
4.5210,7.235696,9.030772
4.5220,7.235577,9.024680
4.5230,7.235459,9.018608
4.5240,7.235341,9.012556
4.5250,7.235223,9.006524
4.5260,7.235106,9.000512
4.5270,7.234989,8.994521
4.5280,7.234873,8.988549
4.5290,7.234757,8.982597
4.5300,7.234641,8.976665
4.5310,7.234526,8.970752
4.5320,7.234411,8.964860
4.5330,7.234297,8.958987
4.5340,7.234182,8.953133
4.5350,7.234069,8.947299
4.5360,7.233955,8.941484
4.5370,7.233842,8.935689
4.5380,7.233730,8.929913
4.5390,7.233617,8.924156
4.5400,7.233506,8.918419
4.5410,7.233394,8.912700
4.5420,7.233283,8.907001
4.5430,7.233172,8.901320
4.5440,7.233062,8.895659
4.5450,7.232952,8.890016
4.5460,7.232842,8.884392
4.5470,7.232733,8.878787
4.5480,7.232624,8.873200
4.5490,7.232515,8.867632
4.5500,7.232407,8.862082
4.5510,7.232299,8.856551
4.5520,7.232192,8.851039
4.5530,7.232085,8.845544
4.5540,7.231978,8.840068
4.5550,7.231872,8.834611
4.5560,7.231765,8.829171
4.5570,7.231660,8.823749
4.5580,7.231554,8.818346
4.5590,7.231449,8.812960
4.5600,7.231345,8.807593
4.5610,7.231240,8.802243
4.5620,7.231136,8.796911
4.5630,7.231033,8.791597
4.5640,7.230930,8.786300
4.5650,7.230827,8.781022
4.5660,7.230724,8.775760
4.5670,7.230622,8.770517
4.5680,7.230520,8.765290
4.5690,7.230418,8.760081
4.5700,7.230317,8.754890
4.5710,7.230216,8.749715
4.5720,7.230116,8.744558
4.5730,7.230015,8.739418
4.5740,7.229916,8.734295
4.5750,7.229816,8.729190
4.5760,7.229717,8.724101
4.5770,7.229618,8.719029
4.5780,7.229519,8.713974
4.5790,7.229421,8.708936
4.5800,7.229323,8.703914
4.5810,7.229226,8.698910
4.5820,7.229128,8.693922
4.5830,7.229031,8.688950
4.5840,7.228935,8.683995
4.5850,7.228839,8.679057
4.5860,7.228743,8.674135
4.5870,7.228647,8.669229
4.5880,7.228552,8.664340
4.5890,7.228457,8.664340
4.5900,7.228362,8.664340
4.5910,7.228268,8.664340
4.5920,7.228173,8.664340
4.5930,7.228080,8.664340
4.5940,7.227986,8.664340
4.5950,7.227893,8.664340
4.5960,7.227800,8.664340
4.5970,7.227708,8.664340
4.5980,7.227616,8.664340
4.5990,7.227524,8.664340
4.6000,7.227432,8.664340
4.6010,7.227341,8.664340
4.6020,7.227250,8.664340
4.6030,7.227159,8.664340
4.6040,7.227069,8.664340
4.6050,7.226979,8.664340
4.6060,7.226889,8.664340
4.6070,7.226799,8.664340
4.6080,7.226710,8.664340
4.6090,7.226621,8.664340
4.6100,7.226533,8.664340
4.6110,7.226444,8.664340
4.6120,7.226356,8.664340
4.6130,7.226269,8.664340
4.6140,7.226181,8.664340
4.6150,7.226094,8.664340
4.6160,7.226007,8.664340
4.6170,7.225921,8.664340
4.6180,7.225835,8.664340
4.6190,7.225749,8.664340
4.6200,7.225663,8.664340
4.6210,7.225578,8.664340
4.6220,7.225492,8.664340
4.6230,7.225408,8.664340
4.6240,7.225323,8.664340
4.6250,7.225239,8.664340
4.6260,7.225155,8.664340
4.6270,7.225071,8.664340
4.6280,7.224988,8.664340
4.6290,7.224904,8.664340
4.6300,7.224822,8.664340
4.6310,7.224739,8.664340
4.6320,7.224657,8.664340
4.6330,7.224575,8.664340
4.6340,7.224493,8.664340
4.6350,7.224411,8.664340
4.6360,7.224330,8.664340
4.6370,7.224249,8.664340
4.6380,7.224168,8.664340
4.6390,7.224088,8.664340
4.6400,7.224008,8.664340
4.6410,7.223928,8.664340
4.6420,7.223848,8.664340
4.6430,7.223769,8.664340
4.6440,7.223690,8.664340
4.6450,7.223611,8.664340
4.6460,7.223532,8.664340
4.6470,7.223454,8.664340
